match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated
12441734,home,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,33.0,28.0,9.0,4.0,0.0,26.0,27.0,2.0,6.0,1.0,5.0,1.0,1.0,3.0,3.0,90.0,39.0,6.2,5.0,0.00098509,0,-0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441734,home,PSV Eindhoven,Sergiño Dest,,,sergino-dest,S. Dest,D,8,173,6120,M,906021,EUR,973209600,D,8,8,False,37.0,33.0,1.0,1.0,0.0,12.0,13.0,21.0,26.0,,2.0,,,,,77.0,59.0,6.3,11.0,0.101466,1,,sergino,2.0,6.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0178,1.0,,,,,,,,,,,,,,,,
12441734,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,False,79.0,70.0,6.0,2.0,0.0,41.0,42.0,29.0,37.0,1.0,1.0,,,,,90.0,92.0,7.1,9.0,0.0457573,0,,,,2.0,8.0,,,,,2.0,1.0,,1.0,,,1.0,5.0,1.0,4.0,1.0,,,,,,,,,,,
12441734,home,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,83.0,70.0,7.0,3.0,0.0,35.0,38.0,35.0,45.0,5.0,7.0,,,,,77.0,97.0,7.1,14.0,0.0564735,0,,,,1.0,4.0,,,,,1.0,1.0,,1.0,,,,1.0,1.0,3.0,2.0,,,,,,,,,,,
12441734,home,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,False,50.0,45.0,2.0,1.0,0.0,12.0,12.0,33.0,39.0,1.0,1.0,,,,,86.0,70.0,6.4,10.0,0.0570217,2,,,1.0,7.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,0.1228,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,
12441734,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,11.0,10.0,,,0.0,2.0,2.0,8.0,10.0,,,,,,,45.0,14.0,6.7,2.0,0.00729189,0,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,
12441734,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,35.0,32.0,2.0,1.0,0.0,5.0,5.0,28.0,33.0,2.0,3.0,,,,,45.0,43.0,7.0,6.0,0.0790169,0,,,3.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,
12441734,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,False,46.0,37.0,2.0,,0.0,8.0,8.0,29.0,39.0,1.0,4.0,,,,,90.0,65.0,7.2,15.0,0.655391,4,,ismaelsaibari,1.0,4.0,3.0,,2.0,,1.0,1.0,1.0,,1.0,0.341,4.0,1.0,2.0,,,,1.0,3.0,,,,,,,,,
12441734,home,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17305,M,38710,EUR,602380800,F,5,5,False,29.0,29.0,1.0,1.0,0.0,4.0,4.0,27.0,30.0,,5.0,,,,,90.0,41.0,7.2,5.0,0.498318,2,,ivanperisic444,5.0,2.0,,2.0,,,1.0,,,1.0,,0.1721,4.0,,,,1.0,,,1.0,,2.0,,,,,,,
12441734,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,12.0,4.0,,,0.0,2.0,2.0,2.0,11.0,,1.0,,,,,90.0,25.0,7.5,13.0,0.0499173,4,,luukdejong9,1.0,8.0,9.0,1.0,1.0,,1.0,1.0,,2.0,,0.2577,1.0,5.0,7.0,1.0,,1.0,1.0,,1.0,,True,3.0,1.3516,,,,
