match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_accurateCross,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_goals,stat_hitWoodwork,stat_accurateKeeperSweeper
11401981,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,20,20,False,32.0,23.0,14.0,5.0,22.0,23.0,1.0,9.0,6.0,1.0,1.0,90.0,37.0,6.5,9.0,0.00028146,0,-0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401981,home,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,45.0,37.0,11.0,8.0,26.0,30.0,11.0,15.0,9.0,,,83.0,56.0,7.1,10.0,0.145177,0,,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11401981,home,AZ Alkmaar,Wouter Goes,,,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,False,78.0,68.0,14.0,10.0,55.0,59.0,13.0,21.0,4.0,,,90.0,94.0,7.2,13.0,0.0122635,0,,2.0,3.0,4.0,1.0,2.0,3.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11401981,home,AZ Alkmaar,Riechedly Bazoer,,,riechedly-bazoer,R. Bazoer,D,20,184,357,M,227196,EUR,845078400,D,25,25,False,73.0,65.0,10.0,5.0,38.0,41.0,29.0,36.0,7.0,,,90.0,87.0,7.2,10.0,0.0556183,1,,2.0,2.0,3.0,2.0,3.0,1.0,1.0,,,1.0,4.0,,,,,2.0,2.0,1.0,1.0,0.0348,,,,,,,,,,,,,
11401981,home,AZ Alkmaar,David Möller Wolfe,,,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,False,27.0,23.0,1.0,1.0,12.0,13.0,11.0,16.0,6.0,,,83.0,52.0,7.0,14.0,0.0415838,1,,,2.0,6.0,1.0,,3.0,2.0,2.0,,,2.0,,1.0,1.0,1.0,,2.0,,,0.0165,2.0,1.0,,,,,,,,,,,
11401981,home,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,73.0,58.0,12.0,4.0,36.0,43.0,22.0,30.0,10.0,,,90.0,88.0,6.8,16.0,0.0239809,2,,2.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,2.0,0.0434,,1.0,True,1.0,0.0243,,,,,,,,
11401981,home,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,False,34.0,32.0,2.0,2.0,19.0,19.0,13.0,17.0,4.0,,,74.0,50.0,7.1,7.0,0.0162125,1,,1.0,4.0,7.0,,1.0,3.0,2.0,2.0,1.0,,2.0,2.0,1.0,1.0,,,1.0,,2.0,0.0353,,1.0,,,,,,,,,,,
11401981,home,AZ Alkmaar,Dani de Wit,,,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,False,28.0,19.0,1.0,1.0,13.0,16.0,6.0,12.0,3.0,,,90.0,45.0,6.4,11.0,0.00613179,1,,5.0,10.0,5.0,,1.0,2.0,2.0,1.0,3.0,1.0,,1.0,1.0,,,,2.0,,2.0,0.227,,,,1.0,0.565,1.0,,,,,,,
11401981,home,AZ Alkmaar,Jayden Addai,,,jayden-addai,J. Addai,M,42,176,3073,M,1177723,EUR,1125014400,F,17,17,False,11.0,8.0,1.0,,4.0,5.0,4.0,6.0,3.0,,,62.0,28.0,6.8,9.0,0.0657685,1,,,5.0,6.0,,,1.0,1.0,2.0,2.0,1.0,,,4.0,2.0,,,1.0,1.0,2.0,0.0295,1.0,,,,,,,,,,,,
11401981,home,AZ Alkmaar,Vangelis Pavlidis,,,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,26.0,18.0,3.0,2.0,5.0,7.0,13.0,21.0,3.0,,,90.0,42.0,6.9,14.0,0.119003,3,,5.0,9.0,5.0,,,2.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,,,1.0,2.0,1.0,0.4272,2.0,,,1.0,0.0496,1.0,vangelis_pavlidis,3.0,,,,,
