match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalClearance,stat_fouls,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
12437810,home,Getafe,David Soria,david-soria,D. Soria,G,13,192.0,676,M,604258,EUR,733881600,G,13,13,False,20.0,9.0,19.0,8.0,0.0,1.0,2.0,8.0,18.0,4.0,1.0,90.0,21.0,6.4,11.0,0.00289417,0,-0.4896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437810,home,Getafe,Djené,djene,Djené,D,2,178.0,2527,M,307702,EUR,694137600,D,2,2,False,7.0,6.0,1.0,,0.0,1.0,2.0,6.0,6.0,1.0,,45.0,16.0,6.4,4.0,0.127382,0,,True,1.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437810,home,Getafe,Juan Berrocal,juan-berrocal,J. Berrocal,D,6,187.0,92,M,851226,EUR,918172800,D,4,4,False,16.0,8.0,6.0,1.0,0.0,5.0,7.0,3.0,9.0,2.0,,83.0,31.0,6.9,9.0,0.0004016,0,,,,,1.0,11.0,,1.0,5.0,7.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437810,home,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187.0,5163,M,805137,EUR,851558400,D,15,15,False,31.0,18.0,12.0,6.0,0.0,9.0,14.0,9.0,17.0,5.0,,90.0,46.0,7.1,14.0,0.0112128,2,,,,,2.0,7.0,,1.0,4.0,6.0,2.0,1.0,1.0,,1.0,1.0,1.0,0.0934,0.3553,,,,,,,,,,,,,,,,,,
12437810,home,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181.0,662,M,350560,EUR,730425600,D,16,16,False,23.0,10.0,5.0,,0.0,4.0,9.0,8.0,18.0,3.0,,90.0,63.0,6.5,27.0,0.082354,0,,,4.0,2.0,7.0,2.0,,4.0,2.0,6.0,2.0,,3.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
12437810,home,Getafe,Carles Pérez,carles-perez,C. Pérez,M,7,172.0,1038,M,794950,EUR,887587200,M,17,17,False,8.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,8.0,2.0,,90.0,26.0,6.5,8.0,0.0157953,2,,,1.0,,10.0,4.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,1.0,,0.0795,,1.0,4.0,2.0,,,,,1.0,,,,,,,,,,
12437810,home,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175.0,1414,M,385888,EUR,812419200,M,8,8,False,24.0,9.0,7.0,2.0,0.0,3.0,9.0,6.0,16.0,5.0,,90.0,38.0,6.6,20.0,0.00603992,1,,,1.0,,7.0,2.0,1.0,4.0,5.0,8.0,1.0,1.0,1.0,2.0,,,,0.0718,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,
12437810,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175.0,1429,M,811629,EUR,781488000,M,5,5,False,23.0,19.0,5.0,1.0,0.0,6.0,6.0,14.0,21.0,4.0,,90.0,42.0,7.0,10.0,0.333044,1,,,4.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,1.0,,1.0,,0.0173,,,1.0,,1.0,1.0,,,,,,,,,,,,,
12437810,home,Getafe,Álex Sola,alex-sola,Á. Sola,M,7,178.0,195,M,966836,EUR,928886400,M,7,7,False,15.0,11.0,3.0,1.0,1.0,4.0,4.0,8.0,12.0,2.0,,74.0,38.0,6.4,16.0,0.447786,1,,,1.0,1.0,9.0,1.0,2.0,2.0,,2.0,,,7.0,1.0,2.0,,1.0,0.1068,0.1431,2.0,3.0,1.0,,2.0,,,,1.0,1.0,1.0,,,,,,,
12437810,home,Getafe,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186.0,1629,M,1382235,EUR,1026432000,F,10,10,False,4.0,1.0,,,0.0,,1.0,1.0,3.0,,,45.0,13.0,6.9,6.0,0.0028459,1,,,,,7.0,,4.0,3.0,1.0,1.0,,,2.0,,,,1.0,0.3862,0.9252,1.0,,,,,Bertug Yildirim,,,,,1.0,1.0,,,,,,
