match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_keyPass,captain,stat_goalAssist,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
11401863,home,FC Volendam,Robert Mühren,,,robert-muhren,R. Mühren,M,21,187.0,188,M,156676,EUR,611452800,F,21,21,False,8.0,5.0,,,4.0,5.0,1.0,3.0,3.0,2.0,2.0,,,,,90.0,19.0,7.2,5.0,0.6309,0.6981,0.00949199,4,,6.0,,8.0,1.0,,2.0,1.0,,,1.0,,,,,,1.0,,,3.0,1.0,,,1.0,,,2.0,1.0,
11401863,home,FC Volendam,Lequincio Zeefuik,Lequincio Zeefuik,,lequincio-zeefuik,L. Zeefuik,F,25,197.0,305,M,1118181,EUR,1101427200,F,25,25,True,6.0,3.0,,,1.0,1.0,2.0,5.0,9.0,4.0,1.0,,,,,26.0,20.0,7.5,7.0,0.1029,0.0,0.495218,2,,1.0,4.0,4.0,,2.0,4.0,3.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,
11401863,home,FC Volendam,Zach Booth,Zach Booth,,booth-zach,Z. Booth,M,21,184.0,134,M,1138450,EUR,1076976000,M,7,7,True,8.0,6.0,,,4.0,4.0,2.0,5.0,,4.0,,,,,,18.0,18.0,6.3,10.0,0.0,0.0,0.00106059,0,,,,3.0,,,2.0,,,,1.0,,1.0,,,,,1.0,,,,,,4.0,1.0,,,,
11401863,home,FC Volendam,Darius Johnson,,,darius-johnson,D. Johnson,M,22,182.0,68,M,990952,EUR,953078400,F,38,38,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,2.0,,1.0,0.0,0.0,0.065342,0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11401863,home,FC Volendam,Barry Lauwers,Barry,Lauwers,barry-lauwers,B. Lauwers,G,,187.0,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401863,home,FC Volendam,Kayne van Oevelen,Kayne van Oevelen,,kayne-van-oevelen,K. v. Oevelen,G,1,199.0,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401863,home,FC Volendam,Rob Tol,Rob Tol,,tol-rob,R. Tol,D,29,,2,M,1470890,EUR,1064016000,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401863,home,FC Volendam,Billy van Duijl,Billy van Duijl,,billy-van-duijl,B. v. Duijl,D,23,184.0,82,M,1213381,EUR,1128384000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401863,home,FC Volendam,Francisco Reyes Marizan,Francisco Reyes Marizan,,francisco-reyes-marizan,F. R. Marizan,D,35,178.0,19,M,1470784,EUR,1143504000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401863,home,FC Volendam,Diego Gustavo,,,gustavo-diego,D. Gustavo,M,,,17,M,1392593,EUR,1087603200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401863,home,FC Volendam,Imran Nazih,Imran Nazih,,imran-nazih,I. Nazih,M,,174.0,311,M,1213380,EUR,1138147200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401863,home,FC Volendam,Ibrahim El Kadiri,,,ibrahim-el-kadiri,I. E. Kadiri,M,11,170.0,417,M,1006443,EUR,1011744000,F,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401863,home,FC Volendam,Achraf Douiri,Achraf Douiri,,achraf-douiri,A. Douiri,F,,180.0,38,M,1084535,EUR,943660800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401863,away,Heracles Almelo,Michael Brouwer,,,michael-brouwer,M. Brouwer,G,25,187.0,75,M,252027,EUR,727574400,G,1,1,False,53.0,37.0,22.0,6.0,33.0,36.0,4.0,17.0,,8.0,,4.0,4.0,,,90.0,61.0,6.9,17.0,0.0,0.0,0.00077621,0,0.2402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401863,away,Heracles Almelo,Navajo Bakboord,,,navajo-bakboord,N. Bakboord,D,,177.0,75,M,837264,EUR,917568000,D,19,19,False,33.0,25.0,3.0,1.0,17.0,19.0,8.0,15.0,10.0,9.0,3.0,,,,,90.0,61.0,6.7,15.0,0.4418,0.0,0.00918984,1,,2.0,2.0,6.0,,,2.0,1.0,,,3.0,,3.0,,,,1.0,,4.0,,,3.0,,2.0,1.0,,,1.0,1.0
11401863,away,Heracles Almelo,Stijn Bultman,Stijn Bultman,,bultman-stijn,S. Bultman,D,18,185.0,61,M,1486433,EUR,1106956800,D,35,35,False,55.0,46.0,10.0,5.0,39.0,43.0,7.0,12.0,2.0,5.0,,,,,,88.0,61.0,6.7,9.0,0.0,0.0,0.00451907,0,,,2.0,1.0,1.0,,,,,,2.0,2.0,,,,,,1.0,,,,,,,,,,,
11401863,away,Heracles Almelo,Justin Hoogma,,,justin-hoogma,J. Hoogma,D,4,190.0,87,M,833246,EUR,897523200,D,21,21,False,67.0,51.0,13.0,4.0,37.0,44.0,14.0,23.0,4.0,1.0,,,,,,90.0,73.0,7.0,16.0,0.0329,0.0,0.0588096,1,,2.0,3.0,4.0,1.0,,,,1.0,,1.0,,1.0,2.0,True,1.0,1.0,1.0,1.0,,,1.0,,,,,,,
11401863,away,Heracles Almelo,Jetro Willems,,,jetro-willems,J. Willems,D,15,177.0,182,M,138828,EUR,764985600,D,15,15,False,38.0,29.0,3.0,1.0,18.0,19.0,13.0,24.0,2.0,10.0,1.0,,,,,90.0,60.0,6.7,16.0,0.0139,0.0,0.0632401,1,,1.0,,4.0,,2.0,,,,1.0,2.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,,5.0,2.0,,,
11401863,away,Heracles Almelo,Brian De Keersmaecker,,,brian-de-keersmaecker,B. D. Keersmaeker,M,14,182.0,235,M,981222,EUR,957571200,M,14,14,False,30.0,27.0,4.0,3.0,18.0,20.0,9.0,11.0,6.0,3.0,,,,,,90.0,44.0,7.4,4.0,0.1481,0.3893,0.273002,1,,3.0,1.0,9.0,3.0,,1.0,1.0,1.0,,2.0,,3.0,1.0,,,,1.0,4.0,1.0,1.0,3.0,,,1.0,,,,
11401863,away,Heracles Almelo,Thomas Bruns,,,thomas-bruns,T. Bruns,M,10,177.0,36,M,146401,EUR,694742400,M,17,17,False,17.0,11.0,1.0,1.0,5.0,6.0,7.0,15.0,5.0,1.0,3.0,,,,,83.0,31.0,6.9,11.0,0.1628,0.0,0.104105,1,,5.0,1.0,9.0,1.0,,,,,,,1.0,3.0,2.0,,1.0,1.0,,1.0,,,1.0,,2.0,4.0,1.0,,,
11401863,away,Heracles Almelo,Anas Ouahim,,,anas-ouahim,A. Ouahim,M,10,175.0,200,M,845102,EUR,874972800,M,10,10,False,23.0,19.0,3.0,1.0,15.0,16.0,4.0,7.0,12.0,9.0,5.0,,,,,83.0,42.0,7.2,8.0,0.0,0.0,0.0104349,0,,,1.0,6.0,2.0,3.0,1.0,1.0,,,,2.0,1.0,,,,,1.0,5.0,,,2.0,,1.0,,,,,
11401863,away,Heracles Almelo,Bryan Limbombe,,,bryan-limbombe,B. Limbombe,M,7,172.0,160,M,996988,EUR,989798400,F,7,7,False,10.0,6.0,,,1.0,3.0,6.0,9.0,4.0,5.0,1.0,,,,,72.0,25.0,6.9,8.0,0.4789,0.5751,0.0254653,4,,3.0,,5.0,1.0,,3.0,2.0,,2.0,,,,1.0,,,,,1.0,2.0,,1.0,,2.0,2.0,1.0,1.0,1.0,
11401863,away,Heracles Almelo,Mohamed Sankoh,Mohamed,Sankoh,mohamed-sankoh,M. Sankoh,F,44,180.0,334,M,982779,EUR,1066262400,F,44,44,False,8.0,7.0,,,1.0,1.0,6.0,7.0,2.0,2.0,1.0,,,,,72.0,21.0,7.0,7.0,0.1873,0.0288,0.0847024,2,,4.0,1.0,4.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,5.0,,,1.0,,
11401863,away,Heracles Almelo,Emil Hansson,,,emil-hansson,E. Hansson,M,7,172.0,243,M,794362,EUR,897868800,F,29,29,False,19.0,15.0,1.0,1.0,2.0,2.0,14.0,18.0,5.0,2.0,,,,,,90.0,34.0,7.5,7.0,0.1047,0.6736,0.2277,3,,,,8.0,6.0,,5.0,3.0,,1.0,1.0,,,1.0,,,1.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,
11401863,away,Heracles Almelo,Mario Engels,,,mario-engels,M. Engels,M,8,183.0,72,M,132674,EUR,751248000,M,8,8,True,7.0,6.0,2.0,2.0,3.0,3.0,4.0,5.0,,2.0,,,,,,18.0,11.0,6.5,2.0,0.0,0.0,0.0760355,0,,,,2.0,,1.0,,,,,1.0,,1.0,2.0,,,,,,,,,,,1.0,1.0,,,
11401863,away,Heracles Almelo,Abdenego Nankishi,,,abdenego-nankishi,A. Nankishi,M,17,178.0,65,M,1064081,EUR,1025913600,F,24,24,True,3.0,3.0,,,,,3.0,3.0,1.0,,,,,,,18.0,10.0,6.2,5.0,0.0,0.0,0.0104681,0,,1.0,,3.0,,,2.0,,,,,,,,,,,,1.0,,,,,3.0,,,,,
11401863,away,Heracles Almelo,Sven Sonnenberg,,,sven-sonnenberg,S. Sonnenberg,D,4,194.0,16,M,836713,EUR,916704000,D,4,4,True,4.0,3.0,1.0,1.0,3.0,3.0,,1.0,1.0,1.0,,,,,,15.0,5.0,6.3,1.0,0.0,0.0,5.333e-05,0,,1.0,1.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11401863,away,Heracles Almelo,Sem Scheperman,,,scheperman-sem,S. Scheperman,M,32,188.0,82,M,1189738,EUR,1024790400,M,32,32,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,,,15.0,6.0,6.5,,0.0,0.0,0.00304436,0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11401863,away,Heracles Almelo,Sava Arangel Čestić,,,sava-arangel-cestic,S. A. Čestić,D,6,192.0,85,M,1014566,EUR,982540800,D,6,6,True,5.0,2.0,,,1.0,3.0,1.0,2.0,2.0,,,,,,,10.0,7.0,6.8,3.0,0.0779,0.0,0.00011198,1,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11401863,away,Heracles Almelo,Fabian de Keijzer,,,fabian-de-keijzer,F. d. Keijzer,G,1,193.0,109,M,856743,EUR,957916800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401863,away,Heracles Almelo,Robin Jalving,,,robin-jalving,R. Jalving,G,,193.0,14,M,856545,EUR,955411200,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401863,away,Heracles Almelo,Ruben Roosken,,,ruben-roosken,R. Roosken,D,12,183.0,99,M,988990,EUR,951955200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401863,away,Heracles Almelo,Jannes Wieckhoff,,,jannes-wieckhoff,J. Wieckhoff,D,3,188.0,36,M,984880,EUR,965174400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401863,away,Heracles Almelo,Marko Vejinović,,,marko-vejinovic,M. Vejinović,M,18,186.0,29,M,40947,EUR,634003200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401863,away,Heracles Almelo,Diego van Oorschot,Diego van Oorschot,,van-oorschot-diego,D. v. Oorschot,F,8,173.0,57,M,1482511,EUR,1128211200,F,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401863,away,Heracles Almelo,Antonio Satriano,,,satriano-antonio,A. Satriano,F,45,185.0,74,M,996813,EUR,1067472000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
