match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_outfielderBlock,stat_wasFouled,stat_wonContest,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_goalAssist,stat_onTargetScoringAttempt,player_sofascoreId,stat_goals,stat_errorLeadToAGoal,stat_errorLeadToAShot
11396474,home,VfL Wolfsburg,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1416,M,70987,EUR,709430400,G,1,1,False,True,38.0,31.0,15.0,8.0,25.0,25.0,6.0,13.0,1.0,1.0,2.0,9.0,2.0,1.0,1.0,1.0,1.0,90.0,48.0,7.4,7.0,0.0,0.0,0.00220958,0,0.1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396474,home,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,D,20,20,False,,45.0,34.0,4.0,1.0,16.0,19.0,19.0,27.0,,2.0,1.0,9.0,,,,,,89.0,73.0,7.4,18.0,0.0542,0.0,0.324398,1,,,,1.0,1.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,,,,,,,,,,,,
11396474,home,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6983,M,879674,EUR,954979200,D,4,4,False,,62.0,56.0,3.0,2.0,43.0,45.0,13.0,17.0,2.0,7.0,2.0,7.0,,,,,,90.0,75.0,7.9,6.0,0.0,0.0,0.00797729,0,,,,,,3.0,4.0,1.0,,,,,2.0,4.0,2.0,,,1.0,3.0,1.0,,,,,,,,,,
11396474,home,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,5,5,False,,86.0,74.0,9.0,3.0,55.0,56.0,19.0,30.0,7.0,8.0,5.0,3.0,,,,,,90.0,98.0,7.4,12.0,0.0,0.0,0.0122798,0,,,,,,3.0,5.0,,,1.0,,,1.0,,,,,,1.0,,1.0,2.0,,,,,,,,
11396474,home,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,D,21,21,False,,49.0,45.0,4.0,3.0,31.0,32.0,14.0,17.0,1.0,6.0,1.0,7.0,,,,,,90.0,79.0,7.4,12.0,0.1371,0.0,0.0229049,1,,,,,,4.0,9.0,1.0,3.0,1.0,,,4.0,4.0,3.0,2.0,1.0,,,1.0,,,1.0,1.0,,,,,,
11396474,home,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,False,,32.0,27.0,1.0,,13.0,14.0,14.0,18.0,,7.0,,8.0,,,,,,87.0,51.0,8.1,8.0,0.2831,0.7551,0.274989,4,,,,,,1.0,7.0,2.0,,5.0,1.0,,1.0,2.0,1.0,,,3.0,,2.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,
11396474,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,False,,46.0,33.0,1.0,,22.0,26.0,11.0,20.0,4.0,5.0,,6.0,,,,,,90.0,52.0,6.8,14.0,0.0352,0.0433,0.006811,1,,,,,,1.0,3.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,
11396474,home,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,19,19,False,,30.0,25.0,1.0,,13.0,14.0,12.0,19.0,,2.0,1.0,8.0,,,,,,66.0,46.0,7.0,12.0,0.2472,0.5124,0.0141575,3,,,,3.0,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,2.0,lovromajer,,,
11396474,home,VfL Wolfsburg,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3495,M,280631,EUR,877046400,F,7,7,False,,17.0,13.0,2.0,1.0,2.0,2.0,11.0,16.0,,2.0,,3.0,,,,,,66.0,31.0,6.9,12.0,0.3427,0.0,0.0295134,3,,,,1.0,,,6.0,2.0,1.0,4.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,,1.0,2.0,,,,,,
11396474,home,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,,21.0,14.0,1.0,1.0,3.0,6.0,11.0,15.0,3.0,4.0,2.0,1.0,,,,,,90.0,36.0,8.3,15.0,0.9404,1.1001,0.0663983,2,,,,,,3.0,7.0,1.0,2.0,1.0,,,,1.0,1.0,5.0,,2.0,,,,,,,,2.0,,2.0,,
