match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalClearance,stat_fouls,stat_keyPass,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,captain,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_aerialWon,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goalAssist,stat_goodHighClaim,stat_punches,stat_clearanceOffLine,player_sofascoreId
11409070,home,Estoril Praia,Heriberto Tavares,,,heriberto-tavares,H. Tavares,F,91,180,195,M,845789,EUR,856310400,F,91,91,True,8.0,6.0,3.0,2.0,3.0,4.0,7.0,,,,12.0,17.0,6.4,7.0,0.0194344,1,,3.0,3.0,,1.0,,,,,1.0,,,,,0.0392,,,,,,,,,,1.0,,,,,,,,,,,,
11409070,home,Estoril Praia,Wagner Pina,,,wagner-pina,W. Pina,M,20,180,484,M,1513625,EUR,1036281600,D,79,79,True,10.0,9.0,,,3.0,4.0,7.0,2.0,,,13.0,15.0,6.7,2.0,0.0156386,0,,7.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
11409070,home,Estoril Praia,João Carlos,,,joao-carlos,J. Carlos,F,,187,69,M,880129,EUR,794016000,F,20,20,True,1.0,1.0,,,1.0,1.0,,,,,13.0,5.0,6.5,2.0,7.278e-05,0,,,,,3.0,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,
11409070,home,Estoril Praia,Daniel Figueira,,,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409070,home,Estoril Praia,Harouna Sy,Harouna,Sy,harouna-sy,H. Sy,D,19,170,11,M,893031,EUR,828144000,D,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409070,home,Estoril Praia,Eliaquim Mangala,,,eliaquim-mangala,E. Mangala,D,,188,392,M,42892,EUR,666403200,D,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409070,home,Estoril Praia,Mor Ndiaye,,,mor-ndiaye,M. Ndiaye,M,19,185,163,M,979225,EUR,974764800,M,64,64,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409070,home,Estoril Praia,Michel Costa,,,michel-costa,Michel,M,10,165,40,M,1015938,EUR,1008806400,M,48,48,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409070,away,FC Arouca,Ignacio de Arruabarrena,,,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,32.0,15.0,21.0,4.0,13.0,19.0,13.0,11.0,1.0,2.0,90.0,48.0,6.6,18.0,0.00019227,0,0.3136,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,1.0,,
11409070,away,FC Arouca,Tiago Esgaio,,,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,False,39.0,28.0,4.0,2.0,18.0,24.0,15.0,4.0,,,90.0,72.0,7.6,16.0,0.00982518,2,,10.0,,,3.0,5.0,1.0,,6.0,,,1.0,,3.0,0.1403,,,2.0,,2.0,1.0,,,,1.0,1.0,4.0,,1.0,,0.4871,,,,,,
11409070,away,FC Arouca,Matías Rocha,,,matias-rocha,M. Rocha,D,4,183,65,M,1083250,EUR,982022400,D,13,13,False,24.0,22.0,1.0,,21.0,21.0,3.0,2.0,,,45.0,25.0,6.4,2.0,0.00054192,0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409070,away,FC Arouca,Francisco Montero,,,francisco-montero,F. Montero,D,20,185,228,M,927376,EUR,916272000,D,4,4,False,45.0,36.0,6.0,4.0,28.0,33.0,12.0,2.0,,,90.0,66.0,7.2,9.0,0.0124806,0,,8.0,,,2.0,10.0,,,4.0,,,,2.0,2.0,,,,2.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,
11409070,away,FC Arouca,Weverson,,,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,False,25.0,21.0,1.0,,14.0,16.0,10.0,3.0,,,90.0,49.0,7.6,10.0,0.00970933,1,,7.0,1.0,,4.0,2.0,1.0,,7.0,1.0,,,2.0,,0.0274,,1.0,,1.0,5.0,4.0,,,1.0,,1.0,2.0,,,,,,,,,1.0,
11409070,away,FC Arouca,David Simão,,,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,52.0,44.0,7.0,4.0,26.0,28.0,27.0,4.0,,,85.0,68.0,7.4,14.0,0.190259,0,,19.0,3.0,1.0,5.0,1.0,3.0,3.0,3.0,,,,,2.0,,True,1.0,,1.0,2.0,2.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,
11409070,away,FC Arouca,Kouassi Eboue,,,kouassi-eboue,K. Eboue,M,8,185,220,M,839099,EUR,881971200,M,8,8,False,51.0,45.0,6.0,3.0,33.0,34.0,17.0,4.0,,,90.0,60.0,6.8,6.0,0.00889119,0,,12.0,,,2.0,5.0,,,3.0,,,,,1.0,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,
11409070,away,FC Arouca,Jason,,,jason,Jason,M,23,179,253,M,330677,EUR,773452800,M,10,10,False,21.0,13.0,2.0,1.0,6.0,10.0,12.0,7.0,,,73.0,37.0,6.8,16.0,0.120675,0,,7.0,1.0,,7.0,,1.0,,8.0,3.0,2.0,,,,,,,1.0,4.0,2.0,1.0,3.0,,,,2.0,1.0,,,,,,,,,,
11409070,away,FC Arouca,Cristo González,,,cristo-gonzalez,C. González,M,33,180,344,M,592100,EUR,877651200,M,23,23,False,25.0,19.0,1.0,,5.0,6.0,19.0,6.0,,,84.0,46.0,7.7,12.0,0.398373,4,,14.0,,,7.0,,2.0,4.0,3.0,1.0,,1.0,,1.0,0.2129,,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,1.0,0.241,,1.0,,,,
11409070,away,FC Arouca,Morlaye Sylla,,,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,35.0,27.0,2.0,1.0,8.0,8.0,28.0,6.0,,,79.0,45.0,7.7,10.0,0.255966,2,,19.0,1.0,,,,,3.0,4.0,1.0,1.0,2.0,,,0.2939,,,,,3.0,3.0,,,,,,,,,,0.3117,,,,,,morlayesylla2
11409070,away,FC Arouca,Rafa Mújica,,,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,False,24.0,19.0,2.0,,3.0,3.0,21.0,2.0,,,90.0,39.0,8.3,7.0,0.532345,5,,16.0,,,5.0,1.0,3.0,4.0,7.0,1.0,1.0,3.0,,,0.6162,,,1.0,1.0,3.0,2.0,2.0,,1.0,1.0,1.0,1.0,,1.0,4.0,1.7176,,,,,,
11409070,away,FC Arouca,Pedro Santos,,,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,True,30.0,26.0,4.0,1.0,21.0,21.0,9.0,4.0,,,45.0,36.0,6.6,4.0,0.00296844,0,,5.0,,,2.0,,1.0,,5.0,1.0,1.0,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,
11409070,away,FC Arouca,Alfonso Trezza,,,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,F,9,9,True,5.0,4.0,1.0,1.0,2.0,2.0,4.0,5.0,,,17.0,14.0,6.8,4.0,0.00078561,1,,2.0,1.0,,2.0,,1.0,,3.0,2.0,2.0,,,,0.1483,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,
11409070,away,FC Arouca,Yusuf Lawal,,,yusuf-lawal,Y. Lawal,M,24,175,112,M,898808,EUR,890611200,F,7,7,True,4.0,4.0,,,1.0,1.0,3.0,1.0,,,11.0,5.0,6.5,1.0,0.00173263,0,,3.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11409070,away,FC Arouca,Miguel Puche,,,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,2.0,1.0,,,,1.0,1.0,1.0,,,14.0,5.0,6.6,2.0,0.00012592,1,,1.0,,,,,,1.0,,,,,,,0.1178,,,,,,,,,1.0,,,,,,,,,,,,,
11409070,away,FC Arouca,Rafael Fernandes,,,rafael-fernandes,R. Fernandes,D,19,189,331,M,1087352,EUR,1025222400,D,64,64,True,4.0,2.0,1.0,,2.0,4.0,,,,,13.0,5.0,6.7,2.0,3.92e-06,0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
11409070,away,FC Arouca,João Valido,,,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409070,away,FC Arouca,Bogdan Milovanov,,,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409070,away,FC Arouca,André Bukia,,,andre-bukia,A. Bukia,M,95,173,93,M,798904,EUR,794188800,F,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409070,away,FC Arouca,Benji Michel,,,benji-michel,B. Michel,M,,178,150,M,935643,EUR,877564800,F,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
