match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_totalOffside,stat_totalContest,stat_wonContest,stat_keyPass,stat_blockedScoringAttempt,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
11451123,home,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186,93,M,758606,EUR,763603200,G,1,1,False,17.0,12.0,7.0,2.0,11.0,12.0,1.0,5.0,9.0,1.0,1.0,1.0,90.0,24.0,6.5,5.0,0.0,0.0,0.00020124,0,-0.9556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451123,home,Hatayspor,Kamil Ahmet Çörekçi,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173,57,M,124728,EUR,696902400,D,2,2,False,31.0,19.0,8.0,2.0,9.0,11.0,11.0,21.0,4.0,,,,67.0,49.0,6.3,15.0,0.0,0.0,0.0404348,0,,,,True,1.0,1.0,1.0,2.0,5.0,7.0,2.0,1.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11451123,home,Hatayspor,Guy-Marcelin Kilama,guy-marcelin-kilama,G. M. Kilama,D,,180,314,M,944222,EUR,928022400,D,3,3,False,48.0,44.0,7.0,5.0,33.0,35.0,11.0,13.0,5.0,,,,90.0,62.0,7.0,6.0,0.0,0.0,0.0034314,0,,,,,,,1.0,4.0,3.0,8.0,1.0,,1.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,
11451123,home,Hatayspor,Burak Bekaroğlu,burak-bekaroglu,B. Bekaroğlu,D,86,185,23,M,802645,EUR,861148800,D,86,86,False,49.0,44.0,4.0,2.0,31.0,32.0,13.0,17.0,2.0,,,,90.0,55.0,6.7,6.0,0.0,0.0,0.0115892,0,,,,,,,,1.0,2.0,4.0,1.0,,3.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
11451123,home,Hatayspor,Faouzi Ghoulam,faouzi-ghoulam,F. Ghoulam,D,,188,1996,M,133236,EUR,665366400,D,13,13,False,36.0,33.0,1.0,,13.0,13.0,23.0,37.0,5.0,,,,73.0,64.0,7.2,17.0,0.0,0.0,0.194969,0,,Faouzi,Ghoulam,,14.0,3.0,1.0,4.0,2.0,7.0,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
11451123,home,Hatayspor,Giorgi Aburjania,giorgi-aburjania,G. Aburjania,M,29,187,128,M,156569,EUR,789004800,M,29,29,False,23.0,21.0,1.0,1.0,11.0,11.0,10.0,12.0,5.0,,,,67.0,36.0,6.8,3.0,0.0,0.0,0.0185795,0,,,,,,,1.0,1.0,4.0,5.0,1.0,,1.0,1.0,,1.0,,,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,
11451123,home,Hatayspor,Chandrel Massanga,chandrel-massanga,C. Massanga,M,8,172,201,M,1083138,EUR,934848000,M,4,4,False,40.0,33.0,8.0,6.0,17.0,21.0,16.0,19.0,5.0,,,,84.0,46.0,6.7,7.0,0.0,0.0,0.0107697,0,,Chandrel Massanga,,,,,4.0,3.0,7.0,6.0,1.0,,3.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,
11451123,home,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187,170,M,333423,EUR,829440000,M,10,10,False,9.0,5.0,,,2.0,3.0,3.0,6.0,1.0,,,,90.0,16.0,6.5,5.0,0.2024,0.0,0.0105328,4,,,,,,,3.0,,6.0,2.0,1.0,1.0,,,,2.0,,,,1.0,,1.0,1.0,1.0,4.0,,,,,,,,,,,
11451123,home,Hatayspor,Fisayo Dele-Bashiru,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186,3768,M,910121,EUR,981417600,M,17,17,False,22.0,18.0,1.0,,2.0,3.0,16.0,20.0,4.0,,,,90.0,36.0,7.9,9.0,0.2157,0.5128,0.0738705,2,,,,,1.0,,1.0,2.0,6.0,5.0,,3.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,
11451123,home,Hatayspor,Rigoberto Rivas,rigoberto-rivas,R. Rivas,M,99,178,347,M,837742,EUR,901843200,M,99,99,False,27.0,18.0,3.0,1.0,5.0,7.0,14.0,23.0,4.0,,,,90.0,47.0,7.2,18.0,0.0368,0.1618,0.0865146,1,,,,,3.0,1.0,1.0,,9.0,6.0,1.0,2.0,2.0,1.0,3.0,4.0,,,,2.0,,3.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,
