match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_wasFouled,stat_fouls,stat_keyPass,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalOffside,stat_dispossessed,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_shotOffTarget,captain,stat_goalAssist,stat_bigChanceCreated,stat_penaltyWon,stat_onTargetScoringAttempt,stat_goals,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyConceded
11408401,home,Chaves,Helder Morim,,morim-helder,H. Morim,M,70,181,29,M,1119672,EUR,989798400,M,70,70,True,4.0,1.0,1.0,,1.0,1.0,,5.0,,,,,,,19.0,8.0,6.0,6.0,4.279e-05,0,,,2.0,,,,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11408401,home,Chaves,Kelechi Nwakali,,kelechi-nwakali,K. Nwakali,M,50,181,305,M,822472,EUR,897004800,M,28,28,True,11.0,10.0,2.0,1.0,4.0,4.0,6.0,8.0,,2.0,,,,,19.0,16.0,6.7,4.0,0.0667915,0,,,1.0,,,,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
11408401,home,Chaves,Steven Vitória,,steven-vitoria,S. Vitória,D,,195,115,M,59574,EUR,537321600,D,19,19,True,,,,,,,,,,,,,,,8.0,,5.7,,,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408401,home,Chaves,Jô Batista,,jo-batista,Batista,F,90,192,162,M,947921,EUR,799286400,F,99,99,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,8.0,4.0,6.6,1.0,0.0129853,0,,,,,1.0,2.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408401,home,Chaves,Gonçalo Filipe,Gonçalo Filipe,goncalo-filipe,G. Filipe,G,28,194,11,M,1397563,EUR,957052800,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408401,home,Chaves,Habib Sylla,Habib Sylla,habib-sylla,H. Sylla,D,52,178,24,M,1386615,EUR,918777600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408401,home,Chaves,Pedro Pinho,Pedro Pinho,pedro-pinho,P. Pinho,M,8,189,32,M,1130651,EUR,954979200,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408401,home,Chaves,Paulo Victor,,paulo-victor,P. Victor,F,20,180,38,M,1107995,EUR,985132800,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408401,away,Portimonense SAD,Kosuke Nakamura,,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,False,19.0,11.0,11.0,3.0,10.0,13.0,1.0,6.0,1.0,4.0,1.0,,,1.0,90.0,27.0,6.6,8.0,0.00013874,0,-0.1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
11408401,away,Portimonense SAD,Guga,Guga,guga,Guga,D,32,178,71,M,1515162,EUR,1066867200,D,27,27,False,21.0,17.0,2.0,,9.0,9.0,8.0,14.0,,5.0,,,,,45.0,40.0,6.9,12.0,0.0116691,0,,,2.0,,1.0,1.0,4.0,6.0,1.0,,,,3.0,3.0,,1.0,,2.0,1.0,,,4.0,3.0,,,,,,,,,,,,,,
11408401,away,Portimonense SAD,Pedrão,,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,68.0,54.0,14.0,6.0,35.0,36.0,19.0,32.0,5.0,4.0,,,,,90.0,82.0,7.4,15.0,0.033122,2,,,,,2.0,5.0,4.0,9.0,1.0,1.0,,1.0,1.0,,,,,3.0,3.0,,0.2901,1.0,,,1.0,True,1.0,,,1.0,,,,,1.0,1.0,
11408401,away,Portimonense SAD,Alemão,Alemão,alemao,Alemão,D,43,194,174,M,1199402,EUR,1036540800,D,43,43,False,61.0,46.0,9.0,3.0,35.0,39.0,11.0,22.0,4.0,7.0,,,,,90.0,71.0,6.6,15.0,0.0372455,0,,,,,,5.0,2.0,6.0,,,2.0,,2.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,1.0
11408401,away,Portimonense SAD,Filipe Relvas,,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,17.0,13.0,4.0,2.0,6.0,6.0,8.0,13.0,,2.0,,,,,63.0,26.0,6.4,6.0,0.0218311,0,,,2.0,1.0,3.0,,4.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11408401,away,Portimonense SAD,Taichi Fukui,,taichi-fukui,T. Fukui,M,21,177,1092,M,1105857,EUR,1089849600,M,8,8,False,20.0,13.0,4.0,1.0,8.0,10.0,6.0,12.0,,5.0,,,,,64.0,25.0,6.7,8.0,0.0177823,1,,,2.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,1.0,1.0,,0.0526,,,,1.0,,,,,,,,,,,,
11408401,away,Portimonense SAD,Lucas Ventura,,lucas-ventura,Lucas Ventura,M,25,180,163,M,879934,EUR,895536000,M,25,25,False,26.0,23.0,1.0,,9.0,10.0,14.0,16.0,,7.0,,,,,81.0,34.0,6.6,3.0,0.00650261,0,,,,,4.0,1.0,7.0,7.0,1.0,3.0,2.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,
11408401,away,Portimonense SAD,Carlinhos,,carlinhos,Carlinhos,M,11,179,118,M,244787,EUR,772243200,M,11,11,False,40.0,34.0,5.0,4.0,14.0,14.0,20.0,30.0,1.0,6.0,,,,,90.0,63.0,7.7,16.0,0.023158,1,,,4.0,,,,3.0,4.0,,1.0,,3.0,2.0,3.0,,,,2.0,1.0,,0.5782,4.0,1.0,,,,,,,1.0,1.0,,,,,,
11408401,away,Portimonense SAD,Rodrigo Martins,,rodrigo-martins,R. Martins,F,7,177,39,M,945059,EUR,905817600,F,70,70,False,9.0,6.0,,,3.0,4.0,3.0,7.0,,4.0,,,,,45.0,15.0,6.3,7.0,0.00713191,0,,,2.0,,4.0,,9.0,2.0,3.0,1.0,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
11408401,away,Portimonense SAD,Tamblé Monteiro,,tamble-monteiro,T. Monteiro,F,9,191,304,M,1094384,EUR,974246400,F,9,9,False,14.0,7.0,,,4.0,5.0,3.0,9.0,2.0,4.0,,,,,90.0,25.0,6.5,11.0,0.0113036,0,,,,,2.0,1.0,8.0,2.0,1.0,1.0,4.0,,1.0,3.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
11408401,away,Portimonense SAD,Hélio Varela,,varela-helio,H. Varela,F,29,176,603,M,1094395,EUR,1020384000,F,77,77,False,20.0,19.0,,,2.0,2.0,20.0,24.0,2.0,2.0,,,,,90.0,47.0,8.1,9.0,0.230809,3,,,6.0,3.0,3.0,1.0,5.0,11.0,,3.0,1.0,3.0,,4.0,,,1.0,1.0,,,0.076,7.0,6.0,,2.0,,1.0,1.0,,,,,,,,,
11408401,away,Portimonense SAD,Igor Formiga,,igor-formiga,Igor Formiga,D,32,175,266,M,1009030,EUR,915753600,D,33,33,True,26.0,19.0,2.0,1.0,9.0,12.0,11.0,19.0,1.0,2.0,,,,,45.0,44.0,8.2,11.0,0.0762657,1,,,5.0,1.0,,3.0,2.0,7.0,1.0,,1.0,2.0,2.0,,,,,3.0,2.0,,0.0154,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,
11408401,away,Portimonense SAD,Hildeberto Pereira,,hildeberto-pereira,H. Pereira,F,14,175,109,M,352880,EUR,825724800,F,10,10,True,10.0,9.0,2.0,2.0,5.0,5.0,4.0,7.0,,6.0,,,,,45.0,19.0,6.6,7.0,0.00892617,0,,,2.0,,1.0,,4.0,3.0,,1.0,1.0,,,,,,,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,
11408401,away,Portimonense SAD,Midana Cassamá,,midana-cassama,M. Cassamá,F,19,185,18,M,1520746,EUR,1029628800,F,85,85,True,5.0,5.0,,,1.0,1.0,4.0,5.0,,,,,,,27.0,12.0,7.3,2.0,0.00836085,2,,,1.0,,1.0,,2.0,2.0,1.0,1.0,,,,1.0,,,1.0,,,,0.0429,1.0,1.0,,,,,,,1.0,1.0,,,,,,
11408401,away,Portimonense SAD,Gonçalo Costa,,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,18,18,True,13.0,10.0,1.0,1.0,5.0,5.0,5.0,11.0,1.0,3.0,,,,,26.0,22.0,6.7,6.0,0.00237461,1,,,3.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,0.0512,1.0,1.0,,1.0,,,,,,,,,,,,
11408401,away,Portimonense SAD,Paulo Estrela,Paulo,paulo-estrela,P. Estrela,M,20,167,55,M,855664,EUR,919468800,M,20,20,True,9.0,8.0,2.0,2.0,4.0,4.0,4.0,5.0,,2.0,,,,,9.0,10.0,6.7,1.0,0.00399627,0,,Estrela,,,,1.0,2.0,2.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11408401,away,Portimonense SAD,Vinicius Silvestre,,vinicius-silvestre,Vinicius,G,25,195,226,M,559582,EUR,764812800,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408401,away,Portimonense SAD,Moustapha Seck,,moustapha-seck,M. Seck,D,24,176,148,M,807292,EUR,825033600,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408401,away,Portimonense SAD,Steve Mvoué,,mvoue-steve,S. Mvoué,M,10,185,157,M,985969,EUR,1012608000,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408401,away,Portimonense SAD,Dener,,dener,Dener,M,8,185,73,M,243167,EUR,700444800,M,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
