match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keyPass,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_fouls,stat_totalCross,stat_shotOffTarget,stat_unsuccessfulTouch,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_dispossessed,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,player_firstName,player_lastName,stat_challengeLost,stat_bigChanceMissed,stat_totalOffside
13472753,home,Atlético Mineiro,Biel,biel,Biel,F,20,169,2141,M,1106140,EUR,986083200,F,77,77,False,14.0,14.0,,,0.0,9.0,9.0,5.0,5.0,,3.0,,1.0,,,,,,,,64.0,32.0,6.5,6.0,0.00788671,35.561635833867,5.0,-11.717244269616,0.0,,5,,,1.0,7.0,2.0,,2.0,1.0,,2.0,,0.6464,0.7522,1.0,,1.0,2.0,,,4.0,,2.0,2.0,,,Gabriel,Teixeira Aragão,1.0,1.0,
13472753,home,Atlético Mineiro,Iván Román,ivan-roman,I. Román,D,3,183,2607,M,1464929,EUR,1152662400,D,23,23,True,8.0,5.0,2.0,2.0,0.0,2.0,2.0,3.0,6.0,3.0,3.0,5.0,,,,,,,,,46.0,17.0,6.9,5.0,0.00272549,20.831790505328,2.0,11.426297550193,1.0,,0,,,1.0,2.0,,,2.0,,,,,,,,1.0,,,12.054540159911,16.800137618484,,,,,,,Iván Román,,1.0,,
13472753,home,Atlético Mineiro,Gustavo Scarpa,gustavo-scarpa,G. Scarpa,M,10,177,5525,M,559036,EUR,757728000,M,10,10,True,1.0,1.0,,,0.0,1.0,1.0,,,,,1.0,,,,,,,,,27.0,2.0,6.5,,1.5e-06,,,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,gustavoscarpa10,,,,1.0,,
13472753,home,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176,4933,M,1127439,EUR,860976000,D,13,13,True,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,26.0,4.0,6.6,,1.322e-05,,,,,,0,,,,2.0,,1.0,,,,,,,,2.0,,,,,,,,,,guiarana,,,,,,
13472753,home,Atlético Mineiro,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,974556,EUR,970185600,M,25,25,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,1.0,,,,,,,,,17.0,6.0,6.4,1.0,4.368e-05,,,,,,0,,,2.0,4.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
13472753,home,Atlético Mineiro,Júnior Santos,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,F,37,37,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,17.0,7.0,6.2,3.0,2.111e-05,21.823924944886,1.0,7.7015268068265,0.0,,0,,,6.0,9.0,3.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
13472753,home,Atlético Mineiro,Gabriel Delfim,gabriel-delfim,G. Delfim,G,1,192,505,M,1117032,EUR,1026259200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Delfim,,,,
13472753,home,Atlético Mineiro,Ruan,ruan,Ruan,D,4,187,1236,M,914487,EUR,928713600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472753,home,Atlético Mineiro,Fausto Vera,fausto-vera,F. Vera,M,8,181,1966,M,930690,EUR,954028800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472753,home,Atlético Mineiro,Reinier,reinier,Reinier,F,19,185,23795,M,978562,EUR,1011398400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,reinier.jesus,,,,,,
13472753,home,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Hulk,,,,,,
13472753,home,Atlético Mineiro,Cadu,cadu,Cadu,F,42,180,661,M,1199473,EUR,1085356800,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472753,home,Atlético Mineiro,Dudu,dudu,Dudu,F,92,167,5188,M,147464,EUR,694742400,F,92,92,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,7_dudu,,,,,,
13472753,away,Mirassol,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,22,22,False,16.0,16.0,1.0,1.0,0.0,16.0,16.0,,,,,,4.0,,,2.0,4.0,,,,90.0,21.0,7.3,,2.968e-05,37.146516594078,7.0,27.908645634221,0.0,,0,0.3855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472753,away,Mirassol,Lucas Ramon,lucas-ramon,L. Ramon,D,19,178,617,M,797225,EUR,762998400,D,19,19,False,41.0,37.0,1.0,,0.0,7.0,8.0,30.0,33.0,,3.0,,4.0,2.0,,,,,,,90.0,64.0,7.3,12.0,0.138159,110.16608761973,16.0,40.82169933692,0.0,3.0,1,,,3.0,5.0,,,,1.0,1.0,1.0,,0.1152,0.188,,7.0,,1.0,,,,2.0,,,,,,,2.0,,1.0
13472753,away,Mirassol,João Victor,joao-victor,J. Victor,D,34,188,233,M,863297,EUR,873158400,D,34,34,False,71.0,70.0,6.0,5.0,0.0,28.0,28.0,42.0,43.0,2.0,5.0,2.0,6.0,1.0,,,,,,,90.0,83.0,7.6,1.0,0.026603,208.41807140882,24.0,166.33197220617,2.0,,0,,,1.0,1.0,,2.0,3.0,2.0,1.0,,,,,,,,,30.804943650967,62.342286046544,,,,,,,,,,,
13472753,away,Mirassol,Jemmes,ribeiro-da-silva-jemmes-bruno,Jemmes,D,3,187,583,M,1527129,EUR,955238400,D,3,3,False,59.0,53.0,2.0,1.0,0.0,25.0,29.0,28.0,30.0,7.0,14.0,1.0,8.0,1.0,,,,,,,90.0,75.0,7.3,9.0,0.0248049,135.96461283469,22.0,68.471225827498,0.0,,2,,,3.0,6.0,1.0,1.0,,6.0,4.0,,,0.2084,,1.0,,2.0,1.0,,,,,,,,,Jemmes Ribeiro,,1.0,1.0,
13472753,away,Mirassol,Reinaldo,reinaldo,Reinaldo,D,6,178,2574,M,243109,EUR,622944000,D,6,6,False,51.0,46.0,6.0,4.0,0.0,13.0,14.0,33.0,37.0,2.0,7.0,4.0,5.0,1.0,,,,,,,90.0,97.0,8.4,21.0,0.118377,151.73894397581,16.0,108.99211813839,2.0,5.0,6,,,,1.0,,,1.0,4.0,3.0,1.0,,0.1585,0.2797,,13.0,3.0,,33.616977873278,51.773844587143,1.0,3.0,,2.0,,1.0,,,,,
13472753,away,Mirassol,Danielzinho,danielzinho,Danielzinho,M,94,166,1169,M,356514,EUR,783907200,M,8,8,False,110.0,104.0,3.0,2.0,0.0,13.0,15.0,91.0,95.0,3.0,7.0,2.0,3.0,1.0,,,,,,,90.0,132.0,8.1,15.0,0.333271,275.95489824335,37.0,141.34241460497,2.0,3.0,0,,True,2.0,5.0,3.0,,1.0,2.0,1.0,,,,,1.0,7.0,,3.0,17.661439257154,45.346765865083,,3.0,1.0,,,1.0,,,,,1.0
13472753,away,Mirassol,Neto Moura,neto-moura,N. Moura,M,25,176,363,M,559034,EUR,839289600,M,25,25,False,69.0,61.0,2.0,1.0,0.0,16.0,16.0,45.0,53.0,,1.0,1.0,3.0,,,,,,,,60.0,78.0,7.1,10.0,0.0755839,202.23760223872,31.0,118.65393935122,1.0,2.0,1,,,1.0,2.0,,,1.0,1.0,1.0,,,0.0161,,,,,1.0,23.377957008446,30.44130910457,1.0,,,1.0,,,,,,,
13472753,away,Mirassol,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,41,41,False,28.0,26.0,1.0,1.0,0.0,7.0,8.0,19.0,20.0,,3.0,,1.0,,,,,,,,45.0,34.0,6.6,3.0,0.0110938,146.21731111795,16.0,92.687776796125,3.0,,0,,,,2.0,,,,3.0,,,,,,2.0,1.0,,,15.389212768341,55.574401715793,,,,,,,,,,,
13472753,away,Mirassol,Negueba,negueba,Negueba,M,11,175,664,M,872007,EUR,944179200,F,11,11,False,23.0,21.0,,,0.0,5.0,5.0,16.0,18.0,,1.0,,3.0,1.0,,,,,,,60.0,36.0,6.8,9.0,0.034118,62.169301885613,11.0,17.326648741383,0.0,1.0,4,,,,4.0,1.0,,,,,1.0,,0.1918,0.0642,1.0,2.0,,2.0,,,2.0,,,3.0,,,,,,,
13472753,away,Mirassol,Gabriel,gabriel,Gabriel,M,27,178,805,M,243459,EUR,631584000,F,27,27,False,34.0,29.0,3.0,,0.0,5.0,5.0,24.0,29.0,2.0,3.0,,1.0,1.0,,,,,,,79.0,43.0,6.7,11.0,0.0222345,121.18300581836,12.0,40.978575816448,1.0,,1,,,,3.0,1.0,1.0,,,,1.0,,0.0131,0.0087,,1.0,,2.0,16.489443512137,16.619112972719,2.0,,,,,,,,,,
13472753,away,Mirassol,Edson Carioca,edson-carioca,E. Carioca,F,95,180,201,M,1048612,EUR,896918400,F,95,95,False,3.0,2.0,,,0.0,,,2.0,3.0,1.0,2.0,,1.0,,,,,,,,31.0,8.0,6.5,5.0,0.00092418,39.120318914491,4.0,15.142109035509,0.0,,0,,,,3.0,,,,1.0,1.0,,,,,,,,1.0,,,3.0,,,,,,,,,,
13472753,away,Mirassol,Cristian Renato,cristian-renato,C. Renato,F,17,189,259,M,1148306,EUR,950832000,F,17,17,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,2.0,,,,,,,,,,59.0,9.0,6.9,1.0,0.0039042,11.922676922571,1.0,3.1761326998188,0.0,,3,,,2.0,3.0,1.0,,,,,,,0.2735,,1.0,,2.0,,,,,,1.0,1.0,,,,,,,
13472753,away,Mirassol,Alesson,alesson,Alesson,F,77,173,437,M,871015,EUR,919123200,F,77,77,True,17.0,14.0,1.0,1.0,0.0,4.0,5.0,10.0,12.0,1.0,3.0,,5.0,1.0,,,,,,,45.0,25.0,7.1,6.0,0.116576,62.811503677071,10.0,13.792661886966,0.0,2.0,1,,,1.0,2.0,1.0,,,,,,,0.0375,,1.0,2.0,1.0,2.0,,,,1.0,1.0,,,,,,,,
13472753,away,Mirassol,Shaylon,shaylon,Shaylon,M,7,180,381,M,874723,EUR,862099200,M,7,7,True,14.0,12.0,1.0,,0.0,1.0,1.0,11.0,13.0,,,1.0,,,,,,,,,30.0,17.0,6.6,2.0,0.0180348,38.143353401083,5.0,30.295525532337,0.0,,1,,,,1.0,,,,,,,,0.0271,,,,1.0,,,,,,,,,,,,1.0,,
13472753,away,Mirassol,Carlos Eduardo,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,795295,EUR,844905600,F,96,96,True,10.0,9.0,,,0.0,,,9.0,10.0,1.0,3.0,,1.0,2.0,,,,,,,30.0,26.0,6.9,7.0,0.155757,56.707902846104,11.0,16.03699045979,0.0,3.0,3,,,,,,,,,,1.0,,0.1877,0.1071,,10.0,,,,,,4.0,,2.0,,,,,,1.0,
13472753,away,Mirassol,Guilherme Marques,guilherme-marques,Guilherme Marques,M,12,174,277,M,109610,EUR,674784000,M,12,12,True,18.0,15.0,3.0,2.0,0.0,1.0,1.0,14.0,17.0,,,,1.0,,,,,,,,11.0,23.0,7.0,5.0,0.0106199,108.95583963676,12.0,50.662695930045,1.0,,3,,,1.0,1.0,,,,,,,,0.1822,,1.0,2.0,3.0,,9.8043080908298,14.547486518296,,,,,,,,,,,
13472753,away,Mirassol,Alex Muralha,alex-muralha,A. Muralha,G,23,188,332,M,340113,EUR,626659200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Alex,Santana,,,
13472753,away,Mirassol,Daniel Borges,daniel-borges,D. Borges,D,20,174,183,M,794874,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472753,away,Mirassol,Gabriel,gabriel,Gabriel,D,44,185,190,M,1465498,EUR,1066435200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472753,away,Mirassol,Felipe Jonatan,felipe-jonatan,F. Jonatan,D,16,176,464,M,931574,EUR,887500800,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472753,away,Mirassol,José Aldo,jose-aldo,J. Aldo,M,21,174,317,M,988851,EUR,901324800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472753,away,Mirassol,Roni,roni,Roni,M,70,174,491,M,1046440,EUR,924134400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Roni,,,,
13472753,away,Mirassol,Chico,chico,Chico,M,10,174,731,M,880132,EUR,674352000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
