match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_interceptionWon,stat_totalOffside,player_firstName,player_lastName,stat_challengeLost,stat_penaltyWon,stat_totalContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_wonContest,stat_goals,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyConceded
11450101,home,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23278,M,EDzeko,14990,EUR,511401600,F,9,9,False,29.0,20.0,2.0,1.0,3.0,4.0,27.0,,,,,85.0,44.0,7.9,17.0,0.169706,5,,,17.0,2.0,,1.0,5.0,3.0,,1.0,2.0,,,2.0,,1.0,0.3666,3.0,2.0,3.0,,,,,,,1.0,2.0,,1.0,1.0,True,,,,,,,
11450101,home,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,irfankahveci,226986,EUR,805766400,M,17,17,True,25.0,19.0,2.0,1.0,2.0,2.0,29.0,,3.0,,,45.0,37.0,7.1,13.0,0.297229,1,,,19.0,6.0,2.0,,3.0,2.0,,,,,,1.0,,1.0,0.0578,2.0,,1.0,,,,,,,3.0,1.0,,2.0,,,1.0,,,,,,
11450101,home,Fenerbahçe,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,mbatshuayi,147745,EUR,749520000,F,23,23,True,2.0,1.0,,,,,2.0,,,,,18.0,6.0,6.6,2.0,0.00028921,0,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11450101,home,Fenerbahçe,Ryan Kent,ryan-kent,R. Kent,M,,172,1198,M,,604838,EUR,847670400,F,11,11,True,9.0,7.0,,,1.0,1.0,8.0,,,,,13.0,16.0,6.4,5.0,0.0103756,0,,,6.0,,,,3.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,3.0,,,1.0,,,,,,,,,
11450101,home,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,,594618,EUR,891216000,G,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450101,home,Fenerbahçe,Leonardo Bonucci,leonardo-bonucci,L. Bonucci,D,19,190,2802,M,bonuccileo,15444,EUR,546825600,D,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450101,home,Fenerbahçe,Serdar Aziz,serdar-aziz,S. Aziz,D,,183,609,M,,43528,EUR,656640000,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450101,home,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,24,189,3123,M,,1048324,EUR,988243200,D,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Jayden Oosterwolde,,,,,,,,,,,,,,,,
11450101,home,Fenerbahçe,Muhammet Imre,muhammet-imre,M. Imre,M,49,170,40,M,,1133202,EUR,1106524800,M,49,49,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450101,home,Fenerbahçe,Miha Zajc,miha-zajc,M. Zajc,M,8,180,1173,M,,139256,EUR,773020800,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450101,home,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,8,174,1764,M,,856849,EUR,777254400,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450101,away,Alanyaspor,Ertuğrul Taşkıran,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,,105974,EUR,626227200,G,1,1,False,39.0,24.0,23.0,8.0,19.0,26.0,13.0,1.0,18.0,4.0,6.0,90.0,58.0,8.1,15.0,0.00128556,0,1.0155,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,
11450101,away,Alanyaspor,Florent Hadergjonaj,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,,354860,EUR,775612800,D,94,94,False,24.0,20.0,3.0,1.0,14.0,15.0,9.0,1.0,2.0,,,80.0,36.0,6.6,6.0,0.00530619,0,,1.0,6.0,,,2.0,5.0,4.0,,,,1.0,,1.0,,2.0,,1.0,2.0,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,1.0,
11450101,away,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,20,189,69,M,,827922,EUR,878774400,D,20,20,False,25.0,16.0,7.0,2.0,14.0,17.0,8.0,5.0,2.0,,,56.0,37.0,6.8,10.0,0.00046697,0,,,2.0,,,,1.0,3.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,True,,,,,,1.0,
11450101,away,Alanyaspor,Fidan Aliti,fidan-aliti,F. Aliti,D,5,182,320,M,,385296,EUR,749606400,D,5,5,False,37.0,28.0,5.0,1.0,26.0,32.0,5.0,8.0,2.0,,,90.0,50.0,6.6,9.0,0.00112719,1,,,2.0,,,,1.0,3.0,,1.0,,,,,2.0,1.0,0.0564,,1.0,,,,,,,,,,,,,,,,,,,1.0,
11450101,away,Alanyaspor,Jure Balkovec,jure-balkovec,J. Balkovec,D,29,185,292,M,,171625,EUR,779068800,D,29,29,False,31.0,22.0,8.0,5.0,14.0,19.0,12.0,3.0,4.0,,,90.0,49.0,6.7,12.0,0.138172,0,,,8.0,,,1.0,5.0,5.0,,,,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,
11450101,away,Alanyaspor,Richard,richard-candido,Richard,M,36,191,349,M,,897617,EUR,761529600,M,25,25,False,35.0,27.0,2.0,1.0,19.0,27.0,8.0,3.0,11.0,,,90.0,53.0,6.7,11.0,0.00387575,1,,,8.0,,,1.0,3.0,5.0,,1.0,,1.0,,2.0,1.0,1.0,0.0805,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11450101,away,Alanyaspor,Leroy Fer,leroy-fer,L. Fer,M,8,188,136,M,,31821,EUR,631497600,M,8,8,False,28.0,17.0,8.0,2.0,9.0,12.0,16.0,4.0,5.0,,,90.0,41.0,6.7,13.0,0.0255827,0,,,8.0,,,1.0,4.0,5.0,,,,2.0,2.0,2.0,1.0,3.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,
11450101,away,Alanyaspor,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183,3374,M,,999396,EUR,972604800,M,11,11,False,22.0,15.0,,,8.0,12.0,10.0,1.0,2.0,,,90.0,32.0,6.5,12.0,0.274763,0,,,7.0,,,4.0,5.0,3.0,1.0,,,1.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11450101,away,Alanyaspor,Pione Sisto,pione-sisto,P. Sisto,M,77,171,409,M,,287943,EUR,791856000,M,18,18,False,26.0,23.0,,,12.0,14.0,12.0,,3.0,,,87.0,39.0,6.4,10.0,0.00460603,1,,,11.0,,,1.0,5.0,3.0,,,,1.0,1.0,6.0,1.0,2.0,0.2934,,,1.0,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,1.0,
11450101,away,Alanyaspor,Loide Augusto,loide-augusto,L. Augusto,M,50,183,1033,M,,1110708,EUR,951523200,M,27,27,False,21.0,14.0,3.0,1.0,5.0,7.0,16.0,1.0,2.0,,,90.0,50.0,8.4,15.0,0.00733738,2,,,9.0,2.0,,,5.0,7.0,,,,2.0,1.0,3.0,2.0,4.0,0.3264,,1.0,1.0,3.0,1.0,Loide Augusto,,,,2.0,2.0,,2.0,2.0,,,,,,,4.0,1.0
11450101,away,Alanyaspor,Carlos Eduardo,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,,795295,EUR,844905600,F,28,28,False,12.0,8.0,4.0,3.0,1.0,2.0,10.0,5.0,6.0,,,86.0,34.0,6.5,11.0,0.0982872,0,,,7.0,,,4.0,11.0,6.0,,,,1.0,1.0,2.0,1.0,2.0,,,3.0,4.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,
11450101,away,Alanyaspor,Furkan Bayır,furkan-bayir,F. Bayır,D,23,188,77,M,,1003161,EUR,950054400,D,4,4,True,21.0,16.0,5.0,1.0,14.0,14.0,7.0,,2.0,,,34.0,23.0,6.3,5.0,0.00071501,0,,,2.0,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11450101,away,Alanyaspor,Yusuf Özdemir,yusuf-ozdemir,Y. Özdemir,M,88,181,157,M,,1084884,EUR,979084800,M,88,88,True,8.0,6.0,1.0,1.0,3.0,5.0,4.0,,2.0,,,10.0,11.0,6.6,3.0,0.00519518,0,,,3.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,Yusuf Ozdemir,,1.0,,,,,,,,,,,,,,
11450101,away,Alanyaspor,Efecan Karaca,efecan-karaca,E. Karaca,M,7,166,109,M,,60510,EUR,627177600,M,7,7,True,1.0,1.0,,,1.0,1.0,,,,,,12.0,3.0,6.6,,2.22e-05,0,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11450101,away,Alanyaspor,Nicolas Janvier,nicolas-janvier,N. Janvier,M,17,171,91,M,,802150,EUR,902793600,M,17,17,True,3.0,2.0,,,2.0,3.0,,,2.0,,,11.0,4.0,6.6,1.0,3.23e-06,0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450101,away,Alanyaspor,Yavuz Aygün,yavuz-aygun,Y. Aygün,G,,193,18,M,,806447,EUR,835833600,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Yavuz,Aygün,,,,,,,,,,,,,,,
11450101,away,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Yusuf Karagoz,,,,,,,,,,,,,,,,
11450101,away,Alanyaspor,Yunus Bahadir,yunus-bahadir,Y. Bahadir,D,2,170,42,M,,964756,EUR,1028678400,D,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450101,away,Alanyaspor,João Novais,joao-novais,J. Novais,M,7,183,160,M,,233370,EUR,742262400,M,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450101,away,Alanyaspor,Eren Altıntaş,altintas-eren,E. Altıntaş,M,26,183,20,M,,1519985,EUR,1080604800,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Eren Altintas,,,,,,,,,,,,,,,,
11450101,away,Alanyaspor,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191,1938,M,,1143587,EUR,731289600,F,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
