match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,player_sofascoreId,captain,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock
10629305,home,Leicester City,Daniel Iversen,,,daniel-iversen,D. Iversen,G,1,193.0,283,M,796986,EUR,869270400,G,31,31,False,19.0,19.0,2.0,2.0,19.0,19.0,1.0,9.0,1.0,2.0,90.0,29.0,7.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629305,home,Leicester City,James Justin,,,james-justin,J. Justin,D,24,183.0,1172,M,827681,EUR,888192000,D,2,2,False,60.0,55.0,2.0,2.0,19.0,19.0,,,,,62.0,78.0,7.6,4,36.0,43.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,10.0,,,,,,,,,,,,,,,,,
10629305,home,Leicester City,Jonny Evans,,,jonny-evans,J. Evans,D,,188.0,4300,M,30144,EUR,568166400,D,6,6,False,87.0,76.0,5.0,2.0,43.0,48.0,2.0,8.0,,,90.0,98.0,7.4,1,33.0,39.0,,3.0,4.0,1.0,1.0,,,,,,1.0,11.0,6jevans,True,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,
10629305,home,Leicester City,Wout Faes,,,wout-faes,W. Faes,D,25,185.0,1764,M,361696,EUR,891561600,D,3,3,False,59.0,55.0,8.0,6.0,38.0,40.0,1.0,2.0,,,77.0,65.0,6.8,0,17.0,19.0,,4.0,,,,,,,,,1.0,4.0,,,3.0,,,3.0,,,,,,,,,,,
10629305,home,Leicester City,Luke Thomas,,,luke-thomas,L. Thomas,D,33,178.0,488,M,991584,EUR,992131200,D,33,33,False,81.0,67.0,3.0,2.0,29.0,36.0,,9.0,,,90.0,103.0,6.9,2,38.0,47.0,2.0,7.0,4.0,3.0,,1.0,1.0,,,1.0,,19.0,,,3.0,1.0,,,2.0,1.0,1.0,2.0,,,,,,,
10629305,home,Leicester City,Boubakary Soumaré,,,boubakary-soumare,B. Soumaré,M,34,188.0,1035,M,887581,EUR,920073600,M,42,42,False,59.0,54.0,3.0,1.0,13.0,13.0,2.0,2.0,,,62.0,68.0,7.0,0,41.0,48.0,2.0,,2.0,1.0,1.0,,,,2.0,,,9.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,
10629305,home,Leicester City,Wilfred Ndidi,,,wilfred-ndidi,W. Ndidi,M,4,186.0,9682,M,787885,EUR,850694400,M,25,25,False,70.0,62.0,2.0,1.0,29.0,33.0,1.0,6.0,,,74.0,78.0,7.1,2,33.0,37.0,,4.0,4.0,,,,,,1.0,,1.0,9.0,,,2.0,2.0,2.0,,2.0,1.0,1.0,1.0,,,,,,,
10629305,home,Leicester City,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180.0,3792,M,345195,EUR,743385600,M,17,17,False,40.0,35.0,2.0,2.0,2.0,3.0,,4.0,,,62.0,67.0,6.7,2,35.0,47.0,10.0,7.0,3.0,6.0,3.0,,1.0,,1.0,,1.0,21.0,,,,,1.0,,,,1.0,2.0,2.0,2.0,,,,,
10629305,home,Leicester City,Dennis Praet,,,dennis-praet,D. Praet,M,8,181.0,722,M,135647,EUR,768873600,M,26,26,False,61.0,56.0,1.0,1.0,15.0,15.0,,5.0,,,90.0,74.0,7.8,1,42.0,48.0,2.0,,2.0,,,,,,4.0,1.0,,10.0,,,,,1.0,1.0,1.0,,,5.0,1.0,,1.0,,,,
10629305,home,Leicester City,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181.0,5656,M,855647,EUR,881625600,M,7,7,False,45.0,39.0,2.0,2.0,9.0,9.0,,2.0,,,90.0,61.0,7.5,4,30.0,36.0,,3.0,4.0,3.0,1.0,2.0,2.0,,2.0,2.0,1.0,11.0,,,,1.0,,,,,,2.0,,,1.0,1.0,1.0,,
