match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_interceptionWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_goalAssist,stat_totalOffside,stat_goodHighClaim,player_sofascoreId
11396332,home,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,13.0,10.0,1.0,1.0,2.0,2.0,8.0,12.0,7.0,,4.0,,,,,,,,78.0,29.0,7.0,10.0,0.00704398,2,,,,1.0,,7.0,1.0,4.0,1.0,,4.0,1.0,,5.0,,1.0,,0.0769,,,1.0,,0.0556,3.0,2.0,,,,
11396332,home,1. FSV Mainz 05,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178,2919,M,1198075,EUR,1085961600,M,43,43,True,15.0,11.0,1.0,,3.0,3.0,8.0,12.0,3.0,,3.0,,1.0,1.0,,,,,28.0,25.0,6.2,10.0,0.0340436,0,,Brajan Gruda,,,,8.0,1.0,,1.0,,1.0,1.0,,,,,,,,2.0,,,,4.0,1.0,,,,
11396332,home,1. FSV Mainz 05,Marco Richter,marco-richter,M. Richter,M,23,176,248,M,796027,EUR,880329600,F,10,10,True,2.0,2.0,1.0,1.0,,,2.0,2.0,,,,,,,,,,,12.0,4.0,6.4,2.0,0.0032403,0,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,
11396332,home,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,12.0,3.0,6.4,,0.00122334,0,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11396332,home,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,True,4.0,3.0,1.0,,3.0,3.0,,1.0,,,1.0,,,,,,,,2.0,4.0,,1.0,3.978e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396332,home,1. FSV Mainz 05,Daniel Batz,daniel-batz,D. Batz,G,33,189,138,M,94312,EUR,663638400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396332,home,1. FSV Mainz 05,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,45686,EUR,653702400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396332,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396332,home,1. FSV Mainz 05,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1365,M,343971,EUR,762134400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396332,home,1. FSV Mainz 05,David Mamutovic,mamutovic-david,D. Mamutovic,F,45,189,10,M,991096,EUR,975974400,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396332,away,VfL Wolfsburg,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1416,M,70987,EUR,709430400,G,1,1,False,33.0,18.0,24.0,9.0,15.0,22.0,3.0,11.0,1.0,2.0,6.0,,,,1.0,1.0,1.0,1.0,90.0,44.0,6.5,16.0,0.00337613,0,-0.5414,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,
11396332,away,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,D,21,21,False,62.0,54.0,4.0,1.0,35.0,41.0,19.0,22.0,4.0,2.0,11.0,,2.0,1.0,,,,,90.0,83.0,7.0,10.0,0.0142889,1,,,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,0.0273,,,,,,1.0,1.0,,,,
11396332,away,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,False,52.0,44.0,9.0,4.0,34.0,38.0,10.0,14.0,8.0,8.0,3.0,,1.0,1.0,,,,,90.0,72.0,7.6,8.0,0.00445348,2,,,,,,4.0,,2.0,4.0,,,3.0,,,3.0,1.0,,0.1042,,,1.0,,0.0475,2.0,2.0,,,,
11396332,away,VfL Wolfsburg,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,25,25,False,48.0,39.0,7.0,2.0,31.0,38.0,8.0,10.0,6.0,5.0,2.0,,2.0,2.0,,,,,90.0,60.0,6.9,9.0,0.00296044,0,,,,,,3.0,,,3.0,,,4.0,1.0,,1.0,,,,,,,,,,,,,,
11396332,away,VfL Wolfsburg,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,183,M,886286,EUR,915753600,D,8,8,False,22.0,15.0,4.0,1.0,7.0,13.0,9.0,11.0,3.0,3.0,,,1.0,1.0,,,,,64.0,37.0,6.7,9.0,0.0143439,0,,,,2.0,1.0,2.0,,,,,2.0,,,1.0,,,,,,,,,,2.0,2.0,,,,
11396332,away,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1109,M,989371,EUR,1033689600,M,6,6,False,39.0,31.0,5.0,2.0,22.0,26.0,9.0,15.0,4.0,4.0,4.0,,2.0,,,,,,71.0,56.0,6.5,12.0,0.00853558,0,,,,2.0,,4.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,
11396332,away,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,46.0,37.0,8.0,2.0,24.0,28.0,13.0,19.0,8.0,3.0,9.0,,2.0,2.0,,,,,90.0,65.0,7.0,12.0,0.0126101,0,,,,1.0,,5.0,1.0,4.0,2.0,,2.0,2.0,,2.0,4.0,,,,True,,,,,,,,,,
11396332,away,VfL Wolfsburg,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3495,M,280631,EUR,877046400,M,7,7,False,20.0,15.0,2.0,1.0,3.0,4.0,12.0,17.0,1.0,,3.0,,,,,,,,71.0,27.0,7.2,9.0,0.0240046,1,,,,1.0,,2.0,,,1.0,1.0,1.0,,,2.0,,,,0.12,,1.0,1.0,1.0,0.2381,1.0,1.0,,2.0,,
11396332,away,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,19,19,False,41.0,28.0,1.0,,7.0,10.0,23.0,37.0,7.0,2.0,11.0,,2.0,2.0,,,,,89.0,67.0,7.5,24.0,0.221599,1,,,,6.0,2.0,9.0,1.0,4.0,2.0,6.0,1.0,,,1.0,,1.0,,0.0613,,4.0,,,,2.0,1.0,1.0,,,lovromajer
11396332,away,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,False,14.0,12.0,1.0,,4.0,5.0,8.0,10.0,7.0,,1.0,,6.0,1.0,,,,,71.0,28.0,6.8,5.0,0.0161647,1,,,,1.0,,2.0,,1.0,,1.0,,,,,,,1.0,0.0221,,1.0,,,,1.0,,,,,jakub.kaminskii
11396332,away,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,18.0,14.0,,,5.0,5.0,9.0,13.0,12.0,,,,,,,,,,90.0,32.0,7.5,7.0,0.0102795,3,,,,,,8.0,,3.0,1.0,,7.0,6.0,,,,1.0,,0.2238,,1.0,2.0,,0.1885,3.0,3.0,,,,
11396332,away,VfL Wolfsburg,Rogério,rogerio,Rogério,D,13,178,291,M,830551,EUR,884649600,D,13,13,True,9.0,8.0,1.0,,5.0,6.0,3.0,3.0,3.0,,1.0,,1.0,1.0,,,,,26.0,16.0,6.7,2.0,0.00182996,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,,
11396332,away,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,20,20,True,11.0,7.0,3.0,,4.0,4.0,3.0,7.0,5.0,,3.0,,2.0,,,,,,19.0,17.0,6.7,5.0,0.00325343,0,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,
11396332,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,True,24.0,15.0,3.0,2.0,7.0,8.0,8.0,16.0,2.0,2.0,3.0,,,,,,,,19.0,30.0,6.8,10.0,0.185591,0,,,,,,3.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,2.0,1.0,,,,
11396332,away,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,11,11,True,6.0,4.0,,,,,4.0,6.0,,,,,,,,,,,19.0,7.0,6.5,3.0,0.0232625,0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,
11396332,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,0.00234158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396332,away,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396332,away,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396332,away,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396332,away,VfL Wolfsburg,Dženan Pejčinović,dzenan-pejcinovic,D. Pejčinović,F,17,188,1114,M,1127790,EUR,1108425600,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
