match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_totalOffside,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_dispossessed,stat_goalAssist,stat_bigChanceMissed,stat_bigChanceCreated
10434114,home,Konyaspor,Ibrahim Šehić,ibrahim-sehic,I. Šehić,G,13,190,350,M,63952,EUR,589161600,G,13,13,False,True,32.0,12.0,27.0,7.0,8.0,12.0,4.0,20.0,13.0,1.0,4.0,6.0,90.0,47.0,7.6,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434114,home,Konyaspor,Ahmet Oğuz,ahmet-oguz,A. Oğuz,D,22,175,120,M,603902,EUR,727142400,D,22,22,False,,21.0,16.0,2.0,1.0,6.0,8.0,11.0,14.0,3.0,,,,90.0,48.0,6.9,10.0,1,,,1.0,1.0,1.0,6.0,8.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,4.0,2.0,,,,,,,,,,,
10434114,home,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,,17.0,13.0,3.0,1.0,10.0,12.0,3.0,5.0,,,,,90.0,31.0,6.8,4.0,0,,,,,2.0,7.0,8.0,1.0,,,,1.0,,3.0,2.0,,3.0,,,6.0,2.0,,,,,,,,,
10434114,home,Konyaspor,Francisco Calvo,francisco-calvo,F. Calvo,D,5,181,677,M,156400,EUR,710553600,D,15,15,False,,28.0,22.0,8.0,6.0,12.0,14.0,10.0,14.0,6.0,,,,90.0,44.0,7.4,9.0,1,,,,,7.0,4.0,12.0,,3.0,2.0,1.0,6.0,1.0,2.0,1.0,,1.0,,2.0,3.0,,1.0,,,,,,,,
10434114,home,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,,31.0,21.0,4.0,1.0,14.0,18.0,9.0,15.0,4.0,,,,90.0,51.0,6.8,12.0,0,,,2.0,2.0,1.0,3.0,3.0,1.0,,,,3.0,,1.0,1.0,,1.0,3.0,2.0,,1.0,,,,,,,,,
10434114,home,Konyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,14,14,False,,24.0,20.0,5.0,3.0,11.0,11.0,9.0,15.0,5.0,,,,90.0,43.0,7.8,8.0,2,,,2.0,,2.0,4.0,8.0,2.0,2.0,2.0,,1.0,3.0,1.0,,,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,
10434114,home,Konyaspor,Andreas Bouchalakis,andreas-bouchalakis,A. Bouchalakis,M,41,185,233,M,211116,EUR,733881600,M,32,32,False,,13.0,11.0,3.0,3.0,4.0,6.0,7.0,7.0,1.0,,,,33.0,16.0,6.8,2.0,0,,,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,
10434114,home,Konyaspor,Mahir Emreli,mahir-emreli,M. Emreli,F,10,188,4990,M,286071,EUR,867715200,M,19,19,False,,15.0,9.0,,,4.0,6.0,5.0,9.0,3.0,,,,79.0,25.0,6.6,7.0,4,,,,,,6.0,3.0,1.0,2.0,2.0,2.0,,,1.0,,1.0,,3.0,,2.0,,,,2.0,,emreli11,,,,
10434114,home,Konyaspor,Alejandro Pozuelo,alejandro-pozuelo,A. Pozuelo,F,10,170,264,M,153964,EUR,685238400,M,24,24,False,,16.0,12.0,1.0,1.0,5.0,5.0,7.0,13.0,1.0,,,,45.0,26.0,6.4,9.0,0,Alejandro,Pozuelo,2.0,,,3.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,2.0,,,
10434114,home,Konyaspor,Marlos Moreno,marlos-moreno,M. Moreno,F,7,173,1658,M,818942,EUR,843177600,M,70,70,False,,7.0,5.0,,,5.0,5.0,,4.0,3.0,,,,75.0,29.0,7.0,8.0,2,,,2.0,,,6.0,12.0,,4.0,3.0,1.0,,1.0,4.0,1.0,2.0,5.0,3.0,,2.0,,,,1.0,,,,,,
