match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_interceptionWon,stat_unsuccessfulTouch,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_wasFouled,player_firstName,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_outfielderBlock,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_goals,stat_penaltyWon
12514110,home,SC Farense,Yusupha Njie,yusupha-njie,Y. Njie,F,9,188,325,M,887517,EUR,757555200,F,10,10,False,,13.0,10.0,2.0,1.0,0.0,3.0,4.0,7.0,10.0,2.0,,10.0,3.0,,3.0,,2.0,,,,,74.0,41.0,5.9,14.0,0.00492486,3,,1.0,1.0,5.0,,2.0,1.0,,,,,0.4119,,1.0,3.0,2.0,,,4.0,,,,2.0,,,,,,,,
12514110,home,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,True,,10.0,2.0,4.0,,0.0,1.0,7.0,2.0,6.0,2.0,,3.0,1.0,1.0,2.0,,,,,,,22.0,25.0,6.7,12.0,0.118986,0,,3.0,2.0,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
12514110,home,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,F,77,77,True,,8.0,4.0,1.0,1.0,0.0,,2.0,4.0,9.0,1.0,,2.0,1.0,1.0,1.0,,1.0,,,,,22.0,16.0,6.8,8.0,0.0102512,0,,3.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12514110,home,SC Farense,Filipe Soares,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,21,21,True,,7.0,6.0,2.0,1.0,0.0,2.0,3.0,4.0,4.0,1.0,1.0,3.0,2.0,,1.0,,2.0,,,,,16.0,10.0,6.6,1.0,0.0100479,0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,
12514110,home,SC Farense,Rui Costa,rui-costa,R. Costa,F,7,179,88,M,845782,EUR,824774400,F,19,19,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,4.0,2.0,,,,,,,,,16.0,7.0,6.4,2.0,0.0005143,1,,,,,,1.0,,,,1.0,,0.0304,,2.0,,,,,1.0,1.0,0.2209,,,,,,,,,,
12514110,home,SC Farense,Álex Bermejo Escribano,alex-bermejo-escribano,Á. B. Escribano,F,95,183,48,M,966293,EUR,913334400,F,11,11,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,3.0,1.0,,2.0,,,,,,,17.0,6.0,6.0,1.0,0.00064072,1,,,,,,1.0,,,,,,0.2104,,1.0,1.0,1.0,Álex,Bermejo Escribano,,,,,1.0,,,,,,,,
12514110,home,SC Farense,Kaique,kaique,Kaique,G,1,190,577,M,1167067,EUR,1050451200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Kaique,,,,,,,,,,,,,,
12514110,home,SC Farense,Marco Moreno,marco-moreno,M. Moreno,D,21,190,81,M,997094,EUR,982627200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514110,home,SC Farense,Tomás Ribeiro,tomas-ribeiro,T. Ribeiro,D,16,185,137,M,996765,EUR,925430400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514110,home,SC Farense,Darío Poveda,dario-poveda,D. Poveda,F,14,188,58,M,836600,EUR,858211200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514110,away,AVS - Futebol SAD,Guillermo Ochoa,guillermo-ochoa,G. Ochoa,G,13,185,4425,M,15497,EUR,490060800,G,13,13,False,True,32.0,22.0,17.0,7.0,0.0,17.0,18.0,5.0,14.0,,,,,1.0,6.0,,,3.0,,4.0,,90.0,42.0,7.9,10.0,0.00355023,0,0.7151,,,,,,,,,,,,,,,,,,,,,,,,GuiOchoa,1.0,1.0,1.0,,,
12514110,away,AVS - Futebol SAD,Tomás Tavares,tomas-tavares,T. Tavares,D,84,187,449,M,949830,EUR,983923200,D,25,25,False,,43.0,29.0,8.0,5.0,0.0,23.0,31.0,8.0,14.0,,1.0,1.0,4.0,3.0,3.0,,1.0,,,,,57.0,74.0,6.9,23.0,0.130705,0,,2.0,,4.0,2.0,,,,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,
12514110,away,AVS - Futebol SAD,Cristian Castro,cristian-castro,C. Castro,D,42,192,155,M,1067320,EUR,980380800,D,42,42,False,,48.0,44.0,6.0,4.0,0.0,36.0,37.0,8.0,11.0,1.0,3.0,2.0,4.0,10.0,1.0,,1.0,,,,,90.0,64.0,7.4,6.0,0.00184365,0,,,1.0,2.0,,,,,,,,,,,,2.0,Cristian Castro,,,,,,,1.0,,,,,,,
12514110,away,AVS - Futebol SAD,Aderllan Santos,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,,10.0,8.0,2.0,,0.0,7.0,9.0,1.0,1.0,,,,,1.0,,,,,,,,27.0,13.0,6.7,2.0,0.00017663,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12514110,away,AVS - Futebol SAD,Rafael Rodrigues,rodrigues-rafael,R. Rodrigues,D,2,183,215,M,1091960,EUR,1012089600,D,3,3,False,,35.0,23.0,7.0,3.0,0.0,13.0,19.0,10.0,17.0,1.0,3.0,4.0,6.0,3.0,3.0,,2.0,,,,,90.0,64.0,7.1,20.0,0.00381071,0,,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,
12514110,away,AVS - Futebol SAD,Lucas Piazón,lucas-piazon,L. Piazón,M,12,182,408,M,156025,EUR,759024000,M,14,14,False,,40.0,33.0,5.0,3.0,0.0,18.0,19.0,15.0,24.0,2.0,1.0,6.0,7.0,1.0,3.0,,1.0,,,,,90.0,61.0,6.9,12.0,0.0399893,1,,3.0,1.0,2.0,,,,,,3.0,2.0,0.1532,,3.0,,3.0,,,,1.0,0.2054,,1.0,1.0,,,,,,,
12514110,away,AVS - Futebol SAD,Jaume Grau,jaume-grau,J. G. Ciscar,M,15,183,72,M,838633,EUR,862790400,M,15,15,False,,51.0,40.0,3.0,1.0,0.0,20.0,24.0,20.0,27.0,4.0,4.0,10.0,9.0,5.0,6.0,,3.0,,,,,90.0,70.0,6.9,12.0,0.0156601,0,,,3.0,,,1.0,,,,3.0,3.0,,,2.0,,2.0,,,,,,,,1.0,,,,,1.0,,
12514110,away,AVS - Futebol SAD,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176,224,M,837871,EUR,874713600,M,7,7,False,,31.0,28.0,,,0.0,20.0,20.0,8.0,11.0,,1.0,1.0,4.0,2.0,3.0,,1.0,,,,,77.0,37.0,6.7,3.0,0.00589253,0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
12514110,away,AVS - Futebol SAD,Rodrigo Ribeiro,ribeiro-rodrigo,R. Ribeiro,F,21,185,1511,M,1215904,EUR,1114646400,F,20,20,False,,10.0,7.0,,,0.0,4.0,7.0,3.0,4.0,3.0,1.0,7.0,8.0,2.0,,,,,,,,57.0,30.0,6.8,10.0,0.00285253,1,,1.0,,2.0,,7.0,4.0,,,1.0,,0.0426,,1.0,1.0,2.0,,,,,,,,,,,,,,,
12514110,away,AVS - Futebol SAD,Zé Luís,ze-luis,Z. Luís,F,,185,236,M,101973,EUR,664675200,F,29,29,False,,25.0,18.0,,,0.0,5.0,6.0,13.0,19.0,4.0,9.0,6.0,15.0,1.0,,,1.0,,,,,90.0,45.0,8.1,14.0,0.0392682,3,,,,6.0,,1.0,,,,,,0.8752,1.0,,1.0,6.0,,,,2.0,1.1096,1.0,,,,,,,,1.0,
12514110,away,AVS - Futebol SAD,John Mercado,john-mercado,John Mercado,F,7,184,889,M,1002514,EUR,1023062400,F,17,17,False,,16.0,13.0,,,0.0,4.0,6.0,11.0,16.0,1.0,4.0,4.0,10.0,1.0,4.0,,1.0,,,,,90.0,40.0,7.7,13.0,0.0827453,0,,6.0,1.0,3.0,2.0,5.0,5.0,,,1.0,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0
12514110,away,AVS - Futebol SAD,Ignacio Rodríguez,ignacio-rodriguez,I. Rodríguez,D,4,188,64,M,1104158,EUR,1068422400,D,4,4,True,,48.0,37.0,11.0,4.0,0.0,27.0,29.0,10.0,19.0,4.0,2.0,5.0,5.0,10.0,2.0,,,,,,,63.0,64.0,7.0,11.0,0.0025643,0,,,2.0,,,1.0,1.0,,,2.0,2.0,,,1.0,,,Ignacio Rodríguez,,,,,,,,,,,,1.0,,
12514110,away,AVS - Futebol SAD,Fernando Fonseca,fernando-fonseca,F. Fonseca,D,2,182,49,M,792666,EUR,858297600,D,2,2,True,,17.0,11.0,2.0,1.0,0.0,4.0,6.0,7.0,11.0,,1.0,2.0,6.0,3.0,3.0,,1.0,,,,,33.0,33.0,7.0,8.0,0.00624791,1,,,,,,1.0,1.0,1.0,,3.0,3.0,0.0144,,,,1.0,,,1.0,,,,,,,,,,,,
12514110,away,AVS - Futebol SAD,Gerson Rodrigues,gerson-rodrigues,G. Rodrigues,F,9,188,567,M,842565,EUR,803606400,F,9,9,True,,5.0,4.0,,,0.0,,,4.0,5.0,,1.0,2.0,1.0,1.0,,,,,,,,20.0,10.0,6.4,4.0,0.00173667,0,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12514110,away,AVS - Futebol SAD,Gustavo Mendonca,mendonca-gustavo,G. Mendonça,M,23,176,44,M,1006114,EUR,1047340800,M,23,23,True,,16.0,14.0,2.0,2.0,0.0,4.0,4.0,10.0,12.0,1.0,,1.0,,,1.0,,,,,,,13.0,16.0,6.7,2.0,0.0163231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514110,away,AVS - Futebol SAD,Babatunde Akinsola,akinsola-babatunde,B. Akinsola,F,11,175,163,M,1133063,EUR,1047254400,F,11,11,True,,10.0,7.0,,,0.0,1.0,1.0,6.0,11.0,,1.0,1.0,3.0,,3.0,,,,,,,13.0,17.0,6.9,6.0,0.0128864,0,,2.0,1.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12514110,away,AVS - Futebol SAD,Simão,simao,Simão,G,93,187,92,M,981817,EUR,738979200,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514110,away,AVS - Futebol SAD,Gustavo Assunção,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514110,away,AVS - Futebol SAD,Yair Mena,yair-mena,Y. Mena,M,16,176,81,M,972823,EUR,962150400,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Yair Mena,Palacios,,,,,,,,,,,,,
12514110,away,AVS - Futebol SAD,Nenê,nene,Nenê,F,18,183,194,M,44685,EUR,428198400,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
