match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_wonTackle,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goals
12764024,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12685,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,True,44.0,41.0,11.0,8.0,0.0,38.0,39.0,3.0,5.0,2.0,2.0,9.0,1.0,1.0,1.0,1.0,90.0,53.0,7.3,4.0,0.00106263,0,0.2694,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764024,home,FC Porto,Martim Fernandes,martim-fernandes,M. Fernandes,D,52,181,2004,M,,1142585,EUR,1137542400,D,52,52,False,,44.0,35.0,6.0,3.0,0.0,15.0,19.0,20.0,26.0,2.0,4.0,5.0,1.0,,,,89.0,57.0,6.9,14.0,0.449986,1,,,,1.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0132,2.0,,,,,,,,,,,,,,
12764024,home,FC Porto,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3341,M,,913401,EUR,961804800,D,24,24,False,,80.0,75.0,4.0,4.0,0.0,53.0,55.0,22.0,25.0,2.0,5.0,2.0,1.0,,,,90.0,90.0,7.3,6.0,0.0129109,0,,,,,5.0,6.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
12764024,home,FC Porto,Otávio,otavio,Otávio,D,6,188,1422,M,,1069159,EUR,1019347200,D,4,4,False,,83.0,75.0,8.0,4.0,0.0,47.0,49.0,28.0,34.0,2.0,5.0,3.0,2.0,,,,90.0,92.0,7.3,8.0,0.0159937,0,,,,,,2.0,,,3.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,
12764024,home,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4322,M,w_galeno90,845754,EUR,877478400,D,13,13,False,,70.0,61.0,8.0,6.0,0.0,26.0,29.0,36.0,42.0,3.0,7.0,8.0,,,,,90.0,95.0,7.7,12.0,0.11178,2,,,,1.0,1.0,5.0,1.0,2.0,4.0,4.0,,,0.0249,1.0,,,3.0,1.0,1.0,2.0,2.0,,,,,,,
12764024,home,FC Porto,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6648,M,fabiodfvieira,904835,EUR,959644800,M,10,10,False,,22.0,18.0,2.0,1.0,0.0,6.0,6.0,12.0,17.0,,4.0,4.0,,,,,70.0,39.0,7.7,10.0,0.0944727,3,,,,1.0,,1.0,2.0,1.0,,2.0,3.0,1.0,0.2139,2.0,2.0,,1.0,,,,2.0,1.0,1.0,0.1971,,,,
12764024,home,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5673,M,alan_varela01,1066560,EUR,994204800,M,22,22,False,,63.0,57.0,4.0,3.0,0.0,28.0,30.0,31.0,35.0,1.0,8.0,4.0,5.0,,,,83.0,79.0,7.5,7.0,0.138198,1,,Alan Varela,,2.0,2.0,3.0,,,1.0,2.0,1.0,1.0,0.0262,1.0,,,1.0,2.0,,,1.0,1.0,,0.0372,,,,
12764024,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,46,178,1809,M,,886223,EUR,851126400,M,6,6,False,,82.0,79.0,10.0,10.0,1.0,41.0,42.0,39.0,42.0,,2.0,6.0,1.0,,,,90.0,94.0,7.7,6.0,0.1506,0,,,,2.0,2.0,3.0,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,
12764024,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5002,M,pepe,882664,EUR,856742400,M,11,11,False,,27.0,23.0,1.0,1.0,1.0,5.0,6.0,18.0,22.0,1.0,3.0,,,,,,83.0,39.0,7.3,9.0,0.691245,2,,,,1.0,1.0,6.0,2.0,1.0,,1.0,2.0,1.0,0.4656,3.0,1.0,,2.0,,2.0,1.0,1.0,1.0,,0.4806,1.0,1.0,1.0,
12764024,home,FC Porto,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14712,M,samuaghehowa9,1503836,EUR,1083715200,F,9,9,False,,17.0,12.0,,,0.0,2.0,3.0,10.0,16.0,2.0,4.0,2.0,,,,,90.0,34.0,7.1,12.0,0.236652,4,,Samuel,Aghehowa,2.0,2.0,8.0,2.0,2.0,1.0,,2.0,2.0,1.1457,1.0,2.0,,,,1.0,3.0,,2.0,,1.23,1.0,2.0,1.0,1.0
12764024,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4890,M,,867440,EUR,967420800,F,19,19,False,,17.0,16.0,,,0.0,7.0,7.0,9.0,11.0,,2.0,5.0,,,,,89.0,33.0,7.2,4.0,0.0330531,4,,,,1.0,1.0,5.0,2.0,,,,,3.0,0.4591,,2.0,,2.0,,,1.0,,2.0,2.0,0.5277,,1.0,,1.0
12764024,home,FC Porto,Iván Jaime,ivan-jaime,I. Jaime,M,11,180,1017,M,,951986,EUR,969926400,M,17,17,True,,7.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,5.0,,,1.0,,,,,20.0,12.0,6.9,2.0,0.164359,0,,,,,,2.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,
12764024,home,FC Porto,Vasco Sousa,vasco-sousa,V. Sousa,M,15,169,892,M,,1006995,EUR,1049328000,M,15,15,True,,7.0,6.0,1.0,1.0,0.0,6.0,6.0,,1.0,1.0,3.0,1.0,,,,,16.0,11.0,6.6,2.0,3.672e-05,0,,,,,2.0,3.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12764024,home,FC Porto,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184,1089,M,,979221,EUR,985824000,F,70,70,True,,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,16.0,6.0,6.8,1.0,0.041936,0,,,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,
12764024,home,FC Porto,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2986,M,,892735,EUR,955238400,D,3,3,True,,,,,,0.0,,,,,,,1.0,,,,,1.0,2.0,,1.0,,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12764024,home,FC Porto,Rodrigo Mora,mora-rodrigo,R. Mora,M,86,168,13992,M,,1410240,EUR,1178323200,M,86,86,True,,1.0,,,,0.0,,1.0,,,,1.0,,,,,,1.0,2.0,,1.0,,0,,Rodrigo Mora,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,
12764024,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1033,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764024,home,FC Porto,Zaidu Sanusi,zaidu-sanusi,Z. Sanusi,D,12,182,2628,M,,987510,EUR,866160000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764024,home,FC Porto,Francisco Moura,francisco-moura,F. Moura,D,74,181,1196,M,,985138,EUR,934761600,D,74,74,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
