match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_wonContest,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,captain,stat_challengeLost,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyWon,stat_penaltyMiss,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
10583938,home,Al-Shabab,Seung-gyu Kim,seung-gyu-kim,S. Kim,G,81,187,324,M,235686,EUR,654652800,G,18,18,False,24.0,23.0,3.0,2.0,23.0,24.0,6.0,3.0,3.0,90.0,31.0,7.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583938,home,Al-Shabab,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176,240,M,818572,EUR,830217600,D,27,27,False,40.0,31.0,1.0,1.0,18.0,19.0,4.0,,,85.0,63.0,6.8,14.0,0,15.0,24.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10583938,home,Al-Shabab,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187,32,M,954639,EUR,746841600,D,25,25,False,72.0,69.0,9.0,7.0,48.0,49.0,3.0,,,90.0,82.0,7.8,3.0,0,21.0,23.0,,,3.0,1.0,,4.0,1.0,1.0,,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
10583938,home,Al-Shabab,Hassan Al Tambakti,hassan-al-tambakti,H. A. Tambakti,D,87,182,1188,M,881837,EUR,918518400,D,5,5,False,65.0,62.0,5.0,5.0,49.0,50.0,4.0,,,90.0,74.0,7.6,4.0,0,13.0,15.0,,,2.0,5.0,1.0,3.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
10583938,home,Al-Shabab,Moteb Al-Harbi,moteb-al-harbi,M. Al-Harbi,D,24,171,848,M,1022679,EUR,950918400,D,24,24,False,50.0,43.0,4.0,2.0,28.0,28.0,2.0,,,90.0,75.0,6.8,13.0,1,15.0,23.0,1.0,,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,
10583938,home,Al-Shabab,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,4,187,2715,M,76227,EUR,633571200,M,23,23,False,40.0,37.0,3.0,2.0,22.0,22.0,3.0,,,90.0,44.0,6.9,3.0,1,15.0,18.0,,,3.0,2.0,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,,Grzegorz,Krychowiak,,1.0,,,,,,,,,,,,,,
10583938,home,Al-Shabab,Éver Banega,ever-banega,É. Banega,M,11,174,1194,M,31981,EUR,583545600,M,10,10,False,70.0,57.0,15.0,9.0,30.0,33.0,6.0,,,90.0,84.0,7.0,15.0,0,28.0,39.0,2.0,1.0,6.0,8.0,3.0,2.0,,2.0,,4.0,,1.0,1.0,2.0,,,2.0,,,,,True,3.0,,,,,,,,,,,,
10583938,home,Al-Shabab,Carlos Junior,carlos-junior,C. Junior,M,13,176,437,M,555624,EUR,808444800,M,13,13,False,13.0,10.0,2.0,1.0,5.0,5.0,1.0,,,73.0,32.0,8.0,9.0,3,5.0,10.0,2.0,,5.0,2.0,3.0,4.0,1.0,,2.0,,1.0,,,1.0,1.0,1.0,1.0,,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
10583938,home,Al-Shabab,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177,565,M,789438,EUR,733190400,M,8,8,False,28.0,23.0,2.0,1.0,9.0,9.0,2.0,,,73.0,34.0,7.4,8.0,2,14.0,20.0,1.0,,1.0,,,1.0,,,2.0,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,
10583938,home,Al-Shabab,Aaron-Salem Boupendza,aaron-salem-boupendza,A. Boupendza,F,9,180,1126,M,891419,EUR,839376000,M,9,9,False,25.0,21.0,1.0,,5.0,5.0,3.0,,,87.0,46.0,7.6,12.0,1,16.0,23.0,3.0,,3.0,7.0,6.0,,1.0,,2.0,1.0,3.0,,,,,,6.0,,,2.0,,,1.0,,,,1.0,1.0,,,,,,,
10583938,home,Al-Shabab,Santi Mina,santi-mina,S. Mina,F,,182,384,,306498,EUR,818294400,F,77,77,False,12.0,8.0,4.0,2.0,5.0,5.0,3.0,,,85.0,20.0,6.9,7.0,2,3.0,7.0,,,5.0,2.0,2.0,1.0,,,,2.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,
10583938,home,Al-Shabab,Nawaf Al-Abed,nawaf-al-abed,N. Al-Abed,M,,168,122,,144377,EUR,633312000,M,14,14,True,9.0,6.0,1.0,,4.0,5.0,1.0,,,17.0,12.0,6.5,5.0,0,2.0,4.0,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10583938,home,Al-Shabab,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168,92,M,803052,EUR,711244800,M,11,11,True,8.0,8.0,1.0,1.0,1.0,1.0,,,,17.0,9.0,7.1,,0,7.0,7.0,,,2.0,1.0,,,,,,,2.0,,,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
10583938,home,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184,534,M,923040,EUR,831513600,D,88,88,True,4.0,2.0,1.0,,1.0,3.0,,,,10.0,4.0,6.5,2.0,0,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10583938,home,Al-Shabab,Fahad Al-Muwallad,fahad-al-muwallad,F. Al-Muwallad,M,,167,183,M,160909,EUR,779500800,F,90,90,True,2.0,2.0,,,1.0,1.0,,,,10.0,5.0,6.9,1.0,0,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
10583938,home,Al-Shabab,Ahmed Abdu,ahmed-abdu,A. Abdu,F,71,183,6,M,1392248,EUR,839462400,M,71,71,True,,,,,,,,,,8.0,3.0,7.3,,2,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,Ahmed Abdu,,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,
10583938,home,Al-Shabab,Fawaz Al-Qarni,fawaz-al-qarni,F. Al-Qarni,G,,185,18,M,160929,EUR,702172800,G,22,22,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583938,home,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168,15,M,1152012,EUR,993340800,D,16,16,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Hussain Alsebyani,,,,,,,,,,,,,,,,,
10583938,home,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177,32,M,893218,EUR,787881600,M,15,15,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583938,home,Al-Shabab,Mohammed Al-Yami,mohammed-issa,M. Al-Yami,M,5,181,14,M,1398871,EUR,1017705600,D,26,26,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Mohammed Issa,,,,,,,,,,,,,,,,,
10583938,away,Al-Khaleej,Douglas Friedrich,douglas-friedrich,D. Friedrich,G,36,193,156,M,838439,EUR,597888000,G,1,1,False,18.0,15.0,8.0,5.0,13.0,14.0,4.0,,1.0,90.0,23.0,5.6,4.0,0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
