match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_totalClearance,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_wasFouled,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox
12437850,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,9.0,8.0,2.0,1.0,0.0,8.0,8.0,1.0,5.0,1.0,2.0,90.0,17.0,6.9,2.0,5.138e-05,0,-0.4719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437850,home,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,,52663,EUR,608515200,D,18,18,False,29.0,23.0,1.0,,0.0,6.0,9.0,23.0,3.0,,,75.0,53.0,6.7,9.0,0.220043,1,,,,True,20.0,3.0,3.0,4.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0205,1.0,,,,,,,,,,,,,,,
12437850,home,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,,910978,EUR,931132800,D,3,3,False,55.0,48.0,8.0,4.0,0.0,24.0,27.0,29.0,4.0,,,90.0,64.0,6.7,8.0,0.0688301,0,,,,,25.0,1.0,1.0,2.0,4.0,1.0,,1.0,,,,,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,
12437850,home,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,,959872,EUR,956966400,D,4,4,False,50.0,47.0,2.0,,0.0,30.0,30.0,20.0,5.0,,,90.0,54.0,6.7,3.0,0.00807286,0,,,,,17.0,,,,1.0,1.0,,,,,,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,
12437850,home,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,,84531,EUR,634608000,D,17,17,False,54.0,50.0,3.0,2.0,2.0,18.0,19.0,40.0,7.0,,,90.0,70.0,8.1,8.0,0.422733,1,,,,,35.0,5.0,3.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,0.022,3.0,,,,,1.0,,,,,,,,,,
12437850,home,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177,1766,M,,1495844,EUR,1068681600,M,23,23,False,33.0,28.0,8.0,5.0,1.0,11.0,13.0,21.0,6.0,,,64.0,48.0,8.4,8.0,0.0749714,3,,,,,17.0,1.0,,1.0,8.0,5.0,4.0,1.0,,1.0,,1.0,2.0,1.0,0.1894,2.0,1.0,2.0,2.0,,,1.0,3.0,1.0,1.0,1.0,1.0186,,,,
12437850,home,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,,359742,EUR,734227200,M,6,6,False,46.0,43.0,6.0,4.0,0.0,15.0,15.0,32.0,6.0,,,90.0,54.0,7.3,5.0,0.0614642,2,,,,,28.0,1.0,,2.0,4.0,5.0,1.0,1.0,,,,,3.0,,0.1494,4.0,,,1.0,,,1.0,2.0,,3.0,1.0,0.2617,,,,
12437850,home,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,IñakiWill,783374,EUR,771638400,M,9,9,False,34.0,25.0,,,1.0,4.0,5.0,34.0,2.0,,,90.0,59.0,9.1,19.0,0.497913,4,,,,,22.0,5.0,1.0,,4.0,4.0,,1.0,4.0,2.0,1.0,1.0,,1.0,1.0064,4.0,1.0,1.0,2.0,,2.0,,3.0,1.0,,,1.061,1.0,,,
12437850,home,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,,966801,EUR,956620800,M,8,8,False,31.0,26.0,1.0,1.0,0.0,7.0,9.0,22.0,4.0,,,68.0,45.0,7.5,10.0,0.0185877,5,,,,,19.0,,,,2.0,2.0,,2.0,1.0,,2.0,,,3.0,0.4056,1.0,,,,,1.0,,1.0,1.0,,1.0,0.1338,,2.0,,
12437850,home,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,NicoWill,1085400,EUR,1026432000,M,10,10,False,22.0,20.0,,,1.0,3.0,3.0,23.0,3.0,,,68.0,36.0,9.4,9.0,0.162079,3,,,,,17.0,4.0,,1.0,2.0,3.0,,1.0,2.0,,1.0,,1.0,2.0,0.1673,2.0,,,,,2.0,,2.0,2.0,1.0,,0.6905,,,,
