match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_accurateCross,stat_wonTackle,captain,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,player_sofascoreId,stat_hitWoodwork
11408364,home,Casa Pia,Yuki Soma,soma-yuki,Y. Soma,F,7,165,617,M,945290,EUR,856828800,F,11,11,False,10.0,8.0,1.0,1.0,3.0,3.0,8.0,11.0,5.0,1.0,,4.0,,,,,86.0,28.0,7.8,5.0,0.408106,2,,,8.0,,,1.0,5.0,3.0,0.1628,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,4.0,3.0,1.0,,,2.0,,0.2167,,,,,,
11408364,home,Casa Pia,Pablo,pablo,Pablo,M,7,182,239,M,931595,EUR,942537600,M,80,80,True,7.0,5.0,1.0,,2.0,2.0,3.0,5.0,2.0,,,,,,,,16.0,12.0,6.5,4.0,0.0029749,1,,,2.0,1.0,,,,1.0,0.0187,,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
11408364,home,Casa Pia,Samuel Justo,samuel-justo,S. Justo,M,96,178,247,M,1153077,EUR,1080864000,M,96,96,True,9.0,9.0,,,4.0,4.0,5.0,5.0,1.0,,,,,,,,16.0,11.0,6.4,1.0,0.00272236,0,,,,,,,,,,Samuel,Justo,,,1.0,,,,,,,,,,,,,,,,,,,,,
11408364,home,Casa Pia,Rúben Lameiras,ruben-lameiras,R. Lameiras,M,22,175,78,M,793154,EUR,788054400,M,10,10,True,5.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,,1.0,,,,,8.0,7.0,6.3,3.0,0.00153572,0,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,
11408364,home,Casa Pia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,9,9,True,1.0,1.0,,,,,1.0,2.0,4.0,,,,,,,,8.0,5.0,6.5,2.0,0.00036955,1,,3.0,,1.0,,,,,0.0209,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
11408364,home,Casa Pia,Kiki Silva,kiki-silva,K. Silva,F,20,172,28,M,892424,EUR,887414400,F,20,20,True,4.0,4.0,,,,,4.0,4.0,,,,,,,,,12.0,5.0,6.6,,0.00381172,0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408364,home,Casa Pia,Lucas Paes,lucas-paes,L. Paes,G,1,193,72,M,931473,EUR,881452800,G,68,68,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408364,home,Casa Pia,Fernando Varela,fernando-varela,F. Varela,D,5,183,60,M,51705,EUR,564883200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408364,home,Casa Pia,André Geraldes,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408364,home,Casa Pia,Kevin Martin Krygard,kevin-martin-krygard,K. M. Krygard,M,18,184,23,M,833947,EUR,958521600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408364,away,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,116372,EUR,690249600,G,14,14,False,42.0,35.0,14.0,7.0,30.0,31.0,5.0,11.0,,,2.0,6.0,,2.0,3.0,2.0,90.0,54.0,7.4,7.0,0.00056124,0,-0.3867,,3.0,,,,1.0,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,
11408364,away,FC Porto,João Mário,joao-mario,J. Mário,D,17,178,3148,M,902031,EUR,946857600,D,23,23,False,32.0,26.0,4.0,3.0,9.0,12.0,17.0,22.0,4.0,,,1.0,,,,,45.0,46.0,6.7,11.0,0.33862,0,,,2.0,,,1.0,1.0,2.0,,,,,,2.0,,,,,,1.0,2.0,2.0,,1.0,,,,,,,,,1.0,,
11408364,away,FC Porto,Pepe,pepe,Pepe,D,,188,6226,M,5884,EUR,415065600,D,3,3,False,51.0,44.0,4.0,2.0,28.0,29.0,16.0,22.0,3.0,1.0,2.0,2.0,,,,,90.0,59.0,7.2,7.0,0.0158663,1,,2.0,8.0,,,1.0,2.0,,0.1445,,,5.0,,,,1.0,,,,,1.0,,,1.0,True,,1.0,,0.0405,,,,,Pepe,
11408364,away,FC Porto,Otávio,otavio,Otávio,D,6,188,1431,M,1069159,EUR,1019347200,D,31,31,False,47.0,42.0,5.0,1.0,31.0,32.0,11.0,15.0,5.0,2.0,4.0,3.0,,,,,90.0,61.0,6.9,5.0,0.0129989,0,,1.0,4.0,,1.0,,2.0,2.0,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11408364,away,FC Porto,Wendell,wendell,Wendell,D,18,176,3234,M,335033,EUR,743126400,D,18,18,False,41.0,34.0,4.0,,15.0,17.0,20.0,27.0,4.0,1.0,1.0,7.0,,,,,90.0,58.0,6.9,12.0,0.449237,0,,,4.0,,1.0,,1.0,1.0,,,,2.0,2.0,1.0,1.0,,,,,,2.0,3.0,1.0,,,,,,,,,,,,
11408364,away,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,1066560,EUR,994204800,M,22,22,False,62.0,54.0,6.0,3.0,26.0,27.0,30.0,39.0,4.0,,1.0,6.0,,,,,89.0,75.0,7.4,11.0,0.129476,1,,1.0,5.0,,1.0,2.0,1.0,2.0,0.0302,Alan Varela,,1.0,1.0,1.0,1.0,,,,1.0,,2.0,4.0,2.0,1.0,,,,,,,,,,alan_varela01,
11408364,away,FC Porto,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,954056,EUR,1010016000,M,16,16,False,53.0,49.0,1.0,,19.0,20.0,30.0,34.0,4.0,1.0,1.0,1.0,,,,,90.0,71.0,8.1,7.0,0.0433483,4,,1.0,5.0,,1.0,2.0,1.0,1.0,0.3734,,,1.0,1.0,1.0,1.0,3.0,,,3.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,0.2894,,,,,nico14,
11408364,away,FC Porto,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19864,M,979222,EUR,1039824000,M,10,10,False,16.0,10.0,2.0,,4.0,5.0,8.0,14.0,9.0,1.0,,2.0,,,,,86.0,40.0,7.1,11.0,0.0442655,4,,3.0,7.0,3.0,,,2.0,4.0,0.2512,,,,1.0,6.0,5.0,,,,,2.0,,3.0,2.0,,,,1.0,,0.0321,,,,,FConceicao_7,
11408364,away,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,882664,EUR,856742400,M,11,11,False,35.0,25.0,11.0,7.0,11.0,14.0,14.0,21.0,4.0,,1.0,4.0,,,,,90.0,58.0,7.5,18.0,0.52688,1,,1.0,5.0,,1.0,1.0,3.0,1.0,0.1734,,,,2.0,1.0,1.0,,1.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,pepe,1.0
11408364,away,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,845754,EUR,877478400,M,13,13,False,25.0,21.0,,,5.0,5.0,16.0,20.0,6.0,1.0,,4.0,,,,,90.0,46.0,8.1,8.0,0.274282,4,,3.0,5.0,,1.0,1.0,1.0,,0.5286,,,,1.0,4.0,3.0,,,,2.0,2.0,2.0,,,1.0,,,2.0,1.0,1.639,,,,,w_galeno90,
11408364,away,FC Porto,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,812533,EUR,711417600,F,9,9,False,26.0,17.0,,,7.0,7.0,10.0,19.0,4.0,4.0,1.0,2.0,,,,,85.0,34.0,7.1,10.0,0.0315483,1,,,7.0,,,1.0,1.0,,0.0706,,,4.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,mehditaremi9,
11408364,away,FC Porto,Romário Baró,romario-baro,R. Baró,M,6,179,668,M,892224,EUR,948758400,M,28,28,True,12.0,8.0,,,4.0,5.0,5.0,8.0,4.0,1.0,2.0,2.0,,,,,45.0,21.0,6.8,7.0,0.0993806,0,,,3.0,,,1.0,1.0,1.0,,,,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11408364,away,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,867440,EUR,967420800,F,19,19,True,4.0,3.0,,,,1.0,3.0,3.0,2.0,1.0,,1.0,,,,,13.0,5.0,6.6,1.0,0.0102155,0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11408364,away,FC Porto,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184,1083,M,979221,EUR,985824000,F,70,70,True,1.0,1.0,,,,,1.0,2.0,1.0,,1.0,,,,,,12.0,6.0,6.8,2.0,0.00020971,1,,1.0,2.0,,,1.0,,,0.1014,,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,
11408364,away,FC Porto,Marko Grujić,marko-grujic,M. Grujić,M,4,190,1584,M,280835,EUR,829353600,M,8,8,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,1.0,4.0,,1.0,0.00229614,0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
11408364,away,FC Porto,Gonçalo Ribeiro,goncalo-ribeiro,G. Ribeiro,G,91,187,271,M,1158082,EUR,1137283200,G,91,91,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Gonçalo Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,
11408364,away,FC Porto,João Mendes,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408364,away,FC Porto,Zé Pedro,ze-pedro,Z. Pedro,D,32,187,663,M,945448,EUR,865555200,D,97,97,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408364,away,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,886223,EUR,851126400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408364,away,FC Porto,Wendel Silva,wendel-silva,W. Silva,F,29,177,442,M,937265,EUR,965174400,F,50,50,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
