match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,player_firstName,player_lastName,stat_aerialWon,stat_totalTackle,stat_fouls,stat_accurateCross,stat_aerialLost,stat_wonTackle,stat_totalOffside,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,captain,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_goalAssist,stat_bigChanceMissed,stat_crossNotClaimed,stat_goodHighClaim
10406696,home,Club Brugge KV,Noa Lang,noa-lang,N. Lang,F,77,173,15023,M,875136,EUR,929577600,F,10,10,False,30.0,20.0,1.0,,7.0,8.0,14.0,28.0,,2.0,,,,,90.0,54.0,7.3,20.0,4,6.0,4.0,4.0,2.0,3.0,2.0,,,,,,,2.0,,1.0,1.0,,1.0,,1.0,2.0,1.0,2.0,,2.0,1.0,,noano,1.0,1.0,,
10406696,home,Club Brugge KV,Denis Odoi,denis-odoi,D. Odoi,M,3,177,876,M,58994,EUR,580694400,D,6,6,True,19.0,10.0,6.0,,5.0,9.0,5.0,11.0,5.0,4.0,,,,,48.0,35.0,6.7,11.0,1,1.0,4.0,4.0,,2.0,2.0,,,1.0,Denis,Odoi,1.0,,3.0,,1.0,,,,,1.0,,,,,,,,,,,
10406696,home,Club Brugge KV,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,F,32,32,True,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,2.0,3.0,,1.0,0,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,nusaantonio,,,,
10406696,home,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,True,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10406696,home,Club Brugge KV,Josef Bursik,josef-bursik,J. Bursik,G,26,187,179,M,877996,EUR,963360000,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Josef,Bursik,,,,,,,,,,,,,,,,,,,,,
10406696,home,Club Brugge KV,Cisse Sandra,cisse-sandra,C. Sandra,M,11,183,563,M,1004449,EUR,1071532800,M,98,98,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406696,home,Club Brugge KV,Kamal Sowah,kamal-sowah,K. Sowah,M,14,179,840,M,927440,EUR,947376000,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406696,home,Club Brugge KV,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,77,191,4230,M,829296,EUR,817430400,F,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,r.yaremchuk,,,,
10406696,away,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,413,M,878898,EUR,889574400,G,16,16,False,21.0,13.0,9.0,1.0,12.0,14.0,1.0,7.0,,8.0,1.0,2.0,1.0,1.0,90.0,30.0,6.2,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
10406696,away,Standard Liège,Noë Dussenne,noe-dussenne,N. Dussenne,D,3,191,108,M,115569,EUR,702604800,D,6,6,False,45.0,38.0,10.0,4.0,22.0,22.0,16.0,23.0,7.0,3.0,,,,,90.0,61.0,7.0,8.0,1,,2.0,7.0,,1.0,1.0,,2.0,,,,3.0,3.0,,,1.0,3.0,,1.0,,,1.0,1.0,True,,,,,,,,
10406696,away,Standard Liège,Merveille Bokadi,merveille-bokadi,M. Bokadi,D,21,186,291,M,867193,EUR,832636800,D,20,20,False,53.0,48.0,7.0,6.0,31.0,33.0,17.0,20.0,4.0,9.0,,,,,90.0,64.0,6.9,6.0,0,,3.0,5.0,1.0,,,1.0,2.0,,,,3.0,2.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,
10406696,away,Standard Liège,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186,339,M,97061,EUR,737769600,D,34,34,False,64.0,52.0,7.0,4.0,27.0,34.0,25.0,31.0,3.0,4.0,,,,,90.0,78.0,6.9,13.0,2,1.0,1.0,2.0,,,,2.0,3.0,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,
10406696,away,Standard Liège,Marlon Fossey,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,M,13,13,False,33.0,24.0,4.0,2.0,6.0,9.0,19.0,26.0,3.0,2.0,,,,,90.0,53.0,6.8,14.0,0,2.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,3.0,,1.0,,,,,,,
10406696,away,Standard Liège,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178,253,M,116604,EUR,724723200,M,8,8,False,57.0,48.0,4.0,1.0,21.0,25.0,27.0,33.0,,9.0,,,,,84.0,64.0,6.8,11.0,1,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
10406696,away,Standard Liège,Steven Alzate,steven-alzate,S. Alzate,M,7,177,698,M,871822,EUR,905212800,M,14,14,False,69.0,61.0,4.0,1.0,23.0,25.0,38.0,44.0,4.0,4.0,,,,,90.0,89.0,6.4,12.0,1,,6.0,6.0,1.0,2.0,1.0,,,2.0,,,2.0,1.0,1.0,,1.0,,,2.0,,,1.0,,,2.0,,,,,,,
10406696,away,Standard Liège,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179,644,M,863133,EUR,893030400,M,11,11,False,46.0,35.0,3.0,2.0,13.0,18.0,23.0,32.0,2.0,6.0,,,,,84.0,73.0,7.3,16.0,4,4.0,1.0,6.0,,4.0,3.0,,1.0,1.0,,,,2.0,,1.0,,2.0,,,,,3.0,1.0,,,1.0,,,,,,
10406696,away,Standard Liège,William Balikwisha,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,F,22,22,False,48.0,37.0,3.0,,10.0,12.0,27.0,39.0,,9.0,,,,,90.0,65.0,7.0,19.0,2,3.0,6.0,6.0,2.0,4.0,3.0,,,1.0,,,,2.0,3.0,,,1.0,,,,2.0,,3.0,,2.0,,,,,,,
10406696,away,Standard Liège,Noah Ohio,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,10,10,False,13.0,8.0,,,2.0,4.0,6.0,9.0,,3.0,,,,,55.0,20.0,6.5,9.0,0,,4.0,1.0,1.0,,,,,,Noah Ohio,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,3.0,,,,,,,
10406696,away,Standard Liège,Philip Zinckernagel,philip-zinckernagel,P. Zinckernagel,F,11,175,1060,M,328247,EUR,787536000,F,77,77,False,37.0,26.0,2.0,,7.0,7.0,20.0,32.0,,3.0,,,,,90.0,62.0,7.0,18.0,6,2.0,11.0,4.0,3.0,,,,,2.0,,,1.0,1.0,3.0,1.0,,1.0,1.0,5.0,1.0,1.0,3.0,2.0,,3.0,2.0,,,,,,
10406696,away,Standard Liège,Stipe Perica,stipe-perica,S. Perica,F,,192,362,M,284845,EUR,805075200,F,28,28,True,5.0,5.0,,,,,5.0,5.0,,,,,,,35.0,5.0,6.6,,0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
10406696,away,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,M,61,61,True,6.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0,,2.0,,,,,9.0,12.0,6.9,1.0,0,1.0,,4.0,,2.0,2.0,,,2.0,Cihan Canak,,,,,,,,,,,,,,,,,,,,,,
10406696,away,Standard Liège,Filippo Melegoni,melegoni-filippo,F. Melegoni,M,8,186,102,M,795056,EUR,919296000,M,21,21,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,9.0,3.0,6.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406696,away,Standard Liège,Laurent Henkinet,laurent-henkinet,L. Henkinet,G,,189,54,M,127405,EUR,716428800,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406696,away,Standard Liège,Lucas Noubi,lucas-noubi,L. Noubi,D,4,184,322,M,1127337,EUR,1105747200,D,51,51,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Lucas Noubi,,,,,,,,,,,,,,,,,,,,,,
10406696,away,Standard Liège,Osher Davida,davida-osher,O. Davida,M,77,175,194,M,1004222,EUR,982454400,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Osher,Davida,,,,,,,,,,,,,,,,,,,,,
10406696,away,Standard Liège,Renaud Emond,renaud-emond,R. Emond,F,,186,108,M,331753,EUR,691891200,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
