match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim
14109686,home,Trabzonspor,Paul Onuachu,,,paul-onuachu,P. Onuachu,F,30,201,6791,M,,295123,EUR,770083200,F,30,30,False,26.0,19.0,3.0,2.0,0.0,8.0,12.0,11.0,14.0,1.0,1.0,,,,,,89.0,39.0,5.5,15.0,0.00519232,,4,,-0.27,0.21,-0.06,,,,,1.0,8.0,,5.0,,,,,,,,3.0,3.0,2.0,,,2.0,2.0,,0.599,0.3794,-0.6,,,3.0,2.0,
14109686,home,Trabzonspor,Benjamin Bouchouari,,,benjamin-bouchouari,B. Bouchouari,M,8,165,2367,M,,1046446,EUR,1005609600,M,8,8,True,7.0,4.0,,,0.0,,,4.0,7.0,2.0,,,,,,,18.0,14.0,6.9,7.0,0.0113767,,0,,0.13,0.09,-0.01,,,,,1.0,1.0,,,,,,,1.0,1.0,,3.0,1.0,2.0,,,,,,,,,,,,,
14109686,home,Trabzonspor,Kazeem Olaigbe,,,kazeem-olaigbe,K. Olaigbe,F,70,178,767,M,,1004346,EUR,1041465600,F,70,70,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,2.0,,1.0,,,,,17.0,8.0,6.7,2.0,2.04e-06,,3,,-0.19,0.31,-0.01,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,2.0,0.0681,0.0476,-0.45,,,,,
14109686,home,Trabzonspor,Edin Višća,,,edin-visca,E. Višća,M,7,172,1000,M,,109779,EUR,635212800,M,7,7,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,,,9.0,5.0,6.6,1.0,0.0174994,,1,,0.05,0.05,0.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,1.0,,,1.0,0.0336,,-0.13,,,1.0,,
14109686,home,Trabzonspor,Danylo Sikan,,,sikan-danylo,D. Sikan,F,14,185,1357,M,,945479,EUR,987379200,F,14,14,True,1.0,,,,0.0,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14109686,home,Trabzonspor,Onuralp Çevikkan,Onuralp Cevikkan,,onuralp-cevikkan,O. Çevikkan,G,25,190,370,M,,1417078,EUR,1136160000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109686,home,Trabzonspor,Arif Boşluk,Arif Bosluk,,arif-bosluk,A. Boşluk,D,24,183,173,M,,1138095,EUR,1054857600,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109686,home,Trabzonspor,Serdar Saatçı,Serdar Saatci,,serdar-saatci,S. Saatçı,D,15,190,431,M,,1084880,EUR,1045180800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109686,home,Trabzonspor,Rayyan Baniya,,,rayyan-baniya,R. Baniya,D,23,192,339,M,,929739,EUR,919296000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109686,home,Trabzonspor,Ozan Tufan,,,ozan-tufan,O. Tufan,M,11,182,2045,M,,251907,EUR,795916800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109686,home,Trabzonspor,Cihan Çanak,Cihan Canak,,cihan-canak,C. Çanak,M,99,175,582,M,,1127335,EUR,1106524800,F,61,61,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109686,away,Eyüpspor,Marcos Felipe,,,marcos-felipe,M. Felipe,G,1,189,1142,M,,358524,EUR,829353600,G,1,1,False,36.0,27.0,17.0,8.0,0.0,24.0,30.0,3.0,6.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,90.0,48.0,7.0,11.0,0.00039154,0.4619,0,-0.8348,-0.02,0.02,-0.17,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14109686,away,Eyüpspor,Calegari,,,calegari,Calegari,D,2,171,473,M,,988906,EUR,1014768000,D,2,2,False,30.0,23.0,3.0,3.0,0.0,16.0,20.0,7.0,10.0,8.0,3.0,2.0,,,,,90.0,56.0,6.8,10.0,0.00261959,,1,,-0.12,-0.02,-0.11,,1.0,,1.0,1.0,3.0,,,,5.0,1.0,,5.0,4.0,,1.0,2.0,,,,,1.0,,0.0183,0.2474,0.0,,,,,
14109686,away,Eyüpspor,Robin Yalçın,,,robin-yalcin,R. Yalçın,D,2,183,91,M,,138154,EUR,759456000,D,6,6,False,40.0,35.0,7.0,4.0,0.0,31.0,33.0,4.0,7.0,1.0,1.0,1.0,,,,,90.0,45.0,6.5,5.0,0.00384382,,0,,0.07,0.14,-0.26,,,,1.0,,1.0,,,,4.0,,,,,,,,,True,,,,,,,,,,,,
14109686,away,Eyüpspor,Luccas Claro,,,luccas-claro,L. Claro,D,4,182,171,M,,998209,EUR,687916800,D,4,4,False,16.0,14.0,3.0,2.0,0.0,9.0,10.0,5.0,6.0,1.0,,1.0,,,,,32.0,20.0,6.5,2.0,0.00180809,,0,,0.04,0.01,-0.1,,,,1.0,,1.0,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
14109686,away,Eyüpspor,Nihad Mujakić,,,nihad-mujakic,N. Mujakić,D,5,189,775,M,,858004,EUR,892598400,D,18,18,False,55.0,52.0,2.0,2.0,0.0,47.0,48.0,5.0,7.0,5.0,3.0,5.0,,,,,90.0,71.0,7.0,4.0,0.00159574,,0,,0.02,0.03,0.15,,,,1.0,,3.0,,,1.0,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,
14109686,away,Eyüpspor,Kerem Demirbay,,,kerem-demirbay,K. Demirbay,M,26,185,2104,M,,142619,EUR,741657600,M,10,10,False,41.0,33.0,2.0,1.0,0.0,16.0,18.0,17.0,23.0,4.0,5.0,1.0,,,,,90.0,63.0,6.4,18.0,0.027015,,2,,0.08,0.26,-0.19,,2.0,,,,7.0,3.0,4.0,,,,2.0,3.0,2.0,,3.0,,,,,2.0,,,0.1317,,-0.34,,,,,
14109686,away,Eyüpspor,Mateusz Łęgowski,,,mateusz-legowski,M. Łęgowski,M,20,181,793,M,,1064080,EUR,1043798400,M,20,20,False,10.0,5.0,,,0.0,2.0,5.0,3.0,5.0,3.0,,1.0,,,,,65.0,17.0,6.0,6.0,0.0142514,,2,,-0.12,0.2,-0.11,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,1.0,,1.0,0.1037,,-0.34,,,,,
14109686,away,Eyüpspor,Halil Akbunar,,,halil-akbunar,H. Akbunar,M,77,170,140,M,,217782,EUR,752803200,M,7,7,False,20.0,15.0,1.0,1.0,0.0,8.0,9.0,7.0,11.0,9.0,5.0,2.0,,,,,74.0,31.0,7.2,6.0,0.460361,,0,,0.09,0.19,-0.13,,,,,2.0,3.0,2.0,,1.0,2.0,,,4.0,2.0,,,1.0,3.0,,1.0,,,,,,,,1.0,1.0,,
14109686,away,Eyüpspor,Yalçın Kayan,,,yalcin-kayan,Y. Kayan,M,20,182,80,M,,945548,EUR,917654400,M,30,30,False,9.0,8.0,,,0.0,4.0,5.0,4.0,4.0,4.0,2.0,1.0,,,,,65.0,23.0,6.2,5.0,0.00144209,,2,,0.04,0.1,-0.11,,1.0,,,,3.0,,,3.0,,,,1.0,,,2.0,2.0,,,2.0,,2.0,,0.5992,0.5614,-0.64,,,,1.0,
14109686,away,Eyüpspor,Serdar Gürler,,,serdar-gurler,S. Gürler,M,7,176,112,M,,96520,EUR,684806400,M,11,11,False,14.0,12.0,,,0.0,4.0,4.0,8.0,10.0,3.0,7.0,1.0,,,,,65.0,24.0,6.4,5.0,0.0101575,,2,,0.07,0.12,-0.08,,,,1.0,,3.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,0.4046,0.2025,-0.54,,,,1.0,
14109686,away,Eyüpspor,Mame Thiam,,,mame-thiam,M. Thiam,F,17,185,1076,M,,180981,EUR,718588800,F,9,9,False,19.0,14.0,1.0,1.0,0.0,6.0,6.0,8.0,13.0,1.0,3.0,,,,,,90.0,27.0,6.5,8.0,0.618567,,0,,0.26,0.21,-0.03,,,,2.0,1.0,7.0,1.0,2.0,,1.0,,1.0,,,,1.0,2.0,2.0,,,,,,,,,,1.0,2.0,,
14109686,away,Eyüpspor,Umut Meraş,,,umut-meras,U. Meraş,D,77,178,154,M,,609746,EUR,819417600,D,77,77,True,27.0,21.0,4.0,2.0,0.0,18.0,21.0,3.0,6.0,4.0,2.0,,,,,,58.0,55.0,6.6,13.0,0.0710786,,0,,0.06,0.04,-0.02,,4.0,1.0,1.0,,2.0,,1.0,2.0,7.0,1.0,,2.0,,,1.0,,1.0,,2.0,,,,,,,,,,,
14109686,away,Eyüpspor,Taras Stepanenko,,,taras-stepanenko,T. Stepanenko,M,33,181,401,M,,45604,EUR,618537600,M,33,33,True,17.0,16.0,1.0,1.0,0.0,5.0,5.0,11.0,12.0,1.0,1.0,,,,,,25.0,20.0,6.7,1.0,0.00327195,,0,,0.03,0.01,-0.02,,,,,,2.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
14109686,away,Eyüpspor,Prince Ampem,,,prince-ampem,P. Ampem,M,40,171,278,M,,923888,EUR,892425600,F,40,40,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,1.0,3.0,1.0,,,,,25.0,13.0,6.4,5.0,0.00395415,,1,,-0.03,0.0,-0.04,,,,,,4.0,1.0,1.0,2.0,,,,,,,1.0,,,,,,,1.0,0.0342,,-0.09,,,,,
14109686,away,Eyüpspor,Emre Akbaba,,,emre-akbaba,E. Akbaba,M,8,180,414,M,,343527,EUR,718156800,M,8,8,True,5.0,3.0,1.0,,0.0,,,3.0,5.0,1.0,1.0,1.0,,,,,25.0,9.0,6.6,3.0,0.00103858,,0,,0.01,0.0,0.2,,,,,,2.0,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,
14109686,away,Eyüpspor,Umut Bozok,,,umut-bozok,U. Bozok,F,19,178,386,M,,869839,EUR,843091200,F,19,19,True,11.0,9.0,2.0,1.0,0.0,2.0,2.0,7.0,9.0,,3.0,,,,,,16.0,11.0,6.5,2.0,0.00500704,,0,,0.04,0.02,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109686,away,Eyüpspor,Jankat Yılmaz,,,jankat-yilmaz,J. Yılmaz,G,24,193,1049,M,,1210422,EUR,1092614400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109686,away,Eyüpspor,Talha Ülvan,Talha Gür,,talha-ulvan,T. Ülvan,D,17,179,42,M,,1084164,EUR,987724800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109686,away,Eyüpspor,Emir Ortakaya,Emir,Ortakaya,emir-ortakaya,E. Ortakaya,D,65,185,408,M,,1091815,EUR,1087862400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109686,away,Eyüpspor,Svit Sešlar,,,svit-seslar,S. Sešlar,M,10,185,669,M,,946291,EUR,1010534400,M,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109686,away,Eyüpspor,Taşkın Ilter,,,taskin-ilter,T. Ilter,M,28,185,82,M,,171911,EUR,773366400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
