match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_errorLeadToAShot,stat_outfielderBlock,stat_fouls,stat_totalCross,stat_challengeLost,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_lastManTackle
10390044,home,Olympique de Marseille,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,16,16,False,34.0,30.0,9.0,5.0,28.0,29.0,2.0,5.0,1.0,5.0,2.0,2.0,3.0,1.0,90.0,43.0,6.4,5.0,0.0,0.0,0.00054398,0,-1.2397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390044,home,Olympique de Marseille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,18,182,34725,M,238612,EUR,776304000,D,99,99,False,64.0,50.0,5.0,1.0,29.0,35.0,21.0,29.0,,5.0,,,,,90.0,73.0,7.2,15.0,0.0616,0.4114,0.40464,1,,chancel22,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10390044,home,Olympique de Marseille,Eric Bailly,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,3,3,False,41.0,34.0,6.0,4.0,23.0,25.0,11.0,16.0,1.0,7.0,,,,,58.0,47.0,6.0,10.0,0.0,0.0,0.00559226,0,,ericbailly,3.0,1.0,5.0,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10390044,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,928236,EUR,917308800,D,5,5,False,66.0,56.0,5.0,3.0,33.0,35.0,23.0,31.0,5.0,10.0,,,,,90.0,83.0,7.3,10.0,0.0,0.0,0.0292452,0,,leobalerdi5,1.0,6.0,4.0,11.0,,,2.0,4.0,2.0,,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,
10390044,home,Olympique de Marseille,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4735,M,758876,EUR,868838400,M,17,17,False,48.0,38.0,6.0,3.0,13.0,15.0,25.0,36.0,,7.0,,,,,90.0,68.0,6.3,19.0,0.5066,0.4535,0.148478,3,,cengizunder,,,5.0,3.0,1.0,,,,,2.0,2.0,1.0,,,,4.0,,,2.0,3.0,1.0,1.0,1.0,2.0,,,,,,,
10390044,home,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172,1149,M,581314,EUR,786758400,M,21,21,False,56.0,47.0,2.0,,19.0,22.0,28.0,34.0,3.0,4.0,,,,,90.0,68.0,6.6,11.0,0.0,0.0,0.0488427,0,,,,1.0,5.0,4.0,,,1.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,,,2.0,,2.0,1.0,,,True,,,,,,
10390044,home,Olympique de Marseille,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,151124,EUR,730944000,M,27,27,False,65.0,61.0,7.0,7.0,27.0,28.0,35.0,40.0,,5.0,,,,,90.0,76.0,7.8,7.0,0.0,0.0,0.301119,0,,,,1.0,3.0,4.0,,,,1.0,1.0,1.0,2.0,3.0,,,,,,1.0,2.0,3.0,1.0,,,,,1.0,1.0,1.0,,,
10390044,home,Olympique de Marseille,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,M,7,7,False,49.0,38.0,4.0,1.0,16.0,19.0,23.0,37.0,1.0,7.0,,,,,90.0,73.0,7.6,19.0,0.0,0.0,0.0647601,0,,,,2.0,1.0,9.0,,,1.0,6.0,3.0,2.0,,1.0,,,,1.0,,,1.0,7.0,,1.0,,,,,1.0,,,,
10390044,home,Olympique de Marseille,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,F,6,6,False,35.0,29.0,6.0,5.0,7.0,9.0,22.0,27.0,1.0,4.0,,,,,58.0,40.0,6.8,8.0,0.1142,0.0,0.0270584,1,,MatteoGuendouzi,1.0,,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,
10390044,home,Olympique de Marseille,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,34120,EUR,598492800,F,70,70,False,24.0,16.0,,,3.0,6.0,13.0,18.0,,2.0,,,,,90.0,39.0,6.0,18.0,0.0,0.0,0.0394546,0,,AlexisS,4.0,,12.0,2.0,,,,,,4.0,1.0,,,,2.0,5.0,,,2.0,,,1.0,,,,,,,,,
