match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_duelLost,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt
10385483,home,Bournemouth,Kieffer Moore,,,kieffer-moore,K. Moore,F,19,195,1373,M,298366,EUR,713232000,F,21,21,False,23.0,15.0,2.0,1.0,5.0,6.0,11.0,18.0,2.0,7.0,2.0,,,,90.0,38.0,7.0,14.0,0.0489,0.3347,0.0206094,1,,,14.0,1.0,1.0,,,1.0,1.0,3.0,5.0,,2.0,4.0,,,1.0,1.0,3.0,1.0,,,,,2.0,,,
10385483,home,Bournemouth,Lewis Cook,,,lewis-cook,L. Cook,M,4,175,895,M,548188,EUR,854928000,M,4,4,True,9.0,5.0,,,4.0,7.0,1.0,2.0,,,2.0,,,,18.0,13.0,6.8,4.0,0.0,0.0,0.00037211,0,,,1.0,,,,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,,
10385483,home,Bournemouth,Ryan Christie,,,ryan-christie,R. Christie,M,10,178,1213,M,322391,EUR,793411200,M,10,10,True,2.0,1.0,1.0,,,,1.0,2.0,,1.0,,,,,11.0,5.0,6.2,3.0,0.0,0.0,0.00051444,0,,,3.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,
10385483,home,Bournemouth,Junior Stanislas,,,junior-stanislas,J. Stanislas,M,,183,81,,44823,EUR,628041600,M,19,19,True,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10385483,home,Bournemouth,Will Dennis,,,will-dennis,W. Dennis,G,40,188,242,M,991001,EUR,963187200,G,40,40,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385483,home,Bournemouth,James Hill,,,james-hill,J. Hill,D,23,184,554,M,1156586,EUR,1010620800,D,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385483,home,Bournemouth,Jack Stacey,,,jack-stacey,J. Stacey,D,3,180,115,M,583450,EUR,828748800,D,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385483,home,Bournemouth,Jaidon Anthony,,,jaidon-anthony,J. Anthony,M,11,177,1095,M,1020680,EUR,944006400,F,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385483,home,Bournemouth,Emiliano Marcondes,,,emiliano-marcondes,E. Marcondes,M,11,185,258,M,186809,EUR,794707200,M,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385483,home,Bournemouth,Siriki Dembélé,,,siriki-dembele,S. Dembélé,M,23,173,221,M,886532,EUR,842054400,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385483,away,Aston Villa,Emiliano Martínez,,,emiliano-martinez,E. Martínez,G,23,195,61053,M,158263,EUR,715392000,G,1,1,False,11.0,8.0,5.0,2.0,8.0,10.0,,1.0,2.0,2.0,6.0,3.0,1.0,1.0,90.0,21.0,6.2,4.0,0.0,0.0,4.179e-05,0,-1.4869,EmiMartínez,,,,,,,,,,,,,,,,,,,,,,,,,,
10385483,away,Aston Villa,Matty Cash,,,matty-cash,M. Cash,D,2,185,9380,M,833956,EUR,870912000,D,2,2,False,63.0,52.0,8.0,4.0,15.0,15.0,38.0,54.0,,7.0,5.0,,,,90.0,91.0,7.0,19.0,0.0303,0.0,0.0385301,1,,mattycash622,2.0,,,1.0,1.0,1.0,,1.0,1.0,,2.0,3.0,,,6.0,1.0,,3.0,3.0,,,,,,,1.0
10385483,away,Aston Villa,Ezri Konsa,,,ezri-konsa,E. Konsa,D,4,183,3197,M,827679,EUR,877564800,D,4,4,False,64.0,57.0,2.0,1.0,32.0,34.0,25.0,30.0,2.0,6.0,7.0,,,,90.0,77.0,6.9,7.0,0.0,0.0,0.00744105,0,,,4.0,,,4.0,2.0,1.0,1.0,1.0,3.0,1.0,,3.0,,,,,,,,,,,,,,
10385483,away,Aston Villa,Diego Carlos,,,diego-carlos,D. Carlos,D,34,185,2746,M,604232,EUR,732153600,D,3,3,False,72.0,56.0,9.0,5.0,28.0,34.0,28.0,39.0,,1.0,8.0,,,,90.0,80.0,6.4,20.0,0.0225,0.0,0.00964236,1,,,4.0,,,1.0,,1.0,,1.0,3.0,,2.0,,,,1.0,,,,,,,1.0,,,,
10385483,away,Aston Villa,Lucas Digne,,,lucas-digne,L. Digne,D,12,178,4442,M,96538,EUR,743126400,D,27,27,False,63.0,54.0,6.0,3.0,25.0,27.0,31.0,44.0,4.0,6.0,5.0,,,,90.0,90.0,6.7,17.0,0.0,0.0,0.110559,0,,LDigne,5.0,,,2.0,3.0,,,2.0,1.0,,1.0,2.0,,,8.0,2.0,1.0,1.0,,1.0,,,,,1.0,
10385483,away,Aston Villa,John McGinn,,,john-mcginn,J. McGinn,M,7,175,3895,M,250223,EUR,782438400,M,7,7,False,55.0,46.0,7.0,4.0,13.0,13.0,33.0,45.0,1.0,8.0,8.0,,,,90.0,75.0,6.8,17.0,0.0782,0.0,0.0382418,3,,,4.0,,,,1.0,2.0,2.0,,,,4.0,3.0,True,,3.0,,3.0,3.0,2.0,,,1.0,,,,2.0
10385483,away,Aston Villa,Boubacar Kamara,,,boubacar-kamara,B. Kamara,M,44,184,3386,M,826204,EUR,943315200,M,44,44,False,72.0,61.0,6.0,5.0,30.0,32.0,31.0,40.0,3.0,7.0,10.0,,,,82.0,85.0,6.8,14.0,0.0253,0.0,0.0751237,1,,,10.0,,,,,1.0,1.0,5.0,1.0,1.0,1.0,2.0,,,,,2.0,2.0,1.0,,,1.0,1.0,,,
10385483,away,Aston Villa,Jacob Ramsey,,,jacob-ramsey,J. Ramsey,M,41,180,3186,M,975937,EUR,991008000,M,41,41,False,32.0,29.0,4.0,3.0,11.0,11.0,18.0,21.0,,6.0,7.0,,,,45.0,45.0,7.1,6.0,0.0862,0.3004,0.0713593,2,,,6.0,1.0,,,,3.0,3.0,3.0,1.0,,,2.0,,,,,,1.0,1.0,2.0,,1.0,2.0,,,
10385483,away,Aston Villa,Leon Bailey,,,leon-bailey,L. Bailey,M,31,178,7677,M,808590,EUR,871084800,F,31,31,False,28.0,22.0,3.0,2.0,5.0,5.0,20.0,32.0,1.0,5.0,3.0,,,,90.0,56.0,6.8,20.0,0.0194,0.0,0.246459,1,,leonbailey,11.0,,,,,1.0,1.0,,4.0,,2.0,1.0,,,9.0,3.0,1.0,6.0,2.0,1.0,,,2.0,,1.0,1.0
10385483,away,Aston Villa,Danny Ings,,,danny-ings,D. Ings,F,9,178,1761,M,130181,EUR,711849600,F,9,9,False,15.0,12.0,,,4.0,4.0,8.0,12.0,1.0,4.0,1.0,,,,66.0,29.0,6.9,8.0,0.2603,0.2257,0.0092698,3,,,6.0,1.0,,,,,,1.0,2.0,,,,,,1.0,,,3.0,3.0,1.0,,2.0,3.0,,1.0,
10385483,away,Aston Villa,Philippe Coutinho,,,philippe-coutinho,P. Coutinho,M,10,172,68776,M,119159,EUR,708307200,F,23,23,False,45.0,35.0,1.0,,10.0,11.0,25.0,37.0,2.0,4.0,5.0,,,,81.0,60.0,6.8,18.0,0.1087,0.0,0.0517167,2,,Coutinho,5.0,,,,1.0,,,1.0,,,3.0,,,,3.0,,2.0,4.0,2.0,1.0,,1.0,,,1.0,1.0
10385483,away,Aston Villa,Emiliano Buendía,,,emiliano-buendia,E. Buendía,M,10,170,7699,M,783126,EUR,851472000,M,10,10,True,30.0,27.0,2.0,2.0,3.0,3.0,24.0,27.0,,2.0,1.0,,,,45.0,35.0,6.5,6.0,0.0,0.0,0.0851557,0,,EM10Buendia,3.0,,,,,,,,,,1.0,2.0,,,,,1.0,,,1.0,,,2.0,,,
10385483,away,Aston Villa,Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,179,19908,M,555386,EUR,820281600,F,11,11,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,,24.0,7.0,6.5,2.0,0.0,0.0,0.00948717,0,,OllieWatkins,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,
10385483,away,Aston Villa,Cameron Archer,,,cameron-archer,C. Archer,F,19,181,984,M,993451,EUR,1007856000,F,35,35,True,2.0,1.0,,,,,1.0,2.0,,,,,,,9.0,2.0,6.5,1.0,0.0,0.0,0.00206954,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385483,away,Aston Villa,Douglas Luiz,,,douglas-luiz,D. Luiz,M,21,175,11801,M,867887,EUR,894672000,M,6,6,True,15.0,15.0,4.0,4.0,3.0,3.0,12.0,12.0,,,,,,,8.0,17.0,6.6,,0.0264,0.0,0.0155532,1,,Douglas_Luiz,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0
10385483,away,Aston Villa,Robin Olsen,,,robin-olsen,R. Olsen,G,30,198,1289,M,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385483,away,Aston Villa,Ashley Young,,,ashley-young,A. Young,D,15,180,1712,M,10589,EUR,489715200,D,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385483,away,Aston Villa,Calum Chambers,,,calum-chambers,C. Chambers,D,12,183,598,M,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385483,away,Aston Villa,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181,397,M,138546,EUR,766886400,D,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385483,away,Aston Villa,Tyrone Mings,,,tyrone-mings,T. Mings,D,5,195,1992,M,303638,EUR,731980800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
