match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_goals,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_punches,stat_errorLeadToAShot,stat_ownGoals,player_sofascoreId
11067633,home,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,20.0,15.0,9.0,4.0,13.0,13.0,2.0,7.0,1.0,2.0,9.0,2.0,1.0,2.0,3.0,90.0,31.0,7.6,5.0,0.0,0.0,0.00037513,0,0.9445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067633,home,Fortaleza,Tinga,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,False,35.0,25.0,2.0,1.0,11.0,13.0,16.0,25.0,6.0,8.0,3.0,,,,,90.0,54.0,7.1,13.0,0.2726,0.0857,0.0940928,2,,True,3.0,2.0,7.0,5.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
11067633,home,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,19,19,False,45.0,35.0,5.0,1.0,22.0,24.0,13.0,21.0,6.0,7.0,4.0,1.0,,,,90.0,58.0,7.1,10.0,0.1229,0.0,0.01044,3,,,,,4.0,,3.0,,4.0,,,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,
11067633,home,Fortaleza,Titi,titi,Titi,D,4,187,324,M,243435,EUR,574128000,D,4,4,False,43.0,35.0,6.0,2.0,27.0,29.0,8.0,14.0,2.0,5.0,3.0,2.0,,,,90.0,50.0,6.8,9.0,0.0,0.0,0.00208977,0,,,,,6.0,1.0,,,1.0,1.0,1.0,2.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,
11067633,home,Fortaleza,Bruno Pacheco,bruno-pacheco,B. Pacheco,D,91,174,374,M,870691,EUR,692150400,D,6,6,False,26.0,19.0,3.0,1.0,8.0,11.0,11.0,15.0,2.0,6.0,2.0,3.0,,,,90.0,46.0,7.5,10.0,0.1809,0.617,0.0699186,3,,,,,4.0,,,2.0,,,,2.0,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,
11067633,home,Fortaleza,Zé Welison,ze-welison,Zé Welison,M,28,177,354,M,551422,EUR,794880000,M,17,17,False,46.0,39.0,6.0,2.0,15.0,15.0,24.0,34.0,,5.0,7.0,2.0,,,,90.0,65.0,7.0,12.0,0.0435,0.0,0.0452516,2,,,3.0,,6.0,,,,1.0,,3.0,2.0,2.0,2.0,1.0,2.0,,2.0,,,2.0,,,,1.0,,,,,,,
11067633,home,Fortaleza,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,8,8,False,60.0,55.0,5.0,4.0,22.0,22.0,34.0,41.0,,6.0,3.0,2.0,,,,85.0,75.0,7.9,8.0,0.8366,0.9529,0.167385,2,,,3.0,1.0,6.0,2.0,1.0,1.0,,,4.0,2.0,2.0,1.0,1.0,4.0,,1.0,,,,1.0,,,,,,,,,,
11067633,home,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,False,16.0,12.0,1.0,,2.0,2.0,10.0,17.0,2.0,5.0,1.0,,,,,77.0,34.0,7.3,11.0,0.0552,0.0379,0.0760971,3,,,3.0,,5.0,1.0,,1.0,1.0,,3.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,2.0,,,,1.0,1.0,,,,,,
11067633,home,Fortaleza,Marinho,marinho,Marinho,M,7,169,2296,M,798127,EUR,643939200,F,12,12,False,21.0,17.0,2.0,1.0,2.0,3.0,16.0,24.0,,8.0,4.0,4.0,,,,70.0,40.0,7.7,10.0,0.0133,0.0,0.0738796,1,,,6.0,1.0,,,1.0,,,,,,4.0,,,,1.0,,4.0,4.0,,,,,,,,,,,,
11067633,home,Fortaleza,Thiago Galhardo,thiago-galhardo,T. Galhardo,F,,182,1617,M,165677,EUR,616896000,F,91,91,False,13.0,9.0,,,3.0,3.0,6.0,10.0,2.0,2.0,1.0,,,,,84.0,24.0,7.3,6.0,0.2209,0.1651,0.00781605,5,,,,,5.0,1.0,3.0,2.0,,1.0,,,1.0,3.0,,,1.0,1.0,,,,,,,,,1.0,,,,,
11067633,home,Fortaleza,Imanol Machuca,imanol-machuca,I. Machuca,F,7,169,1281,M,974698,EUR,947894400,F,39,39,False,24.0,19.0,,,3.0,5.0,20.0,25.0,,9.0,4.0,2.0,,,,69.0,53.0,7.8,15.0,0.2255,0.5745,0.20326,2,,,6.0,4.0,7.0,,,1.0,,,5.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,,,,,,,,,,
11067633,home,Fortaleza,Guilherme,guilherme,Guilherme,M,11,178,3515,M,844605,EUR,797731200,F,29,29,True,2.0,2.0,,,1.0,1.0,1.0,3.0,,1.0,1.0,,,,,21.0,9.0,7.6,2.0,0.0499,0.0734,0.174383,1,,,2.0,,,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
