match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_wonTackle,stat_fouls,stat_keyPass,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_wonContest,stat_onTargetScoringAttempt,stat_penaltyConceded,captain,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyWon
10382180,home,Vitesse,Daan Reiziger,,,daan-reiziger,D. Reiziger,G,20,184,64,M,916942,EUR,992822400,G,33,33,False,25.0,13.0,21.0,9.0,8.0,9.0,5.0,16.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,2.0,90.0,33.0,6.5,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382180,home,Vitesse,Carlens Arcus,,,carlens-arcus,C. Arcus,D,2,180,5896,M,794373,EUR,835920000,D,2,2,False,23.0,19.0,2.0,1.0,11.0,13.0,8.0,10.0,1.0,2.0,4.0,,1.0,,,,90.0,48.0,6.7,9.0,0,1.0,2.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
10382180,home,Vitesse,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,3,3,False,29.0,20.0,11.0,5.0,13.0,16.0,7.0,13.0,2.0,5.0,5.0,1.0,,,,,90.0,37.0,6.4,9.0,0,1.0,3.0,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10382180,home,Vitesse,Melle Meulensteen,,,melle-meulensteen,M. Meulensteen,M,21,185,201,M,891795,EUR,931046400,D,20,20,False,29.0,23.0,3.0,1.0,13.0,15.0,11.0,15.0,4.0,3.0,9.0,,,,,,90.0,44.0,6.7,8.0,2,3.0,2.0,,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
10382180,home,Vitesse,Maximilian Wittek,,,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,False,29.0,19.0,3.0,2.0,12.0,17.0,10.0,20.0,3.0,2.0,4.0,1.0,1.0,,,,90.0,64.0,6.8,22.0,4,,4.0,1.0,2.0,,1.0,,,1.0,3.0,8.0,3.0,2.0,3.0,,2.0,1.0,1.0,,,,,,,,,,,,
10382180,home,Vitesse,Sondre Tronstad,,,sondre-tronstad,S. Trondstad,M,6,173,144,M,228374,EUR,809395200,M,8,8,False,6.0,6.0,,,3.0,3.0,3.0,3.0,,1.0,4.0,,,,,,19.0,9.0,6.6,,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10382180,home,Vitesse,Kacper Kozłowski,,,kacper-kozlowski,K. Kozłowski,M,10,182,3151,M,984602,EUR,1066262400,M,17,17,False,14.0,8.0,,,3.0,7.0,5.0,7.0,5.0,,4.0,4.0,1.0,,,,57.0,22.0,6.7,9.0,0,,2.0,,1.0,,,,3.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,
10382180,home,Vitesse,Million Manhoef,,,million-manhoef,M. Manhoef,M,42,179,770,M,961677,EUR,1010016000,M,42,42,False,22.0,12.0,2.0,1.0,3.0,6.0,10.0,18.0,4.0,,6.0,3.0,2.0,,,,88.0,40.0,6.4,18.0,2,1.0,11.0,3.0,5.0,,,2.0,1.0,1.0,3.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,,
10382180,home,Vitesse,Matúš Bero,,,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,21,21,False,36.0,23.0,2.0,,12.0,15.0,11.0,22.0,8.0,3.0,11.0,3.0,4.0,,,,90.0,64.0,6.8,24.0,3,2.0,13.0,1.0,6.0,,1.0,3.0,1.0,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,True,1.0,1.0,,,,,,,,,
10382180,home,Vitesse,Gabriel Vidović,,,gabriel-vidovic,G. Vidović,M,10,180,3478,M,1129940,EUR,1070236800,M,10,10,False,21.0,16.0,1.0,,8.0,9.0,8.0,12.0,8.0,2.0,6.0,1.0,2.0,,,,89.0,51.0,6.9,14.0,2,,8.0,,7.0,,1.0,1.0,1.0,1.0,1.0,,,3.0,,4.0,3.0,2.0,,,,1.0,,,,,,,,,
10382180,home,Vitesse,Bartosz Białek,,,bartosz-bialek,B. Białek,F,27,191,1324,M,1005211,EUR,1005436800,F,14,14,False,9.0,5.0,,,1.0,3.0,4.0,6.0,,,1.0,,5.0,,,,57.0,16.0,6.8,10.0,0,,6.0,,,,,4.0,,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,
10382180,home,Vitesse,Dominik Oroz,,,dominik-oroz,D. Oroz,D,5,190,131,M,874936,EUR,972777600,D,6,6,True,23.0,18.0,3.0,,16.0,16.0,2.0,7.0,2.0,5.0,4.0,2.0,,,,,71.0,32.0,6.4,5.0,1,,3.0,,,,,1.0,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,
10382180,home,Vitesse,Toni Domgjoni,,,toni-domgjoni,T. Domgjoni,M,,177,104,M,858226,EUR,904867200,M,22,22,True,9.0,7.0,,,3.0,3.0,4.0,6.0,1.0,,5.0,1.0,1.0,,,,33.0,15.0,6.5,5.0,2,,3.0,,1.0,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,
10382180,home,Vitesse,Mohamed Sankoh,Mohamed,Sankoh,mohamed-sankoh,M. Sankoh,F,44,180,334,M,982779,EUR,1066262400,F,9,9,True,7.0,3.0,,,1.0,1.0,2.0,6.0,1.0,,1.0,,5.0,,,,33.0,14.0,6.5,9.0,1,1.0,3.0,,,,,3.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,
10382180,home,Vitesse,Miliano Jonathans,,,jonathans-miliano,M. Jonathans,M,26,178,5668,M,1211982,EUR,1081123200,F,26,26,True,4.0,2.0,,,1.0,1.0,1.0,3.0,1.0,,,,,,,,10.0,4.0,6.5,2.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
