match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_clearanceOffLine,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalOffside,stat_expectedGoalsOnTarget,stat_dispossessed,captain,stat_goals,player_sofascoreId
14288903,home,Estoril Praia,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,1,1,False,29.0,17.0,22.0,10.0,0.0,8.0,10.0,9.0,19.0,3.0,9.0,3.0,4.0,1.0,2.0,2.0,90.0,38.0,7.9,12.0,0.00198948,12.79552978026,3.0,-6.3,-1.155,1.2769,0,1.3064,0.09,-0.07,0.26,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288903,home,Estoril Praia,Ricard Sánchez,ricard-sanchez,R. Sánchez,D,2,175,157,M,986726,EUR,951177600,D,2,2,False,23.0,18.0,3.0,2.0,0.0,12.0,14.0,6.0,9.0,2.0,2.0,,,,,,78.0,42.0,7.2,8.0,0.155999,62.0804296094,11.0,32.655,9.555,,0,,0.31,0.04,0.18,,,,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14288903,home,Estoril Praia,Kévin Boma,kevin-boma,K. Boma,D,44,193,411,M,1049465,EUR,1037750400,D,44,44,False,24.0,17.0,5.0,1.0,0.0,10.0,10.0,7.0,14.0,7.0,4.0,,,,,,90.0,36.0,7.4,7.0,0.00261626,33.755377313364,8.0,2.52,5.88,,0,,0.06,0.02,0.94,,Kévin Boma,,,,2.0,1.0,2.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14288903,home,Estoril Praia,Felix Bacher,felix-bacher,F. Bacher,D,25,190,92,M,943525,EUR,972432000,D,25,25,False,29.0,22.0,5.0,1.0,0.0,19.0,22.0,3.0,7.0,9.0,3.0,,,,,,90.0,46.0,7.0,8.0,0.00894276,45.865258692781,8.0,-18.27,1.155,,0,,0.07,0.08,0.41,,,,,,4.0,2.0,8.0,5.0,2.0,,1.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,
14288903,home,Estoril Praia,Pedro Amaral,amaral-pedro,P. Amaral,D,24,178,86,M,834247,EUR,872467200,D,24,24,False,28.0,22.0,6.0,3.0,1.0,9.0,12.0,13.0,16.0,1.0,4.0,,,,,,71.0,47.0,7.0,13.0,0.0502502,103.14393544415,13.0,9.87,8.505,,1,,0.17,0.17,-0.05,,,,4.0,1.0,,,2.0,1.0,1.0,2.0,,1.0,2.0,,1.0,,,,2.0,1.0,1.0,1.0,0.0253,18.253361757511,2.0,-0.04,,,,,,,,,,,
14288903,home,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,10,10,False,49.0,39.0,4.0,1.0,0.0,20.0,23.0,19.0,26.0,2.0,3.0,,,,,,90.0,63.0,8.1,17.0,0.0242772,80.000713215906,15.0,28.98,7.56,,0,,0.0,0.12,0.73,,,,6.0,,,2.0,4.0,5.0,3.0,,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,
14288903,home,Estoril Praia,Yanis Begraoui,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,M,14,14,False,20.0,10.0,,,0.0,6.0,10.0,4.0,10.0,2.0,5.0,,,,,,90.0,39.0,5.7,14.0,0.0173931,136.76980356162,16.0,59.09,17.05,,7,,-0.15,0.53,-0.08,,,,,,4.0,1.0,6.0,3.0,,,2.0,1.0,,,,,,,3.0,1.0,,2.0,0.8729,41.37323888258,3.0,-0.79,,1.0,4.0,1.0,1.0,1.0,0.5537,,,,
14288903,home,Estoril Praia,Jandro Orellana,jandro-orellana,J. Orellana,M,6,178,224,M,877920,EUR,965606400,M,6,6,False,20.0,14.0,3.0,,0.0,9.0,10.0,5.0,10.0,,1.0,,,,,,71.0,29.0,6.3,8.0,0.00555218,20.065886944337,4.0,-11.865,3.255,,0,,-0.05,0.0,0.14,,,,,,1.0,,5.0,2.0,,,1.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,
14288903,home,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,M,12,12,False,36.0,33.0,6.0,3.0,0.0,12.0,12.0,21.0,24.0,,4.0,,,,,,90.0,47.0,7.3,7.0,0.270994,102.71169503783,13.0,37.945,23.205,,0,,0.5,0.22,0.19,,,,1.0,1.0,,,6.0,3.0,2.0,1.0,1.0,2.0,3.0,,,,2.0,1.0,1.0,1.0,,,,30.408438450535,1.0,,,,,,,,,1.0,True,,
14288903,home,Estoril Praia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,M,19,19,False,20.0,11.0,1.0,,0.0,3.0,7.0,8.0,13.0,2.0,4.0,,,,,,78.0,35.0,7.5,15.0,0.00951614,94.116668253768,14.0,24.045,21.84,,3,,-0.23,0.31,0.21,,,,,,4.0,3.0,6.0,4.0,,,1.0,,,,1.0,,,,3.0,,,1.0,0.7235,21.84169370722,1.0,0.46,,2.0,2.0,,,,0.7329,2.0,,1.0,
