match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,captain,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed
11451128,home,Adana Demirspor,M'Baye Niang,mbaye-niang,M. Niang,F,188,1637,M,139228,EUR,787795200,F,9,9,False,6.0,5.0,1.0,1.0,3.0,3.0,4.0,,,,,,82.0,23.0,8.4,7.0,1.4421,1.8734,0.0210656,3,,29,,2.0,1.0,1.0,4.0,,,3.0,,1.0,,4.0,1.0,,,,,,1.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,,3.0,,
11451128,home,Adana Demirspor,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,180,427,M,228342,EUR,656985600,M,17,17,True,13.0,11.0,1.0,1.0,8.0,9.0,4.0,2.0,,,,,28.0,21.0,6.7,5.0,0.0224,0.0,0.0132515,1,,,,3.0,,4.0,3.0,,,,,3.0,1.0,2.0,,3.0,,,,,1.0,,,,,1.0,,,,,,,,
11451128,home,Adana Demirspor,Arbër Zeneli,arber-zeneli,A. Zeneli,F,176,393,M,227892,EUR,793670400,M,23,23,True,13.0,11.0,1.0,1.0,2.0,2.0,11.0,5.0,,,,,28.0,25.0,6.6,9.0,0.1402,0.0279,0.0588182,2,,9,,9.0,1.0,3.0,1.0,,,,1.0,,,3.0,,,,,,,,,,,1.0,2.0,1.0,,1.0,,,1.0,,
11451128,home,Adana Demirspor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,180,156,M,796133,EUR,832636800,M,26,26,True,2.0,2.0,,,,,2.0,,,,,,8.0,2.0,6.5,,0.0,0.0,0.00507916,0,,24,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451128,home,Adana Demirspor,Yusuf Barası,yusuf-barasi,Y. Barası,F,182,285,M,1000187,EUR,1049068800,F,56,56,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,8.0,6.0,6.7,1.0,0.0,0.0,0.0207273,0,,9,,2.0,,1.0,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,2.0,1.0,,,,1.0,,
11451128,home,Adana Demirspor,Nani,nani,Nani,F,177,2176,M,17740,EUR,532569600,F,30,30,True,6.0,4.0,,,1.0,1.0,5.0,1.0,,,,,11.0,9.0,6.7,3.0,0.0,0.0,0.00593115,0,,17,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,
11451128,home,Adana Demirspor,Shahrudin Mahammadaliyev,sahrudin-mahammadaliyev,Ş. Mahammadaliev,G,185,5783,M,813105,EUR,771379200,G,71,71,True,,,,,,,,,,,,,,,,,,0.0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shahrudin1,
11451128,home,Adana Demirspor,İsmail Çokçalış,ismail-cokcalis,İ. Çokçalış,D,176,32,M,906050,EUR,961545600,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451128,home,Adana Demirspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,176,46,M,883275,EUR,912470400,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451128,home,Adana Demirspor,Abdulsamet Burak,abdulsamet-burak,A. Burak,D,182,40,M,900798,EUR,831945600,D,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451128,home,Adana Demirspor,Tayfun Aydoğan,tayfun-aydogan,T. Aydoğan,M,175,43,M,816435,EUR,833328000,M,6,6,True,,,,,,,,,,,,,,,,,,0.0,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451128,away,Pendikspor,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,194,88,M,1066726,EUR,987120000,G,1,1,False,25.0,24.0,6.0,5.0,22.0,22.0,3.0,7.0,,1.0,1.0,5.0,90.0,37.0,7.1,1.0,0.0,0.0,0.00048422,0,-0.171,1,,2.0,,,,,,,,,,,,,,Erdem Canpolat,,,,,,,,,,,,,,,,
11451128,away,Pendikspor,Serkan Asan,serkan-asan,S. Asan,D,170,62,M,952726,EUR,925257600,D,61,61,False,16.0,14.0,1.0,,6.0,7.0,11.0,4.0,,,,,75.0,29.0,6.6,6.0,0.0402,0.0,0.103106,1,,61,,9.0,,,,,,2.0,1.0,,,3.0,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,
11451128,away,Pendikspor,Welinton,welinton,Welinton,D,181,86,M,76529,EUR,608169600,D,23,23,False,72.0,69.0,4.0,4.0,49.0,51.0,22.0,4.0,,,,,90.0,82.0,6.7,5.0,0.1553,0.0754,0.0251491,2,,,,20.0,,3.0,3.0,2.0,,,2.0,2.0,,,1.0,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,True,,,
11451128,away,Pendikspor,Joher Khadim Rassoul,joher-khadim-rassoul,J. K. Rassoul,D,187,111,M,800344,EUR,820368000,D,14,14,False,41.0,39.0,4.0,3.0,31.0,33.0,8.0,4.0,,,,,69.0,49.0,6.5,3.0,0.0,0.0,0.00307761,0,,89,,8.0,1.0,3.0,3.0,1.0,,1.0,3.0,1.0,1.0,1.0,,2.0,,Joher,Khadim Rassoul,,,,,,,,1.0,1.0,,,,,,
11451128,away,Pendikspor,Nuno Sequeira,nuno-sequeira,N. Sequeira,D,184,51,M,170117,EUR,651024000,D,6,6,False,63.0,54.0,8.0,3.0,29.0,36.0,34.0,8.0,,,,,90.0,88.0,6.4,17.0,0.0,0.0,0.0431474,0,,6,,25.0,,4.0,2.0,3.0,,4.0,3.0,2.0,1.0,,,1.0,,,,,,,7.0,,,,,,,,,,,
11451128,away,Pendikspor,Thuram,thuram,Thuram,F,183,66,M,329255,EUR,665366400,M,34,34,False,40.0,29.0,,,13.0,16.0,26.0,6.0,,,,,90.0,58.0,7.0,18.0,0.3696,0.1743,0.0830361,2,,34,,16.0,3.0,5.0,6.0,2.0,,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,,,,3.0,1.0,1.0,,,,,
11451128,away,Pendikspor,Fredrik Midtsjø,fredrik-midtsjo,F. Midtsjø,M,176,251,M,98198,EUR,745027200,M,18,18,False,35.0,31.0,2.0,1.0,18.0,18.0,17.0,3.0,,,,,45.0,38.0,6.4,6.0,0.0,0.0,0.0251213,0,,,,13.0,,3.0,,,,,,,,,,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,
11451128,away,Pendikspor,Arnaud Lusamba,arnaud-lusamba,A. Lusamba,M,180,284,M,361342,EUR,852336000,M,66,66,False,58.0,54.0,7.0,5.0,15.0,15.0,43.0,6.0,,,,,90.0,71.0,6.9,10.0,0.0,0.0,0.243046,0,,11,,39.0,,4.0,4.0,,,,,2.0,1.0,2.0,,,2.0,,,,,,,,,3.0,3.0,2.0,,,,,,
11451128,away,Pendikspor,Halil Akbunar,halil-akbunar,H. Akbunar,M,170,140,M,217782,EUR,752803200,M,11,11,False,32.0,28.0,,,6.0,8.0,29.0,2.0,,,,,75.0,52.0,6.3,16.0,0.1966,0.0,0.28641,2,,77,,23.0,,5.0,3.0,,,,1.0,1.0,,4.0,1.0,1.0,1.0,,,1.0,,,5.0,1.0,2.0,1.0,3.0,1.0,,,,1.0,,1.0
11451128,away,Pendikspor,Óscar Romero,oscar-romero,Ó. Romero,M,176,1674,M,146416,EUR,710208000,F,10,10,False,72.0,61.0,6.0,4.0,19.0,23.0,52.0,4.0,,,,,90.0,94.0,7.0,22.0,0.0585,0.233,0.101533,2,,11,,43.0,,9.0,6.0,1.0,,,,1.0,1.0,,3.0,,1.0,,,,,,3.0,1.0,1.0,6.0,4.0,2.0,1.0,,,,,
11451128,away,Pendikspor,Erencan Yardımcı,erencan-yardimci,E. Yardımcı,F,186,691,M,989168,EUR,1012780800,F,99,99,False,13.0,7.0,,,3.0,4.0,9.0,1.0,,,,,45.0,21.0,6.4,10.0,0.0994,0.0,0.00477512,1,,9,,4.0,2.0,5.0,4.0,,,,,,,1.0,2.0,1.0,,,,1.0,,,,,1.0,2.0,1.0,,,,,,,
11451128,away,Pendikspor,Josip Vuković,josip-vukovic,J. Vuković,M,186,113,M,137635,EUR,704764800,M,4,4,True,42.0,40.0,4.0,2.0,18.0,18.0,25.0,1.0,,,,,45.0,47.0,6.8,4.0,0.0509,0.4691,0.282894,2,,44,,23.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,
11451128,away,Pendikspor,Görkem Bitin,gorkem-bitin,G. Bitin,F,190,9,M,952897,EUR,898473600,F,9,9,True,15.0,12.0,1.0,1.0,5.0,6.0,9.0,1.0,,,,,45.0,19.0,7.0,4.0,0.1933,0.3029,0.00988078,2,,12,,7.0,3.0,1.0,3.0,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,
11451128,away,Pendikspor,Berkay Sülüngöz,berkay-sulungoz,B. Sülüngöz,D,185,7,M,839895,EUR,732758400,D,20,20,True,18.0,15.0,4.0,1.0,13.0,16.0,2.0,6.0,,,,,21.0,23.0,6.5,4.0,0.0,0.0,0.00025244,0,,5,,2.0,,2.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,
11451128,away,Pendikspor,Gökcan Kaya,gokcan-kaya,G. Kaya,M,180,19,M,342437,EUR,807753600,M,58,58,True,7.0,5.0,1.0,1.0,3.0,3.0,5.0,,,,,,15.0,12.0,6.8,3.0,0.0,0.0,0.00252008,0,,58,,2.0,,2.0,2.0,1.0,,1.0,,2.0,2.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,
11451128,away,Pendikspor,Abdoulay Diaby,abdoulay-diaby,A. Diaby,F,173,494,M,115718,EUR,674784000,F,21,21,True,10.0,10.0,,,6.0,6.0,4.0,,,,,,15.0,14.0,6.5,2.0,0.025,0.0,0.00331269,1,,23,,4.0,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,2.0,1.0,,,,1.0,,
11451128,away,Pendikspor,Burak Öğür,burak-ogur,B. Öğür,G,189,7,M,847060,EUR,622080000,G,35,35,True,,,,,,,,,,,,,,,,,,0.0,,0,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451128,away,Pendikspor,Emre Taşdemir,emre-tasdemir,E. Taşdemir,D,176,74,M,190191,EUR,807840000,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451128,away,Pendikspor,Erdem Özgenç,erdem-ozgenc,E. Özgenç,D,177,9,M,60332,EUR,461980800,D,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451128,away,Pendikspor,Endri Çekiçi,endri-cekici,E. Çekiçi,M,179,229,M,187153,EUR,848707200,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451128,away,Pendikspor,İbrahim Akdağ,ibrahim-akdag,İ. Akdağ,M,179,11,M,847053,EUR,680054400,M,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
