match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_shotOffTarget,stat_totalTackle,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_accurateCross,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_outfielderBlock,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_hitWoodwork,stat_ownGoals
12421133,home,RSC Anderlecht,Tristan Degreef,,,degreef-tristan,T. Degreef,M,83,177,393,M,1436187,EUR,1106092800,M,83,83,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421133,home,RSC Anderlecht,Nilson Angulo,Nilson Angulo,,nilson-angulo,N. Angulo,F,10,182,4530,M,1116571,EUR,1055980800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421133,away,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187,232,M,156663,EUR,760492800,G,33,33,False,,27.0,18.0,13.0,5.0,0.0,18.0,24.0,,3.0,,,,11.0,6.0,90.0,44.0,6.4,11.0,0.00011282,0,-0.0394,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
12421133,away,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,D,18,18,False,,24.0,17.0,4.0,2.0,0.0,10.0,12.0,8.0,18.0,6.0,1.0,2.0,4.0,,75.0,55.0,5.9,18.0,0.0122782,0,,6.0,7.0,,7.0,,,,1.0,,,5.0,,3.0,3.0,,1.0,,,,,1.0,,,,,,,,,
12421133,away,KAA Gent,Tsuyoshi Watanabe,,,tsuyoshi-watanabe,T. Watanabe,D,4,187,1372,M,942213,EUR,855100800,D,4,4,False,True,45.0,39.0,5.0,1.0,0.0,35.0,37.0,4.0,8.0,2.0,,4.0,3.0,,90.0,56.0,5.9,7.0,0.00451685,0,,,3.0,,3.0,,,,,,,1.0,,,2.0,,,,,,,,,,,2.0,,,,,
12421133,away,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,23,23,False,,22.0,19.0,2.0,,0.0,15.0,16.0,4.0,6.0,2.0,,1.0,1.0,,43.0,26.0,5.3,4.0,0.00406345,0,,,2.0,,2.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,
12421133,away,KAA Gent,Archie Brown,,,brown-archie,A. Brown,D,3,190,3096,M,1009738,EUR,1022544000,D,3,3,False,,25.0,15.0,3.0,1.0,0.0,10.0,15.0,6.0,13.0,5.0,,3.0,4.0,,90.0,55.0,5.9,19.0,0.0191056,2,,3.0,5.0,,,0.0847,,1.0,6.0,3.0,1.0,,1.0,3.0,1.0,,1.0,,2.0,0.4154,,1.0,,,1.0,,,,,,
12421133,away,KAA Gent,Atsuki Ito,Atsuki Ito,,atsuki-ito,A. Ito,M,15,185,595,M,1034816,EUR,902793600,M,15,15,False,,26.0,22.0,5.0,2.0,0.0,14.0,15.0,8.0,11.0,4.0,,3.0,3.0,,82.0,36.0,6.4,4.0,0.0406306,0,,,2.0,,,,,,,,1.0,,2.0,,1.0,1.0,3.0,,,,,,,,,,,,,,
12421133,away,KAA Gent,Mathias Delorge,Mathias Delorge-Knieper,,mathias-delorge-knieper,M. Delorge,M,17,189,582,M,1124749,EUR,1091232000,M,16,16,False,,32.0,25.0,4.0,2.0,0.0,16.0,20.0,11.0,15.0,3.0,,,1.0,,90.0,45.0,6.2,11.0,0.0244501,1,,3.0,3.0,,1.0,0.0501,,,1.0,1.0,,,1.0,2.0,1.0,3.0,2.0,,1.0,0.4543,,2.0,,,,,,,1.0,,
12421133,away,KAA Gent,Franck Surdez,,,franck-surdez,F. Surdez,F,19,184,273,M,1092662,EUR,1020556800,M,19,19,False,,11.0,9.0,,,0.0,2.0,2.0,7.0,10.0,7.0,1.0,,4.0,,45.0,21.0,6.1,9.0,0.00956176,0,,1.0,3.0,,2.0,,,,1.0,,,2.0,1.0,4.0,4.0,,2.0,,,,,,,,,,,,,,
12421133,away,KAA Gent,Omri Gandelman,Omri Gandelman,,omri-gandelman,O. Gandelman,M,16,188,1075,M,1019125,EUR,958435200,M,6,6,False,,8.0,6.0,,,0.0,4.0,5.0,2.0,3.0,4.0,,,2.0,,45.0,13.0,6.3,4.0,0.00063671,1,,,1.0,1.0,1.0,0.0214,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,
12421133,away,KAA Gent,Momodou Sonko,Momodou Sonko,,momodou-sonko,M. Sonko,M,11,176,575,M,1135616,EUR,1107129600,M,11,11,False,,17.0,13.0,2.0,2.0,0.0,6.0,8.0,7.0,10.0,2.0,1.0,,5.0,,66.0,27.0,6.4,9.0,0.0159051,0,,1.0,2.0,,1.0,,,,2.0,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,
12421133,away,KAA Gent,Max Dean,Max Dean,,max-dean,M. Dean,F,21,178,379,M,1065233,EUR,1077321600,F,21,21,False,,13.0,11.0,2.0,2.0,0.0,5.0,5.0,6.0,8.0,5.0,2.0,,,,78.0,20.0,6.5,7.0,0.0198978,1,,,2.0,,1.0,0.0276,1.0,1.0,1.0,,,,,2.0,1.0,2.0,,,,,,,1.0,,1.0,,,,,,
12421133,away,KAA Gent,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,D,23,189,432,M,108736,EUR,643334400,D,13,13,True,,16.0,15.0,,,0.0,14.0,15.0,1.0,1.0,,,1.0,,,45.0,18.0,6.1,1.0,0.00032168,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12421133,away,KAA Gent,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,D,20,20,True,,4.0,4.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,,45.0,15.0,6.0,3.0,0.00320529,1,,,3.0,,1.0,0.0181,,1.0,1.0,,,,1.0,1.0,,,,,1.0,0.3822,,,,,,,,,,,1.0
12421133,away,KAA Gent,Andri Guðjohnsen,,,andri-gudjohnsen,A. Guðjohnsen,F,11,188,952,M,982523,EUR,1012262400,F,9,9,True,,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,2.0,,,1.0,,24.0,8.0,6.5,1.0,0.00163748,0,,,1.0,,1.0,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,
12421133,away,KAA Gent,Sven Kums,,,sven-kums,S. Kums,M,,176,162,M,45990,EUR,572832000,M,24,24,True,,7.0,7.0,,,0.0,5.0,5.0,2.0,2.0,,,1.0,,,12.0,10.0,6.4,,0.00255587,0,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12421133,away,KAA Gent,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180,179,M,190401,EUR,808272000,M,8,8,True,,2.0,1.0,,,0.0,1.0,2.0,,,1.0,,,,,8.0,3.0,6.2,1.0,2.72e-06,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12421133,away,KAA Gent,Daniel Schmidt,,,daniel-schmidt,D. Schmidt,G,1,196,258,M,997499,EUR,697075200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421133,away,KAA Gent,Gilles De Meyer,Gilles De Meyer,,gilles-de-meyer,G. D. Meyer,D,35,179,119,M,1425339,EUR,1158451200,D,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421133,away,KAA Gent,Andrew Hjulsager,,,andrew-hjulsager,A. Hjulsager,M,17,177,166,M,186807,EUR,790128000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421133,away,KAA Gent,Tibe De Vlieger,,,tibe-de-vlieger,T. D. Vlieger,M,27,182,175,M,1396529,EUR,1131148800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
