match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_aerialLost,stat_goals,stat_clearanceOffLine,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_goalAssist,stat_totalOffside,stat_penaltyWon
11399375,home,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,False,34.0,26.0,11.0,3.0,25.0,27.0,1.0,7.0,1.0,11.0,1.0,1.0,3.0,1.0,1.0,90.0,42.0,7.1,8.0,0.0,0.0,0.00021577,0,0.1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399375,home,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,15,180,1946,M,962056,EUR,1014940800,D,15,15,False,19.0,15.0,2.0,,9.0,9.0,6.0,11.0,1.0,3.0,,,,,,71.0,36.0,6.9,6.0,0.1449,0.0,0.0141497,1,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11399375,home,SC Heerenveen,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,False,48.0,41.0,7.0,2.0,28.0,31.0,13.0,17.0,1.0,3.0,,,,,,90.0,57.0,7.0,8.0,0.0563,0.0362,0.243148,2,,,3.0,7.0,,,1.0,,,,,,5.0,4.0,1.0,1.0,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,
11399375,home,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,4,194,794,M,286097,EUR,822960000,D,5,5,False,56.0,47.0,8.0,4.0,29.0,32.0,18.0,24.0,1.0,6.0,,,,,,90.0,61.0,7.8,9.0,0.1813,0.7389,0.0192044,2,,,4.0,4.0,,,,,,,,,6.0,1.0,,,2.0,,,1.0,True,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,
11399375,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,7,7,False,55.0,48.0,5.0,2.0,22.0,25.0,27.0,33.0,2.0,7.0,,,,,,90.0,74.0,7.1,11.0,0.0514,0.2706,0.332337,2,,3.0,1.0,3.0,,,1.0,1.0,2.0,1.0,,,6.0,4.0,,,1.0,1.0,1.0,3.0,,,,,,,2.0,1.0,,,,,,
11399375,home,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,11,170,190,M,825841,EUR,918086400,M,17,17,False,19.0,17.0,,,7.0,7.0,10.0,15.0,,3.0,,,,,,90.0,36.0,5.9,12.0,0.4834,0.1226,0.0397657,2,,3.0,1.0,4.0,7.0,2.0,,,1.0,1.0,Ché,Nunnely,8.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,
11399375,home,SC Heerenveen,Thom Haye,thom-haye,T. Haye,M,33,187,10984,M,149666,EUR,792288000,M,33,33,False,52.0,43.0,10.0,6.0,27.0,29.0,18.0,30.0,,6.0,,,,,,90.0,70.0,7.9,15.0,0.1133,0.0,0.432346,2,,7.0,,2.0,,,2.0,2.0,,,,,5.0,2.0,1.0,1.0,,2.0,1.0,6.0,,2.0,,,,,,2.0,,,thomhaye,1.0,,
11399375,home,SC Heerenveen,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,26,26,False,56.0,55.0,3.0,3.0,23.0,24.0,32.0,32.0,,4.0,,,,,,90.0,58.0,7.1,2.0,0.0,0.0,0.12095,0,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,
11399375,home,SC Heerenveen,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,11,170,7357,M,965357,EUR,992217600,M,20,20,False,28.0,27.0,1.0,,7.0,7.0,20.0,21.0,,6.0,,,,,,90.0,53.0,7.3,12.0,0.332,0.7846,0.0517691,4,,,,6.0,9.0,4.0,2.0,1.0,1.0,2.0,,,11.0,,5.0,,2.0,,,,,,1.0,,,,1.0,,,,osamesahraoui,,,
11399375,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,F,19,19,False,25.0,19.0,2.0,1.0,7.0,8.0,12.0,18.0,,3.0,,,,,,90.0,36.0,7.0,10.0,0.0241,0.0,0.16308,1,,1.0,2.0,5.0,1.0,1.0,,,,,,,6.0,1.0,3.0,,,2.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,
