match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_outfielderBlock,stat_goalAssist,stat_wonContest,stat_wonTackle,stat_bigChanceMissed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_penaltyWon,stat_dispossessed,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_penaltyConceded,stat_hitWoodwork
11409165,home,Vitória SC,André Silva,andre-silva,A. Silva,F,17,181,2951,M,925072,EUR,865296000,F,7,7,False,,12.0,10.0,,,3.0,3.0,7.0,9.0,3.0,,,90.0,22.0,7.9,2.0,0.2201,0.0926,0.774689,7,,,,3.0,,5.0,,,3.0,1.0,,,2.0,2.0,,,,3.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,
11409165,home,Vitória SC,Nelson Luz,nelson-luz,N. Luz,M,10,177,198,M,841743,EUR,886550400,F,20,20,True,,26.0,23.0,1.0,1.0,6.0,6.0,17.0,24.0,3.0,,,45.0,34.0,7.0,7.0,0.0252,0.0,0.043768,1,,4.0,,,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,
11409165,home,Vitória SC,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,D,28,28,True,,33.0,29.0,4.0,3.0,10.0,12.0,19.0,21.0,4.0,,,45.0,39.0,7.2,5.0,0.1123,0.0,0.0377868,1,,,,,2.0,2.0,4.0,2.0,1.0,,1.0,1.0,,2.0,Zé Carlos,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,
11409165,home,Vitória SC,Alisson Safira,allison-safira,A. Safira,F,25,178,356,M,870927,EUR,795398400,F,9,9,True,,9.0,8.0,1.0,1.0,1.0,1.0,7.0,10.0,2.0,,,45.0,19.0,7.8,3.0,1.6799,0.9954,0.150331,2,,2.0,,,,1.0,4.0,,,,,2.0,1.0,1.0,,,,1.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,
11409165,home,Vitória SC,Nuno Santos,nuno-santos,N. Santos,M,10,180,2173,M,930552,EUR,920332800,M,77,77,True,,8.0,6.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,,,10.0,11.0,7.3,2.0,0.1426,0.1031,0.00578062,3,,,,,1.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,
11409165,home,Vitória SC,André André,andre-andre,A. André,M,11,174,123,M,59777,EUR,620092800,M,21,21,True,,8.0,7.0,,,1.0,2.0,6.0,7.0,1.0,,,10.0,16.0,6.6,4.0,0.0479,0.0,0.00136805,1,,1.0,,,,2.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,
11409165,home,Vitória SC,Charles,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409165,home,Vitória SC,Mamadou Tounkara,mamadou-tounkara,M. Tounkara,D,29,192,198,M,208636,EUR,1008288000,D,29,29,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409165,home,Vitória SC,Miguel Maga,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,
11409165,home,Vitória SC,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,80,80,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409165,away,Estoril Praia,Marcelo Carné,marcelo-carne,M. Carné,G,1,188,61,M,243463,EUR,634262400,G,31,31,False,,41.0,13.0,33.0,6.0,8.0,11.0,5.0,30.0,15.0,2.0,5.0,90.0,55.0,6.8,29.0,0.0,0.0,0.00161362,0,-0.1975,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,
11409165,away,Estoril Praia,Volnei Feltes,feltes-volnei,V. Feltes,D,30,188,64,M,1065440,EUR,955756800,D,5,5,False,,18.0,12.0,5.0,1.0,7.0,9.0,5.0,9.0,3.0,,,90.0,29.0,6.3,6.0,0.0228,0.0,0.00371164,1,,,,3.0,1.0,4.0,1.0,,,4.0,,,1.0,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,,1.0,,
11409165,away,Estoril Praia,Pedro Álvaro,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,,25.0,16.0,10.0,2.0,14.0,15.0,2.0,10.0,4.0,,,90.0,36.0,6.5,9.0,0.0456,0.0,0.0015314,1,,,,3.0,5.0,3.0,5.0,,,7.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
11409165,away,Estoril Praia,Bernardo Vital,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,3,3,False,,20.0,15.0,5.0,1.0,11.0,13.0,4.0,7.0,3.0,,,90.0,42.0,6.7,5.0,0.0,0.0,0.00056358,0,,,,2.0,2.0,6.0,4.0,1.0,,7.0,,2.0,3.0,,,,,,2.0,,5.0,,,,,,,,,,,,,,,1.0,
11409165,away,Estoril Praia,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,M,21,21,False,,17.0,11.0,3.0,2.0,4.0,8.0,7.0,10.0,4.0,,,89.0,37.0,8.0,12.0,0.2198,0.1784,0.123122,1,,1.0,,1.0,1.0,3.0,3.0,2.0,,2.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,
11409165,away,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,8,8,False,,14.0,14.0,,,9.0,9.0,6.0,7.0,3.0,,,40.0,21.0,5.5,1.0,0.0,0.0,0.0486991,0,,2.0,1.0,1.0,,3.0,2.0,1.0,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11409165,away,Estoril Praia,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,82,82,False,,20.0,16.0,2.0,1.0,9.0,9.0,8.0,12.0,2.0,,,59.0,29.0,6.6,5.0,0.0,0.0,0.0247765,0,,1.0,1.0,1.0,,3.0,4.0,,,,,2.0,1.0,1.0,,,,,,2.0,,,,1.0,,,,,,,1.0,,,,,,
11409165,away,Estoril Praia,Tiago Araújo,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,M,78,78,False,,26.0,18.0,6.0,2.0,8.0,9.0,11.0,19.0,6.0,,,90.0,52.0,7.6,11.0,0.2075,0.5128,0.0352944,1,,2.0,1.0,,1.0,1.0,3.0,1.0,,7.0,1.0,2.0,,1.0,,,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,
11409165,away,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,F,10,10,False,,19.0,13.0,1.0,,5.0,5.0,8.0,15.0,3.0,,,85.0,39.0,7.6,12.0,0.0,0.0,0.0494755,0,,1.0,,,,3.0,11.0,,,,2.0,1.0,1.0,1.0,,,10.0,,1.0,,,,10.0,,,1.0,,,,,2.0,,,,,,
11409165,away,Estoril Praia,Heriberto Tavares,heriberto-tavares,H. Tavares,F,91,180,195,M,845789,EUR,856310400,F,91,91,False,,14.0,12.0,,,5.0,6.0,7.0,8.0,5.0,,,45.0,22.0,7.2,3.0,0.0731,0.0,0.202179,1,,,,2.0,,4.0,5.0,,1.0,,1.0,2.0,2.0,1.0,,,3.0,,,,,,3.0,,,,,,,,,,,,,,
11409165,away,Estoril Praia,Cassiano,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,11,11,False,True,7.0,3.0,,,,1.0,3.0,6.0,,,,59.0,13.0,6.8,5.0,0.2761,0.3308,0.0223791,2,,,,5.0,1.0,5.0,2.0,,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,,1.0,,2.0,,1.0,,,,,,,,1.0
11409165,away,Estoril Praia,Alex Soares,alex-soares,A. Soares,M,,179,17,M,203258,EUR,667785600,M,6,6,True,,10.0,8.0,1.0,1.0,4.0,5.0,4.0,5.0,3.0,,,45.0,18.0,6.2,6.0,0.0,0.0,0.00091034,0,,,,,,2.0,,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11409165,away,Estoril Praia,Joao Marques,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,M,33,33,True,,4.0,2.0,2.0,1.0,,1.0,3.0,4.0,2.0,,,31.0,13.0,6.5,5.0,0.0205,0.0,0.0763573,1,,1.0,1.0,1.0,1.0,3.0,5.0,,,,1.0,2.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,2.0,,,,,,
11409165,away,Estoril Praia,João Carlos,joao-carlos,J. Carlos,F,,187,69,M,880129,EUR,794016000,F,20,20,True,,8.0,4.0,,,2.0,3.0,2.0,5.0,,,,31.0,19.0,6.3,10.0,0.033,0.0,0.0008163,1,,,,7.0,4.0,12.0,6.0,,1.0,,3.0,1.0,3.0,,,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,
11409165,away,Estoril Praia,Ivan Pavlić,ivan-pavlic,I. Pavlić,M,14,185,97,M,1103764,EUR,1005350400,M,28,28,True,,1.0,1.0,,,1.0,1.0,,,,,,18.0,2.0,6.4,,0.0,0.0,1.808e-05,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11409165,away,Estoril Praia,Rodrigo Martins,rodrigo-martins,R. Martins,F,7,177,39,M,945059,EUR,905817600,F,7,7,True,,,,,,,,,,,,,8.0,,6.5,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409165,away,Estoril Praia,Daniel Figueira,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409165,away,Estoril Praia,Raúl Parra,raul-parra,R. Parra,D,36,187,79,M,1069725,EUR,943574400,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409165,away,Estoril Praia,Koba Koindredi,koba-koindredi,K. Koindredi,M,8,184,471,M,930233,EUR,1004140800,M,83,83,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409165,away,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
