match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_interceptionWon,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_hitWoodwork,stat_lastManTackle,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14053808,home,PSV Eindhoven,Matěj Kovář,,,matej-kovar,M. Kovář,G,32,196.0,2046,M,927366,EUR,958521600,G,32,32,False,29.0,24.0,6.0,1.0,0.0,24.0,27.0,2.0,1.0,9.0,1.0,2.0,2.0,1.0,90.0,38.0,6.1,5.0,0.00013347,0.5778,0,-0.9727,0.07,0.02,-0.49,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053808,home,PSV Eindhoven,Sergiño Dest,,,sergino-dest,S. Dest,D,8,173.0,6120,M,906021,EUR,973209600,D,8,8,False,67.0,59.0,2.0,2.0,0.0,24.0,26.0,41.0,1.0,7.0,,,,,90.0,99.0,7.2,17.0,0.542519,,0,,0.52,0.26,-0.34,,sergino,35.0,3.0,1.0,1.0,6.0,8.0,2.0,4.0,1.0,1.0,2.0,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14053808,home,PSV Eindhoven,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185.0,1244,M,844234,EUR,853027200,D,22,22,False,76.0,73.0,2.0,2.0,0.0,34.0,36.0,40.0,,4.0,,,,,61.0,82.0,7.7,5.0,0.0537852,,0,,0.46,0.12,0.14,,,39.0,,,1.0,2.0,4.0,1.0,4.0,3.0,,,,,,True,1.0,,,,,,,,,,,,,,,,,,,,
14053808,home,PSV Eindhoven,Yarek Gasiorowski,Yarek Gasiorowski,,gasiorowski-yarek,Y. Gasiorowski,D,3,190.0,1663,M,1184317,EUR,1105488000,D,3,3,False,77.0,74.0,1.0,1.0,0.0,55.0,58.0,19.0,4.0,1.0,,,,,90.0,86.0,7.2,3.0,0.0748508,,0,,0.36,0.07,-0.15,,,19.0,,,4.0,4.0,6.0,,,,2.0,,,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14053808,home,PSV Eindhoven,Anass Salah-Eddine,,,anass-salah-eddine,A. Salah-Eddine,D,2,179.0,6705,M,961684,EUR,1011312000,D,2,2,False,45.0,40.0,1.0,1.0,0.0,21.0,22.0,23.0,,2.0,,,,,45.0,53.0,6.7,8.0,0.0100353,,0,,0.01,0.13,-0.05,,,19.0,,,,3.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
14053808,home,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171.0,1141,M,893499,EUR,925948800,M,17,17,False,51.0,48.0,1.0,1.0,1.0,20.0,23.0,28.0,,6.0,,,,,60.0,59.0,6.5,6.0,0.0488537,,1,,0.26,0.01,-0.27,,,28.0,,,,3.0,1.0,,3.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,3.0,0.0896,-0.36,,,,,,,,,,,,
14053808,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185.0,3780,M,850816,EUR,911433600,M,23,23,False,80.0,70.0,8.0,3.0,2.0,30.0,33.0,47.0,3.0,8.0,,,,,90.0,98.0,8.2,15.0,0.256802,,2,,0.67,0.18,-0.01,,,40.0,7.0,3.0,1.0,,6.0,,1.0,1.0,2.0,1.0,2.0,,3.0,,,,,,2.0,,,0.0798,-0.27,2.0,2.0,,,,,,,,,,
14053808,home,PSV Eindhoven,Dennis Man,,,dennis-man,D. Man,M,27,182.0,10450,M,812145,EUR,904089600,M,27,27,False,36.0,27.0,,,1.0,6.0,8.0,28.0,,3.0,,,,,77.0,52.0,9.1,11.0,0.4093,,3,,0.54,0.48,-0.06,,dennisman,21.0,1.0,1.0,1.0,,7.0,,4.0,4.0,,1.0,2.0,,5.0,,,,,,,1.0,,0.2397,0.47,1.0,,1.0,2.0,1.0,0.2787,,,,,,
14053808,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185.0,23357,M,1063767,EUR,980640000,M,34,34,False,50.0,46.0,2.0,1.0,0.0,12.0,13.0,37.0,1.0,5.0,,,,,90.0,70.0,8.4,9.0,0.0872352,,5,,-0.09,0.11,-0.12,,ismaelsaibari,34.0,,,,4.0,4.0,1.0,2.0,1.0,3.0,2.0,,1.0,1.0,,3.0,1.0,,,1.0,,,0.5484,0.82,,3.0,,2.0,2.0,0.8231,2.0,,,,,
14053808,home,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187.0,17305,M,38710,EUR,602380800,M,5,5,False,37.0,32.0,2.0,1.0,0.0,11.0,11.0,26.0,,1.0,,,,,61.0,52.0,6.9,10.0,0.0783729,,0,,-0.05,0.3,0.22,,ivanperisic444,21.0,3.0,,,1.0,2.0,,,,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,
14053808,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183.0,2263,M,845798,EUR,882748800,F,20,20,False,18.0,14.0,,,0.0,8.0,9.0,9.0,,3.0,,,,,90.0,35.0,7.4,13.0,0.0486612,,5,,-0.16,0.49,0.25,,,6.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,,,4.0,1.0,,1.0,,,1.0,,,,2.0,,0.5121,0.4,,2.0,,1.0,1.0,0.6728,,,,,,
14053808,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186.0,1614,M,1046960,EUR,1041292800,D,6,6,True,23.0,21.0,2.0,1.0,1.0,15.0,15.0,8.0,3.0,1.0,,,,,45.0,31.0,6.3,3.0,0.00408739,,0,,0.04,0.01,-0.25,,,6.0,,,,2.0,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,
