match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_interceptionWon,stat_fouls,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_expectedGoals,captain,stat_accurateCross,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_goals,stat_penaltyWon
12499450,home,VfL Wolfsburg,Kamil Grabara,grabara-kamil,K. Grabara,G,1,195,3175,M,902080,EUR,915753600,G,1,1,False,41.0,33.0,18.0,11.0,0.0,29.0,33.0,4.0,8.0,1.0,11.0,2.0,1.0,3.0,1.0,90.0,50.0,7.5,8.0,0.0112353,0,0.3232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499450,home,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,False,67.0,52.0,6.0,1.0,0.0,22.0,27.0,30.0,41.0,1.0,8.0,,,,,82.0,80.0,6.6,20.0,0.0346617,0,,,,1.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12499450,home,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,False,61.0,55.0,3.0,2.0,0.0,33.0,36.0,22.0,25.0,5.0,6.0,,,,,90.0,72.0,7.1,6.0,0.017863,0,,,,,5.0,6.0,9.0,,,,2.0,2.0,7.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12499450,home,VfL Wolfsburg,Konstantinos Koulierakis,konstantinos-koulierakis,K. Koulierakis,D,4,188,3369,M,1184855,EUR,1069977600,D,4,4,False,16.0,14.0,1.0,,0.0,9.0,9.0,5.0,7.0,1.0,1.0,,,,,26.0,18.0,6.4,2.0,0.00146251,0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499450,home,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,D,21,21,False,60.0,50.0,4.0,2.0,0.0,25.0,25.0,25.0,36.0,1.0,4.0,,,,,90.0,77.0,6.6,13.0,0.172675,1,,,,1.0,,4.0,2.0,2.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0268,,,,,,,,,,,,,,
12499450,home,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,24,24,False,30.0,25.0,,,0.0,10.0,10.0,15.0,20.0,1.0,3.0,,,,,61.0,38.0,6.5,8.0,0.0210767,0,,Bence Dárdai,,,1.0,3.0,1.0,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
12499450,home,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,77.0,67.0,7.0,4.0,0.0,32.0,34.0,37.0,51.0,3.0,13.0,,,,,90.0,101.0,7.2,21.0,0.0909471,1,,,,8.0,3.0,7.0,3.0,1.0,2.0,1.0,1.0,,2.0,4.0,,,1.0,1.0,,,0.044,True,2.0,2.0,,,,,,,,,,,
12499450,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,False,36.0,32.0,1.0,,0.0,10.0,10.0,22.0,27.0,1.0,2.0,,,,,90.0,47.0,6.8,8.0,0.101435,1,,,,1.0,3.0,7.0,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,2.0,,,0.1761,,,1.0,1.0,1.0,1.0,,,,,,,,
12499450,home,VfL Wolfsburg,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,F,7,7,False,30.0,27.0,3.0,2.0,0.0,11.0,12.0,16.0,20.0,,2.0,,,,,61.0,41.0,6.8,8.0,0.182735,0,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,
12499450,home,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,F,39,39,False,46.0,30.0,4.0,3.0,0.0,7.0,8.0,24.0,41.0,,1.0,,,,,90.0,74.0,7.3,25.0,0.329694,2,,,,3.0,1.0,7.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,,4.0,0.1876,,1.0,,,,,1.0,,,,,,,
