match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_dispossessed,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,captain,stat_totalOffside,stat_punches,stat_goalAssist
11453016,home,Al-Nassr,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,925920,EUR,843177600,G,36,36,False,32.0,22.0,14.0,4.0,19.0,23.0,3.0,9.0,1.0,1.0,1.0,1.0,12.0,1.0,2.0,5.0,1.0,1.0,90.0,42.0,7.4,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453016,home,Al-Nassr,Nawaf Boushal,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000,D,12,12,False,53.0,48.0,3.0,1.0,29.0,31.0,19.0,23.0,,2.0,2.0,10.0,8.0,1.0,,,,,90.0,76.0,7.4,8.0,0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11453016,home,Al-Nassr,Abdulelah Al-Amri,abdulelah-al-amri,A. Al-Amri,D,5,185.0,1135,M,881831,EUR,853286400,D,5,5,False,74.0,70.0,7.0,6.0,43.0,43.0,27.0,31.0,2.0,1.0,4.0,4.0,9.0,1.0,,,,,90.0,84.0,7.4,4.0,0,,,,,2.0,2.0,2.0,1.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,,
11453016,home,Al-Nassr,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191.0,10350,M,149734,EUR,769996800,D,27,27,False,53.0,49.0,7.0,6.0,37.0,40.0,12.0,13.0,,4.0,1.0,4.0,4.0,1.0,,,,,90.0,60.0,6.9,5.0,1,,,,,3.0,,,,,,,,,,laporte27,1.0,1.0,,,,,,,,,,,
11453016,home,Al-Nassr,Alex Telles,alex-telles,A. Telles,D,13,181.0,7625,M,312110,EUR,724377600,D,15,15,False,37.0,30.0,3.0,1.0,9.0,10.0,25.0,38.0,,2.0,3.0,5.0,7.0,3.0,,,,,90.0,69.0,7.6,16.0,0,11.0,,,,4.0,2.0,,,1.0,2.0,1.0,3.0,,,alextelles13,1.0,,4.0,1.0,,,,,,,,,
11453016,home,Al-Nassr,Seko Fofana,seko-fofana,S. Fofana,M,42,184.0,12170,M,191188,EUR,799804800,M,6,6,False,84.0,81.0,1.0,1.0,36.0,36.0,45.0,50.0,,1.0,2.0,3.0,2.0,1.0,,,,,90.0,93.0,7.0,7.0,0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,sekofofana,1.0,,,,,,,,,,,,
11453016,home,Al-Nassr,Abdullah Al-Khaibari,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,867179,EUR,840153600,M,17,17,False,54.0,51.0,6.0,5.0,30.0,30.0,21.0,24.0,1.0,,2.0,,5.0,,,,,,45.0,57.0,6.8,3.0,1,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,
11453016,home,Al-Nassr,Otávio,otavio,Otávio,M,25,171.0,6951,M,244801,EUR,792288000,M,25,25,False,65.0,58.0,5.0,4.0,23.0,24.0,35.0,41.0,,,5.0,3.0,3.0,1.0,,,,,90.0,78.0,7.2,11.0,0,,,,,,2.0,2.0,1.0,2.0,4.0,1.0,1.0,,,otavio,1.0,,,,,,,,,,,,
11453016,home,Al-Nassr,Anderson Talisca,anderson-talisca,A. Talisca,M,94,191.0,20484,M,329245,EUR,760060800,M,94,94,False,37.0,35.0,2.0,1.0,12.0,12.0,23.0,26.0,,,3.0,5.0,,4.0,,,,,90.0,54.0,7.4,8.0,4,1.0,,2.0,1.0,1.0,,,,3.0,1.0,1.0,,,,AndersonTalisca,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,
11453016,home,Al-Nassr,Sadio Mané,sadio-mane,S. Mané,M,10,175.0,169227,M,217704,EUR,702864000,M,10,10,False,34.0,29.0,,,10.0,10.0,19.0,26.0,,,4.0,5.0,2.0,2.0,,,,,89.0,51.0,6.8,14.0,0,2.0,1.0,1.0,1.0,,,2.0,2.0,4.0,1.0,,,,,SadioMané,2.0,,,,,,,,,,,,
11453016,home,Al-Nassr,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,750,EUR,476409600,F,7,7,False,25.0,20.0,1.0,1.0,1.0,1.0,19.0,24.0,,1.0,7.0,4.0,1.0,,,,,,90.0,40.0,7.5,10.0,6,,2.0,3.0,2.0,,,1.0,,2.0,2.0,,1.0,,,CR7,2.0,3.0,,,,1.0,2.0,,1.0,True,2.0,,
11453016,home,Al-Nassr,Abdulrahman Ghareeb,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,1014447,EUR,859766400,F,29,29,True,12.0,11.0,,,1.0,1.0,10.0,12.0,,,3.0,2.0,,,,,,,45.0,18.0,6.5,5.0,0,1.0,,4.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
11453016,home,Al-Nassr,Ayman Yahya,ayman-ahmed,A. Yahya,M,23,168.0,1412,M,1130539,EUR,989798400,M,23,23,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,2.0,,2.0,,,,,,9.0,2.0,6.4,,0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11453016,home,Al-Nassr,Waleed Abdullah,waleed-abdullah,W. Abdullah,G,33,196.0,188,M,118139,EUR,514252800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453016,home,Al-Nassr,Mohammed Qassem,mohammed-qassem,M. Qassem,D,24,176.0,146,M,540426,EUR,790473600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453016,home,Al-Nassr,Abdullah Madu,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453016,home,Al-Nassr,Sami Al-Najei,sami-al-najei,S. Al-Najei,M,14,181.0,886,M,832312,EUR,855273600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453016,home,Al-Nassr,Ali Al-Hassan,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453016,home,Al-Nassr,Abdulmajeed Al-Sulaiheem,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165.0,600,M,538320,EUR,768960000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453016,home,Al-Nassr,Mohammed Khalil Marran,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,1115775,EUR,982195200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453016,away,Damac FC,Moustapha Zeghba,moustapha-zeghba,M. Zeghba,G,1,190.0,852,M,888378,EUR,659145600,G,30,30,False,25.0,15.0,11.0,1.0,14.0,15.0,1.0,10.0,,,,,8.0,,,,,,90.0,32.0,5.8,10.0,0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,
11453016,away,Damac FC,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200,D,21,21,False,15.0,13.0,,,10.0,11.0,3.0,4.0,2.0,,5.0,4.0,2.0,2.0,,,,,69.0,34.0,6.4,5.0,1,,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,Alhwsawi Sanousi Mohammed,,,,1.0,,,,,,,,,,,
11453016,away,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200,D,15,15,False,22.0,18.0,3.0,1.0,17.0,18.0,1.0,4.0,,1.0,2.0,3.0,5.0,,,,,,90.0,28.0,6.4,5.0,0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,True,,,
11453016,away,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800,D,3,3,False,47.0,37.0,16.0,9.0,28.0,34.0,9.0,13.0,2.0,1.0,3.0,3.0,11.0,1.0,,,,,90.0,65.0,7.1,12.0,2,,,,,1.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,,1.0,1.0,,,,,,
11453016,away,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200,D,20,20,False,34.0,30.0,3.0,1.0,15.0,16.0,15.0,20.0,,,7.0,2.0,2.0,1.0,,,,,90.0,52.0,6.9,7.0,0,2.0,3.0,,,2.0,6.0,1.0,1.0,,4.0,,1.0,Dhari Al-Enezi,,,,,,1.0,,,,,,,,,
11453016,away,Damac FC,Tarek Hamed,hamed-tarek,T. Hamed,M,8,165.0,561,M,560168,EUR,593654400,M,8,8,False,71.0,62.0,9.0,2.0,37.0,37.0,25.0,34.0,,1.0,3.0,5.0,3.0,1.0,,,,,90.0,80.0,6.6,11.0,1,,,1.0,1.0,2.0,,2.0,1.0,1.0,4.0,,,,,,,1.0,,,,,,,,,,,
11453016,away,Damac FC,Domagoj Antolić,domagoj-antolic,D. Antolić,M,8,180.0,103,M,67645,EUR,646704000,M,17,17,False,33.0,31.0,,,19.0,20.0,12.0,13.0,,,,2.0,2.0,1.0,,,,,87.0,37.0,6.7,3.0,0,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
11453016,away,Damac FC,Ahmad Zain,ahmad-zain,A. Zain,M,49,177.0,14,M,818809,EUR,678412800,M,49,49,False,26.0,20.0,4.0,1.0,13.0,15.0,7.0,12.0,2.0,,2.0,3.0,6.0,1.0,,,,,81.0,39.0,6.7,11.0,1,1.0,,,,,1.0,2.0,2.0,4.0,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,,
11453016,away,Damac FC,Nicolae Stanciu,nicolae-stanciu,N. Stanciu,M,8,171.0,4005,M,108673,EUR,736732800,M,31,31,False,49.0,44.0,5.0,3.0,15.0,15.0,32.0,43.0,1.0,,5.0,5.0,5.0,3.0,,,,,90.0,67.0,8.1,13.0,2,9.0,2.0,1.0,,,,2.0,1.0,1.0,1.0,,6.0,,,,,,3.0,2.0,,1.0,1.0,,,,,,1.0
