match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,captain,stat_accurateCross,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_errorLeadToAShot,player_firstName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,stat_dispossessed,player_lastName,stat_outfielderBlock,stat_lastManTackle,stat_ownGoals
12450900,home,Olympique de Marseille,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13363,M,gerorulli,128383,EUR,706320000,G,1,1,False,40.0,34.0,7.0,2.0,0.0,34.0,36.0,4.0,1.0,4.0,1.0,1.0,1.0,90.0,45.0,6.4,6.0,7.239e-05,0,-0.5291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450900,home,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3561,M,,839493,EUR,823996800,D,62,62,False,86.0,74.0,4.0,3.0,0.0,46.0,49.0,39.0,3.0,2.0,2.0,,,90.0,100.0,6.6,16.0,0.0153247,0,,28.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12450900,home,Olympique de Marseille,Derek Cornelius,derek-cornelius,D. Cornelius,D,13,188,846,M,,801411,EUR,880416000,D,13,13,False,84.0,81.0,1.0,1.0,0.0,66.0,67.0,17.0,3.0,3.0,,,,56.0,86.0,6.6,3.0,0.00593753,0,,15.0,,,3.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450900,home,Olympique de Marseille,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,,96544,EUR,729734400,D,19,19,False,83.0,79.0,5.0,4.0,0.0,53.0,56.0,28.0,3.0,7.0,,,,90.0,91.0,7.0,4.0,0.267894,0,,27.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,True,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12450900,home,Olympique de Marseille,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6103,M,,977679,EUR,1008288000,M,44,44,False,37.0,33.0,1.0,1.0,0.0,16.0,17.0,22.0,1.0,3.0,,,,90.0,52.0,6.5,6.0,0.344171,1,,19.0,2.0,,,1.0,,,1.0,,,,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,0.2762,,,,,,,,,,,,
12450900,home,Olympique de Marseille,Ismaël Bennacer,ismael-bennacer,I. Bennacer,M,4,175,31837,M,IsmaëlBennacer,823733,EUR,880934400,M,22,22,False,74.0,70.0,2.0,1.0,1.0,33.0,35.0,41.0,3.0,3.0,1.0,,,89.0,83.0,7.0,7.0,0.0264341,0,,37.0,2.0,,,6.0,,1.0,,4.0,2.0,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
12450900,home,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172,1149,M,,581314,EUR,786758400,M,21,21,False,73.0,66.0,1.0,1.0,0.0,37.0,41.0,32.0,10.0,1.0,1.0,,,90.0,90.0,6.9,11.0,0.0399677,0,,29.0,,,3.0,3.0,1.0,2.0,2.0,1.0,1.0,,,4.0,1.0,,3.0,2.0,,,,,1.0,,,,,,,,,,,
12450900,home,Olympique de Marseille,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,,1102502,EUR,1021507200,M,3,3,False,20.0,16.0,2.0,,0.0,4.0,5.0,17.0,2.0,,1.0,,,76.0,33.0,6.8,8.0,0.031891,2,,12.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,0.1717,,Quentin Merlin,1.0,1.0,0.1629,,,,,,,
12450900,home,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181,65939,M,MGreenwood,942116,EUR,1001894400,F,10,10,False,34.0,27.0,3.0,1.0,0.0,9.0,10.0,27.0,6.0,4.0,4.0,,,89.0,52.0,7.6,15.0,0.1797,2,,19.0,3.0,,,3.0,,,2.0,1.0,,,1.0,,,1.0,5.0,2.0,,,,0.0581,,,1.0,1.0,0.2864,1.0,1.0,,,,,
12450900,home,Olympique de Marseille,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,F,25,25,False,52.0,44.0,1.0,,0.0,18.0,20.0,36.0,2.0,4.0,1.0,,,90.0,65.0,7.8,15.0,0.0355996,2,,26.0,4.0,,,4.0,,1.0,1.0,2.0,,,,,,,1.0,1.0,,1.0,2.0,0.093,,,1.0,,0.094,,1.0,2.0,,,,
