match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_wonContest,stat_interceptionWon,stat_bigChanceMissed,stat_shotOffTarget,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_keyPass,captain,stat_totalOffside,stat_goals,stat_goodHighClaim,player_sofascoreId
10434017,home,İstanbulspor,David Jensen,david-jensen,D. Jensen,G,195,47,M,47860,EUR,701481600,G,1,1,False,39.0,25.0,25.0,11.0,16.0,17.0,9.0,22.0,14.0,5.0,5.0,90.0,48.0,8.2,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434017,home,İstanbulspor,Demeaco Duhaney,duhaney-demeaco,D. Duhaney,D,180,24,M,851095,EUR,908236800,D,21,21,False,32.0,28.0,5.0,4.0,16.0,19.0,12.0,13.0,8.0,,,90.0,59.0,7.0,9.0,1,,,21,1.0,2.0,6.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
10434017,home,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,185,54,M,881213,EUR,907027200,D,23,23,False,47.0,39.0,10.0,4.0,32.0,34.0,7.0,13.0,1.0,,,90.0,57.0,6.8,9.0,0,,,3,5.0,,8.0,3.0,2.0,,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10434017,home,İstanbulspor,Simon Deli,simon-deli,S. Deli,D,192,262,M,326419,EUR,688521600,D,20,20,False,30.0,25.0,6.0,2.0,24.0,27.0,1.0,3.0,6.0,,,90.0,39.0,7.0,6.0,1,,,13,2.0,1.0,2.0,1.0,,,,,4.0,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,
10434017,home,İstanbulspor,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,183,18,M,893007,EUR,873936000,D,3,3,False,20.0,16.0,4.0,2.0,12.0,15.0,4.0,5.0,3.0,,,45.0,23.0,6.6,4.0,0,,,3,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10434017,home,İstanbulspor,Mahamadou Ba,ba-mahamadou,M. Ba,M,175,115,M,994029,EUR,937872000,M,12,12,False,32.0,26.0,3.0,2.0,18.0,22.0,8.0,10.0,4.0,,,90.0,45.0,6.6,9.0,0,,,12,,1.0,6.0,4.0,4.0,,1.0,,2.0,,2.0,1.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,
10434017,home,İstanbulspor,Jason Lokilo,jason-lokilo,J. Lokilo,M,175,218,M,818036,EUR,905990400,M,70,70,False,33.0,25.0,1.0,,12.0,13.0,14.0,24.0,8.0,,,90.0,61.0,7.6,19.0,3,,,98,2.0,,6.0,10.0,1.0,3.0,6.0,,1.0,,1.0,1.0,5.0,3.0,,6.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,,,,,
10434017,home,İstanbulspor,Onur Ergün,onur-ergun,O. Ergün,M,185,45,M,893009,EUR,721785600,M,8,8,False,38.0,35.0,3.0,2.0,17.0,19.0,18.0,19.0,10.0,,,90.0,58.0,7.2,5.0,0,,,4,,2.0,4.0,7.0,3.0,,,,6.0,,4.0,2.0,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,
10434017,home,İstanbulspor,Eduart Rroca,eduart-rroca,E. Rroca,M,182,79,M,938181,EUR,743817600,M,10,10,False,22.0,16.0,2.0,,6.0,7.0,10.0,16.0,1.0,,,77.0,32.0,7.0,8.0,0,,,8,,,2.0,4.0,,,1.0,,2.0,1.0,,,1.0,3.0,3.0,1.0,1.0,,,1.0,,,,,2.0,True,,,,
10434017,home,İstanbulspor,Jetmir Topalli,jetmir-topalli,J. Topalli,M,180,102,M,987126,EUR,886809600,M,98,98,False,15.0,13.0,1.0,1.0,7.0,8.0,6.0,7.0,7.0,,,57.0,23.0,6.5,6.0,0,,,98,,,2.0,2.0,,,3.0,,,,,,2.0,1.0,,1.0,,,,,,,,,,,1.0,,,
