match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,injury,reason
12764877,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
12764877,,,,,90,0.0,,1,,,injuryTime,3.0,,,,,,,,,
12764877,,,,,87,,,4,,,card,,Christian Kouamé,False,121607762.0,True,yellow,812946.0,Christian Kouamé,,
12764877,,,,,83,,,8,,,substitution,,,,123129968.0,True,regular,,,False,
12764877,,,,,82,,,9,,,substitution,,,,123129970.0,False,regular,,,False,
12764877,,,,,82,,,9,,,substitution,,,,123129969.0,False,regular,,,False,
12764877,,2.0,0.0,,68,,,23,,,goal,,,,187933592.0,True,regular,835601.0,Moise Kean,,
12764877,,,,,67,,,24,,,substitution,,,,123129883.0,False,regular,,,False,
12764877,,1.0,0.0,,65,,,26,,,goal,,,,187933537.0,True,regular,859024.0,Yacine Adli,,
12764877,,,,,61,,,30,,,substitution,,,,123129861.0,False,regular,,,False,
12764877,,,,,58,,,33,,,substitution,,,,123129844.0,True,regular,,,False,
12764877,,,,,58,,,33,,,substitution,,,,123129845.0,True,regular,,,False,
12764877,,,,,58,,,33,,,substitution,,,,123129843.0,True,regular,,,False,
12764877,,,,,56,,,35,,,card,,Daniel Williams,False,121607704.0,False,yellow,1005913.0,Daniel Williams,,Foul
12764877,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
12764877,,,,,45,1.0,,1,,,substitution,,,,123129759.0,True,injury,,,True,
12764877,,,,,45,0.0,,1,,,injuryTime,3.0,,,,,,,,,
