match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_fouls,stat_expectedGoals,captain,stat_shotOffTarget,stat_wonTackle,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_hitWoodwork,player_sofascoreId,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated
12764877,home,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193.0,1594,M,136856,EUR,636854400,G,1,1,False,21.0,20.0,1.0,0.0,20.0,20.0,1.0,6.0,1.0,1.0,90.0,23.0,6.9,1.0,9.497e-05,0,0.2896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764877,home,Fiorentina,Michael Kayode,michael-kayode,M. Kayode,D,33,179.0,2460,M,1137431,EUR,1089417600,D,33,33,False,45.0,45.0,1.0,0.0,16.0,16.0,31.0,1.0,,,58.0,60.0,7.0,3.0,0.0286607,0,,,,1.0,30.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12764877,home,Fiorentina,Matias Moreno,matias-moreno,M. Moreno,D,2,195.0,1108,M,1496360,EUR,1064361600,D,22,22,False,126.0,120.0,6.0,0.0,56.0,60.0,66.0,10.0,,,90.0,135.0,7.1,9.0,0.0979299,1,,Matias Moreno,,3.0,64.0,,,2.0,2.0,7.0,5.0,2.0,,,,,1.0,2.0,,1.0,1.0,1.0,2.0,2.0,0.0977,,,,,,,,,,,
12764877,home,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184.0,1312,M,122848,EUR,715305600,D,3,3,False,139.0,128.0,17.0,0.0,42.0,44.0,102.0,6.0,,,90.0,157.0,8.3,17.0,0.278814,2,,,,11.0,87.0,7.0,1.0,,,2.0,6.0,1.0,,,,2.0,6.0,,,2.0,,1.0,,1.0,0.0667,True,1.0,3.0,,,,,,,,
12764877,home,Fiorentina,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178.0,811,M,972886,EUR,973728000,D,65,65,False,75.0,70.0,1.0,0.0,25.0,25.0,50.0,4.0,,,90.0,106.0,7.3,16.0,0.081215,2,,,,1.0,45.0,,,1.0,4.0,9.0,8.0,2.0,4.0,3.0,,,,1.0,,1.0,4.0,,,1.0,0.0661,,1.0,,1.0,4.0,0.0809,,,,,
12764877,home,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,8,183.0,2131,M,548178,EUR,867542400,M,8,8,False,30.0,28.0,2.0,0.0,8.0,8.0,22.0,4.0,,,45.0,33.0,7.1,2.0,0.0168355,2,,,,1.0,20.0,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,0.1036,,1.0,1.0,,,,1.0,,,,
12764877,home,Fiorentina,Yacine Adli,yacine-adli,Y. Adli,M,29,187.0,3775,M,859024,EUR,964828800,M,29,29,False,97.0,88.0,3.0,0.0,23.0,24.0,81.0,2.0,,,83.0,111.0,8.3,16.0,0.298087,2,,,,2.0,67.0,8.0,2.0,,2.0,3.0,2.0,1.0,,,,,,,,4.0,1.0,1.0,,1.0,0.1151,,,,1.0,,0.2802,,adliyacine,1.0,,
12764877,home,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180.0,1410,M,802142,EUR,894067200,M,11,11,False,53.0,46.0,1.0,0.0,3.0,3.0,50.0,,,,90.0,78.0,7.3,18.0,0.115033,4,,,,1.0,43.0,,,1.0,1.0,9.0,9.0,1.0,8.0,5.0,,,1.0,2.0,,3.0,3.0,1.0,,2.0,0.442,,2.0,,1.0,4.0,0.1339,,,,1.0,
12764877,home,Fiorentina,Lucas Beltrán,lucas-beltran,L. Beltrán,M,15,177.0,3810,M,962029,EUR,985824000,M,9,9,False,18.0,14.0,1.0,0.0,2.0,2.0,16.0,3.0,,,58.0,26.0,6.9,6.0,0.0550444,1,,,,1.0,12.0,,,,,3.0,2.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,0.0963,,,1.0,1.0,1.0,0.5793,,beltranlucass,,,
12764877,home,Fiorentina,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180.0,1411,M,893640,EUR,928368000,M,7,7,False,27.0,21.0,1.0,0.0,3.0,3.0,27.0,1.0,,,58.0,38.0,7.1,12.0,0.0600276,1,,,,,18.0,3.0,,1.0,,2.0,4.0,1.0,3.0,3.0,,,,1.0,,,,,,,0.0637,,,,1.0,2.0,0.2971,,,,,
12764877,home,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,31,185.0,2366,M,812946,EUR,881366400,F,99,99,False,26.0,20.0,,0.0,3.0,4.0,22.0,3.0,,,90.0,42.0,7.3,12.0,0.0664524,6,,,,,17.0,,,4.0,2.0,8.0,4.0,,3.0,1.0,,,1.0,,1.0,2.0,1.0,2.0,,2.0,0.3371,,3.0,1.0,1.0,3.0,0.1745,,christianmichael.11,,,
12764877,home,Fiorentina,Amir Richardson,amir-richardson,A. Richardson,M,25,195.0,11561,M,1121333,EUR,1011830400,M,24,24,True,72.0,71.0,,0.0,22.0,23.0,52.0,2.0,,,45.0,84.0,7.6,4.0,0.0959902,2,,Amir Richardson,,,49.0,3.0,,,1.0,,5.0,,1.0,1.0,,2.0,2.0,1.0,,,,1.0,,,0.0604,,,1.0,1.0,,0.0656,,ami2r,,,
12764877,home,Fiorentina,Dodô,dodo,Dodô,D,2,166.0,3362,M,822518,EUR,911260800,D,2,2,True,26.0,26.0,,0.0,8.0,8.0,22.0,,,,32.0,33.0,7.3,4.0,0.74593,0,,,,,19.0,4.0,1.0,1.0,,1.0,2.0,,2.0,2.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,1.0
