match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_wasFouled,stat_shotOffTarget,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside
11352508,home,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,lukasz.fabianski,15479,EUR,482630400,G,1,1,False,28.0,18.0,17.0,7.0,14.0,15.0,4.0,13.0,1.0,9.0,3.0,1.0,3.0,1.0,90.0,39.0,7.6,10.0,0.00129004,0,0.4545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352508,home,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,,138024,EUR,714441600,D,5,5,False,33.0,28.0,3.0,1.0,12.0,15.0,17.0,19.0,6.0,5.0,,,,,89.0,55.0,7.0,8.0,0.0262554,1,,,,1.0,1.0,1.0,2.0,7.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0193,1.0,,,,,,,,,,,,,
11352508,home,West Ham United,Kurt Zouma,kurt-zouma,K. Zouma,D,4,190,2248,M,,139227,EUR,783216000,D,4,4,False,34.0,30.0,3.0,2.0,20.0,21.0,10.0,13.0,4.0,5.0,,,,,90.0,46.0,7.3,4.0,0.00283826,1,,,,,,2.0,2.0,3.0,4.0,,1.0,1.0,2.0,1.0,,,1.0,0.1867,,True,1.0,,,,,,,,,,,
11352508,home,West Ham United,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,20,188,25735,M,nayefaguard,877102,EUR,828144000,D,27,27,False,49.0,37.0,18.0,7.0,24.0,26.0,13.0,23.0,5.0,8.0,,,,,90.0,60.0,7.2,12.0,0.0071477,1,,,,,,2.0,3.0,2.0,4.0,,,1.0,,1.0,,,,0.0657,,,,1.0,,,,,,,,,,
11352508,home,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,,155997,EUR,775872000,D,33,33,False,43.0,37.0,4.0,3.0,12.0,14.0,25.0,30.0,3.0,2.0,,,,,90.0,76.0,7.4,11.0,0.0663049,0,,,,1.0,,,,5.0,6.0,1.0,,,1.0,4.0,3.0,,,,1.0,,,,1.0,5.0,2.0,,,,,,,
11352508,home,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,,799041,EUR,793843200,M,28,28,False,39.0,30.0,3.0,,16.0,18.0,14.0,21.0,,3.0,,,,,90.0,46.0,7.0,9.0,0.0137039,0,,,,,,2.0,4.0,3.0,5.0,,,3.0,,,,,2.0,,,,1.0,,,,,,,,,,,
11352508,home,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10872,M,EdsonAlvarez19,847151,EUR,877651200,M,19,19,False,38.0,30.0,4.0,1.0,17.0,20.0,13.0,18.0,5.0,5.0,,,,,70.0,48.0,6.8,10.0,0.00738357,0,,,,,,1.0,3.0,3.0,4.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,
11352508,home,West Ham United,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,Kudus,905163,EUR,965174400,M,14,14,False,32.0,22.0,3.0,2.0,5.0,7.0,18.0,26.0,,10.0,,,,,86.0,59.0,8.7,18.0,0.216257,3,,,,1.0,1.0,4.0,2.0,13.0,14.0,5.0,1.0,,1.0,2.0,2.0,1.0,1.0,0.5112,1.0,,5.0,,2.0,7.0,5.0,2.0,2.0,0.8499,,,,
11352508,home,West Ham United,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,prowsey16,161717,EUR,783648000,M,7,7,False,45.0,39.0,2.0,1.0,16.0,17.0,24.0,35.0,,5.0,,,,,90.0,60.0,7.3,12.0,0.0933838,2,,,,7.0,1.0,1.0,1.0,3.0,2.0,,,,2.0,1.0,,,1.0,0.1143,1.0,,,1.0,1.0,,,1.0,,0.1851,,,,
11352508,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,Paqueta,839981,EUR,872640000,M,10,10,False,50.0,40.0,3.0,2.0,11.0,15.0,29.0,37.0,,13.0,,,,,86.0,84.0,9.1,24.0,0.0481617,2,,,,2.0,,1.0,2.0,7.0,12.0,5.0,,,,3.0,2.0,5.0,,0.0927,6.0,,3.0,2.0,,5.0,4.0,,,,3.0,1.0,,
