match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_challengeLost,stat_keyPass,captain,stat_totalCross,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_wonContest,stat_wonTackle,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_hitWoodwork,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_totalOffside,stat_penaltyConceded,stat_errorLeadToAShot
14065708,home,Paris FC,Moses Simon,moses-simon,M. Simon,F,27,168.0,4098,M,330051,EUR,805507200,F,27,27,False,20.0,15.0,,,1.0,4.0,4.0,11.0,16.0,3.0,1.0,2.0,2.0,,,89.0,44.0,8.4,16.0,0.490754,3,,0.42,0.48,-0.02,,,6.0,1.0,,2.0,,,0.2698,0.7669,0.48,,,3.0,2.0,,,1.0,1.0,,8.0,2.0,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,
14065708,home,Paris FC,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185.0,589,M,801306,EUR,738288000,M,33,33,True,24.0,24.0,1.0,1.0,0.0,14.0,14.0,10.0,10.0,,1.0,3.0,,,,24.0,29.0,7.0,,0.0852408,0,,0.31,0.06,0.22,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14065708,home,Paris FC,Jean-Philippe Krasso,jean-philippe-krasso,J. Krasso,F,11,189.0,2950,M,940328,EUR,869097600,F,11,11,True,10.0,10.0,,,0.0,4.0,4.0,6.0,6.0,3.0,,1.0,,,,24.0,23.0,6.3,5.0,0.0321108,1,,-0.13,0.33,-0.02,2.0,1.0,6.0,1.0,,,2.0,,0.3433,0.2792,0.06,,,1.0,,,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,1.0,,,,JPKrasso,,,,,,,,,,
14065708,home,Paris FC,Nhoa Sangui,nhoa-sangui,N. Sangui,D,19,178.0,286,M,1426221,EUR,1140998400,D,19,19,True,13.0,12.0,,,0.0,3.0,3.0,9.0,10.0,,2.0,,,,,13.0,15.0,6.9,1.0,0.021546,0,,0.14,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065708,home,Paris FC,Mathieu Cafaro,mathieu-cafaro,M. Cafaro,M,13,175.0,264,M,816810,EUR,859248000,M,13,13,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,1.0,4.0,,,0.030537,1,,,,,,,,,,,,,0.031,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14065708,home,Paris FC,Nouha Dicko,nouha-dicko,N. Dicko,F,,173.0,230,M,204286,EUR,705801600,F,12,12,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,,1.0,3.0,,,0.0071679,1,,,,,,,,,,,,,0.0518,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14065708,home,Paris FC,Rémy Riou,remy-riou,R. Riou,G,1,189.0,112,M,13906,EUR,555206400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065708,home,Paris FC,Timothée Kolodziejczak,timothee-kolodziejczak,T. Kolodziejczak,D,5,185.0,163,M,41605,EUR,686275200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065708,home,Paris FC,Lohann Doucet,lohann-doucet,L. Doucet,M,15,180.0,176,M,1170523,EUR,1031961600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Lohann Doucet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065708,home,Paris FC,Julien López,julien-lopez,J. López,F,10,173.0,117,M,826492,EUR,699408000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065708,away,Metz,Jonathan Fischer,jonathan-fischer,J. Fischer,G,1,197.0,267,M,1004550,EUR,999993600,G,1,1,False,41.0,37.0,10.0,6.0,0.0,36.0,37.0,1.0,4.0,1.0,2.0,8.0,,,,90.0,57.0,8.4,5.0,0.00037893,0,0.9314,0.07,0.01,-0.23,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,1.0,6.0,2.0,1.45,0.97,,,
14065708,away,Metz,Koffi Kouao,kouao-koffi,K. Kouao,D,39,173.0,315,M,867575,EUR,895622400,D,39,39,False,46.0,44.0,,,0.0,19.0,21.0,25.0,25.0,4.0,6.0,3.0,,,,90.0,65.0,6.7,5.0,0.219682,0,,0.31,0.14,-0.37,1.0,,3.0,,,1.0,1.0,,,,,,,,,1.0,3.0,2.0,2.0,,2.0,,1.0,,,1.0,3.0,,,,,,,,,,,,,1.0,,
14065708,away,Metz,Sadibou Sané,sane-sadibou,S. Sané,D,38,185.0,730,M,1471683,EUR,1086825600,D,38,38,False,64.0,58.0,7.0,3.0,0.0,50.0,54.0,8.0,10.0,3.0,6.0,3.0,,,,80.0,79.0,6.5,7.0,0.00410554,1,,0.14,0.05,-0.68,1.0,1.0,5.0,1.0,,2.0,1.0,3.0,0.1083,0.5163,0.53,Sadibou Sané,,,,,2.0,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,
14065708,away,Metz,Jean-Philippe Gbamin,jean-philippe-gbamin,J. Gbamin,M,5,186.0,1191,M,326343,EUR,811987200,D,5,5,False,76.0,69.0,10.0,4.0,0.0,53.0,58.0,16.0,18.0,6.0,1.0,6.0,,,,90.0,92.0,6.6,9.0,0.0105899,1,,0.23,0.28,-0.24,2.0,2.0,4.0,,,,1.0,1.0,0.5485,,-0.67,,,,1.0,2.0,3.0,1.0,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
14065708,away,Metz,Terry Yegbe,terry-yegbe,T. Yegbe,D,15,195.0,357,M,1200442,EUR,980380800,D,15,15,False,29.0,20.0,5.0,2.0,0.0,14.0,18.0,6.0,11.0,4.0,7.0,5.0,,,,77.0,46.0,5.7,14.0,0.00239884,0,,-0.13,0.03,-0.7,,2.0,1.0,,,1.0,1.0,,,,,Terry Yegbe,,,,,2.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,
14065708,away,Metz,Benjamin Stambouli,benjamin-stambouli,B. Stambouli,M,21,180.0,168,M,105951,EUR,650505600,M,21,21,False,50.0,44.0,6.0,4.0,0.0,26.0,26.0,18.0,24.0,2.0,5.0,4.0,,,,90.0,63.0,6.8,10.0,0.454303,1,,0.36,0.03,-0.12,,2.0,3.0,,,,2.0,1.0,0.0702,,-0.24,,,,1.0,,,1.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0
14065708,away,Metz,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183.0,1011,M,982613,EUR,998265600,M,8,8,False,43.0,38.0,5.0,2.0,0.0,31.0,31.0,7.0,12.0,5.0,1.0,3.0,,,,89.0,52.0,8.0,5.0,0.044538,1,,0.05,0.31,-0.06,,2.0,,1.0,,,,,0.4635,0.9871,0.51,,,,,,2.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
14065708,away,Metz,Georgiy Tsitaishvili,giorgi-tsitaishvili,G. Tsitaishvili,M,7,171.0,1454,M,875677,EUR,974505600,M,7,7,False,16.0,12.0,,,1.0,5.0,8.0,7.0,8.0,3.0,2.0,5.0,1.0,,,62.0,29.0,6.5,7.0,0.253107,3,,-0.02,0.22,-0.03,,1.0,2.0,,1.0,,,1.0,0.2235,,-0.58,,,,2.0,,,,2.0,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,
14065708,away,Metz,Gauthier Hein,gauthier-hein,G. Hein,M,10,170.0,632,M,842391,EUR,839376000,M,10,10,False,50.0,47.0,3.0,2.0,1.0,25.0,26.0,22.0,24.0,4.0,,4.0,,,,90.0,63.0,7.2,7.0,0.0881965,1,,0.29,0.26,-0.15,,1.0,2.0,,1.0,1.0,1.0,,0.0466,,0.01,,,2.0,,,1.0,,3.0,True,2.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,
14065708,away,Metz,Giorgi Abuashvili,giorgi-abuashvili,G. Abuashvili,M,9,175.0,496,M,985199,EUR,1044662400,M,9,9,False,11.0,9.0,1.0,,0.0,7.0,8.0,2.0,3.0,3.0,,1.0,1.0,,,62.0,25.0,6.5,5.0,0.0503128,2,,0.05,0.21,-0.14,1.0,,3.0,,,,1.0,,0.0568,,-0.34,,,1.0,2.0,,2.0,1.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,
14065708,away,Metz,Idrissa Gueye,idrissa-gueye,I. Gueye,F,7,188.0,1679,M,1536811,EUR,1158364800,F,18,18,False,10.0,6.0,,,0.0,4.0,5.0,2.0,5.0,4.0,4.0,,1.0,,,89.0,24.0,6.7,8.0,0.00074492,2,,-0.12,0.24,0.25,3.0,2.0,4.0,,1.0,,3.0,,0.1032,,-0.32,Idrissa Gueye,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14065708,away,Metz,Ibou Sane,sane-ibou,I. Sane,F,29,180.0,636,M,1470032,EUR,1111968000,F,23,23,True,10.0,9.0,,,0.0,4.0,4.0,5.0,6.0,1.0,,,1.0,,,28.0,18.0,6.4,7.0,0.0103518,0,,-0.33,0.15,-0.01,,,,,,,1.0,,,,,Ibou,Sane,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,
14065708,away,Metz,Morgan Bokele Mputu,morgan-bokele-mputu,M. B. Mputu,F,69,175.0,160,M,1394735,EUR,1079136000,F,19,19,True,12.0,9.0,,,0.0,6.0,6.0,3.0,6.0,,,,,,,28.0,14.0,6.2,4.0,0.00511804,1,,-0.36,0.17,-0.01,1.0,,2.0,,1.0,,1.0,1.0,0.1928,,-0.12,Morgan Bokele Mputu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065708,away,Metz,Alpha Touré,alpha-toure,A. Touré,M,12,180.0,636,M,1597191,EUR,1138147200,M,12,12,True,7.0,7.0,,,0.0,6.0,6.0,1.0,1.0,2.0,1.0,2.0,,,,13.0,14.0,6.6,2.0,0.00032807,0,,0.01,-0.21,0.13,,1.0,2.0,,,,,1.0,,,,Alpha,Touré,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
14065708,away,Metz,Jessy Deminguet,jessy-deminguet,J. Deminguet,M,20,178.0,128,M,902657,EUR,884131200,M,20,20,True,6.0,5.0,1.0,,0.0,1.0,2.0,4.0,4.0,,,,,,,1.0,10.0,,2.0,0.0017103,1,,,,,,,,,1.0,,,,0.022,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14065708,away,Metz,Brian Madjo,brian-madjo,B. Madjo,F,24,193.0,1107,M,2070311,EUR,1231718400,F,24,24,True,1.0,,,,0.0,,1.0,,,,,,,,,1.0,2.0,,2.0,,0,,,,,,,,,,,1.0,,,,,Brian Madjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065708,away,Metz,Pape Sy,pape-sy,P. Sy,G,61,195.0,585,M,1463509,EUR,862531200,G,61,61,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Pape Sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065708,away,Metz,Maxime Colin,maxime-colin,M. Colin,D,2,179.0,51,M,128285,EUR,690163200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065708,away,Metz,Joseph N'Duquidi,nduquidi-joseph,J. N'Duquidi,M,15,185.0,86,M,1392812,EUR,1099180800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065708,away,Metz,Cléo Mélières,cleo-melieres,C. Mélières,F,25,,14,,1928235,EUR,1113350400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Cléo,Mélières,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
