match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,player_firstName,player_lastName,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_unsuccessfulTouch,stat_goals,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_totalOffside,stat_penaltyWon,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_hitWoodwork
14771938,home,Al-Shabab,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400.0,G,43,43,False,21.0,15.0,9.0,3.0,0.0,14.0,15.0,1.0,6.0,3.0,1.0,2.0,90.0,26.0,7.1,6.0,0.00016031,5.3616640140912,1.0,4.305,4.305,0.6565,0,0.5809,0.02,0.0,-0.19,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771938,home,Al-Shabab,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800.0,D,17,17,False,15.0,15.0,,,0.0,8.0,8.0,7.0,7.0,1.0,,,89.0,36.0,6.3,4.0,0.0070753,30.373085542632,4.0,23.1,17.115,,0,,0.0,-0.21,-0.21,,1.0,5.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771938,home,Al-Shabab,Josh Brownhill,josh-brownhill,J. Brownhill,M,8,179.0,822,M,358394,EUR,819331200.0,D,8,8,False,36.0,33.0,3.0,2.0,0.0,24.0,25.0,9.0,11.0,2.0,,,90.0,45.0,6.4,3.0,0.00272315,109.53243092654,15.0,52.08,12.915,,0,,0.03,0.06,-0.11,,,1.0,,,,,4.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771938,home,Al-Shabab,Wesley Hoedt,wesley-hoedt,W. Hoedt,D,4,188.0,354,M,336813,EUR,762912000.0,D,4,4,False,40.0,35.0,8.0,3.0,0.0,17.0,17.0,18.0,23.0,,,,90.0,55.0,6.8,5.0,0.00853528,128.05387176301,15.0,98.28,14.28,,1,,0.21,0.15,-0.19,,,1.0,4.0,1.0,,,8.0,1.0,2.0,,,,,,1.0,1.0,3.0,0.0161,16.549166021283,1.0,-0.06,,,,,,,,,,,,,,,,,,,,
14771938,home,Al-Shabab,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200.0,D,31,31,False,26.0,22.0,,,0.0,8.0,9.0,14.0,17.0,2.0,,,90.0,47.0,6.6,10.0,0.00858831,114.62763738346,13.0,94.08,27.72,,1,,0.04,0.06,-0.19,,3.0,3.0,6.0,,2.0,,,1.0,1.0,5.0,3.0,,Saad Yaslam Balobaid,,,,1.0,0.019,27.734091944753,1.0,0.0,1.0,1.0,0.036,1.0,,,,,,,,,,,,,,,,
14771938,home,Al-Shabab,Yacine Adli,yacine-adli,Y. Adli,M,29,187.0,3775,M,859024,EUR,964828800.0,M,29,29,False,46.0,43.0,3.0,3.0,0.0,14.0,15.0,29.0,31.0,9.0,,,87.0,61.0,6.6,12.0,0.113865,159.67525031098,18.0,59.115,24.99,,1,,0.3,0.27,-0.13,,,6.0,3.0,,4.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,0.0637,37.491209689739,1.0,-0.19,,2.0,,2.0,adliyacine,1.0,5.0,,,,,,,,,,,,,
14771938,home,Al-Shabab,Vincent Sierro,vincent-sierro,V. Sierro,M,14,184.0,459,M,794412,EUR,813110400.0,M,14,14,False,54.0,47.0,8.0,4.0,0.0,20.0,23.0,27.0,31.0,7.0,,,90.0,63.0,7.0,8.0,0.0252162,76.644575767712,13.0,28.98,10.605,,0,,0.25,0.1,-0.1,,,4.0,6.0,1.0,,,2.0,,2.0,3.0,3.0,,,,3.0,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,
14771938,home,Al-Shabab,Hammam Al-Hammami,al-hammami-hammam,H. Al-Hammami,F,22,169.0,198,M,1836904,EUR,1075420800.0,M,22,22,False,15.0,10.0,1.0,,0.0,3.0,4.0,7.0,11.0,4.0,,,78.0,23.0,6.9,10.0,0.00537243,104.27141987855,10.0,70.665,49.455,,1,,-0.01,0.11,-0.14,,1.0,4.0,1.0,1.0,3.0,,,,,1.0,,,Hammam Al-Hammami,,,,,0.3756,64.967781778516,2.0,0.4,1.0,,0.9802,,,,1.0,1.0,,,,,,,,,,,,
14771938,home,Al-Shabab,Unai Hernández,unai-hernandez,U. Hernández,M,7,171.0,2275,M,1170547,EUR,1102982400.0,M,7,7,False,29.0,27.0,,,1.0,5.0,5.0,22.0,24.0,4.0,,,90.0,44.0,6.6,8.0,0.392702,116.54240134164,11.0,75.495,23.205,,2,,0.37,0.28,-0.23,,1.0,11.0,5.0,1.0,4.0,1.0,,,1.0,3.0,3.0,1.0,Unai Hernandez,,,,1.0,0.0762,64.293672784812,3.0,-0.4,1.0,5.0,0.0268,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,
14771938,home,Al-Shabab,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180.0,4751,M,182001,EUR,747100800.0,M,10,10,False,27.0,25.0,,,1.0,5.0,6.0,20.0,21.0,4.0,,,90.0,69.0,10.0,22.0,0.886747,259.78571238557,26.0,138.075,27.405,,8,,0.92,0.36,-0.09,,5.0,9.0,9.0,,6.0,2.0,1.0,,,4.0,,,,,,1.0,3.0,1.6339,95.389415478745,6.0,0.7,5.0,,1.9695,4.0,yannickferreiracarrasco,5.0,8.0,2.0,1.0,2.0,True,2.0,1.0,,,,,,,
14771938,home,Al-Shabab,Carlos Junior,carlos-junior,C. Junior,M,13,176.0,437,M,555624,EUR,808444800.0,F,13,13,False,21.0,17.0,1.0,,0.0,10.0,12.0,7.0,9.0,4.0,,,90.0,32.0,7.3,5.0,0.0348746,66.229801218804,11.0,9.87,6.93,,2,,-0.38,0.4,0.2,,,2.0,6.0,,2.0,2.0,3.0,,,1.0,,1.0,,,2.0,1.0,1.0,0.1,7.9907977699351,1.0,-0.44,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,
14771938,home,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400.0,M,21,21,True,9.0,8.0,1.0,,0.0,1.0,1.0,7.0,8.0,4.0,,,12.0,14.0,6.6,2.0,0.00443478,82.754394571206,6.0,67.725,22.47,,3,,0.0,0.35,0.14,,,2.0,1.0,,1.0,,,,,,,,Nawaf Alsadi,,,1.0,1.0,0.1271,42.972049072252,3.0,-0.5,1.0,1.0,0.054,,,,,,,1.0,,,,,,,,,,
14771938,home,Al-Shabab,Ali Makki,ali-makki,A. Makki,D,5,174.0,20,M,1399144,EUR,924566400.0,D,5,5,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,11.0,2.0,6.7,1.0,0.00018981,,,,,,0,,0.01,,0.0,,,,,,,,,,,,,,Ali Makki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771938,home,Al-Shabab,Faisal Al-Sibyani,faisal-al-sibyani,F. Al-Sibyani,M,6,172.0,54,M,1217924,EUR,1057536000.0,M,6,6,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,1.0,2.0,,1.0,4.169e-05,,,,,,0,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14771938,home,Al-Shabab,Abdulaziz Rahma,abdulaziz-rahma,A. Rahma,G,23,,20,M,1429802,EUR,1017964800.0,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Abdulaziz Rahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771938,home,Al-Shabab,Sultan Al Anzi,sultan,Sultan,D,34,,11,M,2234431,EUR,1060214400.0,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771938,home,Al-Shabab,Amjad Haraj,amjad-haraj,A. Haraj,D,26,,9,M,1977375,EUR,1168905600.0,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Amjad Haraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771938,home,Al-Shabab,Nasser Al Bishi,nasser-al-bishi,N. A. Bishi,M,72,169.0,15,M,1201503,EUR,1023062400.0,D,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Nasser Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771938,home,Al-Shabab,Majed Abdullah,majed-abdullah,M. Abdullah,F,19,186.0,45,M,1847479,EUR,1139788800.0,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771938,home,Al-Shabab,Abdullah Jaman,abdullah-jaman,A. Jaman,,63,,3,M,2324674,EUR,,M,63,63,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771938,away,Neom SC,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190.0,766,M,845797,EUR,915494400.0,G,81,81,False,24.0,19.0,7.0,2.0,0.0,19.0,19.0,,5.0,7.0,1.0,6.0,90.0,35.0,6.5,5.0,3.974e-05,50.3274568087,6.0,43.47,14.7,0.1636,0,0.0664,0.01,0.03,-0.27,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
14771938,away,Neom SC,Khalifah Al-Dawsari,khalifah-al-dawsari,K. Al-Dawsari,D,4,176.0,460,M,931837,EUR,915235200.0,D,4,4,False,43.0,37.0,4.0,1.0,0.0,20.0,23.0,17.0,20.0,5.0,,,90.0,67.0,6.6,10.0,0.165511,191.17378274559,19.0,103.215,29.61,,0,,-0.01,0.19,-0.36,,2.0,2.0,8.0,1.0,,,4.0,1.0,,5.0,3.0,,,,1.0,,2.0,,67.126914082662,3.0,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,
