match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_sofascoreId,stat_shotOffTarget,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_challengeLost,stat_accurateCross,stat_keyPass,captain,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,stat_bigChanceCreated,stat_totalOffside,stat_clearanceOffLine,stat_errorLeadToAGoal
14062140,home,Hamburger SV,Daniel Heuer Fernandes,daniel-heuer-fernandes,D. H. Fernandes,G,1,188,402,M,113442,EUR,721612800,G,1,1,False,59.0,45.0,22.0,9.0,0.0,42.0,45.0,3.0,14.0,2.0,10.0,1.0,1.0,1.0,1.0,90.0,65.0,7.2,14.0,0.00169709,123.7770223836,21.0,64.47,9.87,0.3473,0,0.209,0.09,0.04,-0.01,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062140,home,Hamburger SV,William Mikelbrencis,william-mikelbrencis,W. Mikelbrencis,D,2,176,203,M,1102528,EUR,1077667200,D,2,2,False,16.0,11.0,,,0.0,5.0,7.0,6.0,9.0,,2.0,,,,,61.0,41.0,6.1,15.0,0.00551533,76.613031012551,8.0,10.605,15.54,,2,,0.03,-0.15,0.17,,,,2.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,0.2408,0.167,0.02,,,,,,,,,,,,,,,,,,,
14062140,home,Hamburger SV,Luka Vušković,luka-vuskovic,L. Vušković,D,44,193,11576,M,1405212,EUR,1172275200,D,44,44,False,56.0,46.0,8.0,2.0,0.0,31.0,33.0,15.0,23.0,7.0,6.0,,,,,90.0,72.0,6.9,10.0,0.0102156,166.57629743841,22.0,74.55,20.475,,1,,0.21,0.07,-0.08,,,,,,4.0,1.0,6.0,,,,,,1.0,,1.0,0.0826,,-0.22,lukavuskovic,1.0,3.0,1.0,1.0,20.53464684381,1.0,,,,,,,,,,,,
14062140,home,Hamburger SV,Daniel Elfadli,daniel-elfadli,D. Elfadli,D,8,187,541,M,945532,EUR,860284800,D,8,8,False,45.0,45.0,,,0.0,34.0,34.0,11.0,11.0,5.0,1.0,,,,,61.0,59.0,6.8,1.0,0.0046395,213.6107389082,17.0,131.775,54.39,,0,,0.06,0.13,-0.19,,,,,1.0,4.0,3.0,6.0,,,,,1.0,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,55.647675566909,1.0,1.0,,,,,,,,,,,
14062140,home,Hamburger SV,Miro Muheim,miro-muheim,M. Muheim,D,28,182,740,M,798303,EUR,890697600,D,28,28,False,42.0,32.0,11.0,5.0,0.0,16.0,19.0,16.0,23.0,1.0,7.0,,,,,90.0,72.0,7.1,13.0,0.254445,115.01076757164,12.0,-19.425,7.665,,1,,0.42,-0.64,-0.15,,,,7.0,4.0,1.0,5.0,7.0,,,,,,3.0,,,0.0263,,-0.01,,1.0,2.0,3.0,3.0,,,1.0,4.0,2.0,,,,,,,,,
14062140,home,Hamburger SV,Nicolás Capaldo,nicolas-capaldo,N. Capaldo,M,24,178,897,M,973564,EUR,905731200,M,24,24,False,18.0,11.0,3.0,,0.0,7.0,7.0,4.0,11.0,5.0,3.0,,,,,90.0,39.0,7.1,12.0,0.00121155,64.038167873559,8.0,30.03,26.04,,0,,-0.04,0.07,0.52,,,,2.0,3.0,1.0,5.0,4.0,2.0,1.0,,,1.0,1.0,,,,,,,,4.0,1.0,1.0,31.744636334348,1.0,,,,True,1.0,,,,,,,
14062140,home,Hamburger SV,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3617,M,901892,EUR,940550400,M,6,6,False,33.0,28.0,1.0,,0.0,13.0,17.0,15.0,16.0,2.0,2.0,,,,,90.0,53.0,8.5,10.0,0.0718991,137.61435631337,18.0,52.71,16.485,,2,,0.24,0.36,0.19,,,,3.0,1.0,1.0,2.0,7.0,,,,1.0,,4.0,2.0,,0.2484,0.631,0.53,,,2.0,,2.0,10.361440102611,1.0,1.0,,2.0,,,1.0,1.0,,,,,
14062140,home,Hamburger SV,Nicolai Remberg,nicolai-remberg,N. Remberg,M,21,187,305,M,1064305,EUR,961372800,M,21,21,False,40.0,36.0,4.0,3.0,0.0,21.0,22.0,15.0,18.0,4.0,,,,,,90.0,53.0,6.9,4.0,0.00615497,115.3545286582,14.0,9.66,16.485,,0,,-0.08,0.05,0.16,,,,,1.0,2.0,2.0,5.0,,,,,,2.0,,1.0,,,,,,2.0,,1.0,16.889014447267,1.0,,,,,,,,,,,,
14062140,home,Hamburger SV,Rayan Philippe,rayan-philippe,R. Philippe,F,14,177,575,M,991824,EUR,972000000,F,14,14,False,8.0,3.0,2.0,,0.0,1.0,1.0,2.0,7.0,,2.0,,,,,88.0,21.0,6.3,12.0,0.00398195,76.451076074091,10.0,41.685,12.39,,1,,0.0,-0.18,0.14,,,,2.0,2.0,,3.0,3.0,,1.0,,,,2.0,4.0,,0.0602,,-0.33,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,
14062140,home,Hamburger SV,Ransford Yeboah Königsdörffer,ransford-yeboah-konigsdorffer,R. Y. Königsdörffer,F,11,182,1619,M,1012235,EUR,1000339200,F,11,11,False,13.0,8.0,2.0,1.0,0.0,3.0,4.0,5.0,9.0,2.0,3.0,,,,,87.0,22.0,6.6,8.0,0.136104,63.494287172881,6.0,49.77,37.905,,2,,0.34,0.21,0.15,,,,,7.0,2.0,9.0,3.0,,2.0,,,,,1.0,1.0,0.1037,,-0.39,,1.0,,,,41.377330617139,1.0,,,,,1.0,1.0,,,,,,
