match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_totalCross,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_totalOffside,stat_clearanceOffLine,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches
11407475,home,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,False,27.0,16.0,23.0,12.0,10.0,13.0,6.0,14.0,1.0,9.0,1.0,1.0,90.0,35.0,6.5,11.0,0.00086408,0,-1.5178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407475,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,,100389,EUR,670204800,D,15,15,False,36.0,32.0,3.0,2.0,18.0,19.0,14.0,17.0,3.0,2.0,,,90.0,46.0,6.6,6.0,0.0913096,1,,True,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0155,,,,,,,,,,,,,,,,,,,,,,,,
11407475,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,,151003,EUR,730080000,D,19,19,False,40.0,38.0,4.0,3.0,32.0,33.0,6.0,8.0,1.0,5.0,,,90.0,51.0,6.9,4.0,0.00224517,1,,,2.0,1.0,,,2.0,1.0,1.0,,0.0673,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11407475,home,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,,1012176,EUR,1071100800,D,42,42,False,46.0,33.0,6.0,1.0,20.0,25.0,13.0,21.0,3.0,6.0,,,90.0,68.0,7.3,16.0,0.34268,4,,,7.0,8.0,1.0,1.0,4.0,2.0,,1.0,0.4385,,,1.0,1.0,2.0,,,4.0,2.0,2.0,1.0,2.0,3.0,0.0887,1.0,,,,,,,,,
11407475,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,,132318,EUR,708220800,M,77,77,False,31.0,28.0,1.0,,11.0,11.0,18.0,21.0,2.0,2.0,,,90.0,44.0,6.7,5.0,0.104064,2,,,2.0,1.0,1.0,,,1.0,1.0,,0.1355,1.0,,2.0,,1.0,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,
11407475,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,pasalicmario,190437,EUR,792288000,M,8,8,False,31.0,29.0,3.0,2.0,12.0,14.0,17.0,18.0,2.0,5.0,,,87.0,40.0,6.6,3.0,0.01484,1,,,3.0,2.0,2.0,,,2.0,,,0.0433,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
11407475,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,ederson99,946888,EUR,931305600,M,13,13,False,39.0,32.0,4.0,4.0,17.0,21.0,15.0,18.0,,2.0,,,90.0,51.0,7.7,10.0,0.0278758,0,,,3.0,8.0,,,,5.0,2.0,,,,,,1.0,3.0,,,2.0,1.0,1.0,1.0,,2.0,,2.0,,,1.0,,,,,,
11407475,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,,965011,EUR,1026345600,M,22,22,False,62.0,50.0,5.0,2.0,31.0,32.0,22.0,35.0,3.0,9.0,,,89.0,85.0,6.8,20.0,0.131275,0,,,4.0,8.0,3.0,,,3.0,3.0,,,5.0,,,,,,,3.0,,3.0,2.0,,,,1.0,3.0,,,,,,,,
11407475,home,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,teunkoopmeiners,803033,EUR,888624000,F,7,7,False,46.0,40.0,6.0,6.0,14.0,15.0,27.0,34.0,1.0,7.0,,,90.0,70.0,7.7,15.0,0.231627,1,,,8.0,5.0,1.0,,1.0,1.0,2.0,1.0,0.0562,3.0,2.0,1.0,1.0,1.0,,,1.0,3.0,4.0,2.0,,,,4.0,1.0,,,1.0,,,,,
11407475,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,cdk,960441,EUR,984182400,F,17,17,False,12.0,10.0,1.0,1.0,3.0,3.0,7.0,11.0,,3.0,,,82.0,29.0,7.0,11.0,0.00496417,3,,,5.0,6.0,,2.0,,,3.0,4.0,0.9516,2.0,,,,,,,2.0,2.0,1.0,,1.0,2.0,0.0686,1.0,,,,1.0,1.0,1.0,,,
