match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_totalClearance,captain,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_aerialWon,stat_onTargetScoringAttempt,stat_fouls,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyMiss,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_penaltyConceded
10388313,home,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,Reus11,37092,EUR,612576000,M,11,11,True,10.0,8.0,,,4.0,4.0,4.0,6.0,,,,,27.0,15.0,6.8,2.0,0.1354,0.2752,0.00492546,2,,,1.0,2.0,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,
10388313,home,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,gioareyna,989056,EUR,1037145600,M,7,7,True,14.0,11.0,2.0,2.0,3.0,4.0,8.0,10.0,1.0,,,,21.0,17.0,6.5,4.0,0.0,0.0,0.0240895,0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10388313,home,Borussia Dortmund,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,,795000,EUR,896400000,M,30,30,True,10.0,8.0,2.0,1.0,4.0,5.0,4.0,5.0,1.0,,,,14.0,19.0,7.5,4.0,0.0,0.0,0.190924,0,,,1.0,3.0,,,,3.0,3.0,,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,
10388313,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388313,home,Borussia Dortmund,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,raphaelguerreiro14,246999,EUR,756518400,D,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388313,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388313,home,Borussia Dortmund,Anthony Modeste,anthony-modeste,A. Modeste,F,,187,1876,M,AModeste27,21931,EUR,576979200,F,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388313,away,VfL Wolfsburg,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1416,M,,70987,EUR,709430400,G,1,1,False,33.0,24.0,16.0,7.0,19.0,21.0,5.0,12.0,8.0,1.0,1.0,4.0,90.0,45.0,5.9,9.0,0.0,0.0,0.00109019,0,-1.9993,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,
10388313,away,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,,826167,EUR,922060800,D,3,3,False,51.0,49.0,2.0,2.0,40.0,41.0,9.0,10.0,7.0,,,,90.0,66.0,5.9,3.0,0.0,0.0,0.00507618,0,,,1.0,4.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,3.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,
10388313,away,VfL Wolfsburg,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,,45686,EUR,653702400,D,29,29,False,36.0,34.0,,,29.0,30.0,5.0,6.0,1.0,,,,45.0,40.0,6.2,2.0,0.0,0.0,0.00321251,0,,,4.0,4.0,,,,1.0,1.0,,,,,,1.0,,2.0,,,1.0,,3.0,,2.0,,,,,,,,,,,,,,,
10388313,away,VfL Wolfsburg,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12555,M,mickyvdven,998247,EUR,987638400,D,5,5,False,48.0,43.0,6.0,2.0,30.0,32.0,13.0,16.0,4.0,,,,90.0,58.0,6.2,6.0,0.05,0.0,0.010776,1,,,1.0,6.0,2.0,2.0,,4.0,4.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
10388313,away,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,,147289,EUR,769996800,M,27,27,False,37.0,34.0,8.0,6.0,20.0,21.0,14.0,18.0,6.0,,,,90.0,45.0,6.4,7.0,0.0,0.0,0.0165778,0,,2.0,5.0,3.0,1.0,1.0,,1.0,,,1.0,2.0,,,,True,,1.0,,,,,,2.0,2.0,,,,,,1.0,,,,,,,,
10388313,away,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,,856553,EUR,891993600,M,20,20,False,15.0,13.0,,,5.0,5.0,8.0,11.0,1.0,,,,45.0,30.0,6.1,9.0,0.0237,0.0,0.00968582,1,,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10388313,away,VfL Wolfsburg,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,,907463,EUR,971136000,M,22,22,False,37.0,30.0,10.0,6.0,14.0,17.0,16.0,20.0,6.0,,,,90.0,51.0,6.2,13.0,0.0545,0.0,0.0442615,1,,,10.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,,2.0,3.0,,3.0,,,,2.0,3.0,,,,,,,,,,,,,,
10388313,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,,796987,EUR,915494400,M,32,32,False,19.0,13.0,1.0,1.0,8.0,8.0,5.0,11.0,4.0,,,,65.0,29.0,6.7,9.0,0.0,0.0,0.055666,0,,,,5.0,1.0,1.0,,3.0,2.0,2.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
10388313,away,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,jakub.kaminskii,801263,EUR,1023235200,M,16,16,False,11.0,9.0,2.0,1.0,3.0,4.0,6.0,8.0,2.0,,,,65.0,28.0,6.1,7.0,0.3643,0.2066,0.0245919,2,,1.0,8.0,4.0,1.0,,,4.0,3.0,,,,,,,,,3.0,,1.0,,,1.0,1.0,3.0,,,,,,,1.0,,,,,,,
10388313,away,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,,826069,EUR,918345600,F,23,23,False,18.0,13.0,2.0,1.0,2.0,3.0,11.0,16.0,1.0,,,,65.0,24.0,6.4,9.0,0.0,0.0,0.0227155,0,,1.0,3.0,3.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,
10388313,away,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,,987504,EUR,991180800,F,39,39,False,11.0,5.0,,,2.0,2.0,3.0,14.0,3.0,,,,90.0,30.0,6.5,15.0,0.8215,0.7034,0.0031755,3,,5.0,2.0,2.0,1.0,1.0,,,,4.0,1.0,1.0,,,,,,1.0,,,,,2.0,1.0,,2.0,,,2.0,,,1.0,,,,,,,
10388313,away,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,,995316,EUR,971308800,D,2,2,True,12.0,10.0,2.0,2.0,5.0,5.0,6.0,9.0,,,,,45.0,21.0,5.9,3.0,0.0,0.0,0.102831,0,,2.0,4.0,2.0,,,,1.0,1.0,,1.0,2.0,,,2.0,,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,1.0
10388313,away,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,,1016810,EUR,1052265600,M,40,40,True,15.0,14.0,,,7.0,7.0,7.0,10.0,4.0,,,,45.0,30.0,6.3,6.0,0.0,0.0,0.00814369,0,,2.0,3.0,5.0,2.0,,,1.0,1.0,,4.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
10388313,away,VfL Wolfsburg,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,183,M,,886286,EUR,915753600,D,8,8,True,10.0,8.0,4.0,2.0,4.0,4.0,4.0,6.0,1.0,,,,25.0,12.0,6.5,2.0,0.0,0.0,0.00100844,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10388313,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,,169255,EUR,763516800,M,31,31,True,7.0,6.0,1.0,,,,6.0,8.0,,,,,25.0,9.0,6.6,2.0,0.0,0.0,0.0823522,0,,1.0,2.0,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,
10388313,away,VfL Wolfsburg,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,OMarmoush,873554,EUR,918345600,F,33,33,True,8.0,6.0,,,2.0,2.0,4.0,6.0,,,,,25.0,13.0,6.5,3.0,0.12,0.0,0.00405391,2,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,
10388313,away,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388313,away,VfL Wolfsburg,Lukáš Ambros,lukas-ambros,L. Ambros,M,18,182,144,M,,1142171,EUR,1086393600,M,36,36,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,Lukas Ambros,,,,,,,,,,,,,,,,,,,,,,,,,,
10388313,away,VfL Wolfsburg,Dženan Pejčinović,dzenan-pejcinovic,D. Pejčinović,F,17,188,1114,M,,1127790,EUR,1108425600,F,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388313,away,VfL Wolfsburg,Luca Waldschmidt,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,,319861,EUR,832464000,F,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
