match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_lastManTackle,stat_penaltyConceded,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalContest,stat_wasFouled,stat_wonContest,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock,stat_ownGoals,stat_goals,stat_goalAssist,stat_penaltyWon
11409187,home,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,True,30.0,21.0,15.0,6.0,19.0,21.0,2.0,9.0,1.0,8.0,1.0,2.0,90.0,37.0,6.5,10.0,0.0,0.0,0.00086785,0,0.4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409187,home,Vitória SC,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193,145,M,814673,EUR,859939200,D,44,44,False,,54.0,42.0,8.0,4.0,28.0,29.0,15.0,26.0,1.0,7.0,,,90.0,61.0,6.7,12.0,0.0265,0.0,0.0675144,1,,1.0,1.0,1.0,4.0,6.0,8.0,2.0,1.0,4.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11409187,home,Vitória SC,Manuel Silva,manuel-silva,M. Silva,M,16,190,1034,M,1085740,EUR,992304000,D,6,6,False,,43.0,33.0,4.0,2.0,25.0,29.0,8.0,15.0,,7.0,,,90.0,50.0,6.2,12.0,0.0,0.0,0.00347653,0,,1.0,,3.0,1.0,6.0,4.0,1.0,,3.0,3.0,4.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11409187,home,Vitória SC,Tomás Ribeiro,tomas-ribeiro,T. Ribeiro,D,16,185,137,M,996765,EUR,925430400,D,4,4,False,,39.0,30.0,6.0,3.0,22.0,24.0,8.0,16.0,2.0,7.0,,,90.0,49.0,6.4,14.0,0.073,0.0,0.00437885,1,,1.0,,,2.0,,2.0,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,
11409187,home,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,M,76,76,False,,44.0,30.0,3.0,2.0,9.0,13.0,22.0,37.0,,7.0,,,90.0,82.0,6.7,30.0,0.0196,0.0,0.11051,1,,6.0,1.0,4.0,2.0,6.0,5.0,,1.0,1.0,1.0,1.0,,,,2.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,
11409187,home,Vitória SC,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,80,80,False,,21.0,16.0,1.0,1.0,6.0,6.0,10.0,15.0,,3.0,,,40.0,25.0,6.9,5.0,0.0,0.0,0.0305093,0,,,,,,,1.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11409187,home,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,,49.0,37.0,8.0,4.0,12.0,15.0,26.0,41.0,,5.0,,,78.0,69.0,7.3,20.0,0.0356,0.0,0.111917,1,,7.0,1.0,,1.0,2.0,6.0,,,3.0,2.0,2.0,1.0,,,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11409187,home,Vitória SC,Afonso Freitas,afonso-freitas,A. Freitas,D,25,180,35,M,928812,EUR,955065600,M,72,72,False,,23.0,15.0,2.0,1.0,5.0,7.0,10.0,20.0,1.0,4.0,,,90.0,55.0,7.0,17.0,0.0404,0.0,0.0430417,1,,4.0,,,1.0,5.0,10.0,2.0,1.0,7.0,5.0,2.0,,,,,,,,3.0,1.0,2.0,,,,,,,,,,,,,,,
11409187,home,Vitória SC,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,11,11,False,,26.0,18.0,,,7.0,9.0,12.0,19.0,,5.0,,,90.0,50.0,7.7,18.0,0.0962,0.3719,0.287543,3,,2.0,1.0,1.0,2.0,6.0,5.0,1.0,1.0,1.0,,1.0,2.0,,,1.0,,,1.0,4.0,1.0,2.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,
11409187,home,Vitória SC,André Silva,andre-silva,A. Silva,F,17,181,2951,M,925072,EUR,865296000,F,7,7,False,,27.0,18.0,,,3.0,6.0,15.0,21.0,,3.0,,,90.0,41.0,6.5,14.0,0.0735,0.0,0.021364,2,,,,7.0,1.0,11.0,2.0,,1.0,,,1.0,1.0,,,,,,1.0,2.0,2.0,,1.0,2.0,,,,1.0,,,,,,,,,
