match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_outfielderBlock,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_errorLeadToAGoal,stat_totalOffside
12514227,home,Estoril Praia,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,18,18,True,17.0,12.0,,,0.0,8.0,10.0,4.0,7.0,3.0,,,,45.0,28.0,6.4,6.0,0.00331574,0,,,,2.0,,5.0,1.0,3.0,1.0,,1.0,,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,
12514227,home,Estoril Praia,Eliaquim Mangala,eliaquim-mangala,E. Mangala,D,,188,392,M,42892,EUR,666403200,D,5,5,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,,,,,23.0,6.0,6.7,1.0,0.00011076,0,,,,1.0,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
12514227,home,Estoril Praia,Jandro Orellana,jandro-orellana,J. Orellana,M,6,178,224,M,877920,EUR,965606400,M,6,6,True,14.0,14.0,,,0.0,7.0,7.0,7.0,7.0,,,,,23.0,16.0,6.5,2.0,0.00291021,0,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
12514227,home,Estoril Praia,Vinicius Zanocelo,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,577,M,973841,EUR,980812800,M,7,7,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,13.0,7.0,6.7,1.0,0.00093164,1,,,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,0.1263,,1.0,,,,,,,,,
12514227,home,Estoril Praia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,19,19,True,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,1.0,,,,13.0,11.0,7.1,2.0,0.00049831,3,,,,1.0,1.0,3.0,3.0,1.0,,1.0,2.0,,,,,,,,,,1.0,,0.707,,1.0,2.0,0.3707,1.0,,2.0,,2.0,,
12514227,home,Estoril Praia,Kevin Chamorro,kevin-chamorro,K. Chamorro,G,22,183,263,M,905406,EUR,955152000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514227,home,Estoril Praia,Pedro Carvalho,carvalho-pedro,P. Carvalho,D,22,169,64,M,1511977,EUR,1045180800,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514227,home,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514227,home,Estoril Praia,Fabrício Garcia,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514227,away,Boavista,César Dutra,cesar-dutra,C. Dutra,G,1,194,270,M,158269,EUR,696470400,G,1,1,False,21.0,13.0,12.0,4.0,0.0,10.0,13.0,3.0,8.0,8.0,1.0,2.0,3.0,90.0,29.0,6.2,8.0,0.00314377,0,-0.4088,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,
12514227,away,Boavista,Gonçalo Miguel,goncalo-almeida,G. Miguel,D,17,181,26,M,1517733,EUR,1052179200,D,35,35,False,17.0,11.0,1.0,,0.0,8.0,12.0,3.0,8.0,3.0,,,,77.0,38.0,6.4,16.0,0.00186029,1,,Gonçalo Miguel,Cardoso de Almeida,,1.0,4.0,6.0,3.0,,2.0,2.0,,2.0,2.0,2.0,3.0,,,,1.0,2.0,,0.3806,,,1.0,0.8615,1.0,,1.0,,,,1.0
12514227,away,Boavista,Pedro Gomes,pedro-gomes,P. Gomes,D,,185,91,M,1393993,EUR,1054684800,D,15,15,False,34.0,29.0,1.0,,0.0,19.0,21.0,10.0,13.0,5.0,,,,90.0,44.0,6.0,5.0,0.00633019,1,,Pedro Gomes,,1.0,2.0,3.0,7.0,1.0,,1.0,1.0,,2.0,1.0,,,,,,,2.0,,0.3594,1.0,1.0,,,2.0,,1.0,,,1.0,
12514227,away,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,D,24,24,False,64.0,56.0,9.0,3.0,0.0,38.0,38.0,18.0,26.0,6.0,,,,90.0,79.0,6.7,10.0,0.00768912,0,,,,,1.0,2.0,4.0,5.0,,1.0,,True,2.0,1.0,1.0,,,,,,,,,2.0,,,,,1.0,,,,,
12514227,away,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,2,190,520,M,976145,EUR,917222400,D,2,2,False,50.0,41.0,10.0,4.0,0.0,27.0,30.0,14.0,20.0,6.0,,,,90.0,60.0,6.5,12.0,0.0439282,0,,,,,,2.0,1.0,4.0,1.0,1.0,2.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,
12514227,away,Boavista,Joel Silva,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,D,16,16,False,36.0,33.0,1.0,,1.0,21.0,22.0,15.0,21.0,3.0,,,,90.0,59.0,7.3,10.0,0.317711,0,,Joel Silva,,2.0,,6.0,2.0,1.0,1.0,,1.0,,2.0,2.0,1.0,7.0,3.0,2.0,3.0,1.0,,,,2.0,,,,,,,,,,1.0
12514227,away,Boavista,Salvador Agra,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,M,7,7,False,32.0,27.0,3.0,1.0,0.0,16.0,16.0,12.0,20.0,3.0,,,,90.0,50.0,7.2,14.0,0.181765,3,,,,,,2.0,4.0,,,3.0,1.0,,1.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,,1.0,0.0732,,1.0,1.0,0.0384,,,,,,,1.0
12514227,away,Boavista,Miguel Reisinho,miguel-reisinho,M. Reisinho,M,7,184,1041,M,892309,EUR,923616000,M,10,10,False,34.0,29.0,2.0,1.0,0.0,13.0,14.0,16.0,20.0,6.0,,,,90.0,50.0,6.5,11.0,0.0221717,1,,,,,2.0,8.0,5.0,,2.0,1.0,3.0,,1.0,,,,,,,2.0,3.0,1.0,0.0101,1.0,,,,1.0,1.0,,,,,
12514227,away,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,8,191,158,M,891881,EUR,915667200,M,18,18,False,52.0,49.0,3.0,2.0,0.0,28.0,29.0,21.0,23.0,7.0,,,,90.0,67.0,7.1,3.0,0.0268839,0,,Ilija,Vukotić,,1.0,3.0,9.0,2.0,1.0,7.0,1.0,,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,,
12514227,away,Boavista,Manuel Namora,manuel-namora,M. Namora,F,,180,28,M,892423,EUR,887241600,M,17,17,False,9.0,7.0,,,0.0,3.0,4.0,4.0,6.0,3.0,,,,62.0,20.0,6.6,4.0,0.00884468,0,,,,3.0,1.0,5.0,3.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
12514227,away,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,11,188,1028,M,912033,EUR,942883200,F,9,9,False,14.0,8.0,1.0,1.0,0.0,5.0,7.0,3.0,7.0,,,,,90.0,39.0,7.7,15.0,0.0111847,3,,,,,1.0,5.0,8.0,1.0,1.0,5.0,,,2.0,1.0,4.0,,,,,4.0,1.0,,0.3197,,,3.0,1.1889,,,,1.0,,,3.0
12514227,away,Boavista,João Barros,joao-barros,J. Barros,F,77,184,46,M,1896795,EUR,1136851200,F,71,71,True,13.0,10.0,1.0,,0.0,2.0,2.0,8.0,14.0,,,,,28.0,25.0,6.9,7.0,0.00321032,0,,João Barros,,,1.0,1.0,6.0,,,1.0,,,2.0,2.0,,3.0,,,,,3.0,,,,,,,2.0,,,,,,
12514227,away,Boavista,Tiago Machado,machado-tiago,T. Machado,F,23,185,33,M,1494437,EUR,1080864000,F,23,23,True,4.0,3.0,1.0,1.0,0.0,,,3.0,4.0,,,,,13.0,5.0,6.6,1.0,0.00238867,0,,Tiago,Machado,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12514227,away,Boavista,Tomé Sousa,sousa-tome,T. Sousa,G,1,190,105,M,1521209,EUR,1166227200,G,76,76,True,,,,,,,,,,,,,,,,,,,0,,Tomé Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514227,away,Boavista,Alexandre Marques,alexandre-marques,A. Marques,D,73,186,30,M,1896794,EUR,1130025600,D,73,73,True,,,,,,,,,,,,,,,,,,,0,,Alexandre Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514227,away,Boavista,Leo Ferreira,leo-ferreira,L. Ferreira,D,85,182,6,M,1943434,EUR,1185667200,D,85,85,True,,,,,,,,,,,,,,,,,,,0,,Leo Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514227,away,Boavista,Diego Llorente,diego-llorente,D. Llorente,F,74,179,29,M,1390071,EUR,1002499200,F,74,74,True,,,,,,,,,,,,,,,,,,,0,,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514227,away,Boavista,Fábio Sambú,fabio-sambu,F. Sambú,F,82,180,46,M,1917888,EUR,1189036800,F,82,82,True,,,,,,,,,,,,,,,,,,,0,,Fábio Sambú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
