match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_hitWoodwork
10407007,home,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,413,M,878898,EUR,889574400,G,16,16,False,30.0,10.0,23.0,4.0,7.0,8.0,3.0,22.0,1.0,3.0,2.0,2.0,1.0,90.0,34.0,7.1,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407007,home,Standard Liège,Noë Dussenne,noe-dussenne,N. Dussenne,D,3,191,108,M,115569,EUR,702604800,D,6,6,False,40.0,33.0,6.0,5.0,22.0,26.0,11.0,14.0,4.0,10.0,,,,89.0,59.0,7.5,9.0,1,,,True,1.0,3.0,4.0,10.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,
10407007,home,Standard Liège,Merveille Bokadi,merveille-bokadi,M. Bokadi,D,21,186,291,M,867193,EUR,832636800,D,20,20,False,34.0,33.0,,,25.0,25.0,8.0,9.0,4.0,9.0,,,,90.0,44.0,7.5,1.0,0,,,,2.0,,2.0,1.0,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10407007,home,Standard Liège,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186,339,M,97061,EUR,737769600,D,34,34,False,48.0,38.0,3.0,2.0,19.0,24.0,20.0,26.0,7.0,11.0,,,,90.0,69.0,8.3,13.0,3,,,,2.0,3.0,2.0,3.0,,1.0,2.0,,,,,,,,,2.0,1.0,2.0,1.0,2.0,,,,,,,,,
10407007,home,Standard Liège,Marlon Fossey,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,M,13,13,False,28.0,21.0,1.0,,10.0,13.0,12.0,19.0,2.0,6.0,,,,90.0,61.0,6.8,18.0,0,,,,1.0,2.0,3.0,4.0,,,2.0,,,3.0,,,,,1.0,4.0,1.0,,,,1.0,3.0,2.0,,,,,,
10407007,home,Standard Liège,William Balikwisha,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,22,22,False,26.0,17.0,1.0,,6.0,8.0,11.0,19.0,,6.0,,,,72.0,40.0,6.5,18.0,1,,,,,1.0,6.0,5.0,,,,2.0,1.0,3.0,1.0,2.0,,,,1.0,,,,,4.0,1.0,1.0,1.0,,,,,
10407007,home,Standard Liège,Steven Alzate,steven-alzate,S. Alzate,M,7,177,698,M,871822,EUR,905212800,M,14,14,False,48.0,38.0,4.0,2.0,18.0,21.0,20.0,27.0,1.0,5.0,,,,90.0,58.0,6.8,13.0,0,,,,1.0,,3.0,2.0,,,,1.0,1.0,1.0,1.0,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,
10407007,home,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,M,61,61,False,26.0,24.0,1.0,1.0,7.0,7.0,17.0,21.0,1.0,6.0,,,,90.0,53.0,6.5,14.0,1,Cihan Canak,,,1.0,1.0,6.0,3.0,1.0,,,,,5.0,,,,,2.0,2.0,,,,,2.0,4.0,2.0,1.0,,,,,
10407007,home,Standard Liège,Jacob Barrett Laursen,jacob-barrett-laursen,J. B. Laursen,D,7,179,64,M,149592,EUR,785030400,M,38,38,False,9.0,7.0,,,4.0,4.0,3.0,7.0,,1.0,,,,40.0,20.0,6.7,6.0,0,,,,,1.0,2.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,,
10407007,home,Standard Liège,Stipe Perica,stipe-perica,S. Perica,F,,192,362,M,284845,EUR,805075200,F,28,28,False,11.0,9.0,,,5.0,6.0,4.0,5.0,3.0,2.0,,,,72.0,19.0,6.6,4.0,1,,,,2.0,1.0,4.0,2.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,1.0,2.0,,,,
