match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_crossNotClaimed,stat_punches,stat_errorLeadToAShot
12499444,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,F,27,27,False,21.0,16.0,1.0,1.0,1.0,5.0,5.0,11.0,16.0,,1.0,,,,,,89.0,47.0,6.9,18.0,0.814863,4,,,1.0,11.0,7.0,6.0,1.0,,4.0,4.0,4.0,2.0,1.0,,,,1.0,1.0,1.0,,,0.671,0.1785,,2.0,1.0,,3.0,1.0,,1.0,1.0,,,
12499444,home,Borussia Dortmund,Daniel Svensson,daniel-svensson,D. Svensson,M,24,183,3298,M,,1021272,EUR,1013472000,D,24,24,True,11.0,7.0,3.0,,0.0,4.0,5.0,3.0,6.0,1.0,2.0,,,,,,28.0,21.0,6.5,5.0,0.0191516,0,,,2.0,2.0,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
12499444,home,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,NiklasSule,168937,EUR,810086400,D,25,25,True,13.0,13.0,1.0,1.0,0.0,6.0,6.0,7.0,7.0,,1.0,,,,,,11.0,16.0,7.0,,0.00947684,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12499444,home,Borussia Dortmund,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10385,M,chukwuemeka10,994556,EUR,1066608000,M,17,17,True,6.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,,1.0,,,,,,11.0,9.0,7.1,1.0,0.524091,1,,,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,0.0655,,,,,,1.0,1.0,,,,,,
12499444,home,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,rbens,577726,EUR,797990400,D,5,5,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,1.0,4.0,,1.0,0.00328422,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499444,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,jbgittens,1140599,EUR,1091923200,F,43,43,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499444,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499444,home,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,gioareyna,989056,EUR,1037145600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499444,home,Borussia Dortmund,Rodney Elongo-Yombo,rodney-elongo-yombo,R. Elongo-Yombo,F,17,183,85,M,,1084002,EUR,996192000,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499444,home,Borussia Dortmund,Julien Duranville,julien-duranville,J. Duranville,F,18,170,4601,M,julien.drnl,1171540,EUR,1146787200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499444,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,,174345,EUR,783302400,G,27,27,False,30.0,20.0,16.0,6.0,0.0,15.0,18.0,5.0,12.0,2.0,12.0,,2.0,4.0,1.0,1.0,90.0,42.0,7.0,10.0,0.00543254,0,0.0939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
12499444,away,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,,97926,EUR,742521600,D,21,21,False,65.0,51.0,10.0,6.0,0.0,31.0,33.0,20.0,32.0,7.0,4.0,,,,,,90.0,85.0,6.4,17.0,0.0338524,0,,,2.0,5.0,2.0,1.0,,4.0,2.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0
12499444,away,1. FSV Mainz 05,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,,920525,EUR,925430400,D,3,3,False,57.0,51.0,3.0,2.0,0.0,34.0,37.0,17.0,20.0,7.0,4.0,,,,,,90.0,81.0,8.0,6.0,0.0170088,2,,,4.0,5.0,11.0,1.0,1.0,4.0,5.0,1.0,,1.0,,,,,5.0,,1.0,,3.0,0.0895,0.0506,,,,1.0,,,,,,,,
12499444,away,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,,794294,EUR,853459200,D,25,25,False,58.0,45.0,6.0,1.0,0.0,37.0,41.0,8.0,17.0,6.0,2.0,,,,,,90.0,74.0,6.5,15.0,0.00305771,0,,,4.0,4.0,5.0,,,1.0,2.0,1.0,2.0,1.0,,,,,1.0,,,,1.0,,,,,,,,2.0,,,,,,
12499444,away,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,,846471,EUR,867715200,M,19,19,False,40.0,31.0,2.0,,0.0,16.0,19.0,17.0,27.0,2.0,6.0,,,,,,88.0,75.0,6.3,24.0,0.0676568,1,,6.0,3.0,9.0,2.0,4.0,,2.0,1.0,1.0,3.0,1.0,1.0,,,,1.0,,,,2.0,0.2071,,2.0,1.0,,1.0,,,,1.0,,,,
12499444,away,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,,1028307,EUR,978134400,M,6,6,False,57.0,43.0,4.0,1.0,0.0,22.0,25.0,21.0,32.0,,8.0,,,,,,90.0,73.0,7.1,16.0,0.0755064,1,,,4.0,5.0,10.0,2.0,2.0,3.0,4.0,2.0,1.0,,1.0,,,,4.0,,,,,0.0358,,,1.0,,,1.0,,,,,,,
12499444,away,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,,327755,EUR,846374400,M,18,18,False,74.0,60.0,4.0,2.0,1.0,32.0,35.0,29.0,44.0,2.0,6.0,,,,,,90.0,97.0,7.2,23.0,0.393311,1,,5.0,,5.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,,,,1.0,,,,,0.0272,,1.0,1.0,,,1.0,1.0,,,,,,
12499444,away,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,,157377,EUR,731289600,M,30,30,False,24.0,18.0,1.0,1.0,0.0,10.0,12.0,8.0,12.0,1.0,4.0,,,,,,66.0,40.0,6.5,10.0,0.0179798,1,,,,4.0,3.0,2.0,,2.0,2.0,1.0,,,,,,True,,1.0,,,,0.0382,,,1.0,,,1.0,1.0,,1.0,,,,
12499444,away,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1155,M,,980621,EUR,1034208000,F,8,8,False,47.0,41.0,1.0,1.0,0.0,18.0,19.0,24.0,31.0,,3.0,,,,,,87.0,74.0,7.3,15.0,0.0624493,2,,3.0,2.0,10.0,6.0,3.0,2.0,,2.0,,2.0,1.0,,,,,,3.0,1.0,1.0,,0.2267,0.3806,1.0,3.0,,,1.0,2.0,,,,,,
12499444,away,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,,537552,EUR,713404800,F,7,7,False,26.0,20.0,,,0.0,11.0,13.0,9.0,13.0,,2.0,,,,,,65.0,43.0,6.8,9.0,0.0086526,2,,,,5.0,6.0,2.0,,1.0,3.0,1.0,,,,,,,1.0,3.0,,,,0.0649,,,,,2.0,,2.0,,,,,,
12499444,away,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,,939830,EUR,963273600,F,29,29,False,20.0,14.0,4.0,3.0,0.0,8.0,11.0,8.0,11.0,,4.0,,,,,,71.0,34.0,6.8,11.0,0.179373,1,,2.0,1.0,5.0,4.0,4.0,1.0,,1.0,,1.0,,2.0,,,,,1.0,,,,0.0906,,2.0,,,1.0,,2.0,,,,,,
12499444,away,1. FSV Mainz 05,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177,1224,M,,942937,EUR,929491200,M,14,14,True,14.0,11.0,,,0.0,3.0,4.0,9.0,11.0,,2.0,,,,,,25.0,15.0,6.6,3.0,0.296381,0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,
12499444,away,1. FSV Mainz 05,Nikolas Veratschnig,nikolas-veratschnig,N. Veratschnig,D,22,178,239,M,,1138150,EUR,1043366400,D,22,22,True,10.0,6.0,,,0.0,3.0,4.0,3.0,6.0,,1.0,,,,,,24.0,16.0,6.3,5.0,0.0130901,1,,,,2.0,2.0,2.0,1.0,,,,,1.0,,Nikolas Veratschnig,,,1.0,,,,,0.0267,,,,,,1.0,,,,,,,
12499444,away,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,,1152505,EUR,1111017600,F,44,44,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,,,,,,,,19.0,7.0,6.6,3.0,0.00700969,0,,,1.0,2.0,3.0,1.0,1.0,,,,,1.0,,Nelson Weiper,,,2.0,,,,,,,,,,,,,,,,,,
12499444,away,1. FSV Mainz 05,Armindo Sieb,armindo-sieb,A. Sieb,F,11,180,600,M,,1005834,EUR,1045440000,F,11,11,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,,8.0,3.0,6.5,,0.00226801,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499444,away,1. FSV Mainz 05,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,380,M,,848458,EUR,900633600,F,9,9,True,5.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,1.0,,,,,,8.0,13.0,6.6,4.0,0.00237281,0,,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12499444,away,1. FSV Mainz 05,Daniel Batz,daniel-batz,D. Batz,G,33,189,138,M,,94312,EUR,663638400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499444,away,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499444,away,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,,842869,EUR,895449600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499444,away,1. FSV Mainz 05,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,256,M,,893962,EUR,939340800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
