match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_interceptionWon,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_lastManTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAShot,player_firstName,player_lastName,stat_errorLeadToAGoal,stat_hitWoodwork
14025254,home,Arsenal,David Raya,david-raya,D. Raya,G,1,183.0,26174,M,d_raya1,581310,EUR,811123200,G,1,1,False,17.0,12.0,6.0,1.0,0.0,12.0,13.0,4.0,2.0,9.0,1.0,2.0,2.0,1.0,1.0,90.0,30.0,7.2,6.0,9.771e-05,24.25040200609,2.0,14.805,14.91,0.4085,0,0.6411,0.1,0.0,0.25,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025254,home,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179.0,21624,M,jurrientimber,958959,EUR,992736000,D,12,12,False,20.0,15.0,,,1.0,3.0,3.0,17.0,2.0,1.0,,,,,,83.0,36.0,6.9,7.0,0.0139937,52.348366361917,7.0,41.055,13.755,,3,,-0.4,0.09,0.17,,12.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3,10.662549835757,1.0,2.0,-0.39,,,,,,,,,,,,,,,,,,,,
14025254,home,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193.0,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,40.0,35.0,3.0,2.0,0.0,26.0,26.0,14.0,1.0,1.0,,,,,,90.0,46.0,6.6,6.0,0.00728772,53.481640993628,7.0,43.26,12.075,,0,,0.06,0.02,-0.15,,9.0,,1.0,1.0,2.0,4.0,,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14025254,home,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190.0,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,37.0,30.0,3.0,1.0,0.0,15.0,17.0,20.0,1.0,2.0,,,,,,77.0,46.0,8.1,8.0,0.00761996,41.865914451559,7.0,7.56,5.355,,1,,0.08,0.02,0.28,,15.0,,2.0,1.0,3.0,3.0,,,,,,,2.0,0.4077,,,,0.54,1.0,1.0,1.0,1.0,2.0,0.475,,,,,,,,,,,,,,
14025254,home,Arsenal,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184.0,30788,M,pierohincapie,1002837,EUR,1010534400,D,5,5,False,36.0,34.0,2.0,2.0,0.0,19.0,19.0,17.0,4.0,5.0,,,,,,90.0,53.0,7.7,5.0,0.152854,55.235277839401,6.0,31.5,13.335,,0,,0.4,0.07,0.94,,15.0,2.0,,,4.0,4.0,1.0,,,,2.0,1.0,1.0,,,,1.0,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
14025254,home,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178.0,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,48.0,41.0,5.0,4.0,1.0,9.0,9.0,39.0,,6.0,,,,,,90.0,65.0,8.3,10.0,0.611889,195.91738821081,17.0,92.4,40.005,,5,,0.9,0.58,-0.09,,32.0,2.0,1.0,1.0,6.0,5.0,1.0,,2.0,1.0,2.0,,1.0,0.272,64.798456922039,3.0,3.0,-0.59,1.0,2.0,2.0,,,0.3733,1.0,1.0,1.0,,1.0,3.0,True,1.0,,,,,,
14025254,home,Arsenal,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180.0,26245,M,martin_zubimendi,966837,EUR,917913600,M,36,36,False,49.0,45.0,4.0,3.0,0.0,10.0,11.0,38.0,,2.0,,,,,,90.0,60.0,8.2,4.0,0.0832655,264.51881421582,21.0,185.22,28.875,,3,,0.29,0.5,-0.1,,35.0,,2.0,1.0,6.0,5.0,1.0,,,2.0,2.0,,1.0,0.7242,112.37272759131,5.0,2.0,0.47,1.0,2.0,1.0,1.0,,0.9055,,,1.0,,,3.0,,,,,,,,
14025254,home,Arsenal,Mikel Merino,mikel-merino,M. Merino,M,23,188.0,29240,M,mikelmerino,592010,EUR,835401600,M,23,23,False,29.0,26.0,,,0.0,4.0,4.0,25.0,1.0,4.0,,,,,,73.0,38.0,7.0,4.0,0.0330554,90.447418797873,6.0,-22.47,6.09,,0,,0.26,0.11,0.15,,22.0,,,1.0,4.0,5.0,1.0,,,,3.0,1.0,,,,,3.0,,,2.0,,,,,,1.0,1.0,,,3.0,,,1.0,,,,,
14025254,home,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178.0,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,15.0,14.0,1.0,1.0,0.0,1.0,1.0,14.0,,3.0,,,,,,83.0,26.0,6.6,5.0,0.0200725,61.622021555299,8.0,38.745,14.28,,2,,0.16,0.46,0.13,,13.0,1.0,1.0,,5.0,3.0,2.0,1.0,2.0,,1.0,1.0,1.0,0.3774,16.026808041528,1.0,1.0,-0.57,,,,,,,,1.0,1.0,,1.0,2.0,,,2.0,,,,,
14025254,home,Arsenal,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187.0,198098,M,VGyökeres,804508,EUR,896918400,F,14,14,False,5.0,3.0,,,0.0,,,5.0,2.0,1.0,,,,,,77.0,16.0,5.8,6.0,0.00662562,29.556547349758,3.0,10.395,12.285,,3,,-0.04,0.04,-0.06,,3.0,,1.0,,6.0,1.0,2.0,1.0,2.0,1.0,,,1.0,0.2429,12.30979613966,1.0,,-0.59,,,,,1.0,,,1.0,,,1.0,2.0,,,,1.0,,,,
