match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_totalClearance,stat_interceptionWon,player_firstName,player_lastName,stat_challengeLost,stat_wonContest,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_penaltyConceded,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_punches,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed
10385507,home,Nottingham Forest,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,12,12,False,29.0,21.0,10.0,2.0,19.0,22.0,2.0,7.0,6.0,1.0,1.0,1.0,2.0,2.0,90.0,36.0,6.2,8.0,0.0,0.0,0.00016226,0,-0.8754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385507,home,Nottingham Forest,Serge Aurier,serge-aurier,S. Aurier,D,,176,2934,M,Serge_aurier,105697,EUR,725155200,D,24,24,False,52.0,40.0,6.0,3.0,20.0,22.0,20.0,34.0,7.0,,,,,,90.0,95.0,6.9,25.0,0.0429,0.0,0.017647,1,,4.0,2.0,1.0,4.0,7.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10385507,home,Nottingham Forest,Joe Worrall,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,False,72.0,58.0,15.0,9.0,39.0,43.0,19.0,29.0,8.0,,,,,,90.0,87.0,7.5,14.0,0.0,0.0,0.0228954,0,,,4.0,3.0,5.0,8.0,,,2.0,4.0,1.0,,1.0,1.0,True,4.0,2.0,,,,,,,,,,,,,,,,,
10385507,home,Nottingham Forest,Felipe,felipe,Felipe,D,,191,773,M,,242211,EUR,611280000,D,38,38,False,76.0,58.0,5.0,,43.0,49.0,15.0,27.0,11.0,,,,,,90.0,97.0,7.0,19.0,0.0,0.0,0.00482926,0,,,3.0,6.0,5.0,11.0,1.0,,,3.0,2.0,1.0,1.0,1.0,,6.0,3.0,,,1.0,1.0,,,,,,,,,,,,,
10385507,home,Nottingham Forest,Renan Lodi,renan-lodi,R. Lodi,D,16,173,4176,M,renan_lodi,851150,EUR,891993600,D,32,32,False,32.0,29.0,3.0,2.0,20.0,21.0,10.0,15.0,11.0,,,,,,90.0,65.0,7.5,12.0,0.0,0.0,0.0754542,0,,4.0,,1.0,1.0,13.0,3.0,,,5.0,4.0,3.0,4.0,,,2.0,2.0,,,1.0,3.0,1.0,1.0,,,,,,,,,,,
10385507,home,Nottingham Forest,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,,36465,EUR,699148800,M,6,6,False,52.0,37.0,12.0,4.0,24.0,26.0,13.0,32.0,5.0,,,,,,90.0,70.0,6.1,25.0,0.0239,0.0,0.0181545,1,,6.0,1.0,1.0,5.0,3.0,2.0,1.0,,,,2.0,,1.0,,1.0,2.0,Jonjo,Shelvey,1.0,2.0,,,2.0,1.0,,,,,,,,,
10385507,home,Nottingham Forest,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,23,23,False,49.0,40.0,3.0,,24.0,26.0,16.0,23.0,5.0,,,,,,70.0,59.0,6.7,9.0,0.0,0.0,0.0161618,0,,,2.0,,3.0,2.0,,,1.0,1.0,1.0,,1.0,,,3.0,,,,1.0,,,1.0,,,,,,,,,,,
10385507,home,Nottingham Forest,Jack Colback,jack-colback,J. Colback,M,,176,96,M,,40686,EUR,625190400,M,8,8,False,33.0,26.0,1.0,,12.0,15.0,14.0,18.0,4.0,,,,,,70.0,43.0,6.7,8.0,0.0,0.0,0.0170143,0,,,2.0,,5.0,5.0,2.0,,,2.0,1.0,1.0,1.0,3.0,,1.0,,Jack,Colback,,2.0,,,,,,,,,,,,,
10385507,home,Nottingham Forest,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,M,20,20,False,14.0,11.0,,,1.0,1.0,12.0,18.0,2.0,,,,,,90.0,42.0,8.3,15.0,0.5609,1.2507,0.0374913,4,,5.0,1.0,,9.0,7.0,4.0,1.0,,1.0,1.0,5.0,2.0,3.0,,,,,,1.0,4.0,2.0,,4.0,,1.0,2.0,2.0,,,,,,
10385507,home,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,M,10,10,False,36.0,26.0,4.0,1.0,6.0,9.0,20.0,31.0,8.0,,,,,,90.0,68.0,6.2,27.0,0.0972,0.1175,0.0572499,2,,4.0,4.0,,11.0,2.0,6.0,,1.0,1.0,1.0,5.0,1.0,,,,,,,,,,3.0,1.0,,1.0,1.0,,,,,,,
10385507,home,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191,7494,M,wodsy39,50480,EUR,692064000,F,39,39,False,14.0,9.0,,,2.0,4.0,7.0,10.0,1.0,,,,,,71.0,20.0,6.5,8.0,0.0885,0.0,0.0512315,1,,,8.0,6.0,13.0,6.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,1.0,2.0,,,,,,,,,,
10385507,home,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,,846252,EUR,880070400,M,22,22,True,5.0,3.0,,,,1.0,3.0,4.0,1.0,,,,,,20.0,9.0,6.9,2.0,0.0,0.0,0.0538479,0,,,1.0,1.0,1.0,2.0,,,,,,,1.0,,,2.0,,,,,,,1.0,,,,,,1.0,,,,,
10385507,home,Nottingham Forest,Emmanuel Dennis,emmanuel-dennis,E. B. Dennis,F,17,174,1390,M,,844424,EUR,879552000,F,25,25,True,5.0,3.0,,,1.0,2.0,2.0,4.0,4.0,,,,,,20.0,14.0,6.6,5.0,0.0,0.0,0.00042979,0,,1.0,,,2.0,4.0,2.0,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,
10385507,home,Nottingham Forest,André Ayew,andre-ayew,A. Ayew,F,24,176,5860,M,andreayew10,27035,EUR,629856000,F,34,34,True,3.0,1.0,,,,,1.0,3.0,,,,,,,19.0,9.0,6.6,5.0,0.0601,0.6117,0.00149346,1,,,2.0,2.0,4.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,
10385507,home,Nottingham Forest,Wayne Hennessey,wayne-hennessey,W. Hennessey,G,,198,248,M,,16620,EUR,538444800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385507,home,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,D,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385507,home,Nottingham Forest,Harry Toffolo,harry-toffolo,H. Toffolo,D,15,183,338,M,,358218,EUR,808790400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385507,home,Nottingham Forest,Orel Mangala,orel-mangala,O. Mangala,M,5,178,1576,M,,793988,EUR,890179200,M,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385507,home,Nottingham Forest,Sam Surridge,sam-surridge,S. Surridge,F,9,191,1588,M,,817567,EUR,901584000,F,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385507,home,Nottingham Forest,Jesse Lingard,jesse-lingard,J. Lingard,F,10,174,12067,M,JLingz,205508,EUR,724377600,M,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385507,away,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,26.0,11.0,26.0,11.0,4.0,5.0,7.0,21.0,8.0,,,2.0,,,90.0,33.0,6.6,15.0,0.0,0.0,0.00359694,0,-0.0201,,,1.0,,2.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,2.0,1.0,,,
10385507,away,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,D,23,23,False,41.0,27.0,9.0,3.0,13.0,17.0,14.0,24.0,5.0,,,,,,90.0,69.0,6.3,24.0,0.0,0.0,0.013528,0,,,,2.0,6.0,6.0,2.0,,,3.0,2.0,2.0,1.0,3.0,True,2.0,1.0,,,,,,,1.0,,,,,,,,,,
10385507,away,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,False,24.0,12.0,6.0,1.0,6.0,8.0,6.0,16.0,4.0,,,,,,90.0,37.0,6.8,13.0,0.0747,0.0,0.117187,1,,,7.0,8.0,7.0,8.0,,1.0,,,,1.0,,,,9.0,,,,,,,1.0,,,,,,1.0,,,1.0,,
10385507,away,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,2,2,False,30.0,20.0,10.0,3.0,11.0,14.0,9.0,16.0,6.0,,,,,,90.0,44.0,6.8,12.0,0.0,0.0,0.0312345,0,,,2.0,7.0,5.0,9.0,,,3.0,1.0,1.0,1.0,1.0,2.0,,5.0,,,,,,,,1.0,,,,,,,,,,
10385507,away,Everton,Ben Godfrey,ben-godfrey,B. Godfrey,D,14,183,614,M,,754698,EUR,884822400,D,22,22,False,32.0,12.0,5.0,1.0,7.0,13.0,6.0,20.0,5.0,,,,,,90.0,58.0,6.3,23.0,0.0,0.0,0.00755079,0,,1.0,2.0,3.0,6.0,6.0,,,,2.0,1.0,2.0,1.0,2.0,,9.0,3.0,,,2.0,,1.0,,,,,,,,,,,,
