match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_outfielderBlock,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
14131911,home,Rio Ave,Omar Richards,,,omar-richards,O. Richards,D,77,174,528,M,892483,EUR,887500800,D,77,77,True,18.0,17.0,,,0.0,6.0,7.0,11.0,11.0,,1.0,,,,,,,33.0,20.0,6.8,1.0,0.156751,,0,,0.19,-0.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
14131911,home,Rio Ave,Ole Pohlmann,,,ole-pohlmann,O. Pohlmann,M,80,184,239,M,930273,EUR,986428800,M,80,80,True,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,,2.0,,,,,,,33.0,17.0,6.9,3.0,0.190882,,0,,0.16,0.14,0.15,,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
14131911,home,Rio Ave,Eric da Silva Moreira,Eric da Silva Moreira,,eric-da-silva-moreira,E. d. S. Moreira,D,2,185,766,M,1418646,EUR,1146614400,F,2,2,True,12.0,9.0,2.0,2.0,0.0,4.0,5.0,5.0,7.0,4.0,3.0,,,,,,,25.0,26.0,6.4,4.0,0.00281188,,1,,-0.09,0.0,-0.07,,1.0,4.0,3.0,1.0,,1.0,1.0,1.0,,1.0,2.0,,,,,1.0,,1.0,,1.0,0.0403,0.0995,,-0.2,,,,,,,
14131911,home,Rio Ave,Marc Gual,,,marc-gual,M. Gual,F,28,184,483,M,860683,EUR,826675200,F,28,28,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,2.0,,,,,,,,25.0,9.0,6.6,,0.00445395,,0,,-0.03,0.01,0.2,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,
14131911,home,Rio Ave,Tamás Nikitscher,,,nikitscher-tamas,T. Nikitscher,M,44,193,971,M,1393242,EUR,941587200,M,44,44,True,18.0,15.0,,,0.0,5.0,6.0,10.0,12.0,,2.0,,,,,,,17.0,22.0,6.8,3.0,0.00921626,,0,,0.08,0.01,0.13,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14131911,home,Rio Ave,Kevin Chamorro,,,kevin-chamorro,K. Chamorro,G,22,183,263,M,905406,EUR,955152000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131911,home,Rio Ave,Jonathan Panzo,,,jonathan-panzo,J. Panzo,D,37,186,230,M,867438,EUR,971568000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131911,home,Rio Ave,Antonis Papakanellos,Antonis Papakanellos,,papakanellos-antonis,A. Papakanellos,M,19,186,653,M,1196014,EUR,1123718400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131911,home,Rio Ave,João Graça,,,joao-graca,J. Graça,M,21,177,46,M,309296,EUR,803433600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131911,away,FC Porto,Diogo Costa,,,diogo-costa,D. Costa,G,99,186,12694,M,843115,EUR,937699200,G,99,99,False,36.0,30.0,13.0,8.0,0.0,27.0,30.0,3.0,6.0,2.0,6.0,,2.0,2.0,,4.0,4.0,90.0,42.0,7.6,6.0,0.00485957,0.3802,0,0.1471,0.28,0.01,0.36,0.35,1.0,,1.0,,,,,,,,,,True,,,,,,,1.0,,,,,,,diogomcosta99,,,,
14131911,away,FC Porto,Pablo Rosario,,,pablo-rosario,P. Rosario,M,13,188,1208,M,804472,EUR,852595200,D,13,13,False,22.0,20.0,1.0,,0.0,8.0,9.0,12.0,13.0,2.0,2.0,,,,,,,58.0,34.0,7.9,4.0,0.0137413,,1,,0.07,0.12,0.26,,2.0,2.0,5.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,,2.0,0.2145,0.8975,,0.51,,,,1.0,,,
14131911,away,FC Porto,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,6978,M,286085,EUR,829267200,D,5,5,False,63.0,58.0,2.0,2.0,0.0,43.0,46.0,15.0,17.0,2.0,1.0,,,,,,,90.0,70.0,7.1,5.0,0.0110657,,0,,0.26,0.16,0.17,,2.0,5.0,2.0,,,3.0,,,,5.0,,1.0,,,,,,,,,,,,,,,janbednarek_,,,,
14131911,away,FC Porto,Jakub Kiwior,,,kiwior-jakub,J. Kiwior,D,4,189,15163,M,976037,EUR,950572800,D,4,4,False,67.0,59.0,6.0,2.0,0.0,37.0,41.0,22.0,26.0,1.0,4.0,,,,,,,90.0,73.0,7.3,8.0,0.0206813,,0,,0.26,0.22,0.26,,,,2.0,,,,2.0,2.0,,,,2.0,,,,,,,,,,,3.0,,,,j_kiwior,,1.0,,
14131911,away,FC Porto,Francisco Moura,,,francisco-moura,F. Moura,D,74,181,1191,M,985138,EUR,934761600,D,74,74,False,44.0,37.0,2.0,,0.0,15.0,18.0,22.0,26.0,3.0,4.0,,,,,,,90.0,66.0,6.8,13.0,0.438004,,0,,0.14,0.01,0.13,,2.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,
14131911,away,FC Porto,Victor Froholdt,,,victor-froholdt,V. Froholdt,M,8,187,3948,M,1406639,EUR,1140825600,M,8,8,False,44.0,41.0,1.0,,0.0,13.0,13.0,28.0,31.0,1.0,5.0,,,,,,,90.0,57.0,7.0,6.0,0.0490942,,0,,-0.26,0.34,0.17,,,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,1.0,,,4.0,,,,,,,,
14131911,away,FC Porto,Alan Varela,Alan Varela,,alan-varela,A. Varela,M,22,177,5689,M,1066560,EUR,994204800,M,22,22,False,42.0,40.0,6.0,4.0,0.0,17.0,17.0,23.0,25.0,1.0,3.0,,,,,,,45.0,43.0,7.0,2.0,0.021301,,0,,0.11,0.33,-0.03,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,alan_varela01,,,,
14131911,away,FC Porto,Gabri Veiga,,,gabri-veiga,G. Veiga,M,10,184,5203,M,1010505,EUR,1022457600,M,10,10,False,27.0,21.0,,,2.0,6.0,7.0,15.0,20.0,,4.0,,,,,,,58.0,47.0,9.4,13.0,0.408153,,4,,0.45,0.47,-0.04,,1.0,2.0,4.0,2.0,1.0,,1.0,,,,,,,8.0,2.0,1.0,,1.0,1.0,1.0,0.2276,0.7676,2.0,0.49,2.0,,,1.0,1.0,,
14131911,away,FC Porto,Pepê,,,pepe,Pepê,F,11,175,5029,M,882664,EUR,856742400,F,11,11,False,24.0,20.0,1.0,,1.0,6.0,6.0,14.0,18.0,,6.0,,,,,,,76.0,35.0,6.6,10.0,0.206538,,1,,0.08,0.42,-0.08,,1.0,7.0,5.0,4.0,3.0,,,,2.0,3.0,1.0,,,2.0,,2.0,1.0,,,1.0,0.1228,,3.0,0.04,1.0,,pepe,,2.0,,
14131911,away,FC Porto,Samu Aghehowa,Samuel,Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14784,M,1503836,EUR,1083715200,F,9,9,False,11.0,10.0,,,0.0,5.0,6.0,5.0,5.0,,1.0,,,,,,,71.0,17.0,7.4,1.0,0.0155566,,4,,-0.34,0.18,-0.01,,2.0,2.0,3.0,,,,,,,,2.0,,,,,,,2.0,1.0,1.0,0.4435,1.1332,,0.38,1.0,,samuaghehowa9,1.0,,1.0,
14131911,away,FC Porto,Borja Sainz,,,borja-sainz,B. Sainz,F,17,174,2639,M,992567,EUR,980985600,F,17,17,False,31.0,25.0,,,0.0,4.0,5.0,21.0,26.0,,5.0,,,,,,,90.0,53.0,6.8,14.0,0.0889985,,6,,-0.34,0.91,-0.14,,,6.0,6.0,3.0,1.0,1.0,2.0,2.0,1.0,,,,,3.0,,3.0,1.0,3.0,1.0,3.0,0.7988,0.5905,,-0.72,2.0,,,,,2.0,1.0
14131911,away,FC Porto,Zaidu Sanusi,,,zaidu-sanusi,Z. Sanusi,D,12,182,2630,M,987510,EUR,866160000,D,12,12,True,16.0,15.0,1.0,1.0,0.0,8.0,8.0,7.0,8.0,,2.0,,,,,,,45.0,22.0,6.5,3.0,0.0084357,,1,,-0.09,0.05,0.13,,,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,0.1412,,,-0.54,1.0,,,,,1.0,
14131911,away,FC Porto,Stephen Eustaquio,,,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,886223,EUR,851126400,M,6,6,True,29.0,25.0,4.0,2.0,0.0,16.0,17.0,9.0,12.0,,,,,,,,,32.0,32.0,6.5,5.0,0.0214702,,0,,-0.04,-0.11,-0.02,,,2.0,1.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,
14131911,away,FC Porto,Rodrigo Mora,Rodrigo Mora,,mora-rodrigo,R. Mora,M,86,168,13996,M,1410240,EUR,1178323200,M,86,86,True,20.0,16.0,3.0,3.0,0.0,6.0,7.0,10.0,13.0,,1.0,,,,,,,32.0,27.0,6.7,7.0,0.240619,,1,,-0.11,0.3,0.14,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,2.0,,,,,,,0.0691,,1.0,-0.5,1.0,,,,1.0,,
14131911,away,FC Porto,Deniz Gül,,,deniz-gul,D. Gül,F,27,190,3437,M,1407720,EUR,1088726400,F,27,27,True,6.0,4.0,,,0.0,1.0,2.0,3.0,4.0,,,,,,,,,19.0,6.0,6.3,2.0,0.00631434,,0,,-0.18,0.07,-0.01,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14131911,away,FC Porto,Ángel Alarcón,Ángel,Alarcón,angel-alarcon,Á. Alarcón,M,77,175,1302,M,1153261,EUR,1084579200,F,47,47,True,10.0,8.0,,,0.0,2.0,2.0,6.0,8.0,,2.0,,,,,,,14.0,15.0,6.5,4.0,0.00909122,,1,,-0.01,0.34,0.13,,,,,,,,,,2.0,,,,,,,,,,1.0,,0.0318,,,-0.29,,,,,,,
14131911,away,FC Porto,Cláudio Ramos,,,claudio-ramos,C. Ramos,G,14,183,1032,M,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131911,away,FC Porto,Dominik Prpić,,,dominik-prpic,D. Prpić,D,21,188,2177,M,1146484,EUR,1084924800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131911,away,FC Porto,Pedro Lima,Pedro,Lima,lima-pedro,P. Lima,D,17,174,3651,M,1597270,EUR,1151712000,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131911,away,FC Porto,William Gomes,William Gomes Carvalho Santos,,william-gomes,W. Gomes,F,7,171,4700,M,1639250,EUR,1142380800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
