match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,captain,stat_dispossessed,stat_interceptionWon,stat_totalCross,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_goals,stat_hitWoodwork,stat_blockedScoringAttempt,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14065169,home,FC Augsburg,Mads Pedersen,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,D,3,3,True,10.0,6.0,1.0,,0.0,2.0,4.0,4.0,6.0,1.0,,3.0,,,,,33.0,19.0,6.8,6.0,0.0874916,24.627565190366,3.0,19.845,10.29,,1.0,1,,0.17,0.18,0.15,,,,2.0,,2.0,,,,,1.0,1.0,,,,,,1.0,,,,0.0307,-0.07,,,1.0,,,1.0,,,
14065169,home,FC Augsburg,Mert Kömür,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,M,36,36,True,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,,,,1.0,,,,33.0,11.0,6.5,3.0,0.0882246,37.746210764352,5.0,14.805,6.09,,1.0,3,,0.08,0.28,-0.05,,,,4.0,,5.0,1.0,,,,,,,,,,,3.0,1.0,1.0,,0.1355,-0.05,1.0,0.1459,2.0,,,1.0,,,
14065169,home,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,True,9.0,9.0,,,0.0,3.0,3.0,6.0,6.0,,,,1.0,,,,20.0,11.0,6.6,1.0,0.0227498,,,,,,,0,,0.08,,0.14,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14065169,home,FC Augsburg,Samuel Essende,samuel-essende,S. Essende,F,9,192,6430,M,855808,EUR,885513600,F,9,9,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,1.0,,,1.0,,,,1.0,5.0,,2.0,0.00076721,16.070146514578,1.0,15.645,15.645,,,0,,,,,,,,1.0,1.0,4.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,essende.s,,
14065169,home,FC Augsburg,Nediljko Labrović,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065169,home,FC Augsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065169,home,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065169,home,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065169,home,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065169,away,Bayer 04 Leverkusen,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2843,M,171919,EUR,739929600,G,1,1,False,31.0,28.0,6.0,3.0,0.0,27.0,27.0,1.0,4.0,,,1.0,13.0,,1.0,4.0,90.0,43.0,6.8,3.0,0.00113526,43.568100750789,7.0,-19.215,1.47,0.3734,,0,-0.3893,0.09,-0.01,-0.03,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
14065169,away,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,D,8,8,False,106.0,100.0,6.0,3.0,0.0,38.0,40.0,62.0,66.0,6.0,,3.0,2.0,1.0,,,90.0,117.0,7.2,7.0,0.272845,503.38448420025,53.0,-325.5,6.615,,,1,,0.28,0.29,-0.16,,,,2.0,4.0,3.0,,1.0,,,1.0,,,,True,,,1.0,,,,0.0298,0.0,,,1.0,,,1.0,,,
14065169,away,Bayer 04 Leverkusen,Loïc Badé,loic-bade,L. Badé,D,5,191,3191,M,1006489,EUR,955411200,D,5,5,False,62.0,57.0,1.0,,0.0,27.0,29.0,30.0,33.0,2.0,,8.0,4.0,,,,45.0,73.0,6.6,6.0,0.0129347,195.66672836634,27.0,-91.35,7.455,,,1,,0.02,0.13,-0.07,,,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,0.1048,-0.23,,,,,,1.0,,,
14065169,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,101.0,95.0,3.0,1.0,0.0,40.0,42.0,55.0,59.0,7.0,,6.0,5.0,,,,90.0,114.0,7.0,6.0,0.0616193,519.44943679478,59.0,-232.89,7.665,,,2,,0.19,0.3,-0.06,,,,2.0,7.0,3.0,,,,1.0,,,1.0,,,,1.0,1.0,,,,0.0861,-0.27,1.0,0.1917,1.0,,,1.0,edmondtapsoba,,
14065169,away,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,M,7,7,False,28.0,20.0,3.0,2.0,0.0,8.0,9.0,12.0,19.0,2.0,,,1.0,1.0,,,61.0,47.0,6.2,18.0,0.0324891,88.214930830356,13.0,-6.51,8.82,,,1,,-0.11,0.03,-0.14,,,,,,4.0,,2.0,1.0,,,,,,,3.0,1.0,4.0,,1.0,1.0,0.0183,-0.09,,,,,,,,,
14065169,away,Bayer 04 Leverkusen,Ibrahim Maza,maza-ibrahim,I. Maza,M,30,181,33822,M,1407524,EUR,1132790400,M,30,30,False,36.0,34.0,,,0.0,9.0,9.0,25.0,27.0,4.0,,1.0,4.0,1.0,,,61.0,53.0,6.8,9.0,0.189553,163.88137898175,22.0,-85.05,4.515,,,0,,0.16,0.22,0.14,,,,,,2.0,,1.0,,,3.0,1.0,1.0,,,,1.0,2.0,,,4.0,,,,,,,,,ibo_mz10,,
14065169,away,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4597,M,796047,EUR,867456000,M,24,24,False,121.0,113.0,12.0,10.0,0.0,38.0,38.0,75.0,83.0,3.0,2.0,,5.0,3.0,,,90.0,142.0,8.6,12.0,0.808508,545.07021211025,61.0,-249.27,7.14,,7.0,1,,0.95,0.29,-0.12,,,,,,1.0,1.0,,,,,,,,,,2.0,11.0,,,,0.0379,0.01,,,7.0,,,1.0,AlexGarcia97,,
14065169,away,Bayer 04 Leverkusen,Ernest Poku,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,M,19,19,False,39.0,32.0,1.0,,0.0,11.0,11.0,21.0,28.0,6.0,,1.0,2.0,,,,90.0,67.0,6.8,15.0,0.0434561,274.7482919958,25.0,-73.5,12.18,,2.0,3,,-0.16,0.46,0.14,,,,1.0,,6.0,1.0,6.0,3.0,,3.0,1.0,,,,1.0,1.0,2.0,,2.0,2.0,0.1427,0.11,1.0,0.0107,,,1.0,,,,
14065169,away,Bayer 04 Leverkusen,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2099,M,846445,EUR,857433600,F,11,11,False,10.0,8.0,,,0.0,3.0,4.0,5.0,6.0,1.0,,,1.0,1.0,,,45.0,17.0,6.4,4.0,0.0571502,16.09588619764,3.0,-5.145,-0.52500000000001,,1.0,0,,-0.29,0.03,0.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14065169,away,Bayer 04 Leverkusen,Malik Tillman,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,F,10,10,False,43.0,38.0,2.0,2.0,0.0,14.0,16.0,24.0,27.0,4.0,1.0,,5.0,2.0,,,81.0,55.0,6.9,8.0,0.431844,85.728156575052,13.0,-7.35,5.145,,2.0,3,,-0.04,0.27,-0.06,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,3.0,0.2196,-0.15,,,,,,3.0,MalikTillman8,,
14065169,away,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,False,17.0,15.0,,,0.0,5.0,5.0,10.0,12.0,4.0,,,1.0,1.0,,,90.0,29.0,5.8,5.0,0.0370863,24.538320596042,5.0,16.38,6.93,,,5,,-0.4,0.14,-0.01,,,,3.0,3.0,3.0,,,,,,,,1.0,,,,,3.0,4.0,3.0,0.8609,-0.8,,,,,1.0,1.0,p_shicky,,
14065169,away,Bayer 04 Leverkusen,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10345,M,1003339,EUR,1043798400,D,4,4,True,40.0,38.0,,,0.0,14.0,14.0,24.0,26.0,,,1.0,1.0,,,,45.0,46.0,6.6,3.0,0.0736103,134.13259685886,19.0,-16.8,6.615,,,0,,-0.02,-0.38,0.22,,,,1.0,,2.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,jarellquansah,,
14065169,away,Bayer 04 Leverkusen,Christian Kofane,christian-kofane,C. Kofane,F,35,189,10945,M,2029648,EUR,1153872000,F,35,35,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,3.0,,1.0,,,,,45.0,15.0,6.4,3.0,0.0168934,14.001649834773,2.0,-5.145,3.045,,,0,,-0.1,0.04,0.0,,Christian,Kofane,,1.0,2.0,,,,,2.0,1.0,2.0,,,,1.0,,,,2.0,,,,,,,,,,,
14065169,away,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,F,23,23,True,10.0,9.0,1.0,1.0,0.0,,,9.0,10.0,1.0,,2.0,1.0,,,,29.0,15.0,6.4,3.0,0.447107,14.924402143511,3.0,-3.57,2.835,,1.0,0,,-0.1,-0.1,0.17,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,1.0,,,,
14065169,away,Bayer 04 Leverkusen,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21572,M,1394353,EUR,1108512000,F,17,17,True,19.0,18.0,,,0.0,1.0,2.0,17.0,17.0,3.0,,,2.0,1.0,,,29.0,32.0,6.6,9.0,0.023403,191.06651765167,18.0,-78.96,10.29,,,2,,-0.14,0.26,-0.01,,,,,,3.0,,4.0,1.0,,1.0,1.0,,,,,,3.0,,1.0,2.0,0.0296,-0.13,,,,,1.0,1.0,benseghir44,,
14065169,away,Bayer 04 Leverkusen,Claudio Echeverri,claudio-echeverri,C. Echeverri,M,14,171,37359,M,1482424,EUR,1136160000,M,9,9,True,6.0,6.0,1.0,1.0,0.0,,,6.0,6.0,,,,,,,,9.0,8.0,6.7,1.0,0.140335,44.371946746972,4.0,-22.68,5.67,,,1,,0.2,0.03,0.0,,,,,,,,,,,,,,,,,,1.0,,,,0.1038,-0.51,,,,,,1.0,claudio_echeverri,,
14065169,away,Bayer 04 Leverkusen,Niklas Lomb,niklas-lomb,N. Lomb,G,36,188,360,M,142471,EUR,743817600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065169,away,Bayer 04 Leverkusen,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1268,M,1173172,EUR,1108598400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065169,away,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2973,M,1174761,EUR,1047859200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Arthur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065169,away,Bayer 04 Leverkusen,Alejo Sarco,sarco-alejo,A. Sarco,F,8,179,3124,M,1482433,EUR,1136505600,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Alejo Sarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
