match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_totalContest,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,stat_challengeLost,stat_wonContest,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,captain,stat_goals,stat_outfielderBlock,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches,player_sofascoreId
12499519,home,1. FSV Mainz 05,Jonathan Burkardt,,,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,17.0,12.0,1.0,,0.0,4.0,5.0,8.0,12.0,,5.0,,,,,90.0,32.0,7.2,13.0,0.0127266,3,,9.0,1.0,7.0,1.0,2.0,1.0,,1.0,1.0,3.0,0.5386,,,,7.0,,,1.0,,,1.0,1.0,0.9245,,,True,1.0,,,,,
12499519,home,1. FSV Mainz 05,Stefan Bell,,,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,True,68.0,56.0,14.0,6.0,0.0,39.0,43.0,17.0,25.0,1.0,2.0,,,,,80.0,77.0,6.9,12.0,0.216796,2,,6.0,,6.0,4.0,5.0,1.0,1.0,,,1.0,0.0759,,,,,,,2.0,,,1.0,,0.1914,,,,,1.0,1.0,,,
12499519,home,1. FSV Mainz 05,Silvan Widmer,,,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,41.0,32.0,6.0,2.0,0.0,15.0,19.0,17.0,25.0,4.0,1.0,,,,,64.0,58.0,6.9,16.0,0.0331959,0,,2.0,,2.0,1.0,3.0,,,1.0,,,,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,
12499519,home,1. FSV Mainz 05,Nikolas Veratschnig,Nikolas Veratschnig,,nikolas-veratschnig,N. Veratschnig,D,22,178,239,M,1138150,EUR,1043366400,D,22,22,True,2.0,1.0,,,0.0,,,1.0,3.0,,,,,,,9.0,4.0,6.4,3.0,0.00034975,0,,2.0,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12499519,home,1. FSV Mainz 05,Hyun-Seok Hong,,,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,M,14,14,True,7.0,4.0,,,0.0,1.0,1.0,3.0,6.0,,,,,,,9.0,10.0,6.5,5.0,0.0665404,0,,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
12499519,home,1. FSV Mainz 05,Nelson Weiper,Nelson Weiper,,nelson-weiper,N. Weiper,F,44,192,1136,M,1152505,EUR,1111017600,F,44,44,True,3.0,3.0,,,0.0,,,3.0,3.0,1.0,1.0,,,,,9.0,6.0,6.8,1.0,0.0429737,1,,1.0,,1.0,1.0,1.0,,,,,,0.1221,,,,,,,,,1.0,,1.0,,,,,,,,,,
12499519,home,1. FSV Mainz 05,Daniel Batz,,,daniel-batz,D. Batz,G,33,189,138,M,94312,EUR,663638400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499519,home,1. FSV Mainz 05,Arnaud Nordin,,,nordin-arnaud,A. Nordin,M,70,170,380,M,848458,EUR,900633600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499519,home,1. FSV Mainz 05,Lennard Maloney,,,lennard-maloney,L. Maloney,M,15,187,256,M,893962,EUR,939340800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499519,home,1. FSV Mainz 05,Armindo Sieb,,,armindo-sieb,A. Sieb,F,11,180,600,M,1005834,EUR,1045440000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499519,away,Eintracht Frankfurt,Kevin Trapp,,,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,38.0,20.0,29.0,11.0,0.0,11.0,12.0,9.0,26.0,4.0,11.0,1.0,2.0,1.0,1.0,90.0,47.0,6.9,18.0,0.00659751,0,0.2161,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,1.0,2.0,
12499519,away,Eintracht Frankfurt,Tuta,,,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,39.0,24.0,16.0,5.0,0.0,15.0,21.0,9.0,18.0,10.0,5.0,,,,,90.0,54.0,7.2,15.0,0.105517,0,,2.0,,2.0,4.0,6.0,,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,2.0,,,,
12499519,away,Eintracht Frankfurt,Robin Koch,,,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,34.0,26.0,8.0,1.0,0.0,24.0,28.0,2.0,6.0,12.0,3.0,,,,,90.0,52.0,7.3,8.0,0.00086957,0,,2.0,,1.0,10.0,11.0,,2.0,,,2.0,,,,,,,,3.0,,,,,,,,,,1.0,,,,
12499519,away,Eintracht Frankfurt,Arthur Theate,,,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,31.0,16.0,8.0,2.0,0.0,8.0,12.0,9.0,21.0,4.0,4.0,,,,,90.0,59.0,6.9,23.0,0.0346439,0,,,,,2.0,3.0,,1.0,1.0,1.0,,,2.0,1.0,,1.0,,,,,2.0,,,,1.0,,,,,,,,
12499519,away,Eintracht Frankfurt,Rasmus Kristensen,,,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,M,13,13,False,32.0,21.0,3.0,,0.0,8.0,10.0,13.0,23.0,12.0,4.0,,,,,90.0,71.0,7.6,17.0,0.0270141,1,,5.0,3.0,2.0,3.0,6.0,,1.0,2.0,2.0,,0.4795,1.0,,,1.0,1.0,1.0,,,,1.0,,0.4332,,,,1.0,,,,,
12499519,away,Eintracht Frankfurt,Ellyes Skhiri,,,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,42.0,35.0,2.0,1.0,0.0,22.0,25.0,13.0,17.0,2.0,6.0,,,,,90.0,51.0,6.7,8.0,0.0168255,0,,3.0,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,ellyes_skhiri
12499519,away,Eintracht Frankfurt,Hugo Larsson,Hugo Larsson,,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,32.0,26.0,2.0,1.0,0.0,14.0,16.0,12.0,16.0,3.0,7.0,,,,,90.0,53.0,7.5,7.0,0.0129548,1,,3.0,2.0,3.0,,5.0,1.0,3.0,3.0,1.0,,0.0567,,,,1.0,,2.0,,,,,,,,,,,,,,,
12499519,away,Eintracht Frankfurt,Nathaniel Brown,,,nathaniel-brown,N. Brown,D,21,179,1784,M,1159759,EUR,1055721600,M,21,21,False,10.0,6.0,2.0,2.0,0.0,2.0,3.0,4.0,7.0,,1.0,,,,,85.0,20.0,6.7,7.0,0.00295886,0,,1.0,,1.0,,3.0,,2.0,3.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,
12499519,away,Eintracht Frankfurt,Ansgar Knauff,,,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,36,36,False,10.0,5.0,2.0,1.0,0.0,1.0,3.0,4.0,8.0,2.0,3.0,,,,,74.0,26.0,6.5,12.0,0.00118006,1,,8.0,1.0,3.0,,3.0,1.0,,1.0,,3.0,0.0657,1.0,,1.0,4.0,,,2.0,1.0,1.0,,,,,,,,,,,,
12499519,away,Eintracht Frankfurt,Jean-Mattéo Bahoya,Jean Bahoya,,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,F,19,19,False,14.0,9.0,1.0,,0.0,7.0,7.0,2.0,8.0,,2.0,,,,,74.0,29.0,6.9,7.0,0.00040274,0,,2.0,,1.0,2.0,4.0,,,2.0,2.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
12499519,away,Eintracht Frankfurt,Hugo Ekitiké,Hugo Ekitiké,,hugo-ekitike,H. Ekitiké,F,22,190,97147,M,1048422,EUR,1024531200,F,11,11,False,13.0,10.0,,,1.0,3.0,3.0,7.0,10.0,1.0,4.0,,,,,89.0,33.0,7.2,14.0,0.214316,4,,9.0,4.0,3.0,7.0,10.0,2.0,,1.0,1.0,2.0,0.7467,,,2.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.1766,1.0,2.0,,,,,,,hekitike
12499519,away,Eintracht Frankfurt,Farès Chaïbi,,,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,M,8,8,True,7.0,6.0,1.0,,0.0,3.0,3.0,3.0,5.0,,2.0,,,,,16.0,16.0,6.7,4.0,0.0393736,1,,2.0,1.0,,,3.0,1.0,,,,,0.0458,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,fareschaibi28
12499519,away,Eintracht Frankfurt,Can Uzun,Can Uzun,,can-uzun,C. Uzun,M,42,186,10657,M,1440948,EUR,1131667200,M,20,20,True,7.0,5.0,1.0,,0.0,1.0,2.0,4.0,5.0,,1.0,,,,,16.0,9.0,6.5,3.0,0.00222731,0,,,,,,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,can.uzun10
12499519,away,Eintracht Frankfurt,Niels Nkounkou,,,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,10.0,2.0,6.7,,0.00358566,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499519,away,Eintracht Frankfurt,Michy Batshuayi,,,michy-batshuayi,M. Batshuayi,F,22,185,6853,M,147745,EUR,749520000,F,30,30,True,1.0,,,,0.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mbatshuayi
12499519,away,Eintracht Frankfurt,Jens Grahl,,,jens-grahl,J. Grahl,G,33,193,154,M,27214,EUR,590889600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499519,away,Eintracht Frankfurt,Nnamdi Collins,Nnamdi Collins,,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499519,away,Eintracht Frankfurt,Aurèle Amenda,,,aurele-amenda,A. Amenda,D,5,194,696,M,999276,EUR,1059609600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499519,away,Eintracht Frankfurt,Oscar Højlund,Oscar Höjlund,,oscar-hojlund,O. Højlund,M,6,184,1040,M,1149113,EUR,1104796800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499519,away,Eintracht Frankfurt,Elye Wahi,,,elye-wahi,E. Wahi,F,11,180,3170,M,979315,EUR,1041465600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e.wahi7
