match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_fouls,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_keyPass,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_interceptionWon,stat_goalAssist,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_lastManTackle
10913355,home,Al-Nassr,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195.0,10864,M,AgustinRossi,1140986,EUR,808963200.0,G,22,22,False,39.0,30.0,17.0,9.0,26.0,29.0,4.0,10.0,16.0,2.0,3.0,90.0,54.0,7.6,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913355,home,Al-Nassr,Sultan Al-Ghannam,sultan-al-ghannam,S. Al-Ghannam,D,2,173.0,1607,M,,830126,EUR,768182400.0,D,2,2,False,18.0,17.0,,,11.0,11.0,6.0,7.0,,,,45.0,28.0,6.5,4.0,0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10913355,home,Al-Nassr,Álvaro González,alvaro-gonzalez,Á. González,D,,183.0,313,M,,150212,EUR,631756800.0,D,21,21,False,45.0,39.0,7.0,3.0,30.0,32.0,9.0,13.0,6.0,,,90.0,53.0,7.1,6.0,0,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10913355,home,Al-Nassr,Abdullah Madu,abdullah-madu,A. Madu,D,3,186.0,189,M,,794347,EUR,742694400.0,D,3,3,False,41.0,40.0,2.0,1.0,32.0,33.0,8.0,8.0,2.0,,,76.0,45.0,6.7,1.0,0,2.0,3.0,,,1.0,2.0,2.0,,,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10913355,home,Al-Nassr,Ghislain Konan,ghislain-konan,G. Konan,D,3,176.0,2811,M,,831781,EUR,820022400.0,D,13,13,False,41.0,35.0,1.0,,15.0,18.0,20.0,23.0,2.0,,,84.0,63.0,6.9,10.0,0,4.0,6.0,1.0,4.0,,1.0,,2.0,Ghislain,Konan,,,,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,
10913355,home,Al-Nassr,Abdulmajeed Al-Sulaiheem,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165.0,600,M,,538320,EUR,768960000.0,M,8,8,False,38.0,31.0,2.0,1.0,15.0,17.0,17.0,22.0,4.0,,,90.0,47.0,6.8,10.0,1,6.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,
10913355,home,Al-Nassr,Abdullah Al-Khaibari,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,,867179,EUR,840153600.0,M,17,17,False,43.0,40.0,1.0,1.0,25.0,28.0,15.0,15.0,3.0,,,90.0,49.0,6.9,4.0,1,3.0,3.0,2.0,1.0,,2.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
10913355,home,Al-Nassr,Luiz Gustavo,luiz-gustavo,L. Gustavo,M,14,187.0,2128,M,,29735,EUR,553996800.0,M,18,18,False,47.0,43.0,5.0,3.0,21.0,22.0,22.0,28.0,8.0,,,90.0,68.0,7.9,10.0,4,1.0,5.0,,,1.0,5.0,3.0,1.0,,,,,,,,,,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,,,,,,,
10913355,home,Al-Nassr,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,,1067777,EUR,1076457600.0,F,46,46,False,22.0,19.0,1.0,1.0,7.0,9.0,12.0,15.0,5.0,,,68.0,39.0,7.3,9.0,2,6.0,4.0,1.0,2.0,,3.0,2.0,2.0,,,,1.0,,2.0,1.0,,,1.0,2.0,,1.0,1.0,,,2.0,1.0,2.0,,,,,
10913355,home,Al-Nassr,Anderson Talisca,anderson-talisca,A. Talisca,M,94,191.0,20484,M,AndersonTalisca,329245,EUR,760060800.0,F,94,94,False,30.0,25.0,4.0,3.0,5.0,5.0,20.0,29.0,2.0,,,90.0,53.0,9.1,16.0,5,7.0,5.0,1.0,6.0,,,,3.0,,,,,,3.0,3.0,,2.0,2.0,4.0,,1.0,1.0,4.0,1.0,,1.0,,2.0,2.0,2.0,,
10913355,home,Al-Nassr,Abdulrahman Ghareeb,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,,1014447,EUR,859766400.0,F,29,29,False,37.0,34.0,1.0,1.0,15.0,15.0,19.0,24.0,3.0,,,68.0,49.0,7.4,9.0,0,3.0,2.0,,3.0,,,,2.0,,,,,,1.0,1.0,,1.0,3.0,2.0,,,1.0,,,,1.0,,,,,,
10913355,home,Al-Nassr,Nawaf Boushal,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,,986400,EUR,937440000.0,D,12,12,True,16.0,15.0,,,6.0,6.0,9.0,10.0,2.0,,,45.0,25.0,6.5,3.0,1,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,
10913355,home,Al-Nassr,Sami Al-Najei,sami-al-najei,S. Al-Najei,M,14,181.0,886,M,,832312,EUR,855273600.0,M,14,14,True,13.0,11.0,,,6.0,7.0,5.0,7.0,1.0,,,22.0,19.0,6.7,4.0,0,1.0,2.0,,3.0,,,,,,,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,
10913355,home,Al-Nassr,Mohammed Khalil Marran,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,,1115775,EUR,982195200.0,F,16,16,True,6.0,4.0,,,1.0,1.0,3.0,5.0,1.0,,,22.0,16.0,7.4,4.0,1,2.0,3.0,,2.0,,2.0,,,,,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,
10913355,home,Al-Nassr,Mohammed Al-Fatil,mohammed-al-fatil,M. Al-Fatil,D,33,181.0,549,M,,328829,EUR,694483200.0,D,4,4,True,2.0,2.0,,,2.0,2.0,,,,,,14.0,7.0,6.7,,0,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10913355,home,Al-Nassr,Majed Mohammed,majed-mohammed,M. Mohammed,D,50,169.0,71,M,,1385284,EUR,1007337600.0,D,27,27,True,6.0,5.0,,,4.0,5.0,1.0,1.0,2.0,,,10.0,7.0,6.3,1.0,0,1.0,,1.0,,,,,,Majed Mohammed,,,,,,,,,,,,,,,,,,,,,,,
10913355,home,Al-Nassr,Waleed Abdullah,waleed-abdullah,W. Abdullah,G,33,196.0,188,M,,118139,EUR,514252800.0,G,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
