match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_accurateCross,stat_totalClearance,stat_wonTackle,stat_keyPass,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_totalContest,stat_wonContest,captain,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,stat_outfielderBlock,stat_bigChanceCreated,stat_hitWoodwork,stat_goals
12450867,away,RC Lens,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168,5158,M,papy.mendy,123166,EUR,709257600,M,26,26,False,43.0,39.0,3.0,1.0,0.0,14.0,15.0,25.0,28.0,2.0,,,,,,72.0,52.0,6.6,7.0,0.0315052,0,,,1.0,,6.0,5.0,2.0,2.0,,3.0,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12450867,away,RC Lens,Jhoanner Chávez,jhoanner-chavez,Jhoanner Chávez,M,13,182,1070,M,,1002458,EUR,1019606400,M,13,13,False,23.0,18.0,2.0,1.0,0.0,7.0,8.0,12.0,16.0,2.0,,,,,,65.0,40.0,6.7,10.0,0.146146,0,,1.0,,1.0,2.0,2.0,,1.0,,,1.0,3.0,,1.0,2.0,,,,,2.0,1.0,,,,,,,,,,,,
12450867,away,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,483,M,,787540,EUR,840499200,F,11,11,False,25.0,18.0,5.0,2.0,0.0,8.0,9.0,10.0,16.0,2.0,,,,,,65.0,44.0,6.5,15.0,0.0619806,0,,,2.0,,9.0,5.0,,3.0,,2.0,,,2.0,,2.0,3.0,1.0,,,3.0,,,,,,,,,,,,,
12450867,away,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,,788921,EUR,656812800,F,7,7,False,41.0,29.0,3.0,1.0,0.0,9.0,15.0,20.0,28.0,3.0,,,,,,89.0,62.0,7.2,20.0,0.019522,2,,2.0,2.0,1.0,3.0,6.0,,,1.0,2.0,,3.0,1.0,,3.0,2.0,,,,2.0,1.0,,2.0,0.2426,,,,1.0,,,,1.0,
12450867,away,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171,742,M,,227862,EUR,798249600,F,22,22,False,15.0,13.0,2.0,,0.0,5.0,7.0,8.0,10.0,1.0,,,,,,72.0,26.0,7.8,6.0,0.0454682,3,,2.0,,1.0,4.0,4.0,1.0,,,1.0,,,,2.0,1.0,,2.0,,,3.0,2.0,,1.0,0.7215,2.0,1.1049,,1.0,,,,1.0,1.0
12450867,away,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,,822110,EUR,746928000,D,3,3,True,10.0,8.0,2.0,,0.0,2.0,3.0,6.0,9.0,,,,,,,25.0,17.0,6.6,7.0,0.00758644,0,,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12450867,away,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,,1023091,EUR,978652800,M,10,10,True,11.0,11.0,,,0.0,2.0,2.0,10.0,11.0,2.0,,,,,,25.0,17.0,6.8,2.0,0.207719,1,,2.0,1.0,,2.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,0.0264,1.0,0.0425,,,,,,,
12450867,away,RC Lens,Andy Diouf,andy-diouf,A. Diouf,M,17,187,3993,M,,1048889,EUR,1053129600,M,18,18,True,13.0,11.0,,,0.0,5.0,6.0,6.0,7.0,2.0,,,,,,18.0,18.0,6.9,3.0,0.003991,0,,,,,1.0,4.0,,,,4.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,
12450867,away,RC Lens,Remy Labeau Lascary,lascary-remy-labeau,R. L. Lascary,F,14,184,178,M,,1401005,EUR,1046649600,F,36,36,True,7.0,4.0,,,0.0,2.0,3.0,2.0,5.0,1.0,,,,,,18.0,11.0,6.6,6.0,0.00214058,1,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,0.0885,,,,,,,,,
12450867,away,RC Lens,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,abdukodir_khusanov,1194333,EUR,1078012800,D,25,25,True,,,,,0.0,,,,,,,,,,,1.0,3.0,,,,0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12450867,away,RC Lens,Hervé Koffi,herve-koffi,H. Koffi,G,12,187,15844,M,HKoffi,867299,EUR,845424000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450867,away,RC Lens,Malang Sarr,malang-sarr,M. Sarr,D,20,182,2159,M,,826203,EUR,917049600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450867,away,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,,143344,EUR,723254400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450867,away,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,przemek.franek_,286909,EUR,797644800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
