match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_totalContest,stat_wonContest,stat_fouls,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
11451137,home,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,17,17,True,4.0,2.0,,,1.0,1.0,1.0,5.0,,2.0,,,27.0,8.0,6.7,5.0,0.0402,0.0,0.00026504,1,,,2.0,3.0,4.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
11451137,home,Başakşehir FK,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,987,M,1142612,EUR,1086048000,M,26,26,True,2.0,2.0,,,,,2.0,2.0,,,,,1.0,2.0,,,0.0,0.0,0.00060311,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451137,home,Başakşehir FK,Efecan Barlik,barlik-efecan,E. Barlik,F,9,192,28,M,1480571,EUR,1042416000,F,29,29,True,2.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,2.0,,1.0,0.0,0.0,0.00113673,0,,,,,,,,,,,,,,,,,,,,,,Efecan Barlik,,,,,,,,,,,
11451137,home,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451137,home,Başakşehir FK,Yasin Yağız Dilek,yasin-yagiz-dilek,Y. Y. Dilek,D,34,190,16,M,1428969,EUR,1115596800,D,34,34,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451137,home,Başakşehir FK,Mohamed Fofana,mohamed-fofana,M. Fofana,M,85,187,2088,M,1522251,EUR,1115337600,M,85,85,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Mohamed Fofana,,,,,,,,,,,
11451137,home,Başakşehir FK,Onur Ergün,onur-ergun,O. Ergün,M,4,185,45,M,893009,EUR,721785600,M,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451137,home,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451137,away,Konyaspor,Paul Bernardoni,paul-bernardoni,P. Bernardoni,G,40,190,167,M,361314,EUR,861321600,G,61,61,False,27.0,21.0,10.0,4.0,19.0,19.0,2.0,8.0,,8.0,,2.0,90.0,34.0,7.5,6.0,0.0,0.0,0.00030473,0,0.3121,,,,,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,
11451137,away,Konyaspor,Ahmet Oğuz,ahmet-oguz,A. Oğuz,D,22,175,120,M,603902,EUR,727142400,D,22,22,False,53.0,47.0,6.0,4.0,21.0,22.0,27.0,34.0,4.0,5.0,,,90.0,70.0,6.9,9.0,0.0,0.0,0.0479645,0,,,3.0,,5.0,4.0,3.0,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,
11451137,away,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,D,5,5,False,66.0,64.0,3.0,1.0,45.0,45.0,19.0,21.0,1.0,4.0,,,90.0,73.0,7.2,3.0,0.0,0.0,0.0113596,0,,,,1.0,3.0,,1.0,,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11451137,away,Konyaspor,Francisco Calvo,francisco-calvo,F. Calvo,D,5,181,677,M,156400,EUR,710553600,D,15,15,False,88.0,78.0,11.0,7.0,43.0,45.0,35.0,43.0,3.0,4.0,,,90.0,94.0,7.3,10.0,0.014,0.0,0.0189982,1,,,,2.0,4.0,4.0,1.0,,,1.0,,,,,4.0,,,1.0,1.0,,,,,1.0,,,,,,,,,
11451137,away,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,52.0,40.0,8.0,4.0,15.0,19.0,26.0,35.0,,7.0,,,90.0,67.0,7.2,15.0,0.0,0.0,0.0212179,0,,True,2.0,2.0,6.0,4.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,
11451137,away,Konyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,6,6,False,53.0,51.0,3.0,3.0,27.0,27.0,24.0,27.0,1.0,3.0,,,90.0,65.0,7.2,5.0,0.07,0.0111,0.0130434,2,,,1.0,,1.0,3.0,,,,1.0,1.0,1.0,2.0,2.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,
11451137,away,Konyaspor,Bruno Paz,bruno-paz,B. Paz,M,80,178,194,M,845821,EUR,893289600,M,23,23,False,44.0,40.0,3.0,1.0,23.0,24.0,17.0,20.0,1.0,4.0,,,75.0,51.0,6.8,4.0,0.0,0.0,0.0201091,0,,,,,7.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,,,,5.0,1.0,,,,,,,,,,,,,,
11451137,away,Konyaspor,Robert Murić,robert-muric,R. Murić,M,,182,210,M,283853,EUR,826588800,M,7,7,False,14.0,12.0,2.0,2.0,5.0,6.0,7.0,8.0,,2.0,,,62.0,15.0,6.8,2.0,0.0158,0.0,0.0115427,1,,,,,2.0,,2.0,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,
11451137,away,Konyaspor,Alexandru Cicâldău,alexandru-cicaldau,A. Cicâldău,M,20,178,682,M,827540,EUR,868320000,M,8,8,False,28.0,20.0,1.0,,10.0,10.0,11.0,22.0,,2.0,,,62.0,46.0,7.2,14.0,0.0209,0.0,0.173636,1,,,4.0,1.0,3.0,7.0,1.0,1.0,,1.0,3.0,1.0,2.0,3.0,1.0,,,,2.0,1.0,,,,,1.0,,,,,,1.0,,
11451137,away,Konyaspor,Konrad Michalak,konrad-michalak,K. Michalak,M,71,174,588,M,851243,EUR,874627200,M,77,77,False,19.0,16.0,1.0,,1.0,2.0,15.0,20.0,,4.0,,,75.0,31.0,6.7,9.0,0.0295,0.0172,0.0444464,1,,,3.0,,3.0,3.0,,,,1.0,,,,2.0,,4.0,1.0,,,,1.0,Konrad,Michalak,,,,,,,,,,
11451137,away,Konyaspor,Sokol Cikalleshi,sokol-cikalleshi,S. Cikalleshi,F,,185,338,M,81138,EUR,646444800,F,17,17,False,14.0,10.0,2.0,1.0,4.0,4.0,6.0,10.0,,2.0,,,90.0,33.0,7.1,12.0,0.6516,0.4387,0.0199357,4,,,,1.0,6.0,4.0,1.0,3.0,,,1.0,1.0,5.0,2.0,,1.0,1.0,1.0,,,2.0,,,2.0,,,,,1.0,,,2.0,1.0
11451137,away,Konyaspor,Yunus Malli,yunus-malli,Y. Malli,M,,179,114,M,136262,EUR,698889600,M,10,10,True,11.0,8.0,,,1.0,1.0,7.0,11.0,,,,,28.0,15.0,6.6,5.0,0.0,0.0,0.0146741,0,,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11451137,away,Konyaspor,Marlos Moreno,marlos-moreno,M. Moreno,F,7,173,1658,M,818942,EUR,843177600,F,70,70,True,10.0,10.0,,,1.0,1.0,9.0,9.0,,2.0,,,28.0,16.0,6.8,1.0,0.0476,0.0,0.0127717,2,,,,,,2.0,,,,,,,1.0,,,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,
11451137,away,Konyaspor,Louka Prip,prip-louka,L. Prip,M,,182,142,M,976127,EUR,867542400,F,11,11,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,,,15.0,7.0,6.5,2.0,0.0,0.0,0.00590122,0,,,,1.0,2.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,
11451137,away,Konyaspor,Steven​ N'Zonzi,steven-nzonzi,S. N'Zonzi,M,15,196,565,M,51652,EUR,598147200,M,37,37,True,9.0,6.0,1.0,,2.0,2.0,4.0,7.0,1.0,,,,15.0,11.0,6.6,3.0,0.0,0.0,0.00333238,0,,,,1.0,2.0,3.0,1.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11451137,away,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Deniz Ertas,,,,,,,,,,,
11451137,away,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451137,away,Konyaspor,Metehan Mert,metehan-mert,M. Mert,D,14,189,20,M,962535,EUR,925516800,D,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451137,away,Konyaspor,Kahraman Demirtaş,kahraman-demirtas,K. Demirtaş,D,47,184,25,M,845313,EUR,762480000,D,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451137,away,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Ogulcan Ülgün,,,,,,,,,,,
11451137,away,Konyaspor,Mehmet Ali Büyüksayar,buyuksayar-mehmet-ali,M. A. Büyüksayar,F,42,166,33,M,1390214,EUR,1083974400,M,42,42,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Mehmet,Ali Büyüksayar,,,,,,,,,,
