match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_hitWoodwork,player_sofascoreId,captain,stat_wonTackle,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_outfielderBlock,stat_bigChanceMissed
11067281,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190.0,551,M,844576,EUR,871948800.0,G,1,1,False,24.0,17.0,13.0,6.0,11.0,13.0,6.0,11.0,2.0,1.0,6.0,2.0,1.0,3.0,3.0,1.0,90.0,33.0,7.6,7.0,0.0,0.0,0.00559089,0,0.9982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067281,home,Red Bull Bragantino,Aderlan,aderlan,Aderlan,D,13,180.0,379,M,584432,EUR,650937600.0,D,13,13,False,58.0,48.0,5.0,,18.0,20.0,30.0,44.0,5.0,2.0,7.0,,,,,,90.0,86.0,6.4,17.0,0.0,0.0,0.0330134,0,,6.0,1.0,2.0,7.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11067281,home,Red Bull Bragantino,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186.0,474,M,977676,EUR,983145600.0,D,2,2,False,45.0,35.0,7.0,1.0,17.0,21.0,18.0,24.0,4.0,4.0,6.0,,,,,,90.0,53.0,6.8,10.0,0.1321,0.0,0.00963506,1,,,3.0,2.0,6.0,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,
11067281,home,Red Bull Bragantino,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185.0,10970,M,869643,EUR,820627200.0,D,3,3,False,70.0,62.0,12.0,8.0,25.0,27.0,37.0,43.0,3.0,4.0,15.0,,,,,,90.0,80.0,7.6,9.0,0.0,0.0,0.213611,0,,,1.0,2.0,2.0,,,,2.0,1.0,1.0,2.0,,,leortiz33,True,1.0,,,,,,,,,,,,,
11067281,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176.0,909,M,870556,EUR,868147200.0,D,29,29,False,83.0,64.0,7.0,4.0,22.0,27.0,42.0,60.0,9.0,3.0,14.0,4.0,,,,,90.0,123.0,8.1,28.0,0.0266,0.0,0.0645497,1,,4.0,1.0,3.0,3.0,,,,5.0,2.0,3.0,2.0,1.0,,,,2.0,4.0,,,,,,,,,,,,
11067281,home,Red Bull Bragantino,Yani Quintero,yani-quintero,Yani Quintero,M,13,182.0,72,M,1000298,EUR,1013904000.0,M,14,14,False,33.0,30.0,4.0,3.0,11.0,12.0,19.0,21.0,3.0,,4.0,,,,,,45.0,38.0,6.8,4.0,0.0,0.0,0.0298285,0,,,,1.0,3.0,,1.0,1.0,1.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,
11067281,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183.0,759,M,840150,EUR,899164800.0,M,35,35,False,58.0,50.0,3.0,2.0,21.0,22.0,29.0,37.0,5.0,3.0,10.0,,,,,,90.0,76.0,7.4,12.0,0.0386,0.042,0.038217,2,,1.0,,,4.0,1.0,1.0,,2.0,5.0,2.0,1.0,,,,,3.0,2.0,1.0,1.0,,,,,,,,,,
11067281,home,Red Bull Bragantino,Helinho,helinho,Helinho,M,11,175.0,1509,M,906837,EUR,956620800.0,M,11,11,False,33.0,27.0,3.0,3.0,4.0,5.0,25.0,38.0,5.0,,2.0,2.0,,,,,57.0,58.0,6.8,19.0,0.0145,0.0,0.133081,1,,10.0,,,6.0,1.0,3.0,2.0,,1.0,2.0,,,,,,1.0,2.0,,1.0,,,2.0,2.0,,,,,,
11067281,home,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176.0,308,M,1463904,EUR,1082678400.0,M,22,22,False,22.0,17.0,2.0,2.0,4.0,5.0,13.0,18.0,4.0,,1.0,,,,,,78.0,36.0,6.0,11.0,0.008,0.0,0.0162583,1,,1.0,2.0,,10.0,3.0,4.0,3.0,1.0,1.0,2.0,,,,,,1.0,2.0,,1.0,,,,2.0,,,,,,
11067281,home,Red Bull Bragantino,Sorriso,sorriso,Sorriso,M,7,175.0,553,M,1105595,EUR,982886400.0,M,27,27,False,19.0,16.0,1.0,1.0,2.0,2.0,14.0,22.0,2.0,,2.0,1.0,,,,,45.0,39.0,6.4,16.0,0.0129,0.0,0.0133461,1,,5.0,1.0,,4.0,,1.0,,,1.0,,,,,,,1.0,5.0,,1.0,Sorriso,,,2.0,,,,,,
11067281,home,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186.0,801,M,1018547,EUR,1018137600.0,F,18,18,False,14.0,10.0,,,,1.0,11.0,14.0,4.0,,1.0,1.0,,,,,78.0,29.0,7.4,10.0,1.0486,1.0791,0.0297726,2,,1.0,,2.0,5.0,2.0,,,,1.0,3.0,1.0,,,,,1.0,6.0,2.0,,,,1.0,,1.0,,,,,
11067281,home,Red Bull Bragantino,Luan Cândido,luan-candido,L. Cândido,D,36,187.0,716,M,905459,EUR,981072000.0,D,36,36,True,20.0,18.0,1.0,1.0,11.0,11.0,7.0,9.0,5.0,1.0,,,,,,,45.0,33.0,6.7,6.0,0.0,0.0,0.00496977,0,,,1.0,2.0,3.0,,2.0,1.0,,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,
11067281,home,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181.0,1064,M,982405,EUR,922924800.0,F,28,28,True,9.0,8.0,1.0,,3.0,4.0,7.0,7.0,2.0,1.0,3.0,,,,,,45.0,19.0,6.8,5.0,0.0,0.0,0.129661,0,,2.0,1.0,,3.0,,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,3.0,,,,,2.0,1.0,,,,,,
11067281,home,Red Bull Bragantino,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175.0,7172,M,1175553,EUR,1124323200.0,F,25,25,True,24.0,18.0,2.0,1.0,3.0,4.0,15.0,21.0,3.0,,2.0,1.0,,,,,33.0,33.0,7.3,8.0,0.05,0.0,0.225905,1,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,Matheus Gonçalves,,,,,1.0,1.0,1.0,,
11067281,home,Red Bull Bragantino,Talisson,talisson,Talisson,M,33,188.0,167,M,1463902,EUR,1021939200.0,F,21,21,True,5.0,2.0,,,,1.0,2.0,4.0,,,1.0,,,,,,12.0,12.0,7.3,5.0,0.2991,0.8829,0.0013599,1,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,Talisson,,,,1.0,,,,1.0,
11067281,home,Red Bull Bragantino,Alerrandro,alerrandro,Alerrandro,F,9,180.0,1551,M,923948,EUR,947635200.0,F,9,9,True,3.0,3.0,,,,,3.0,3.0,1.0,,1.0,1.0,,,,,12.0,6.0,6.6,1.0,0.0,0.0,0.00552662,0,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
11067281,home,Red Bull Bragantino,Maycon Cleiton,maycon-cleiton,Maycon Cleiton,G,26,191.0,86,M,1017233,EUR,910483200.0,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067281,home,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178.0,87,M,1097858,EUR,1013644800.0,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067281,home,Red Bull Bragantino,Jhonny,jhonny,Jhonny,D,2,179.0,101,M,1185449,EUR,1018915200.0,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Jhonny,,,,,,,,,
11067281,home,Red Bull Bragantino,Luan Patrick,luan-patrick,Luan Patrick,D,30,190.0,250,M,1002565,EUR,1011484800.0,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067281,home,Red Bull Bragantino,Lucão,lucao,Lucão,D,13,188.0,26,M,1467004,EUR,890784000.0,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Lucão,,,,,,,,,
11067281,home,Red Bull Bragantino,Ignacio Laquintana,ignacio-laquintana,I. Laquintana,M,19,177.0,612,M,948004,EUR,917827200.0,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067281,home,Red Bull Bragantino,Caetano,caetano,Caetano,M,14,,7,M,1093361,EUR,,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Caetano,,,,,,,,,
11067281,away,Cuiabá,Walter,walter,Walter,G,22,188.0,774,M,329055,EUR,564192000.0,G,1,1,False,24.0,11.0,19.0,6.0,7.0,9.0,4.0,15.0,,2.0,7.0,,,1.0,2.0,2.0,90.0,35.0,6.6,14.0,0.0,0.0,0.00069131,0,0.004,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,
11067281,away,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188.0,291,M,953736,EUR,923443200.0,D,2,2,False,25.0,14.0,1.0,1.0,11.0,19.0,3.0,6.0,5.0,4.0,4.0,1.0,,,,,84.0,60.0,6.6,20.0,0.0,0.0,0.167875,0,,,,1.0,3.0,1.0,2.0,1.0,3.0,2.0,,,,,,,1.0,2.0,,,,,,1.0,,,,,,
11067281,away,Cuiabá,Marllon,marllon,Marllon,D,3,184.0,365,M,221206,EUR,703382400.0,D,4,4,False,30.0,21.0,6.0,3.0,15.0,21.0,6.0,9.0,3.0,5.0,8.0,1.0,,,,,90.0,43.0,6.5,9.0,0.0,0.0,0.00401686,0,,,2.0,,2.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,
