match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_totalCross,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_wasFouled,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_goals,stat_totalOffside,stat_wonContest,stat_goalAssist,stat_bigChanceCreated
11352415,home,Crystal Palace,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,30,30,False,20.0,9.0,15.0,4.0,5.0,7.0,4.0,13.0,7.0,2.0,2.0,1.0,1.0,90.0,25.0,6.0,11.0,0.00069679,0,-1.1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352415,home,Crystal Palace,Daniel Muñoz,,,daniel-munoz,D. Muñoz,M,2,183,12060,M,daniel.chitiva,870360,EUR,833068800,D,12,12,False,23.0,16.0,1.0,,9.0,9.0,7.0,14.0,4.0,,,,,90.0,45.0,6.7,12.0,0.0247966,0,,1.0,2.0,7.0,5.0,3.0,1.0,5.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
11352415,home,Crystal Palace,Joachim Andersen,,,joachim-andersen,J. Andersen,D,5,190,2378,M,,362682,EUR,833500800,D,16,16,False,28.0,14.0,16.0,4.0,8.0,12.0,6.0,17.0,4.0,,,,,90.0,42.0,6.4,15.0,0.00336347,0,,1.0,1.0,1.0,1.0,,,6.0,1.0,4.0,,,,,,True,1.0,,,,,,,,,,,,,
11352415,home,Crystal Palace,Chris Richards,,,chris-richards,C. Richards,D,26,188,2004,M,,931844,EUR,954201600,D,26,26,False,18.0,13.0,5.0,2.0,9.0,12.0,4.0,6.0,1.0,,,,,90.0,39.0,6.9,5.0,0.00111345,1,,2.0,2.0,2.0,3.0,,,13.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.0401,,,,,,,,,,,
11352415,home,Crystal Palace,Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,D,3,3,False,27.0,13.0,10.0,1.0,6.0,12.0,7.0,15.0,8.0,,,,,90.0,40.0,6.2,16.0,0.00296548,0,,,,,3.0,,,2.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,
11352415,home,Crystal Palace,Adam Wharton,,,adam-wharton,A. Wharton,M,20,182,5795,M,,1109771,EUR,1076025600,M,20,20,False,31.0,22.0,4.0,2.0,11.0,14.0,11.0,17.0,3.0,,,,,90.0,48.0,7.2,12.0,0.00861369,0,,1.0,1.0,4.0,9.0,1.0,,2.0,,3.0,7.0,6.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
11352415,home,Crystal Palace,Jordan Ayew,,,jordan-ayew,J. Ayew,F,9,182,13272,M,jordanayew9,103045,EUR,684547200,M,9,9,False,17.0,12.0,1.0,,3.0,3.0,9.0,15.0,3.0,,,,,90.0,37.0,6.6,10.0,0.00889909,2,,3.0,4.0,7.0,8.0,1.0,,2.0,,,1.0,,3.0,4.0,,,1.0,,0.0633,,3.0,1.0,1.0,0.0269,,,,,,
11352415,home,Crystal Palace,Will Hughes,,,will-hughes,W. Hughes,M,19,185,1026,M,,193554,EUR,798076800,M,19,19,False,15.0,12.0,,,8.0,9.0,6.0,8.0,2.0,,,,,79.0,24.0,7.6,3.0,0.153204,0,,,,,5.0,,,1.0,1.0,,3.0,3.0,,,4.0,,2.0,,,,2.0,,,,2.0,,,,,
11352415,home,Crystal Palace,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,False,28.0,21.0,3.0,1.0,12.0,17.0,9.0,11.0,9.0,,,,,90.0,41.0,7.1,9.0,0.00650549,3,,,3.0,4.0,3.0,,1.0,3.0,,,,,,2.0,,,,2.0,0.114,1.0,,1.0,,0.3582,,1.0,,,,
11352415,home,Crystal Palace,Matheus França,Matheus França,,matheus-franca,Matheus França,F,9,184,3714,M,,1116593,EUR,1080777600,M,11,11,False,16.0,12.0,1.0,1.0,8.0,9.0,4.0,8.0,9.0,,,,,84.0,36.0,6.2,14.0,0.0392615,3,,3.0,,16.0,3.0,4.0,4.0,1.0,,1.0,3.0,3.0,3.0,3.0,1.0,,1.0,1.0,0.1205,2.0,,1.0,1.0,0.0447,,,1.0,,,
