match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_keyPass,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_challengeLost,stat_wonTackle,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_totalCross,stat_bigChanceCreated,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_lastManTackle,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAShot,player_lastName,stat_penaltyConceded
12437806,home,Barcelona,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196.0,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,25,25,False,42.0,38.0,13.0,9.0,0.0,37.0,38.0,1.0,4.0,1.0,12.0,4.0,4.0,90.0,54.0,7.9,4.0,0.00022373,0,0.9715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437806,home,Barcelona,Hector Fort,fort-hector,H. Fort,D,39,185.0,45892,M,hctorfort,1402908,EUR,1154476800,D,32,32,False,29.0,25.0,1.0,1.0,0.0,16.0,20.0,9.0,9.0,,2.0,,,66.0,46.0,6.7,7.0,0.0636065,0,,Héctor Fort,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437806,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184.0,156448,M,PauCubarsí,1402913,EUR,1169424000,D,2,2,False,89.0,78.0,8.0,6.0,0.0,61.0,68.0,17.0,21.0,2.0,2.0,,,81.0,95.0,6.9,12.0,0.0112001,0,,Pau Cubarsí,,,,,,3.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437806,home,Barcelona,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181.0,62317,M,IñigoMartínez,173883,EUR,674438400,D,5,5,False,51.0,43.0,6.0,3.0,0.0,27.0,32.0,16.0,19.0,7.0,3.0,,,90.0,67.0,7.8,8.0,0.00457626,0,,,1.0,4.0,,2.0,,3.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12437806,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175.0,128076,M,AlejandroBalde,997035,EUR,1066435200,D,3,3,False,46.0,41.0,,,0.0,20.0,21.0,21.0,27.0,3.0,7.0,,,90.0,67.0,7.4,12.0,0.13959,0,,,,3.0,2.0,,2.0,1.0,5.0,5.0,4.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12437806,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180.0,192664,M,Frenkie,795222,EUR,863395200,M,21,21,False,83.0,76.0,3.0,2.0,0.0,43.0,46.0,33.0,37.0,1.0,8.0,,,88.0,90.0,7.1,7.0,0.0266342,0,,,,2.0,,1.0,,,4.0,1.0,1.0,1.0,2.0,,2.0,,,,,,True,,,,,,,,,,,,,,,,,,
12437806,home,Barcelona,Pedri,pedri,Pedri,M,8,174.0,636700,M,Pedri,992587,EUR,1038182400,M,8,8,False,69.0,62.0,2.0,1.0,0.0,26.0,28.0,36.0,43.0,,9.0,,,90.0,85.0,7.8,10.0,0.201085,0,,,,2.0,1.0,1.0,2.0,,6.0,2.0,2.0,3.0,1.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12437806,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180.0,1693852,M,Lamiyamal,1402912,EUR,1184284800,M,19,19,False,29.0,20.0,2.0,1.0,0.0,5.0,6.0,17.0,26.0,,8.0,,,90.0,56.0,6.4,23.0,0.101353,4,,,,7.0,3.0,,1.0,,6.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,,3.0,,7.0,,2.0,2.0,1.0,1.0,2.0,1.0,0.3584,0.1877,,,,,,,,,,
12437806,home,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173.0,250088,M,Gavi,1103693,EUR,1091664000,M,6,6,False,21.0,20.0,,,0.0,9.0,9.0,11.0,13.0,1.0,,,,66.0,31.0,6.7,3.0,0.00909876,0,,,,5.0,1.0,1.0,,2.0,4.0,,,1.0,1.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12437806,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176.0,878494,M,Raphinha,831005,EUR,850521600,M,11,11,False,23.0,19.0,1.0,1.0,0.0,11.0,12.0,9.0,15.0,,2.0,,,90.0,35.0,6.6,8.0,0.285751,6,,,1.0,5.0,,1.0,1.0,1.0,1.0,,,,2.0,,,2.0,,4.0,1.0,1.0,,1.0,3.0,3.0,3.0,,,1.023,0.4724,,,,,,,,,,
