match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_goals,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_wasFouled,stat_outfielderBlock,stat_challengeLost,stat_blockedScoringAttempt,stat_totalOffside,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
10434128,home,Gaziantep FK,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2940,M,103457,EUR,677808000,G,1,1,False,True,20.0,14.0,11.0,5.0,10.0,10.0,4.0,10.0,2.0,4.0,1.0,2.0,90.0,24.0,7.3,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434128,home,Gaziantep FK,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173,90,M,189627,EUR,749174400,D,70,70,False,,29.0,27.0,2.0,2.0,6.0,7.0,21.0,22.0,3.0,6.0,,,90.0,53.0,7.0,10.0,2,6.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
10434128,home,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,5,185,90,M,355004,EUR,855792000,D,15,15,False,,30.0,27.0,6.0,3.0,16.0,18.0,11.0,12.0,3.0,6.0,,,90.0,34.0,7.4,3.0,1,3.0,,,,,,1.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
10434128,home,Gaziantep FK,Papy Djilobodji,papy-djilobodji,P. Djilobodji,D,3,193,176,M,106661,EUR,596937600,D,3,3,False,,33.0,29.0,3.0,1.0,19.0,19.0,11.0,15.0,6.0,5.0,,,90.0,45.0,7.2,4.0,1,2.0,2.0,,,,1.0,,1.0,,,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
10434128,home,Gaziantep FK,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182,55,M,320905,EUR,738979200,D,16,16,False,,31.0,19.0,4.0,2.0,8.0,13.0,11.0,20.0,1.0,3.0,,,90.0,53.0,7.1,16.0,0,2.0,5.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,2.0,,3.0,,1.0,,,,,,,,,,
10434128,home,Gaziantep FK,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,M,8,8,False,,42.0,34.0,6.0,2.0,14.0,16.0,20.0,26.0,1.0,4.0,,,90.0,56.0,7.2,10.0,3,2.0,2.0,1.0,,,,2.0,3.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,
10434128,home,Gaziantep FK,Lazar Marković,lazar-markovic,L. Marković,M,50,175,324,M,98461,EUR,762566400,M,50,50,False,,24.0,23.0,,,3.0,3.0,20.0,24.0,,1.0,,,59.0,36.0,6.8,7.0,0,3.0,2.0,2.0,3.0,2.0,,,,,,,,2.0,,,3.0,,,,,,,1.0,,,,,,,
10434128,home,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175,69,M,226992,EUR,802915200,M,5,5,False,,25.0,20.0,,,7.0,7.0,13.0,19.0,,8.0,,,74.0,43.0,7.0,11.0,2,8.0,7.0,1.0,2.0,,1.0,,2.0,4.0,3.0,1.0,3.0,1.0,,,1.0,,1.0,2.0,,2.0,1.0,,,,,,,,
10434128,home,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177,797,M,180511,EUR,647395200,M,44,44,False,,52.0,45.0,6.0,6.0,17.0,17.0,32.0,46.0,,6.0,,,90.0,79.0,9.0,18.0,5,4.0,5.0,2.0,6.0,5.0,3.0,2.0,,,,1.0,1.0,5.0,,,11.0,4.0,,,,,,,,,1.0,2.0,,,
10434128,home,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175,564,M,899069,EUR,862790400,M,17,17,False,,30.0,24.0,3.0,1.0,8.0,9.0,17.0,22.0,1.0,7.0,,,88.0,49.0,7.5,11.0,1,4.0,6.0,1.0,3.0,2.0,1.0,,1.0,2.0,2.0,3.0,1.0,2.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,
10434128,home,Gaziantep FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1262,M,841012,EUR,833155200,F,25,25,False,,13.0,11.0,,,5.0,5.0,7.0,9.0,,4.0,,,74.0,28.0,6.7,5.0,4,5.0,2.0,2.0,,,1.0,2.0,,,,1.0,,1.0,2.0,,1.0,1.0,,2.0,,1.0,1.0,,,,,,1.0,,
10434128,home,Gaziantep FK,Mirza Cihan,mirza-cihan,M. Cihan,M,8,175,30,M,909289,EUR,972518400,M,26,26,True,,6.0,4.0,,,2.0,3.0,2.0,3.0,,1.0,,,31.0,15.0,6.6,6.0,0,3.0,3.0,,2.0,1.0,,,,1.0,1.0,2.0,,,2.0,,,,,1.0,,,,1.0,,,,,,,
10434128,home,Gaziantep FK,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,20,176,57,M,344225,EUR,788572800,M,19,19,True,,5.0,3.0,1.0,,2.0,2.0,1.0,3.0,,1.0,,,16.0,5.0,6.4,2.0,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10434128,home,Gaziantep FK,Tomáš Pekhart,tomas-pekhart,T. Pekhart,F,17,194,281,M,41999,EUR,612144000,F,9,9,True,,4.0,3.0,,,1.0,1.0,2.0,3.0,1.0,,,,16.0,9.0,6.4,1.0,1,,3.0,,,,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,
10434128,home,Gaziantep FK,Valmir Veliu,valmir-veliu,V. Veliu,M,7,180,51,M,1014717,EUR,960076800,F,7,7,True,,,,,,,,,,,,,,9.0,1.0,6.5,,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10434128,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196,109,M,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434128,home,Gaziantep FK,Alin Toșca,alin-tosca,A. Toșca,D,,181,130,M,110210,EUR,700531200,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434128,home,Gaziantep FK,Halil Ibrahim Pehlivan,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,18,M,777291,EUR,745891200,D,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
