match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_dispossessed,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_outfielderBlock,stat_hitWoodwork,stat_bigChanceCreated
11453114,home,Al-Ahli,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195.0,19839,M,edou_mendy,845074,EUR,699408000,G,16,16,False,15.0,15.0,1.0,1.0,0.0,15.0,15.0,4.0,90.0,18.0,6.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453114,home,Al-Ahli,Rayan Hamed,Rayan Hamed,,rayan-hamed,R. Hamed,D,46,176.0,226,M,,1429251,EUR,1018656000,D,46,46,False,81.0,74.0,3.0,,0.0,22.0,23.0,4.0,90.0,93.0,7.1,0,52.0,60.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,9.0,1.0,,,,,,,,,,,,,,,,,,,
11453114,home,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,,888949,EUR,911779200,D,3,3,False,88.0,81.0,12.0,7.0,0.0,24.0,25.0,11.0,90.0,98.0,7.7,2,57.0,63.0,,3.0,2.0,5.0,4.0,2.0,,,2.0,,7.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11453114,home,Al-Ahli,Abdulbaset Hindi,,,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,,949218,EUR,854841600,D,37,37,False,79.0,71.0,7.0,6.0,0.0,27.0,30.0,3.0,90.0,87.0,7.1,0,44.0,49.0,,1.0,5.0,3.0,5.0,,,,,,10.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,,
11453114,home,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,,1066588,EUR,948931200,D,31,31,False,46.0,42.0,1.0,,0.0,17.0,17.0,4.0,90.0,76.0,7.6,1,26.0,38.0,9.0,,,1.0,6.0,,4.0,1.0,1.0,,17.0,3.0,,1.0,2.0,,1.0,2.0,1.0,1.0,4.0,,,,,,,,,,
11453114,home,Al-Ahli,Mohammed Al-Majhad,,,mohammed-al-majhad,M. Al-Majhad,M,29,177.0,80,M,,893260,EUR,900547200,M,29,29,False,75.0,63.0,9.0,6.0,0.0,18.0,19.0,6.0,90.0,90.0,7.7,3,45.0,56.0,,,1.0,3.0,6.0,,3.0,2.0,,3.0,12.0,1.0,1.0,,1.0,,,2.0,2.0,2.0,,,,,,,,,,,
11453114,home,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183.0,43381,M,franckkessie,359226,EUR,850953600,M,79,79,False,72.0,58.0,8.0,4.0,0.0,14.0,15.0,6.0,90.0,85.0,7.1,3,44.0,58.0,1.0,,1.0,3.0,1.0,1.0,,,,2.0,19.0,,1.0,1.0,1.0,,,1.0,,1.0,3.0,True,1.0,,,,,,,,
11453114,home,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,RMahrez,158213,EUR,667094400,M,7,7,False,75.0,67.0,8.0,8.0,0.0,11.0,12.0,3.0,90.0,115.0,8.6,6,59.0,75.0,12.0,,1.0,3.0,8.0,,2.0,1.0,2.0,,22.0,4.0,2.0,,,,3.0,6.0,3.0,3.0,2.0,,1.0,1.0,,,,,,,
11453114,home,Al-Ahli,Gabri Veiga,,,gabri-veiga,G. Veiga,M,10,184.0,5191,M,,1010505,EUR,1022457600,M,24,24,False,35.0,31.0,,,0.0,3.0,3.0,3.0,90.0,60.0,8.1,3,30.0,38.0,6.0,,,4.0,7.0,2.0,4.0,4.0,1.0,1.0,13.0,4.0,3.0,,1.0,,2.0,3.0,2.0,,4.0,,,,,,,,,,
11453114,home,Al-Ahli,Allan Saint-Maximin,,,allan-saint-maximin,A. Saint-Maximin,F,9,173.0,12636,M,st_maximin,347010,EUR,858124800,M,97,97,False,28.0,26.0,,,0.0,3.0,5.0,7.0,82.0,45.0,6.9,0,23.0,25.0,2.0,,,6.0,6.0,2.0,1.0,1.0,1.0,,12.0,,,,,1.0,,7.0,4.0,,3.0,,,,,,,,,,
