match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_outfielderBlock,stat_fouls,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11406841,home,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,9,9,False,29.0,20.0,,,7.0,12.0,13.0,18.0,5.0,,,,,90.0,47.0,7.2,16.0,0.0853836,1,,2.0,2.0,6.0,7.0,1.0,1.0,1.0,,,4.0,3.0,2.0,,1.0,,,0.0218,,1.0,1.0,1.0,3.0,2.0,,,,,,,,,1.0,,
11406841,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,,98212,EUR,751248000,D,22,22,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,15.0,5.0,6.6,1.0,0.00023604,0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11406841,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,,14718,EUR,580348800,D,29,29,True,7.0,5.0,3.0,2.0,2.0,3.0,3.0,4.0,,,,,,15.0,11.0,6.8,2.0,0.00132989,0,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406841,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,,850891,EUR,852508800,M,20,20,True,11.0,10.0,1.0,,5.0,5.0,5.0,6.0,1.0,,,,,9.0,16.0,6.9,1.0,0.00219332,1,,,,1.0,2.0,,,,1.0,1.0,,,,,,1.0,,0.1133,,1.0,,,1.0,1.0,,,,,,,,,,,
11406841,home,Bologna,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7762,M,o.elazzouzi,1127191,EUR,991094400,M,17,17,True,9.0,8.0,1.0,,6.0,6.0,3.0,4.0,1.0,,,,,8.0,14.0,6.5,3.0,0.0431001,0,,2.0,,4.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,Oussama El Azzouzi,,,,,,,1.0,,,
11406841,home,Bologna,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179,1272,M,,834597,EUR,901324800,F,10,10,True,3.0,3.0,,,,,3.0,5.0,1.0,,,,,8.0,5.0,6.6,2.0,0.00078958,0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
11406841,home,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406841,home,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406841,home,Bologna,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,richycala,957602,EUR,1021766400,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406841,home,Bologna,Mihajlo Ilić,mihajlo-ilic,M. Ilić,D,15,192,608,M,,1193085,EUR,1054684800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406841,home,Bologna,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,AS56,901891,EUR,930441600,F,56,56,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406841,home,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,kacper_urbanski10,1012383,EUR,1094515200,M,82,82,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406841,home,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,263,M,,1137366,EUR,1088467200,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406841,home,Bologna,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1820,M,,826064,EUR,922838400,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406841,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,,814882,EUR,889660800,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406841,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,,253391,EUR,820454400,G,1,1,False,26.0,17.0,15.0,6.0,13.0,17.0,4.0,9.0,3.0,,,1.0,1.0,90.0,33.0,6.4,10.0,0.00162816,0,-0.8333,,1.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
11406841,away,Hellas Verona,Fabien Centonze,fabien-centonze,F. Centonze,D,18,182,177,M,,802034,EUR,821750400,D,18,18,False,15.0,11.0,2.0,1.0,5.0,7.0,7.0,11.0,,,,,,58.0,37.0,6.8,9.0,0.0286462,0,,,1.0,2.0,1.0,,,4.0,,,,,1.0,,,,4.0,,,,3.0,1.0,1.0,,,,,,,,,1.0,,,
11406841,away,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,,812829,EUR,812764800,D,23,23,False,44.0,36.0,10.0,6.0,19.0,20.0,17.0,25.0,7.0,,,,,90.0,60.0,7.1,12.0,0.0280419,0,,,2.0,3.0,6.0,,,3.0,1.0,,3.0,2.0,,,,,,,3.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,
11406841,away,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,,288321,EUR,800928000,D,27,27,False,65.0,60.0,3.0,2.0,35.0,38.0,25.0,27.0,2.0,,,,,90.0,74.0,6.8,5.0,0.0151097,0,,2.0,1.0,3.0,6.0,,,1.0,4.0,3.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,True,,,,
11406841,away,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,32,185,4400,M,,988037,EUR,978912000,D,32,32,False,37.0,24.0,6.0,2.0,10.0,15.0,14.0,23.0,2.0,,,,,90.0,62.0,6.6,17.0,0.0082624,0,,3.0,2.0,6.0,5.0,,,2.0,3.0,3.0,3.0,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,1.0,,
11406841,away,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1121,M,,246319,EUR,786585600,M,33,33,False,42.0,36.0,3.0,3.0,17.0,18.0,19.0,24.0,5.0,,,,,82.0,55.0,7.0,9.0,0.0181442,1,,,,5.0,5.0,2.0,,1.0,1.0,1.0,,1.0,,,,,1.0,0.0388,,3.0,,,3.0,3.0,,,,1.0,,0.251,,,,,
11406841,away,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183,687,M,,800408,EUR,860716800,M,25,25,False,40.0,31.0,6.0,3.0,17.0,22.0,14.0,18.0,6.0,,,,,90.0,57.0,6.8,12.0,0.0176248,0,,3.0,3.0,9.0,6.0,,,3.0,2.0,2.0,1.0,1.0,1.0,,,,4.0,,,2.0,,2.0,2.0,,,,,,,,,,,,
11406841,away,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175,1258,M,,964154,EUR,1023408000,M,31,31,False,12.0,10.0,1.0,,4.0,4.0,7.0,11.0,7.0,,,,,90.0,36.0,7.0,10.0,0.0714843,2,,,1.0,5.0,7.0,1.0,,,1.0,1.0,3.0,4.0,1.0,,1.0,,1.0,0.0383,,1.0,3.0,1.0,4.0,2.0,,,,1.0,,0.0597,,1.0,,,
11406841,away,Hellas Verona,Karol Świderski,karol-swiderski,K. Świderski,F,19,184,4787,M,swider9,576438,EUR,853977600,M,11,11,False,8.0,7.0,,,3.0,4.0,4.0,4.0,,,,,,58.0,17.0,6.7,5.0,0.0217127,0,,1.0,1.0,2.0,2.0,1.0,,3.0,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11406841,away,Hellas Verona,Michael Folorunsho,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,,869795,EUR,886809600,M,90,90,False,9.0,6.0,2.0,1.0,2.0,3.0,4.0,6.0,4.0,,,,,87.0,25.0,5.9,12.0,0.00404654,0,,4.0,1.0,9.0,3.0,1.0,,1.0,,,5.0,2.0,,,,,,,,,,1.0,3.0,,,,,,,,,,1.0,,
11406841,away,Hellas Verona,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1223,M,,1069244,EUR,931305600,F,17,17,False,12.0,7.0,1.0,1.0,1.0,1.0,6.0,12.0,2.0,,,,,82.0,24.0,6.9,11.0,0.0103198,1,,1.0,4.0,3.0,6.0,,,1.0,,,4.0,1.0,,,1.0,,,0.0281,,1.0,1.0,,2.0,1.0,,,,,,,,,1.0,,
11406841,away,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,,1096210,EUR,1000425600,F,38,38,True,7.0,6.0,,,4.0,4.0,2.0,4.0,,,,,,32.0,11.0,6.5,2.0,0.00187744,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11406841,away,Hellas Verona,Stefan Mitrović,stefan-mitrovic,S. Mitrović,F,75,181,903,M,,1019892,EUR,1029369600,F,10,10,True,9.0,9.0,,,3.0,3.0,6.0,6.0,3.0,,,,,32.0,13.0,6.5,3.0,0.0223595,0,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
11406841,away,Hellas Verona,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,,974863,EUR,955411200,M,21,21,True,6.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,,,,,8.0,8.0,6.4,4.0,0.00386839,0,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11406841,away,Hellas Verona,Thomas Henry,thomas-henry,T. Henry,F,9,191,450,M,,795541,EUR,780019200,F,9,9,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,,8.0,5.0,6.4,,0.00235617,3,,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,0.5128,,,,,,,,,,1.0,,0.6825,,,,,
11406841,away,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,,41157,EUR,653356800,M,8,8,True,2.0,,,,,1.0,,3.0,,,,,,3.0,5.0,,4.0,,0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
11406841,away,Hellas Verona,Mattia Chiesa,mattia-chiesa,M. Chiesa,G,1,190,62,M,,916322,EUR,963705600,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Mattia,Chiesa,,,,,,,,,
11406841,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406841,away,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,,1050692,EUR,1072569600,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406841,away,Hellas Verona,Rúben Vinagre,ruben-vinagre,R. Vinagre,D,19,174,703,M,,846441,EUR,923616000,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406841,away,Hellas Verona,Charlys,charlys,Charlys,M,8,186,163,M,,1466543,EUR,1077148800,M,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Charlys,,,,,,,,,,
11406841,away,Hellas Verona,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173,4290,M,reda.belahyane,1389689,EUR,1086048000,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Reda Belahyane,,,,,,,,,,
11406841,away,Hellas Verona,Elayis Tavsan,elayis-tavsan,E. Tavsan,F,7,183,302,M,,929631,EUR,988588800,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406841,away,Hellas Verona,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182,985,M,,284363,EUR,864172800,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
