match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_wonContest,stat_goals,stat_keyPass,stat_outfielderBlock,stat_lastManTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_shotOffTarget,stat_fouls,captain,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_accurateCross,stat_blockedScoringAttempt
14064505,home,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190.0,548,M,149656,EUR,770860800,G,38,38,False,27.0,15.0,21.0,9.0,0.0,9.0,12.0,6.0,15.0,1.0,1.0,1.0,6.0,2.0,3.0,7.0,1.0,90.0,39.0,8.1,14.0,0.00097906,0.9324,0,1.6894,0.02,-0.05,-0.08,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064505,home,Lorient,Joel Mugisha Mvuka,joel-mugisha-mvuka,J. Mvuka Mvuka,M,93,173.0,322,M,1027091,EUR,1037059200,D,93,93,False,13.0,8.0,1.0,,0.0,1.0,4.0,7.0,9.0,,8.0,2.0,3.0,,,,,77.0,30.0,6.8,8.0,0.00710536,,1,,-0.09,0.04,-0.07,,1.0,2.0,2.0,1.0,1.0,7.0,4.0,1.0,0.0315,0.0351,-0.12,,,,,,,,,,,,,,,,,,,,
14064505,home,Lorient,Igor Silva,igor-silva,I. Silva,D,2,173.0,235,M,831246,EUR,840585600,D,2,2,False,21.0,16.0,1.0,,0.0,8.0,8.0,8.0,13.0,1.0,6.0,3.0,2.0,,,,,90.0,44.0,7.7,8.0,0.00529317,,1,,0.01,0.16,-0.27,,,6.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0501,0.3804,0.56,,,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,
14064505,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190.0,3461,M,879618,EUR,896140800,D,3,3,False,24.0,19.0,8.0,3.0,0.0,15.0,15.0,4.0,9.0,1.0,3.0,7.0,2.0,,,,,90.0,36.0,7.2,5.0,0.00137869,,0,,0.05,0.03,0.75,,,1.0,,,2.0,2.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,
14064505,home,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177.0,1325,M,998241,EUR,969580800,D,44,44,False,24.0,14.0,10.0,3.0,0.0,8.0,13.0,6.0,11.0,1.0,7.0,5.0,2.0,,,,,90.0,40.0,7.0,11.0,0.0262053,,0,,0.13,0.04,-0.01,,,2.0,2.0,,1.0,3.0,3.0,2.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
14064505,home,Lorient,Arsène Kouassi,kan-guy-arsene-kouassi,A. Kouassi,D,43,178.0,5287,M,1855502,EUR,1094860800,D,43,43,False,16.0,14.0,,,0.0,9.0,11.0,5.0,5.0,1.0,3.0,2.0,4.0,,,,,90.0,40.0,6.7,12.0,0.00399886,,0,,-0.04,0.25,-0.04,,4.0,2.0,2.0,,1.0,1.0,,1.0,,,,Kan Guy Arsène Kouassi,,,,,,,,,3.0,,,,,,,,,,
14064505,home,Lorient,Karim Dermane,karim-dermane,K. Dermane,M,29,193.0,3326,M,1130307,EUR,1072396800,M,29,29,False,19.0,12.0,2.0,,0.0,5.0,6.0,7.0,13.0,,3.0,1.0,6.0,,,,,69.0,27.0,6.5,8.0,0.0113624,,1,,0.08,0.18,-0.06,,,4.0,,,,1.0,1.0,2.0,0.0383,,0.0,Karim Dermane,,,1.0,,,,,,,1.0,1.0,2.0,,,,,,,
14064505,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170.0,153,M,296434,EUR,728524800,M,6,6,False,22.0,19.0,3.0,1.0,0.0,10.0,10.0,9.0,12.0,1.0,4.0,5.0,4.0,,,,,90.0,36.0,7.0,4.0,0.0558283,,0,,0.31,0.07,0.24,,,4.0,,,1.0,2.0,2.0,1.0,,,,,,2.0,1.0,,,1.0,,,,1.0,,,True,,,,,,
14064505,home,Lorient,Noah Cadiou,cadiou-noah,N. Cadiou,M,8,191.0,107,M,993952,EUR,909360000,M,8,8,False,19.0,17.0,3.0,1.0,0.0,9.0,10.0,8.0,9.0,1.0,1.0,1.0,2.0,,,,,89.0,30.0,6.2,6.0,0.00816732,,0,,0.06,0.08,-0.05,,1.0,5.0,,,,,,,,,,,,2.0,1.0,,,,2.0,,1.0,2.0,,1.0,,,,,,,
14064505,home,Lorient,Pablo Pagis,pablo-pagis,P. Pagis,M,10,181.0,437,M,1174462,EUR,1041120000,M,10,10,False,17.0,15.0,2.0,1.0,0.0,10.0,10.0,5.0,7.0,,1.0,2.0,6.0,,,,,68.0,27.0,6.3,5.0,0.00764164,,0,,0.03,0.13,-0.1,,,4.0,,,2.0,,,1.0,,,,Pablo Pagis,,1.0,2.0,,,,,,2.0,,,1.0,,,,,,,
