match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_interceptionWon,stat_clearanceOffLine,stat_fouls,stat_totalOffside,stat_goals,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
13455807,home,Preston North End,Will Keane,will-keane,W. Keane,F,27,188.0,149,M,98431,EUR,726710400,F,7,7,False,12.0,10.0,2.0,1.0,0.0,3.0,3.0,7.0,9.0,2.0,5.0,,,,77.0,19.0,7.7,4.0,1,,2.0,3.0,3.0,,1.0,,1.0,,,,2.0,1.0,1.0,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,
13455807,home,Preston North End,Andrew Hughes,andrew-hughes,A. Hughes,D,16,188.0,50,M,78368,EUR,707702400,D,16,16,True,5.0,4.0,1.0,,1.0,,1.0,4.0,4.0,1.0,2.0,,,,19.0,7.0,7.0,1.0,0,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,
13455807,home,Preston North End,Emil Riis Jacobsen,emil-riis-jacobsen,E. R. Jacobsen,F,18,190.0,400,M,920597,EUR,898646400,F,9,9,True,,,,,0.0,,,,1.0,,1.0,,,,13.0,5.0,5.9,4.0,0,1.0,,3.0,1.0,,,,,,,,1.0,1.0,,,,,2.0,,1.0,,,1.0,,,,,,,,,,
13455807,home,Preston North End,Ched Evans,ched-evans,C. Evans,F,17,183.0,49,M,31761,EUR,599270400,F,12,12,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,8.0,3.0,6.5,,0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
13455807,home,Preston North End,Sam Greenwood,sam-greenwood,S. Greenwood,F,90,180.0,627,M,980640,EUR,1012003200,M,20,20,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,,,,,,8.0,5.0,6.5,2.0,0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,
13455807,home,Preston North End,David Cornell,david-cornell,D. Cornell,G,13,180.0,39,M,73412,EUR,670118400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13455807,home,Preston North End,Patrick Bauer,patrick-bauer,P. Bauer,D,15,192.0,31,M,139520,EUR,720230400,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13455807,home,Preston North End,Troy Tarry,troy-tarry,T. Tarry,D,,,5,,2058621,EUR,1168560000,D,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Troy Tarry,,,,,,,,,,,,,,,,,,
13455807,home,Preston North End,Jayden Meghoma,meghoma-jayden,J. Meghoma,M,30,176.0,428,M,1410201,EUR,1151452800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Jayden Meghoma,,,,,,,,,,,,,,,,,,
13455807,home,Preston North End,Theo Carrol,theo-carrol,T. Carrol,M,,,7,M,2058620,EUR,1182384000,M,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Theo Carrol,,,,,,,,,,,,,,,,,,
13455807,away,Burnley,Václav Hladký,vaclav-hladky,V. Hladký,G,32,189.0,173,M,151518,EUR,658540800,G,32,32,False,32.0,20.0,14.0,3.0,0.0,17.0,18.0,3.0,14.0,2.0,10.0,,1.0,,90.0,43.0,6.1,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
13455807,away,Burnley,Oliver Sonne,oliver-sonne,O. Sonne,D,17,184.0,5401,M,1008456,EUR,973814400,D,2,2,False,47.0,34.0,8.0,1.0,0.0,15.0,19.0,19.0,28.0,6.0,4.0,,,,90.0,72.0,6.1,21.0,0,,3.0,6.0,4.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,oliiversonne
13455807,away,Burnley,Joe Worrall,joe-worrall,J. Worrall,D,4,193.0,315,M,838399,EUR,852854400,D,4,4,False,45.0,38.0,7.0,2.0,0.0,32.0,36.0,6.0,9.0,8.0,2.0,,,,90.0,60.0,6.5,8.0,0,,,4.0,6.0,,,,,,2.0,2.0,,2.0,,,,2.0,,,,1.0,,4.0,,,,,,,,,,
13455807,away,Burnley,Maxime Estève,maxime-esteve,M. Estève,D,5,192.0,1470,M,1117223,EUR,1022371200,D,5,5,False,42.0,29.0,6.0,1.0,0.0,23.0,29.0,6.0,13.0,9.0,3.0,,,,90.0,54.0,6.1,14.0,1,,2.0,3.0,1.0,,,,,,,,,,,Maxime Estève,,1.0,1.0,,,,,,,,,,1.0,,,,,
13455807,away,Burnley,Lucas Pires,lucas-pires,L. Pires,D,23,182.0,554,M,1136896,EUR,985392000,D,23,23,False,40.0,34.0,4.0,1.0,0.0,20.0,22.0,14.0,19.0,1.0,4.0,,,,90.0,55.0,6.3,12.0,1,1.0,,3.0,2.0,,,,,1.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,
13455807,away,Burnley,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185.0,480,M,36465,EUR,699148800,M,26,26,False,29.0,20.0,6.0,1.0,0.0,14.0,16.0,6.0,16.0,2.0,2.0,,,,58.0,37.0,6.3,13.0,0,3.0,,1.0,1.0,,,,,,,,,1.0,,Jonjo,Shelvey,,,,,,,,,,,1.0,,,,,,
13455807,away,Burnley,Josh Brownhill,josh-brownhill,J. Brownhill,M,8,179.0,822,M,358394,EUR,819331200,M,8,8,False,41.0,34.0,4.0,2.0,0.0,21.0,24.0,13.0,18.0,4.0,4.0,,,,90.0,51.0,6.5,9.0,1,1.0,,3.0,2.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,3.0,,,,,1.0,True,,,,
13455807,away,Burnley,Manuel Benson,manuel-benson,M. Benson,M,14,166.0,3188,M,552632,EUR,859507200,M,10,10,False,12.0,11.0,,,0.0,2.0,3.0,9.0,12.0,,4.0,,,,58.0,30.0,6.1,11.0,2,3.0,1.0,7.0,2.0,1.0,,1.0,,,,,2.0,2.0,,,,,3.0,,,,,,,,,2.0,1.0,,,,,
13455807,away,Burnley,Jeremy Sarmiento,jeremy-sarmiento,J. Sarmiento,M,45,178.0,5123,M,983816,EUR,1024185600,M,7,7,False,14.0,13.0,,,0.0,8.0,8.0,6.0,8.0,,3.0,,,,68.0,34.0,6.8,7.0,0,2.0,2.0,9.0,8.0,2.0,,,,,1.0,1.0,2.0,4.0,1.0,,,,5.0,3.0,,,,2.0,,,1.0,1.0,,,,,,jeremysarm7ento
13455807,away,Burnley,Luca Koleosho,luca-koleosho,L. Koleosho,M,24,175.0,1581,M,1216282,EUR,1095206400,M,30,30,False,15.0,9.0,,,0.0,4.0,8.0,5.0,7.0,,4.0,,,,58.0,30.0,6.9,11.0,2,,2.0,7.0,8.0,1.0,,1.0,1.0,,2.0,2.0,2.0,2.0,,Luca Koleosho,,1.0,5.0,3.0,,1.0,,2.0,1.0,,,,,,,,,
13455807,away,Burnley,Lyle Foster,foster-lyle,L. Foster,F,9,180.0,7075,M,901907,EUR,967939200,F,17,17,False,10.0,7.0,,,0.0,2.0,2.0,5.0,8.0,,4.0,,,,67.0,19.0,6.6,6.0,0,,3.0,7.0,6.0,,,,,,,,1.0,2.0,,,,3.0,3.0,1.0,,,,2.0,,,,,,,,,,
13455807,away,Burnley,Josh Laurent,josh-laurent,J. Laurent,M,29,188.0,192,M,552036,EUR,799718400,M,29,29,True,19.0,16.0,4.0,1.0,0.0,5.0,5.0,11.0,15.0,,1.0,,,,32.0,24.0,6.4,5.0,0,1.0,,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,
13455807,away,Burnley,Ashley Barnes,ashley-barnes,A. Barnes,M,35,186.0,298,M,27028,EUR,625708800,F,35,35,True,8.0,6.0,1.0,,0.0,2.0,3.0,4.0,5.0,,1.0,,,,32.0,12.0,6.7,2.0,0,,3.0,4.0,4.0,,,,,,,,,4.0,,,,1.0,,,,,,1.0,,,,,,,,,,
13455807,away,Burnley,Zian Flemming,flemming-zian,Z. Flemming,F,19,183.0,1602,M,875137,EUR,901929600,M,19,19,True,5.0,4.0,,,0.0,,1.0,4.0,4.0,1.0,,,,,32.0,13.0,6.6,4.0,2,,,1.0,2.0,1.0,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,
13455807,away,Burnley,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167.0,2800,M,795066,EUR,912643200,F,22,22,True,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,,1.0,,,,23.0,12.0,6.6,3.0,0,,,,1.0,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
13455807,away,Burnley,Jaydon Banel,jaydon-banel,J. Banel,F,34,172.0,552,M,1142573,EUR,1098144000,F,34,34,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,22.0,10.0,6.4,2.0,1,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
13455807,away,Burnley,Etienne Green,green-etienne,T. Green,G,42,190.0,189,M,989538,EUR,963964800,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13455807,away,Burnley,Connor Roberts,connor-roberts,C. Roberts,D,14,175.0,390,M,804613,EUR,811814400,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13455807,away,Burnley,Conrad Jaden Egan-Riley,cj-egan-riley,C. Egan-Riley,D,4,183.0,1106,M,1131448,EUR,1041465600,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13455807,away,Burnley,Nathan Redmond,nathan-redmond,N. Redmond,M,,173.0,416,M,115346,EUR,762912000,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
