match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_aerialWon,stat_totalContest,stat_accurateCross,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
14131940,home,Tondela,Bernardo Fontes,Bernardo,Fontes,bernardo-fontes,B. Fontes,G,31,196,193,M,1394935,EUR,1027382400,G,31,31,False,18.0,9.0,11.0,2.0,0.0,8.0,9.0,1.0,9.0,2.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,8.0,12.0,1.0,2.0,2.0,90.0,39.0,9.1,9.0,0.00015561,2.0314,0,0.8541,0.02,0.0,0.45,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131940,home,Tondela,Bebeto,,,bebeto,Bebeto,D,2,174,46,M,865335,EUR,631152000,D,2,2,False,27.0,23.0,2.0,2.0,0.0,8.0,9.0,15.0,18.0,5.0,9.0,4.0,,5.0,3.0,,,,,,,,90.0,56.0,6.7,8.0,0.0300397,,0,,0.25,0.07,-0.31,,True,2.0,7.0,6.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14131940,home,Tondela,Christian Marques,,,christian-marques,C. Marques,D,4,187,126,M,988964,EUR,1042588800,D,4,4,False,26.0,23.0,6.0,5.0,0.0,12.0,14.0,11.0,12.0,2.0,6.0,1.0,,1.0,1.0,1.0,,,,,,,90.0,45.0,6.3,3.0,0.0049092,,0,,0.03,0.0,-0.31,,,,8.0,5.0,1.0,4.0,,2.0,,1.0,,,,,,,,,,,,,,,,,
14131940,home,Tondela,Brayan Medina,,,medina-brayan,B. Medina,D,20,195,331,M,1187281,EUR,1015200000,D,20,20,False,20.0,14.0,5.0,1.0,0.0,10.0,12.0,4.0,8.0,3.0,10.0,3.0,,3.0,2.0,,,,,,,,90.0,43.0,6.8,9.0,0.484501,,0,,0.45,0.16,-0.06,,,,5.0,1.0,3.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14131940,home,Tondela,Emmanuel Maviram,,,maviram-emmanuel,E. Maviram,D,60,168,61,M,1111880,EUR,986342400,D,60,60,False,25.0,20.0,3.0,,0.0,9.0,10.0,11.0,15.0,2.0,4.0,2.0,,2.0,2.0,,,,,,,,90.0,52.0,6.1,14.0,0.0204342,,1,,0.07,0.14,-0.55,,,6.0,2.0,2.0,,2.0,1.0,,2.0,,,1.0,0.0203,0.01,,,,,,,,,,,,,
14131940,home,Tondela,Cicero,,,cicero,Cicero,M,97,178,46,M,861283,EUR,863222400,M,97,97,False,33.0,27.0,3.0,1.0,0.0,7.0,8.0,20.0,25.0,4.0,,4.0,,3.0,2.0,1.0,,,,,,,70.0,42.0,6.4,7.0,0.013231,,1,,0.2,0.01,-0.27,,,,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0317,-0.11,1.0,1.0,0.069,,,,,,,,,,
14131940,home,Tondela,Siphephelo Sithole,,,sphephelo-sithole,S. Sithole,M,15,186,603,M,822684,EUR,920419200,M,15,15,False,34.0,25.0,4.0,2.0,0.0,10.0,13.0,15.0,21.0,3.0,2.0,4.0,,1.0,,1.0,,,,,,,84.0,43.0,6.3,11.0,0.0164284,,0,,0.03,0.01,-0.16,,,,6.0,2.0,,1.0,1.0,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,
14131940,home,Tondela,Maranhão,,,pedro-henryque,Maranhão,F,7,172,167,M,879917,EUR,920332800,M,7,7,False,21.0,18.0,1.0,1.0,0.0,6.0,6.0,12.0,15.0,9.0,1.0,9.0,,4.0,2.0,4.0,,,,,,,90.0,61.0,6.9,19.0,0.0576714,,4,,0.19,0.14,0.28,,,6.0,6.0,,1.0,3.0,6.0,1.0,1.0,2.0,1.0,3.0,0.0816,-0.24,1.0,,0.052,,3.0,1.0,1.0,,,,,,
14131940,home,Tondela,Rony Lopes,,,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,M,16,16,False,14.0,11.0,1.0,1.0,0.0,3.0,3.0,8.0,11.0,,,1.0,,,,,,,,,,,45.0,16.0,6.3,5.0,0.00208953,,0,,-0.09,0.08,-0.05,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
14131940,home,Tondela,Ivan Cavaleiro,,,ivan-cavaleiro,I. Cavaleiro,F,,175,358,M,110950,EUR,750902400,M,17,17,False,9.0,4.0,2.0,,0.0,1.0,4.0,3.0,5.0,,,1.0,,,,,,,,,,,45.0,13.0,5.8,8.0,0.00790074,,0,,0.01,0.01,-0.24,,,1.0,7.0,4.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,
14131940,home,Tondela,Jordan Siebatcheu,,,jordan-siebatcheu,J. Siebatcheu,F,29,190,662,M,788786,EUR,830476800,F,29,29,False,7.0,6.0,1.0,1.0,0.0,5.0,6.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,70.0,14.0,6.3,4.0,0.00048713,,0,,-0.02,-0.02,-0.02,,,,8.0,,,,3.0,2.0,,6.0,,,,,,,,2.0,,,,2.0,,,,,
14131940,home,Tondela,Tiago Manso,Tiago Manso,,tiago-manso,T. Manso,M,48,174,50,M,1133070,EUR,945043200,D,48,48,True,9.0,5.0,1.0,,0.0,,1.0,5.0,8.0,3.0,,3.0,,1.0,1.0,1.0,,,,,,,45.0,20.0,6.1,8.0,0.0112562,,2,,0.02,0.0,-0.4,,,3.0,1.0,1.0,,1.0,1.0,,,,,,0.0519,-0.14,,,,,1.0,,1.0,,2.0,,,,
14131940,home,Tondela,Yefrei Rodriguez,Yefrei Rodríguez,,yefrei-rodriguez,Y. Rodríguez,F,88,185,137,M,1478262,EUR,1115769600,F,11,11,True,10.0,9.0,,,0.0,5.0,5.0,4.0,5.0,2.0,,3.0,,2.0,2.0,,,,,,,,45.0,16.0,6.4,3.0,0.00230541,,0,,-0.08,0.08,-0.02,,,,5.0,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,
14131940,home,Tondela,Juan Rodríguez,Juan Rodríguez,,juan-rodriguez,J. Rodríguez,M,32,174,223,M,1482435,EUR,1143417600,M,32,32,True,11.0,11.0,,,0.0,2.0,2.0,9.0,9.0,2.0,,2.0,,1.0,1.0,,,,,,,,20.0,18.0,6.3,3.0,0.0104381,,0,,0.07,0.07,-0.1,,,,5.0,1.0,,1.0,,,,1.0,2.0,,,,,,,,2.0,,1.0,,,,,,
14131940,home,Tondela,Yarlen,,,yarlen,Yarlen,F,67,178,671,M,1807776,EUR,1140393600,F,67,67,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,,,,1.0,,,,,,,20.0,5.0,6.6,1.0,0.0737182,,1,,0.09,,0.0,,,1.0,,,,,,,,,,,0.1835,-0.59,,,,,,,,,1.0,,,,
14131940,home,Tondela,Hugo Félix,Hugo Félix,,hugo-felix,H. Félix,M,79,170,995,M,1146013,EUR,1078272000,M,79,79,True,11.0,7.0,,,0.0,3.0,4.0,4.0,7.0,,2.0,2.0,,,,,,,,,,,11.0,13.0,6.5,4.0,0.00259072,,0,,-0.05,0.06,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131940,home,Tondela,Lucas Cañizares,,,lucas-canizares,L. Cañizares,G,30,186,485,M,1022248,EUR,1020988800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131940,home,Tondela,Rémy Vita,,,remy-vita,R. Vita,D,21,170,143,M,1035696,EUR,986083200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131940,home,Tondela,João Afonso,,,joao-afonso,J. Afonso,D,5,188,33,M,584158,EUR,643852800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131940,home,Tondela,Hélder Tavares,,,helder-tavares,H. Tavares,M,8,180,36,M,343909,EUR,630633600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131940,away,Sporting CP,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,1,1,False,20.0,18.0,2.0,,0.0,18.0,20.0,,,,,5.0,,,,,2.0,2.0,2.0,,,,90.0,28.0,6.8,2.0,8.379e-05,0.0199,0,0.121,0.03,0.0,0.19,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131940,away,Sporting CP,Iván Fresneda,,,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,False,59.0,49.0,5.0,4.0,0.0,20.0,21.0,29.0,38.0,5.0,5.0,3.0,,2.0,2.0,1.0,,,,,,,90.0,91.0,7.6,20.0,0.030538,,0,,0.1,0.28,0.22,,,4.0,3.0,,,,,1.0,,,,,,,,,,1.0,3.0,,1.0,,,,,,
14131940,away,Sporting CP,Ousmane Diomande,Ousmane,Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,False,62.0,56.0,1.0,1.0,0.0,40.0,45.0,16.0,17.0,7.0,6.0,3.0,,1.0,1.0,1.0,,,,,,,90.0,75.0,7.4,7.0,0.0728558,,2,,0.03,0.12,0.28,,,,,,,1.0,1.0,,1.0,,,2.0,0.0847,-0.33,,,,5.0,,,,,,ousdiomande,,,
14131940,away,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,71.0,65.0,5.0,3.0,0.0,43.0,45.0,22.0,26.0,6.0,5.0,5.0,,1.0,1.0,,,,,,,,90.0,83.0,7.9,8.0,0.0310022,,0,,0.38,0.17,0.35,,,,2.0,,2.0,1.0,2.0,,,2.0,,,,,,,,5.0,,,,,,goncaloinacio_25,,,
14131940,away,Sporting CP,Maximiliano Araújo,Maximiliano,Araújo,maximiliano-araujo,M. Araújo,M,20,179,3576,M,929193,EUR,950572800,D,20,20,False,24.0,20.0,1.0,,0.0,10.0,11.0,10.0,13.0,3.0,2.0,2.0,,,,3.0,,,,,,,85.0,45.0,6.4,10.0,0.0118849,,1,,-0.07,0.05,-0.08,,,4.0,7.0,2.0,,,1.0,3.0,1.0,1.0,1.0,,0.0599,-0.02,1.0,,0.1739,,,,,,,,,,
14131940,away,Sporting CP,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,65.0,61.0,3.0,3.0,0.0,28.0,29.0,33.0,36.0,6.0,2.0,9.0,,2.0,2.0,1.0,,,,,,,90.0,81.0,7.9,6.0,0.0343383,,4,,0.35,0.19,0.73,,True,,2.0,,1.0,,,,2.0,,2.0,1.0,0.1981,-0.15,,,,1.0,2.0,,2.0,,3.0,,,,
14131940,away,Sporting CP,João Simões,João Simões,,joao-simoes,J. Simões,M,52,178,1481,M,1410209,EUR,1168041600,M,52,52,False,57.0,50.0,3.0,1.0,0.0,26.0,28.0,24.0,29.0,6.0,1.0,7.0,,1.0,,2.0,,,,,,,89.0,69.0,6.6,9.0,0.0303172,,0,,-0.4,0.23,-0.01,,,1.0,5.0,1.0,,1.0,1.0,5.0,1.0,,,,,,,,,1.0,2.0,,2.0,,,,,,
14131940,away,Sporting CP,Geny Catamo,,,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,M,10,10,False,31.0,29.0,2.0,1.0,0.0,4.0,4.0,25.0,27.0,5.0,1.0,5.0,,2.0,1.0,1.0,,,,,,,73.0,60.0,7.1,12.0,0.371813,,4,,0.31,0.4,0.18,,,4.0,4.0,,,,3.0,1.0,3.0,,1.0,1.0,0.1889,-0.52,3.0,,0.2563,,5.0,1.0,2.0,,,,1.0,1.0,
14131940,away,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,M,17,17,False,70.0,64.0,,,1.0,17.0,19.0,47.0,51.0,9.0,,6.0,,2.0,1.0,,,,,,,,90.0,93.0,7.7,17.0,0.453572,,2,,0.34,0.5,0.16,,,4.0,6.0,,,,,,5.0,,2.0,1.0,0.1693,-0.53,1.0,,0.0958,1.0,10.0,,6.0,,,trincao,1.0,,
14131940,away,Sporting CP,Pedro Gonçalves,,,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,M,8,8,False,47.0,35.0,4.0,1.0,1.0,10.0,12.0,25.0,35.0,5.0,2.0,2.0,,,,,,,,,,,84.0,75.0,8.0,19.0,0.378078,,6,,-0.13,0.34,-0.01,,,5.0,4.0,,,,2.0,1.0,4.0,,2.0,,0.4974,0.46,4.0,,0.9721,,6.0,3.0,5.0,,2.0,pedroogoncalves28,1.0,1.0,1.0
