match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoalsOnTarget,stat_challengeLost,stat_dispossessed,stat_fouls,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_penaltyWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
11540876,home,Pendikspor,Erencan Yardımcı,,,erencan-yardimci,E. Yardımcı,F,9,186,691,M,989168,EUR,1012780800,F,99,99,False,13.0,9.0,,,0.0,2.0,2.0,7.0,11.0,,1.0,,,,,60.0,16.0,6.6,6.0,0.0091069,0,,,,,3.0,4.0,,,1.0,,2.0,,,6.0,8.0,,,,,1.0,,2.0,,,,,,,,1.0,,,,
11540876,home,Pendikspor,Umut Nayir,,,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,284767,EUR,741225600,F,17,17,True,10.0,8.0,,,0.0,2.0,3.0,6.0,7.0,1.0,,,,,,30.0,22.0,7.3,7.0,0.0292556,4,,,,,2.0,3.0,1.0,,1.0,1.0,3.0,0.5559,1.0,4.0,7.0,2.0,,,0.9805,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,
11540876,home,Pendikspor,Nuno Sequeira,,,nuno-sequeira,N. Sequeira,D,6,184,51,M,170117,EUR,651024000,D,6,6,True,6.0,2.0,1.0,,0.0,2.0,3.0,,5.0,2.0,,,,,,29.0,13.0,6.3,7.0,5.454e-05,0,,,2.0,,,,,,,,,,,1.0,5.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,
11540876,home,Pendikspor,Fredrik Midtsjø,,,fredrik-midtsjo,F. Midtsjø,M,,176,251,M,98198,EUR,745027200,M,18,18,True,13.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,10.0,1.0,5.0,,,,,29.0,18.0,7.1,3.0,0.256081,0,,,1.0,,1.0,2.0,,1.0,,,,,2.0,,1.0,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,
11540876,home,Pendikspor,Endri Çekiçi,,,endri-cekici,E. Çekiçi,M,22,179,229,M,187153,EUR,848707200,M,8,8,True,5.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,,1.0,,,,,12.0,7.0,6.6,,0.0042742,1,,,,,,,1.0,,,,,0.0273,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,
11540876,home,Pendikspor,Abdoulay Diaby,,,abdoulay-diaby,A. Diaby,F,23,173,494,M,115718,EUR,674784000,F,21,21,True,5.0,3.0,,,0.0,,,3.0,5.0,,,,,,,10.0,5.0,6.5,2.0,0.00483802,0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
11540876,home,Pendikspor,Burak Öğür,,,burak-ogur,B. Öğür,G,35,189,7,M,847060,EUR,622080000,G,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540876,home,Pendikspor,Joher Khadim Rassoul,Joher,Khadim Rassoul,joher-khadim-rassoul,J. K. Rassoul,D,89,187,111,M,800344,EUR,820368000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540876,home,Pendikspor,Murat Akça,,,murat-akca,M. Akça,D,,184,7,M,39551,EUR,647827200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540876,home,Pendikspor,Berkay Sülüngöz,,,berkay-sulungoz,B. Sülüngöz,D,5,185,7,M,839895,EUR,732758400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540876,home,Pendikspor,Leandro Kappel,,,leandro-kappel,L. Kappel,F,,183,48,M,136269,EUR,627004800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540876,away,Çaykur Rizespor,Tarık Çetin,,,tarik-cetin,T. Çetin,G,13,193,862,M,913985,EUR,852681600,G,1,1,False,31.0,10.0,25.0,4.0,0.0,6.0,12.0,4.0,19.0,1.0,11.0,2.0,4.0,4.0,,90.0,44.0,7.5,21.0,0.00027379,0,1.4671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11540876,away,Çaykur Rizespor,Taha Şahin,Taha Sahin,,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,24.0,17.0,10.0,4.0,0.0,11.0,12.0,8.0,17.0,5.0,4.0,,,,,90.0,53.0,6.8,14.0,0.163398,0,,,5.0,2.0,1.0,6.0,,2.0,2.0,1.0,1.0,,1.0,4.0,8.0,,,2.0,,,2.0,1.0,2.0,1.0,,,1.0,,,2.0,,,,
11540876,away,Çaykur Rizespor,Attila Mocsi,,,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,32.0,27.0,3.0,,0.0,25.0,27.0,2.0,5.0,2.0,3.0,,,,,86.0,40.0,6.5,6.0,0.00038729,0,,,,,,1.0,,,1.0,1.0,1.0,,,4.0,4.0,,3.0,,,,,,,,,,,,,,,,,
11540876,away,Çaykur Rizespor,Husniddin Alikulov,,,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,False,31.0,23.0,5.0,2.0,0.0,22.0,24.0,1.0,8.0,10.0,1.0,,,,,90.0,49.0,6.9,9.0,0.00062582,1,,,1.0,,11.0,14.0,1.0,1.0,1.0,1.0,,0.3795,,6.0,7.0,,,2.0,,1.0,,1.0,,,,,,1.0,,,,,,
11540876,away,Çaykur Rizespor,Halil Ibrahim Pehlivan,,,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,17,M,777291,EUR,745891200,D,3,3,False,25.0,18.0,1.0,,0.0,5.0,7.0,13.0,20.0,2.0,4.0,,,,,90.0,43.0,6.1,12.0,0.0113567,0,,,2.0,,1.0,6.0,,1.0,3.0,2.0,,,,2.0,9.0,,,1.0,,3.0,,4.0,1.0,1.0,,,,,,,,,,1.0
11540876,away,Çaykur Rizespor,Jonjo Shelvey,Jonjo,Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,36465,EUR,699148800,M,6,6,False,47.0,32.0,22.0,12.0,0.0,17.0,20.0,15.0,31.0,,9.0,,,,,90.0,65.0,7.4,25.0,0.0238347,5,,True,4.0,,,3.0,3.0,,1.0,1.0,2.0,0.1853,1.0,,5.0,1.0,,1.0,0.5468,,3.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,
11540876,away,Çaykur Rizespor,Muammer Sarıkaya,,,muammer-sarikaya,M. Sarıkaya,M,24,179,36,M,816571,EUR,886982400,M,24,24,False,47.0,43.0,3.0,3.0,0.0,30.0,31.0,13.0,17.0,2.0,11.0,,,,,86.0,59.0,6.9,6.0,0.0155074,1,,,1.0,,1.0,5.0,1.0,,4.0,4.0,1.0,0.1592,,2.0,3.0,,,,,,,1.0,,,,,,,,,,,,
11540876,away,Çaykur Rizespor,Babajide David Akintola,,,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,M,28,28,False,20.0,14.0,,,1.0,6.0,7.0,8.0,13.0,1.0,4.0,,,,,63.0,29.0,6.9,10.0,0.0230879,1,,,,,1.0,2.0,,,,,1.0,0.0618,1.0,,4.0,1.0,,1.0,0.086,,,2.0,2.0,,,,,,,,,,,
11540876,away,Çaykur Rizespor,Ibrahim Olawoyin,,,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,26.0,20.0,1.0,1.0,0.0,6.0,8.0,14.0,18.0,1.0,5.0,,,,,90.0,46.0,6.8,12.0,0.473403,3,,,,,4.0,10.0,,1.0,,,3.0,0.4112,3.0,5.0,10.0,1.0,,3.0,0.346,,,3.0,6.0,3.0,2.0,,1.0,1.0,,,,,,
11540876,away,Çaykur Rizespor,Altin Zeqiri,,,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,False,18.0,12.0,1.0,1.0,0.0,1.0,2.0,11.0,18.0,,3.0,,,,,90.0,34.0,6.4,13.0,0.124549,3,,,2.0,,,1.0,1.0,,1.0,,2.0,0.5393,2.0,1.0,5.0,1.0,,,0.1979,1.0,,,3.0,,1.0,,,1.0,,,,,,
11540876,away,Çaykur Rizespor,Martin Minchev,,,minchev-martin,M. Minchev,F,17,184,403,M,878699,EUR,987897600,F,89,89,False,12.0,7.0,,,0.0,4.0,5.0,3.0,7.0,,1.0,,,,,69.0,19.0,6.9,6.0,0.00782114,0,,,,,2.0,6.0,,,1.0,1.0,1.0,,1.0,5.0,9.0,,,2.0,,1.0,,3.0,1.0,1.0,,,,,,,,,,
11540876,away,Çaykur Rizespor,Gustavo Sauer,,,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,F,11,11,True,9.0,5.0,1.0,,0.0,1.0,2.0,5.0,10.0,,1.0,,,,,27.0,16.0,6.6,8.0,0.0571867,0,,,3.0,1.0,,1.0,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11540876,away,Çaykur Rizespor,Adolfo Gaich,,,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,True,6.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,2.0,,1.0,,,,,21.0,8.0,6.7,1.0,0.00064186,0,,,,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
11540876,away,Çaykur Rizespor,Mithat Pala,,,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,M,54,54,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,1.0,,,,,13.0,5.0,6.5,,0.00112034,0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11540876,away,Çaykur Rizespor,Seyfettin Anıl Yaşar,,,seyfettin-anil-yasar,S. A. Yaşar,D,16,192,26,M,999646,EUR,1025481600,D,16,16,True,8.0,6.0,2.0,1.0,0.0,5.0,5.0,1.0,3.0,1.0,1.0,,,,,13.0,10.0,6.7,2.0,0.00019559,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540876,away,Çaykur Rizespor,Canberk Yurdakul,,,yurdakul-canberk,C. Yurdakul,G,40,190,18,M,992395,EUR,988588800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540876,away,Çaykur Rizespor,Güvenç Usta,,,usta-guvenc,G. Usta,D,77,180,8,M,1136045,EUR,1080777600,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540876,away,Çaykur Rizespor,Eray Korkmaz,,,korkmaz-eray,E. Korkmaz,D,17,182,35,M,1145620,EUR,1055030400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540876,away,Çaykur Rizespor,Okechukwu Azubuike,,,okechukwu-azubuike,O. Azubuike,M,,180,73,M,807114,EUR,861408000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540876,away,Çaykur Rizespor,Mame Mor Faye,,,faye-mame-mor,M. M. Faye,M,11,170,202,M,1471165,EUR,1121126400,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540876,away,Çaykur Rizespor,Oumar Diouf,Oumar Diouf,,oumar-diouf,O. Diouf,F,77,180,185,M,1493499,EUR,1052956800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
